report_date,report_name,report_period,quarter_name,metric_name,value,single,yoy,mom,single_yoy
2019-12-31,2019年报,2019-4,2019四季度,indirect_act_cash_flow_net,8455480282.43,,-0.01962852,,
2019-12-31,2019年报,2019-4,2019四季度,fixed_assets_net_cash,34239748.19,23963334.2700,-0.27409756,256.19228896,0.58941119
2019-12-31,2019年报,2019-4,2019四季度,financing_lease_fixed_assets,,,,,
2019-12-31,2019年报,2019-4,2019四季度,borrowed_fund_net_addition,,,,,
2019-12-31,2019年报,2019-4,2019四季度,paid_purchasing_cash,79679806748.35,21001785634.0200,0.13430069,0.01948942,0.14418454
2019-12-31,2019年报,2019-4,2019四季度,period_cash_and_equivalents_overage,11066714362.59,11066714362.5900,-0.18416727,0.41668174,-0.18416727
2019-12-31,2019年报,2019-4,2019四季度,received_invest_income_cash,209199931.77,89758277.2500,0.80257151,1.25300733,128.85057631
2019-12-31,2019年报,2019-4,2019四季度,amortization_intangible_assets,44735873.24,,1.07336178,,
2019-12-31,2019年报,2019-4,2019四季度,fair_change_loss,-78163067.12,,-337.39688050,,
2019-12-31,2019年报,2019-4,2019四季度,invest_cash_outflow_special,,,,,
2019-12-31,2019年报,2019-4,2019四季度,deferred_income_tax_assets_decrease,-71988997.37,,-0.46885338,,
2019-12-31,2019年报,2019-4,2019四季度,cash_finance_fee,344018041.89,,1.57300780,,
2019-12-31,2019年报,2019-4,2019四季度,indirect_operating_cash_flow_net_special,0.0,,,,
2019-12-31,2019年报,2019-4,2019四季度,received_absorb_invest_cash,274893825.0,0.0000,14.27187917,,
2019-12-31,2019年报,2019-4,2019四季度,received_subsidiary_absorb_holder_cash,,,,,
2019-12-31,2019年报,2019-4,2019四季度,invest_cash_flow_net_special,,,,,
2019-12-31,2019年报,2019-4,2019四季度,operating_cash_flow_net_special,,,,,
2019-12-31,2019年报,2019-4,2019四季度,borrow_bank_net_addition,,,,,
2019-12-31,2019年报,2019-4,2019四季度,fixed_assets_scrapped_loss,37218852.87,,-0.21165005,,
2019-12-31,2019年报,2019-4,2019四季度,receipts_tax_refunds,,,,,
2019-12-31,2019年报,2019-4,2019四季度,depreciation_etc,1839371917.37,,0.16780280,,
2018-12-31,2018年报,2018-4,2018四季度,financing_cash_inflow_special,,,,,
2018-12-31,2018年报,2018-4,2018四季度,invest_cash_outflow_total,6986301057.91,825635684.0100,1.05699696,-0.77808740,-0.24108586
2018-12-31,2018年报,2018-4,2018四季度,pay_other_related_financing_cash,37382061.11,19620950.0000,0.26931946,0.43889631,-0.16862055
2018-12-31,2018年报,2018-4,2018四季度,pay_debt_cash,11320000000.0,570000000.0000,14.09333333,-0.82352941,
2018-12-31,2018年报,2018-4,2018四季度,financing_cash_outflow_total,15749984826.4,594372309.5800,2.40549094,-0.81847586,4.97856394
2018-12-31,2018年报,2018-4,2018四季度,subsidiary_pay_holder_dividends,19208903.09,562270.9200,0.25707154,-0.95461335,-0.90515860
2018-12-31,2018年报,2018-4,2018四季度,dispose_fixed_intangible_long_term_assets_loss,38491702.03,,0.45359593,,
2018-12-31,2018年报,2018-4,2018四季度,deposits_and_funds_net_addition,-731619758.55,-249581935.4800,-2.26472403,-34.05403226,-11.31024358
2018-12-31,2018年报,2018-4,2018四季度,cash_equivalents_net_addition_special,,,,,
2018-12-31,2018年报,2018-4,2018四季度,repurchase_funds_net_addition,,,,,
2018-12-31,2018年报,2018-4,2018四季度,pay_interest_fee_and_commission_cash,,,,,
2018-12-31,2018年报,2018-4,2018四季度,received_invest_cash,1448575837.42,1403777924.5400,98.74895610,120.16271700,361.65755308
2018-12-31,2018年报,2018-4,2018四季度,received_origin_insurance_cash,,,,,
2018-12-31,2018年报,2018-4,2018四季度,receive_issuance_bond_cash,,,,,
2018-12-31,2018年报,2018-4,2018四季度,borrow_other_net_addition,,,,,
2018-12-31,2018年报,2018-4,2018四季度,pay_origin_insurance_contract_cash,,,,,
2018-12-31,2018年报,2018-4,2018四季度,disposal_financial_assets_measure_net_addition,,,,,
2018-12-31,2018年报,2018-4,2018四季度,financing_cash_inflow_total,5001000000.0,1300000000.0000,-0.42369429,2.71428571,0.07526882
2018-12-31,2018年报,2018-4,2018四季度,investment_loss,-260913183.17,,-0.93729300,,
2018-12-31,2018年报,2018-4,2018四季度,pay_other_invest_cash,270700593.29,-1029975912.3000,,-1.79228916,
2018-12-31,2018年报,2018-4,2018四季度,tax_payments,4668349033.86,965055817.9700,0.00842632,-0.21744824,0.00930573
2018-12-31,2018年报,2018-4,2018四季度,add_period_cash_and_equivalents_overage,20755979912.01,11431043565.8300,0.57106527,-0.25076745,-0.44261252
2018-12-31,2018年报,2018-4,2018四季度,received_other_invest_cash,516218.89,0.0000,-0.99628848,,1.00000000
2018-12-31,2018年报,2018-4,2018四季度,insurance_and_investment_addition,,,,,
2018-12-31,2018年报,2018-4,2018四季度,less_cash_equivalents_ending_overage,,,,,
2018-12-31,2018年报,2018-4,2018四季度,less_cash_ending_overage,20755979912.01,,0.57106527,,
2018-12-31,2018年报,2018-4,2018四季度,employees_cash_payments,7208172775.39,1785200550.7400,0.20754775,0.02404252,0.22385605
2018-12-31,2018年报,2018-4,2018四季度,receive_related_financing_cash,,,,,
2018-12-31,2018年报,2018-4,2018四季度,assets_impairment,75655773.01,,0.49448308,,
2018-12-31,2018年报,2018-4,2018四季度,operating_activity_cash_outflow_special,,,,,
2018-12-31,2018年报,2018-4,2018四季度,financing_cash_outflow_special,,,,,
2018-12-31,2018年报,2018-4,2018四季度,indirect_cash_net_addition,-7191049299.08,,-1.95314177,,
2018-12-31,2018年报,2018-4,2018四季度,related_operating_activity_receive_cash,1632687993.87,577595079.6200,0.13598706,0.45062920,0.43609886
2018-12-31,2018年报,2018-4,2018四季度,cash_net_addition,-7191049299.08,2133887047.1000,-1.95314177,1.55773900,7.61387251
2018-12-31,2018年报,2018-4,2018四季度,amortization_long_term_deferred_expenses,12012977.46,,-0.37616648,,
2018-12-31,2018年报,2018-4,2018四季度,customer_and_interbank_deposits_addition,,,,,
2018-12-31,2018年报,2018-4,2018四季度,act_cash_inflow_total,91469418488.34,22122683612.3300,0.18003167,-0.11491655,0.20448309
2018-12-31,2018年报,2018-4,2018四季度,pledged_load_net_addition,,,,,
2018-12-31,2018年报,2018-4,2018四季度,pay_policy_dividends_cash,,,,,
2018-12-31,2018年报,2018-4,2018四季度,operating_receivable_decrease,-933021072.51,,0.44480065,,
2018-12-31,2018年报,2018-4,2018四季度,debt_conversion_capital,,,,,
2018-12-31,2018年报,2018-4,2018四季度,act_cash_outflow_total,82844646688.54,21273509539.6900,0.17496672,-0.05460000,0.17686817
2018-12-31,2018年报,2018-4,2018四季度,exchange_rate_cash_influence,307147818.96,-14825061.9600,1.77227594,-1.05997923,0.86478505
2018-12-31,2018年报,2018-4,2018四季度,sale_received_cash,89269789975.27,21465294651.4200,0.17927261,-0.12307251,0.20304834
2018-12-31,2018年报,2018-4,2018四季度,customer_loan_advance_net_addition,,,,,
2018-12-31,2018年报,2018-4,2018四季度,add_cash_equivalents_ending_overage,2860000000.0,,,,
2018-12-31,2018年报,2018-4,2018四季度,pay_other_operating_activity_cash,1453991160.95,417591775.0300,0.04145861,0.08670732,0.49899622
2018-12-31,2018年报,2018-4,2018四季度,invest_cash_inflow_special,,,,,
2018-12-31,2018年报,2018-4,2018四季度,other,,,,,
2018-12-31,2018年报,2018-4,2018四季度,invest_cash_inflow_total,1612316966.47,1419546030.0100,4.76758363,17.00141616,30.45904430
2018-12-31,2018年报,2018-4,2018四季度,pay_subsidiary_and_other_net_cash,,,,,
2018-12-31,2018年报,2018-4,2018四季度,act_cash_flow_net,8624771799.8,849174072.6400,0.23100285,-0.65936299,1.92235954
2018-12-31,2018年报,2018-4,2018四季度,pay_dividends_profits_interest_cash,4392602765.29,4751359.5800,0.14229202,-0.84526744,-0.93733101
2018-12-31,2018年报,2018-4,2018四季度,invest_cash_flow_net,-5373984091.44,593910346.0000,-0.72419292,1.16308660,1.56953783
2018-12-31,2018年报,2018-4,2018四季度,convertible_corporate_bonds,,,,,
2018-12-31,2018年报,2018-4,2018四季度,financing_cash_flow_net_special,,,,,
2018-12-31,2018年报,2018-4,2018四季度,receive_obtain_load_cash,4983000000.0,1300000000.0000,-0.41099291,2.71428571,0.07526882
2018-12-31,2018年报,2018-4,2018四季度,received_reinsurance_net_cash,,,,,
2018-12-31,2018年报,2018-4,2018四季度,operating_receivable_addition,2314993680.7,,0.60805189,,
2018-12-31,2018年报,2018-4,2018四季度,pay_invest_cash,1625000000.0,0.0000,35.11111111,-1.00000000,
2018-12-31,2018年报,2018-4,2018四季度,receive_disposal_subsidiary_net_cash,,,,,
2018-12-31,2018年报,2018-4,2018四季度,receive_interest_fee_and_commission_cash,565817378.4,79739747.4500,0.50463744,-0.32391696,-0.34818278
2018-12-31,2018年报,2018-4,2018四季度,financing_cash_flow_net,-10748984826.4,705627690.4200,-3.65223235,1.24129443,-0.36406033
2018-12-31,2018年报,2018-4,2018四季度,inventory_decrease,-863588466.37,,-1.61674478,,
2018-12-31,2018年报,2018-4,2018四季度,pay_fixed_assets_etc_cash,5090600464.62,1855611596.3100,0.51896582,1.26143940,0.77925126
2018-12-31,2018年报,2018-4,2018四季度,cash_net_profit,6451996108.27,,0.07482842,,
2018-12-31,2018年报,2018-4,2018四季度,deferred_income_tax_assets_addition,60824690.05,,,,
2018-12-31,2018年报,2018-4,2018四季度,cash_ending_overage,10704930612.93,,-0.48424836,,
2018-12-31,2018年报,2018-4,2018四季度,operating_activity_cash_inflow,,,,,
2018-12-31,2018年报,2018-4,2018四季度,indirect_act_cash_flow_net,8624771799.8,,0.23100285,,
2018-12-31,2018年报,2018-4,2018四季度,fixed_assets_net_cash,47168526.23,15076862.6600,-0.35209889,3.03019262,-0.54111403
2018-12-31,2018年报,2018-4,2018四季度,financing_lease_fixed_assets,,,,,
2018-12-31,2018年报,2018-4,2018四季度,borrowed_fund_net_addition,,,,,
2018-12-31,2018年报,2018-4,2018四季度,paid_purchasing_cash,70245753476.89,18355243331.4300,0.21249796,-0.04069003,0.19129250
2018-12-31,2018年报,2018-4,2018四季度,period_cash_and_equivalents_overage,13564930612.93,13564930612.9300,-0.34645675,0.18667474,-0.34645675
2018-12-31,2018年报,2018-4,2018四季度,received_invest_income_cash,116056383.93,691242.8100,1.18405162,-0.98911953,-0.92245142
2018-12-31,2018年报,2018-4,2018四季度,amortization_intangible_assets,21576491.72,,0.32509244,,
2018-12-31,2018年报,2018-4,2018四季度,fair_change_loss,-230980.46,,,,
2018-12-31,2018年报,2018-4,2018四季度,invest_cash_outflow_special,,,,,
2018-12-31,2018年报,2018-4,2018四季度,deferred_income_tax_assets_decrease,-49010335.87,,-0.17848873,,
2018-12-31,2018年报,2018-4,2018四季度,cash_finance_fee,133702681.18,,-0.35843325,,
2018-12-31,2018年报,2018-4,2018四季度,indirect_operating_cash_flow_net_special,0.0,,,,
2018-12-31,2018年报,2018-4,2018四季度,received_absorb_invest_cash,18000000.0,0.0000,-0.91731209,,
2018-12-31,2018年报,2018-4,2018四季度,received_subsidiary_absorb_holder_cash,18000000.0,0.0000,,,
2018-12-31,2018年报,2018-4,2018四季度,invest_cash_flow_net_special,,,,,
2018-12-31,2018年报,2018-4,2018四季度,operating_cash_flow_net_special,,,,,
2018-12-31,2018年报,2018-4,2018四季度,borrow_bank_net_addition,,,,,
2018-12-31,2018年报,2018-4,2018四季度,fixed_assets_scrapped_loss,47211080.11,,1.22374261,,
2018-12-31,2018年报,2018-4,2018四季度,receipts_tax_refunds,1123140.8,54133.8400,-0.45427200,,
2018-12-31,2018年报,2018-4,2018四季度,depreciation_etc,1575070653.65,,0.11835001,,
2017-12-31,2017年报,2017-4,2017四季度,financing_cash_inflow_special,,,,,
2017-12-31,2017年报,2017-4,2017四季度,invest_cash_outflow_total,3396359455.32,1087917118.4500,-0.32716674,0.43715156,-0.08135336
2017-12-31,2017年报,2017-4,2017四季度,pay_other_related_financing_cash,29450475.0,23600475.0000,97.16825000,,
2017-12-31,2017年报,2017-4,2017四季度,pay_debt_cash,750000000.0,0.0000,-0.88615665,-1.00000000,-1.00000000
2017-12-31,2017年报,2017-4,2017四季度,financing_cash_outflow_total,4624879376.98,99417237.3000,-0.50612814,-0.86275400,-0.77420383
2017-12-31,2017年报,2017-4,2017四季度,subsidiary_pay_holder_dividends,15280676.1,5928538.5200,-0.11290881,,
2017-12-31,2017年报,2017-4,2017四季度,dispose_fixed_intangible_long_term_assets_loss,26480331.37,,2.68444857,,
2017-12-31,2017年报,2017-4,2017四季度,deposits_and_funds_net_addition,578481739.38,24207181.2800,2.40445455,-0.90817608,1.05306641
2017-12-31,2017年报,2017-4,2017四季度,cash_equivalents_net_addition_special,,,,,
2017-12-31,2017年报,2017-4,2017四季度,repurchase_funds_net_addition,,,,,
2017-12-31,2017年报,2017-4,2017四季度,pay_interest_fee_and_commission_cash,141666.67,0.0000,,,
2017-12-31,2017年报,2017-4,2017四季度,received_invest_cash,14522215.51,3870808.4600,-0.96547652,-0.05935394,-0.90755578
2017-12-31,2017年报,2017-4,2017四季度,received_origin_insurance_cash,,,,,
2017-12-31,2017年报,2017-4,2017四季度,receive_issuance_bond_cash,,,,,
2017-12-31,2017年报,2017-4,2017四季度,borrow_other_net_addition,,,,,
2017-12-31,2017年报,2017-4,2017四季度,pay_origin_insurance_contract_cash,,,,,
2017-12-31,2017年报,2017-4,2017四季度,disposal_financial_assets_measure_net_addition,,,,,
2017-12-31,2017年报,2017-4,2017四季度,financing_cash_inflow_total,8677686000.0,1209000000.0000,14.77761091,1.80510441,
2017-12-31,2017年报,2017-4,2017四季度,investment_loss,-134679258.02,,0.66267866,,
2017-12-31,2017年报,2017-4,2017四季度,pay_other_invest_cash,,,,,
2017-12-31,2017年报,2017-4,2017四季度,tax_payments,4629340722.3,956158070.7300,0.18042903,-0.30285391,0.16766588
2017-12-31,2017年报,2017-4,2017四季度,add_period_cash_and_equivalents_overage,13211405187.36,20508253115.0500,0.08141996,0.14954455,0.46500093
2017-12-31,2017年报,2017-4,2017四季度,received_other_invest_cash,139085711.45,-516218.8900,,0.98916367,
2017-12-31,2017年报,2017-4,2017四季度,insurance_and_investment_addition,,,,,
2017-12-31,2017年报,2017-4,2017四季度,less_cash_equivalents_ending_overage,,,,,
2017-12-31,2017年报,2017-4,2017四季度,less_cash_ending_overage,13211405187.36,,0.08141996,,
2017-12-31,2017年报,2017-4,2017四季度,employees_cash_payments,5969265197.88,1458668729.5300,-0.00537356,-0.04344929,-0.10758609
2017-12-31,2017年报,2017-4,2017四季度,receive_related_financing_cash,,,,,
2017-12-31,2017年报,2017-4,2017四季度,assets_impairment,50623372.02,,0.10772652,,
2017-12-31,2017年报,2017-4,2017四季度,operating_activity_cash_outflow_special,,,,,
2017-12-31,2017年报,2017-4,2017四季度,financing_cash_outflow_special,,,,,
2017-12-31,2017年报,2017-4,2017四季度,indirect_cash_net_addition,7544574724.65,,6.58488960,,
2017-12-31,2017年报,2017-4,2017四季度,related_operating_activity_receive_cash,1437241714.39,402197296.4700,-0.01053068,0.16732458,-0.34714204
2017-12-31,2017年报,2017-4,2017四季度,cash_net_addition,7544574724.65,247726796.9600,6.58488960,-0.90714623,1.31461625
2017-12-31,2017年报,2017-4,2017四季度,amortization_long_term_deferred_expenses,19256704.0,,-0.67031574,,
2017-12-31,2017年报,2017-4,2017四季度,customer_and_interbank_deposits_addition,,,,,
2017-12-31,2017年报,2017-4,2017四季度,act_cash_inflow_total,77514376257.23,18366952482.3200,0.11681801,-0.17907631,0.13939049
2017-12-31,2017年报,2017-4,2017四季度,pledged_load_net_addition,,,,,
2017-12-31,2017年报,2017-4,2017四季度,pay_policy_dividends_cash,,,,,
2017-12-31,2017年报,2017-4,2017四季度,operating_receivable_decrease,-1680515435.76,,-1.57828909,,
2017-12-31,2017年报,2017-4,2017四季度,debt_conversion_capital,,,,,
2017-12-31,2017年报,2017-4,2017四季度,act_cash_outflow_total,70508079078.25,18076374248.7500,0.24596514,-0.02220511,0.15861302
2017-12-31,2017年报,2017-4,2017四季度,exchange_rate_cash_influence,-397717708.47,-109640703.0700,-2.69166558,0.24723661,-1.55353584
2017-12-31,2017年报,2017-4,2017四季度,sale_received_cash,75699027500.05,17842420665.0900,0.11955810,-0.18590284,0.15574396
2017-12-31,2017年报,2017-4,2017四季度,customer_loan_advance_net_addition,,,,,
2017-12-31,2017年报,2017-4,2017四季度,add_cash_equivalents_ending_overage,,,,,
2017-12-31,2017年报,2017-4,2017四季度,pay_other_operating_activity_cash,1396110369.92,278580939.2500,0.27960559,-0.18107047,-0.17781560
2017-12-31,2017年报,2017-4,2017四季度,invest_cash_inflow_special,,,,,
2017-12-31,2017年报,2017-4,2017四季度,other,,,,,
2017-12-31,2017年报,2017-4,2017四季度,invest_cash_inflow_total,279548086.44,45123622.2100,-0.84509439,2.98786708,-0.62660086
2017-12-31,2017年报,2017-4,2017四季度,pay_subsidiary_and_other_net_cash,,,,,
2017-12-31,2017年报,2017-4,2017四季度,act_cash_flow_net,7006297178.98,290578233.5700,-0.45337294,-0.92523669,-0.43930301
2017-12-31,2017年报,2017-4,2017四季度,pay_dividends_profits_interest_cash,3845428901.98,75816762.3000,0.38512467,0.10644978,32.01562887
2017-12-31,2017年报,2017-4,2017四季度,invest_cash_flow_net,-3116811368.88,-1042793496.2400,0.03897394,-0.33743786,0.01939193
2017-12-31,2017年报,2017-4,2017四季度,convertible_corporate_bonds,,,,,
2017-12-31,2017年报,2017-4,2017四季度,financing_cash_flow_net_special,,,,,
2017-12-31,2017年报,2017-4,2017四季度,receive_obtain_load_cash,8460000000.0,1209000000.0000,14.38181818,1.80510441,
2017-12-31,2017年报,2017-4,2017四季度,received_reinsurance_net_cash,,,,,
2017-12-31,2017年报,2017-4,2017四季度,operating_receivable_addition,1439626232.73,,-0.56224959,,
2017-12-31,2017年报,2017-4,2017四季度,pay_invest_cash,45000000.0,,-0.96978321,,
2017-12-31,2017年报,2017-4,2017四季度,receive_disposal_subsidiary_net_cash,,,,,
2017-12-31,2017年报,2017-4,2017四季度,receive_interest_fee_and_commission_cash,376048983.09,122334520.7600,0.11548267,0.09826425,0.86356496
2017-12-31,2017年报,2017-4,2017四季度,financing_cash_flow_net,4052806623.02,1109582762.7000,1.45978688,4.78216284,3.52008144
2017-12-31,2017年报,2017-4,2017四季度,inventory_decrease,-330023956.94,,-0.40654107,,
2017-12-31,2017年报,2017-4,2017四季度,pay_fixed_assets_etc_cash,3351359455.32,1042917118.4500,-0.01978577,0.37770602,0.04746439
2017-12-31,2017年报,2017-4,2017四季度,cash_net_profit,6002814975.11,,0.05887770,,
2017-12-31,2017年报,2017-4,2017四季度,deferred_income_tax_assets_addition,,,,,
2017-12-31,2017年报,2017-4,2017四季度,cash_ending_overage,20755979912.01,,0.57106527,,
2017-12-31,2017年报,2017-4,2017四季度,operating_activity_cash_inflow,,,,,
2017-12-31,2017年报,2017-4,2017四季度,indirect_act_cash_flow_net,7006297178.98,,-0.45337294,,
2017-12-31,2017年报,2017-4,2017四季度,fixed_assets_net_cash,72802045.59,32855357.9300,2.18248521,3.59847375,1.98899173
2017-12-31,2017年报,2017-4,2017四季度,financing_lease_fixed_assets,,,,,
2017-12-31,2017年报,2017-4,2017四季度,borrowed_fund_net_addition,,,,,
2017-12-31,2017年报,2017-4,2017四季度,paid_purchasing_cash,57934739382.1,15407839181.0500,0.25981481,0.03110080,0.16148040
2017-12-31,2017年报,2017-4,2017四季度,period_cash_and_equivalents_overage,20755979912.01,20755979912.0100,0.57106527,0.01207937,0.57106527
2017-12-31,2017年报,2017-4,2017四季度,received_invest_income_cash,53138113.89,8913674.7100,-0.60109724,-0.34833915,-0.86888107
2017-12-31,2017年报,2017-4,2017四季度,amortization_intangible_assets,16283008.64,,-0.40359190,,
2017-12-31,2017年报,2017-4,2017四季度,fair_change_loss,,,,,
2017-12-31,2017年报,2017-4,2017四季度,invest_cash_outflow_special,,,,,
2017-12-31,2017年报,2017-4,2017四季度,deferred_income_tax_assets_decrease,-41587445.53,,0.62441822,,
2017-12-31,2017年报,2017-4,2017四季度,cash_finance_fee,208400264.68,,2.07996074,,
2017-12-31,2017年报,2017-4,2017四季度,indirect_operating_cash_flow_net_special,,,,,
2017-12-31,2017年报,2017-4,2017四季度,received_absorb_invest_cash,217686000.0,0.0000,,,
2017-12-31,2017年报,2017-4,2017四季度,received_subsidiary_absorb_holder_cash,,,,,
2017-12-31,2017年报,2017-4,2017四季度,invest_cash_flow_net_special,,,,,
2017-12-31,2017年报,2017-4,2017四季度,operating_cash_flow_net_special,,,,,
2017-12-31,2017年报,2017-4,2017四季度,borrow_bank_net_addition,,,,,
2017-12-31,2017年报,2017-4,2017四季度,fixed_assets_scrapped_loss,21230460.72,,-0.27632808,,
2017-12-31,2017年报,2017-4,2017四季度,receipts_tax_refunds,2058059.7,0.0000,0.20956451,-1.00000000,-1.00000000
2017-12-31,2017年报,2017-4,2017四季度,depreciation_etc,1408387925.96,,-0.07711423,,
2016-12-31,2016年报,2016-4,2016四季度,financing_cash_inflow_special,,,,,
2016-12-31,2016年报,2016-4,2016四季度,invest_cash_outflow_total,5047847144.69,1184260709.2300,0.32434521,0.32999166,0.15716648
2016-12-31,2016年报,2016-4,2016四季度,pay_other_related_financing_cash,300000.0,0.0000,-0.99970997,,-1.00000000
2016-12-31,2016年报,2016-4,2016四季度,pay_debt_cash,6588000000.0,438000000.0000,-0.50859635,0.75200000,-0.88939376
2016-12-31,2016年报,2016-4,2016四季度,financing_cash_outflow_total,9364533066.4,440296390.0700,-0.45236138,0.64335781,-0.90029671
2016-12-31,2016年报,2016-4,2016四季度,subsidiary_pay_holder_dividends,17225597.91,0.0000,-0.42276397,-1.00000000,-1.00000000
2016-12-31,2016年报,2016-4,2016四季度,dispose_fixed_intangible_long_term_assets_loss,7187054.15,,-0.82800738,,
2016-12-31,2016年报,2016-4,2016四季度,deposits_and_funds_net_addition,-411890679.22,-456167655.7700,0.57229664,-2.45562945,-1.46512625
2016-12-31,2016年报,2016-4,2016四季度,cash_equivalents_net_addition_special,,,,,
2016-12-31,2016年报,2016-4,2016四季度,repurchase_funds_net_addition,,,,,
2016-12-31,2016年报,2016-4,2016四季度,pay_interest_fee_and_commission_cash,,,,,
2016-12-31,2016年报,2016-4,2016四季度,received_invest_cash,420647517.49,41871825.5700,1.21457878,12.04810568,3.22819136
2016-12-31,2016年报,2016-4,2016四季度,received_origin_insurance_cash,,,,,
2016-12-31,2016年报,2016-4,2016四季度,receive_issuance_bond_cash,,,,,
2016-12-31,2016年报,2016-4,2016四季度,borrow_other_net_addition,,,,,
2016-12-31,2016年报,2016-4,2016四季度,pay_origin_insurance_contract_cash,,,,,
2016-12-31,2016年报,2016-4,2016四季度,disposal_financial_assets_measure_net_addition,,,,,
2016-12-31,2016年报,2016-4,2016四季度,financing_cash_inflow_total,550000000.0,0.0000,-0.94917208,-1.00000000,-1.00000000
2016-12-31,2016年报,2016-4,2016四季度,investment_loss,-399261007.93,,-1.14256111,,
2016-12-31,2016年报,2016-4,2016四季度,pay_other_invest_cash,139601930.34,,,,
2016-12-31,2016年报,2016-4,2016四季度,tax_payments,3921744206.43,818862729.1200,0.07312442,-0.26396190,-0.08384472
2016-12-31,2016年报,2016-4,2016四季度,add_period_cash_and_equivalents_overage,12216720343.48,13998798698.8300,-0.01957515,0.36314451,0.05997171
2016-12-31,2016年报,2016-4,2016四季度,received_other_invest_cash,,,,,
2016-12-31,2016年报,2016-4,2016四季度,insurance_and_investment_addition,,,,,
2016-12-31,2016年报,2016-4,2016四季度,less_cash_equivalents_ending_overage,,,,,
2016-12-31,2016年报,2016-4,2016四季度,less_cash_ending_overage,12216720343.48,,-0.01957515,,
2016-12-31,2016年报,2016-4,2016四季度,employees_cash_payments,6001514707.4,1634520381.4200,-0.05288441,0.22812976,-0.00010585
2016-12-31,2016年报,2016-4,2016四季度,receive_related_financing_cash,,,,,
2016-12-31,2016年报,2016-4,2016四季度,assets_impairment,45700243.62,,2.35518811,,
2016-12-31,2016年报,2016-4,2016四季度,operating_activity_cash_outflow_special,,,,,
2016-12-31,2016年报,2016-4,2016四季度,financing_cash_outflow_special,,,,,
2016-12-31,2016年报,2016-4,2016四季度,indirect_cash_net_addition,994684843.88,,5.07793333,,
2016-12-31,2016年报,2016-4,2016四季度,related_operating_activity_receive_cash,1452537922.67,616056361.2600,0.42477865,0.89181283,-0.01231047
2016-12-31,2016年报,2016-4,2016四季度,cash_net_addition,994684843.88,-787393511.4700,5.07793333,-1.21113658,0.20468996
2016-12-31,2016年报,2016-4,2016四季度,amortization_long_term_deferred_expenses,58409534.35,,0.03408237,,
2016-12-31,2016年报,2016-4,2016四季度,customer_and_interbank_deposits_addition,,,,,
2016-12-31,2016年报,2016-4,2016四季度,act_cash_inflow_total,69406452309.92,16119980557.5700,-0.01461090,-0.12161782,-0.05448010
2016-12-31,2016年报,2016-4,2016四季度,pledged_load_net_addition,,,,,
2016-12-31,2016年报,2016-4,2016四季度,pay_policy_dividends_cash,,,,,
2016-12-31,2016年报,2016-4,2016四季度,operating_receivable_decrease,2906012704.3,,3.25743254,,
2016-12-31,2016年报,2016-4,2016四季度,debt_conversion_capital,,,,,
2016-12-31,2016年报,2016-4,2016四季度,act_cash_outflow_total,56589126494.67,15601735873.6100,-0.07077207,0.15102148,-0.07879370
2016-12-31,2016年报,2016-4,2016四季度,exchange_rate_cash_influence,235104214.87,198073359.3600,17.25561834,127.77896580,966.66677880
2016-12-31,2016年报,2016-4,2016四季度,sale_received_cash,67615095171.05,15438039320.8800,-0.01895646,-0.13945483,-0.05488127
2016-12-31,2016年报,2016-4,2016四季度,customer_loan_advance_net_addition,,,,,
2016-12-31,2016年报,2016-4,2016四季度,add_cash_equivalents_ending_overage,,,,,
2016-12-31,2016年报,2016-4,2016四季度,pay_other_operating_activity_cash,1091047410.22,338830239.9800,0.06151723,0.34148930,-0.07042822
2016-12-31,2016年报,2016-4,2016四季度,invest_cash_inflow_special,,,,,
2016-12-31,2016年报,2016-4,2016四季度,other,-63458504.64,,,,
2016-12-31,2016年报,2016-4,2016四季度,invest_cash_inflow_total,1804635024.85,120845544.5100,4.55886663,1.87646907,1.36831208
2016-12-31,2016年报,2016-4,2016四季度,pay_subsidiary_and_other_net_cash,,,,,
2016-12-31,2016年报,2016-4,2016四季度,act_cash_flow_net,12817325815.25,518244683.9600,0.34402849,-0.89196960,3.60256708
2016-12-31,2016年报,2016-4,2016四季度,pay_dividends_profits_interest_cash,2776233066.4,2296390.0700,0.04410122,-0.87188788,-0.94815835
2016-12-31,2016年报,2016-4,2016四季度,invest_cash_flow_net,-3243212119.84,-1063415164.7200,0.06989702,-0.25341332,-0.09361168
2016-12-31,2016年报,2016-4,2016四季度,convertible_corporate_bonds,,,,,
2016-12-31,2016年报,2016-4,2016四季度,financing_cash_flow_net_special,,,,,
2016-12-31,2016年报,2016-4,2016四季度,receive_obtain_load_cash,550000000.0,0.0000,-0.94917208,-1.00000000,-1.00000000
2016-12-31,2016年报,2016-4,2016四季度,received_reinsurance_net_cash,,,,,
2016-12-31,2016年报,2016-4,2016四季度,operating_receivable_addition,3288691941.18,,1.06242765,,
2016-12-31,2016年报,2016-4,2016四季度,pay_invest_cash,1489238057.0,49000000.0000,8.33996125,0.96000000,3.90000000
2016-12-31,2016年报,2016-4,2016四季度,receive_disposal_subsidiary_net_cash,1227900964.31,0.0000,26.41151977,,
2016-12-31,2016年报,2016-4,2016四季度,receive_interest_fee_and_commission_cash,337117728.04,65645428.7700,-0.31821115,-0.23751427,-0.27518784
2016-12-31,2016年报,2016-4,2016四季度,financing_cash_flow_net,-8814533066.4,-440296390.0700,-0.40380808,-1.02040473,-2.38555006
