stock_code,report_year,source,em_field,em_value,ths_label,ths_value,abs_diff,rel_err_pct,class,color
300750,2022,em_yearly+ths_new_yearly,SALES_SERVICES,305775248400.0,sale_received_cash,305775248400.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,RECEIVE_TAX_REFUND,9478689900.0,receipts_tax_refunds,9478689900.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,RECEIVE_OTHER_OPERATE,14557214600.0,related_operating_activity_receive_cash,14557214600.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,OPERATE_INFLOW_BALANCE,-100.0,fixed_assets_net_cash,593900.0,594000.0,594000.0,large_error,red
300750,2022,em_yearly+ths_new_yearly,TOTAL_OPERATE_INFLOW,329811152800.0,act_cash_inflow_total,329811152800.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,BUY_SERVICES,235327104000.0,paid_purchasing_cash,235327104000.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,PAY_STAFF_CASH,18157352000.0,employees_cash_payments,18157352000.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,PAY_ALL_TAX,10529733400.0,tax_payments,10529733400.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,PAY_OTHER_OPERATE,4588120100.0,pay_other_operating_activity_cash,4588120100.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,OPERATE_OUTFLOW_BALANCE,100.0,fixed_assets_net_cash,593900.0,593800.0,593800.0,large_error,red
300750,2022,em_yearly+ths_new_yearly,TOTAL_OPERATE_OUTFLOW,268602309600.0,act_cash_outflow_total,268602309600.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,OPERATE_NETCASH_BALANCE,100.0,fixed_assets_net_cash,593900.0,593800.0,593800.0,large_error,red
300750,2022,em_yearly+ths_new_yearly,NETCASH_OPERATE,61208843300.0,act_cash_flow_net,61208843300.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,WITHDRAW_INVEST,1307996200.0,received_invest_cash,1307996200.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,RECEIVE_INVEST_INCOME,740372300.0,received_invest_income_cash,740372300.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,DISPOSAL_LONG_ASSET,593900.0,fixed_assets_net_cash,593900.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,RECEIVE_OTHER_INVEST,1531307500.0,received_other_invest_cash,1531307500.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,TOTAL_INVEST_INFLOW,3580269900.0,invest_cash_inflow_total,3580269900.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,CONSTRUCT_LONG_ASSET,48215268100.0,pay_fixed_assets_etc_cash,48215268100.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,INVEST_PAY_CASH,12764660700.0,pay_invest_cash,12764660700.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,PAY_OTHER_INVEST,6740182400.0,pay_other_invest_cash,6740182400.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,TOTAL_INVEST_OUTFLOW,67720111200.0,invest_cash_outflow_total,67720111200.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,NETCASH_INVEST,-64139841300.0,invest_cash_flow_net,-64139841300.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,ACCEPT_INVEST_CASH,47455207300.0,received_absorb_invest_cash,47455207300.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,SUBSIDIARY_ACCEPT_INVEST,2092259300.0,received_subsidiary_absorb_holder_cash,2092259300.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,RECEIVE_LOAN_CASH,50957726600.0,receive_obtain_load_cash,50957726600.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,RECEIVE_OTHER_FINANCE,5208177600.0,receive_related_financing_cash,5208177600.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,TOTAL_FINANCE_INFLOW,103621111500.0,financing_cash_inflow_total,103621111500.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,PAY_DEBT_CASH,17605770500.0,pay_debt_cash,17605770500.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,ASSIGN_DIVIDEND_PORFIT,3551469400.0,pay_dividends_profits_interest_cash,3551469400.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,PAY_OTHER_FINANCE,197440400.0,pay_other_related_financing_cash,197440400.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,FINANCE_OUTFLOW_BALANCE,100.0,fixed_assets_net_cash,593900.0,593800.0,593800.0,large_error,red
300750,2022,em_yearly+ths_new_yearly,TOTAL_FINANCE_OUTFLOW,21354680400.0,financing_cash_outflow_total,21354680400.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,FINANCE_NETCASH_BALANCE,100.0,fixed_assets_net_cash,593900.0,593800.0,593800.0,large_error,red
300750,2022,em_yearly+ths_new_yearly,NETCASH_FINANCE,82266431200.0,financing_cash_flow_net,82266431200.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,RATE_CHANGE_EFFECT,2788148900.0,exchange_rate_cash_influence,2788148900.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,CCE_ADD_BALANCE,-100.0,fixed_assets_net_cash,593900.0,594000.0,594000.0,large_error,red
300750,2022,em_yearly+ths_new_yearly,CCE_ADD,82123582000.0,indirect_cash_net_addition,82123582000.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,BEGIN_CCE,75505735200.0,add_period_cash_and_equivalents_overage,75505735200.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,END_CCE,157629317200.0,cash_ending_overage,157629317200.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,NETPROFIT,33457143500.0,cash_net_profit,33457143500.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,ASSET_IMPAIRMENT,2826926600.0,assets_impairment,2826926600.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,FA_IR_DEPR,11960578600.0,depreciation_etc,12121962200.0,161383600.0,1.3492959278742584,large_error,red
300750,2022,em_yearly+ths_new_yearly,OILGAS_BIOLOGY_DEPR,11960578600.0,depreciation_etc,12121962200.0,161383600.0,1.3492959278742584,large_error,red
300750,2022,em_yearly+ths_new_yearly,IA_AMORTIZE,236449600.0,amortization_intangible_assets,236449600.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,LPE_AMORTIZE,894129200.0,amortization_long_term_deferred_expenses,894129200.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,DISPOSAL_LONGASSET_LOSS,5322700.0,dispose_fixed_intangible_long_term_assets_loss,5322700.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,FA_SCRAP_LOSS,37927500.0,fixed_assets_scrapped_loss,37927500.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,FAIRVALUE_CHANGE_LOSS,-400241300.0,fair_change_loss,-400241300.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,FINANCE_EXPENSE,969747300.0,cash_finance_fee,969747300.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,INVEST_LOSS,-3044935500.0,investment_loss,-3044935500.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,DEFER_TAX,-4442081900.0,deferred_income_tax_assets_decrease,-4451227000.0,9145100.0,0.205874187056299,rounded,orange
300750,2022,em_yearly+ths_new_yearly,DT_ASSET_REDUCE,-4451227000.0,deferred_income_tax_assets_decrease,-4451227000.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,DT_LIAB_ADD,9145100.0,deferred_income_tax_assets_addition,9145100.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,INVENTORY_REDUCE,-39877670300.0,inventory_decrease,-39877670300.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,OPERATE_RECE_REDUCE,-58697293400.0,operating_receivable_decrease,-58697293400.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,OPERATE_PAYABLE_ADD,115418278300.0,operating_receivable_addition,115418278300.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,OTHER,556930800.0,other,556930800.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,OPERATE_NETCASH_BALANCENOTE,100.0,fixed_assets_net_cash,593900.0,593800.0,593800.0,large_error,red
300750,2022,em_yearly+ths_new_yearly,NETCASH_OPERATENOTE,61208843300.0,act_cash_flow_net,61208843300.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,END_CASH,157629317200.0,cash_ending_overage,157629317200.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,BEGIN_CASH,75505735200.0,add_period_cash_and_equivalents_overage,75505735200.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,CCE_ADDNOTE,82123582000.0,indirect_cash_net_addition,82123582000.0,0.0,0.0,exact,green
300750,2022,em_yearly+ths_new_yearly,USERIGHT_ASSET_AMORTIZE,161383600.0,pay_other_related_financing_cash,197440400.0,36056800.0,22.342295003953314,large_error,red
