stock_code,report_year,source,em_field,em_value,ths_label,ths_value,abs_diff,rel_err_pct,class,color
600519,2022,em_yearly+ths_new_yearly,SALES_SERVICES,140691678592.0,sale_received_cash,140691678592.0,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,DEPOSIT_INTERBANK_ADD,-8916033228.67,customer_and_interbank_deposits_addition,-8916033228.67,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,RECEIVE_INTEREST_COMMISSION,3247615476.04,receive_interest_fee_and_commission_cash,3247615476.04,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,RECEIVE_TAX_REFUND,33191912.56,receipts_tax_refunds,33191912.56,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,RECEIVE_OTHER_OPERATE,2759422171.88,related_operating_activity_receive_cash,2759422171.88,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,TOTAL_OPERATE_INFLOW,137815874923.81,act_cash_inflow_total,137815874923.81,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,BUY_SERVICES,8357859151.03,paid_purchasing_cash,8357859151.03,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,LOAN_ADVANCE_ADD,723778672.0,customer_loan_advance_net_addition,723778672.0,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,PBC_INTERBANK_ADD,13037761321.9,deposits_and_funds_net_addition,13037761321.9,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,PAY_INTEREST_COMMISSION,79226410.98,pay_interest_fee_and_commission_cash,79226410.98,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,PAY_STAFF_CASH,11752241598.62,employees_cash_payments,11752241598.62,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,PAY_ALL_TAX,62043324506.36,tax_payments,62043324506.36,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,PAY_OTHER_OPERATE,5123087432.89,pay_other_operating_activity_cash,5123087432.89,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,TOTAL_OPERATE_OUTFLOW,101117279093.78,act_cash_outflow_total,101117279093.78,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,NETCASH_OPERATE,36698595830.03,act_cash_flow_net,36698595830.03,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,RECEIVE_INVEST_INCOME,5880000.0,received_invest_income_cash,5880000.0,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,DISPOSAL_LONG_ASSET,355149.0,fixed_assets_net_cash,355149.0,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,RECEIVE_OTHER_INVEST,4971762.18,received_other_invest_cash,4971762.18,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,TOTAL_INVEST_INFLOW,11206911.18,invest_cash_inflow_total,11206911.18,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,CONSTRUCT_LONG_ASSET,5306546416.54,pay_fixed_assets_etc_cash,5306546416.54,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,INVEST_PAY_CASH,210000000.0,pay_invest_cash,210000000.0,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,PAY_OTHER_INVEST,31486829.54,pay_other_invest_cash,31486829.54,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,TOTAL_INVEST_OUTFLOW,5548033246.08,invest_cash_outflow_total,5548033246.08,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,NETCASH_INVEST,-5536826334.9,invest_cash_flow_net,-5536826334.9,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,ASSIGN_DIVIDEND_PORFIT,57370196191.46,pay_dividends_profits_interest_cash,57370196191.46,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,SUBSIDIARY_PAY_DIVIDEND,2618815078.45,subsidiary_pay_holder_dividends,2618815078.45,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,PAY_OTHER_FINANCE,54332788.37,pay_other_related_financing_cash,54332788.37,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,TOTAL_FINANCE_OUTFLOW,57424528979.83,financing_cash_outflow_total,57424528979.83,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,NETCASH_FINANCE,-57424528979.83,financing_cash_flow_net,-57424528979.83,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,RATE_CHANGE_EFFECT,911088.01,exchange_rate_cash_influence,911088.01,0.0,0.0,exact,green
600519,2022,em_yearly+ths_new_yearly,CCE_ADD,-26261848396.69,indirect_cash_net_addition,-26261848396.69,0.0,0.0,exact,green
