stock_code,report_year,source,em_field,em_value,ths_label,ths_value,abs_diff,rel_err_pct,class,color
688981,2022,em_yearly+ths_new_yearly,PAY_OTHER_FINANCE,1111694000.0,pay_other_related_financing_cash,1111694000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,TOTAL_FINANCE_OUTFLOW,11050415000.0,financing_cash_outflow_total,11050415000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,NETCASH_FINANCE,23268958000.0,financing_cash_flow_net,23268958000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,RATE_CHANGE_EFFECT,3247556000.0,exchange_rate_cash_influence,3247556000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,CCE_ADD,-6360711000.0,indirect_cash_net_addition,-6360711000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,BEGIN_CCE,54643408000.0,add_period_cash_and_equivalents_overage,54643408000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,END_CCE,48282697000.0,cash_ending_overage,48282697000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,NETPROFIT,14653530000.0,cash_net_profit,14653530000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,ASSET_IMPAIRMENT,437858000.0,assets_impairment,437858000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,FA_IR_DEPR,14434166000.0,cash_net_profit,14653530000.0,219364000.0,1.5197552806306924,large_error,red
688981,2022,em_yearly+ths_new_yearly,OILGAS_BIOLOGY_DEPR,14434166000.0,cash_net_profit,14653530000.0,219364000.0,1.5197552806306924,large_error,red
688981,2022,em_yearly+ths_new_yearly,IA_AMORTIZE,281373000.0,amortization_intangible_assets,281373000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,DEFER_INCOME_AMORTIZE,-1639899000.0,investment_loss,-831764000.0,808135000.0,49.27955928993188,large_error,red
688981,2022,em_yearly+ths_new_yearly,DISPOSAL_LONGASSET_LOSS,-310231000.0,dispose_fixed_intangible_long_term_assets_loss,-310231000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,FAIRVALUE_CHANGE_LOSS,-91303000.0,fair_change_loss,-91303000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,FINANCE_EXPENSE,1310555000.0,cash_finance_fee,1310555000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,INVEST_LOSS,-831764000.0,investment_loss,-831764000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,DEFER_TAX,42216000.0,fair_change_loss,-91303000.0,133519000.0,316.27581959446655,large_error,red
688981,2022,em_yearly+ths_new_yearly,INVENTORY_REDUCE,-6183158000.0,inventory_decrease,-6183158000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,OPERATE_RECE_REDUCE,-592327000.0,operating_receivable_decrease,-592327000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,OPERATE_PAYABLE_ADD,13382110000.0,operating_receivable_addition,13382110000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,OPERATE_NETCASH_OTHERNOTE,1021606000.0,pay_dividends_profits_interest_cash,1103979000.0,82373000.0,8.06308890120066,large_error,red
688981,2022,em_yearly+ths_new_yearly,NETCASH_OPERATENOTE,36591209000.0,act_cash_flow_net,36591209000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,UNINVOLVE_INVESTFIN_OTHER,13028000.0,fair_change_loss,-91303000.0,104331000.0,800.8213079521031,large_error,red
688981,2022,em_yearly+ths_new_yearly,END_CASH,48282697000.0,cash_ending_overage,48282697000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,BEGIN_CASH,54643408000.0,add_period_cash_and_equivalents_overage,54643408000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,CCE_ADDNOTE,-6360711000.0,indirect_cash_net_addition,-6360711000.0,0.0,0.0,exact,green
688981,2022,em_yearly+ths_new_yearly,USERIGHT_ASSET_AMORTIZE,672161000.0,received_invest_income_cash,844388000.0,172227000.0,25.622879042372286,large_error,red
