stock_code,report_year,source,em_field,em_value,ths_label,ths_value,abs_diff,rel_err_pct,class,color
600887,2022,em_yearly+ths_new_yearly,SALES_SERVICES,133594145427.82,sale_received_cash,133594145427.82,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,RECEIVE_INTEREST_COMMISSION,138497570.87,receive_interest_fee_and_commission_cash,138497570.87,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,RECEIVE_TAX_REFUND,823015023.18,receipts_tax_refunds,823015023.18,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,RECEIVE_OTHER_OPERATE,3262211426.8,related_operating_activity_receive_cash,3262211426.8,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,TOTAL_OPERATE_INFLOW,137817869448.67,act_cash_inflow_total,137817869448.67,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,BUY_SERVICES,102919611376.26,paid_purchasing_cash,102919611376.26,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,PAY_STAFF_CASH,13974100667.57,employees_cash_payments,13974100667.57,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,PAY_ALL_TAX,6008849257.3,tax_payments,6008849257.3,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,PAY_OTHER_OPERATE,1494987567.18,pay_other_operating_activity_cash,1494987567.18,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,TOTAL_OPERATE_OUTFLOW,124397548868.31,act_cash_outflow_total,124397548868.31,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,NETCASH_OPERATE,13420320580.36,act_cash_flow_net,13420320580.36,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,WITHDRAW_INVEST,728558242.98,received_invest_cash,728558242.98,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,RECEIVE_INVEST_INCOME,61406043.86,received_invest_income_cash,61406043.86,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,DISPOSAL_LONG_ASSET,696426567.37,fixed_assets_net_cash,696426567.37,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,TOTAL_INVEST_INFLOW,1486390854.21,invest_cash_inflow_total,1486390854.21,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,CONSTRUCT_LONG_ASSET,6646107588.62,pay_fixed_assets_etc_cash,6646107588.62,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,INVEST_PAY_CASH,7014808033.26,pay_invest_cash,7014808033.26,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,OBTAIN_SUBSIDIARY_OTHER,7143217362.72,pay_subsidiary_and_other_net_cash,7143217362.72,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,PAY_OTHER_INVEST,195970287.53,pay_other_invest_cash,195970287.53,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,TOTAL_INVEST_OUTFLOW,21000103272.13,invest_cash_outflow_total,21000103272.13,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,NETCASH_INVEST,-19513712417.92,invest_cash_flow_net,-19513712417.92,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,ACCEPT_INVEST_CASH,166334665.39,received_absorb_invest_cash,166334665.39,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,SUBSIDIARY_ACCEPT_INVEST,166334665.39,received_absorb_invest_cash,166334665.39,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,RECEIVE_LOAN_CASH,245566096240.97,receive_obtain_load_cash,245566096240.97,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,TOTAL_FINANCE_INFLOW,245732430906.36,financing_cash_inflow_total,245732430906.36,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,PAY_DEBT_CASH,228895850615.32,pay_debt_cash,228895850615.32,0.0,0.0,exact,green
600887,2022,em_yearly+ths_new_yearly,ASSIGN_DIVIDEND_PORFIT,7500453086.0,pay_dividends_profits_interest_cash,7500453086.0,0.0,0.0,exact,green
