stock_code,report_year,source,em_field,em_value,ths_label,ths_value,abs_diff,rel_err_pct,class,color
600887,2020,em_yearly+ths_new_yearly,NETCASH_INVEST,-9043091554.41,invest_cash_flow_net,-9043091554.41,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,ACCEPT_INVEST_CASH,247501528.32,received_absorb_invest_cash,247501528.32,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,SUBSIDIARY_ACCEPT_INVEST,443353.32,received_subsidiary_absorb_holder_cash,443353.32,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,RECEIVE_LOAN_CASH,74557306113.81,receive_obtain_load_cash,74557306113.81,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,TOTAL_FINANCE_INFLOW,74804807642.13,financing_cash_inflow_total,74804807642.13,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,PAY_DEBT_CASH,69435631526.14,pay_debt_cash,69435631526.14,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,ASSIGN_DIVIDEND_PORFIT,5309737280.33,pay_dividends_profits_interest_cash,5309737280.33,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,SUBSIDIARY_PAY_DIVIDEND,13730651.84,subsidiary_pay_holder_dividends,13730651.84,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,PAY_OTHER_FINANCE,106000845.19,pay_other_related_financing_cash,106000845.19,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,TOTAL_FINANCE_OUTFLOW,74851369651.66,financing_cash_outflow_total,74851369651.66,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,NETCASH_FINANCE,-46562009.53,financing_cash_flow_net,-46562009.53,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,RATE_CHANGE_EFFECT,-395132646.31,exchange_rate_cash_influence,-395132646.31,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,CCE_ADD,366852954.3,indirect_cash_net_addition,366852954.3,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,BEGIN_CCE,11066714362.59,add_period_cash_and_equivalents_overage,11066714362.59,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,END_CCE,11433567316.89,cash_ending_overage,11433567316.89,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,NETPROFIT,7098938695.41,cash_net_profit,7098938695.41,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,ASSET_IMPAIRMENT,339312411.62,assets_impairment,339312411.62,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,FA_IR_DEPR,2222557525.17,depreciation_etc,2222557525.17,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,OILGAS_BIOLOGY_DEPR,2222557525.17,depreciation_etc,2222557525.17,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,IA_AMORTIZE,83466615.78,amortization_intangible_assets,83466615.78,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,LPE_AMORTIZE,136339693.97,amortization_long_term_deferred_expenses,136339693.97,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,DISPOSAL_LONGASSET_LOSS,6008330.64,dispose_fixed_intangible_long_term_assets_loss,6008330.64,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,FA_SCRAP_LOSS,15006189.28,fixed_assets_scrapped_loss,15006189.28,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,FAIRVALUE_CHANGE_LOSS,-171088869.5,fair_change_loss,-171088869.5,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,FINANCE_EXPENSE,667632738.17,cash_finance_fee,667632738.17,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,INVEST_LOSS,-599730018.58,investment_loss,-599730018.58,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,DEFER_TAX,-106625470.5,deferred_income_tax_assets_addition,-80880243.07,25745227.430000007,24.145476038016646,large_error,red
600887,2020,em_yearly+ths_new_yearly,DT_ASSET_REDUCE,-25745227.43,deferred_income_tax_assets_decrease,-25745227.43,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,DT_LIAB_ADD,-80880243.07,deferred_income_tax_assets_addition,-80880243.07,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,INVENTORY_REDUCE,194563078.44,inventory_decrease,194563078.44,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,OPERATE_RECE_REDUCE,-3301570234.0,operating_receivable_decrease,-3301570234.0,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,OPERATE_PAYABLE_ADD,2657009576.58,operating_receivable_addition,2657009576.58,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,OTHER,621681012.08,other,621681012.08,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,NETCASH_OPERATENOTE,9851639164.55,act_cash_flow_net,9851639164.55,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,END_CASH,11433567316.89,cash_ending_overage,11433567316.89,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,BEGIN_CASH,11066714362.59,add_period_cash_and_equivalents_overage,11066714362.59,0.0,0.0,exact,green
600887,2020,em_yearly+ths_new_yearly,CCE_ADDNOTE,366852954.3,indirect_cash_net_addition,366852954.3,0.0,0.0,exact,green
