报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,5139488.66,,,,,,2649378.3,,2649378.3,,26639190.55,,,,,,,,,,,1808950.75,416152294.82,,,,,77316816.43,529706119.51,,,,,,,,22517463.71,75974100.0,,,,,,,,,840249279.19,,,,,180152284.66,,,,,,165043395.52,,,706206.82,,,48180097.28,1332822827.18,1862528946.69,,252540945.77,,,,,,725603404.28,,725603404.28,3480.0,88214892.99,,,65066142.13,211774272.51,31689788.82,,,,,257117566.45,,,,,,,,,,,,,,6287399.46,4723990.44,1611332094.03,,,,,,,,,,,31589268.68,164000.06,6017417.64,,37770686.38,1649102780.41,,334469431.0,,,,145432267.21,,-14171139.17,,,,,-365830045.76,,,99900513.28,113525653.0,213426166.28,1862528946.69,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T20:12:06
20251231,,4116990.92,,,,,,1916317.79,,1916317.79,,26676605.67,,,,,,,,,,1887039.66,1887039.66,436490468.86,,,,,76286185.53,547373608.43,,,,,,,,24825074.51,75974100.0,,,,,345896103.12,146670899.34,199225203.78,15688234.75,840249279.19,840249279.19,,183536969.03,,183536969.03,,,,,,165962995.16,,,904307.91,,,48180097.28,1339632823.08,1887006431.51,,252540945.77,,,,,,733309453.98,,733309453.98,1333.32,88610969.93,,,66053683.22,202364053.75,26613830.5,,,,217413932.58,244027763.08,,,,,,,,,,,,,,6380449.51,4780349.96,1598069002.52,,,,,,,,,,,31589268.68,164000.06,6110084.48,,37863353.22,1635932355.74,,334469431.0,,,,145432267.21,,-14171139.17,,,,,-332535605.02,,,133194954.02,117879121.75,251074075.77,1887006431.51,定期报告,是,20260430,CNY,合并期末,2026-04-29T20:12:06
20250930,,13139733.57,,,,,,2024458.4,,2024458.4,,27157386.94,,,,,,,,,,,4361450.74,476221023.47,,,,,72919342.14,595823395.26,,,,,,,,43637214.43,76837100.0,,,,,,,,,873732303.6,,,,,198349673.19,,,,,,168784850.79,,,1109373.08,,,,1362450515.09,1958273910.35,,251636770.4,,,,,,607107808.43,,607107808.43,,89676468.16,,,63018138.93,189188056.73,21470891.89,,,,,219185460.34,,,,,,,,,,,,,,6445507.83,5337507.9,1431595718.72,,,,,,,,,,,52136736.6,164000.06,11215929.32,,63516665.98,1495112384.7,,334469431.0,,,,145432267.21,,-14171139.17,,,,,-178347419.02,,,287383140.02,175778385.63,463161525.65,1958273910.35,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T20:00:22
20250630,,15387061.31,,,,,,1822642.75,,1822642.75,,26786368.54,,,,,,,,,,4522737.42,4522737.42,489044612.55,,,,,72739752.92,610303175.49,,,,,,,,46887530.62,76837100.0,,,,,347635949.67,140673063.82,206962885.85,4875003.13,870717198.89,870717198.89,,202087882.72,,202087882.72,,,,,,169781403.42,,,1322433.77,,,,1367633549.42,1977936724.91,,251636770.4,,,,,,613015564.72,,613015564.72,,90463678.08,,,57418215.97,183469424.9,16289507.3,,,,189165505.32,205455012.62,,,,,,,,,,,,,,10396222.15,5439845.19,1417294734.03,,,,,,,,,,,42635275.07,164000.06,11146471.69,,53945746.82,1471240480.85,,334469431.0,,,,145432267.21,,-14171139.17,,,,,-134227238.04,,,331503321.0,175192923.06,506696244.06,1977936724.91,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T18:28:06
20250331,,18051464.39,,,,,,2292899.86,,2292899.86,,27966518.17,,,,,,,,,,,4616007.15,519250658.54,,,,,72280623.71,644458171.82,,,,,,,,48418717.78,76837100.0,,,,,,,,,870372341.69,,,,,205872402.48,,,,,,170777955.98,,,1231017.25,,,,1373509535.18,2017967707.0,,272954098.4,,,,,,612059728.93,,612059728.93,,95931930.89,,,52321112.53,171304276.58,11000439.13,,,,,190885510.28,,,,,,,,,,,,,,15013264.47,5538352.87,1416008274.95,,,,,,,,,,,24842760.87,167999.84,11502536.66,,36513297.37,1452521572.32,,334469431.0,,,,145432267.21,,-14171139.17,,,,,-85785693.64,,,379944865.4,185501269.28,565446134.68,2017967707.0,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T19:14:04
20241231,,18419914.04,,,,,,1787713.99,,1787713.99,,27957032.33,,,,,,,,,,4743836.28,4743836.28,526256931.92,,,,,73273469.45,652438898.01,,,,,,,,50733284.37,76837100.0,,,,,348562698.53,134033002.95,214529695.58,4875003.13,869600909.39,869600909.39,,209654692.45,,209654692.45,,,,,,171774508.58,,,1752602.26,,,,1380353097.05,2032791995.06,,272954098.4,,,,,,613555072.36,,613555072.36,,95985499.46,,,51215298.38,170063102.26,7891261.17,,,,175231126.2,183122387.37,,,,,,,,,,,,,,19723656.58,5526975.57,1412146090.38,,228571.2,,,,,,,,,24839760.87,167999.84,11642794.03,,36879125.94,1449025216.32,,334469431.0,,,,145432267.21,,-14171139.17,,,,,-66460424.97,,,399270134.07,184496644.67,583766778.74,2032791995.06,定期报告,是,20260430,CNY,合并期末,2025-04-21T18:44:04
20240930,,24038149.73,,,,,,3597384.54,,3597384.54,,30350736.39,,,,,,,,,,,4786704.81,582612708.97,,,,,78027044.41,723412728.85,,,,,,,,64323823.62,80524076.0,,,,,,,,,806178519.31,,,,,218085683.01,,,,,,172776862.17,,,1883434.92,,52928394.3,334000.0,1397034793.33,2120447522.18,,289729417.31,,,,,,484895197.0,,484895197.0,,129356770.67,,,47733363.83,151063284.89,,,,,,178930933.72,,,,,,,,,,,,,,19404443.91,7742967.46,1308856378.79,,,,,,,,,,,1384597.08,170000.33,14171056.38,,15725653.79,1324582032.58,,334469431.0,,,,134187472.18,,-14171139.17,,,,,75334883.21,,,529820647.22,266044842.38,795865489.6,2120447522.18,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T17:55:03
20240630,,24121316.73,,,,,,2056805.64,,2056805.64,,32470640.94,,,,,,,,,,18308399.42,18308399.42,579593234.64,,,,,75971876.26,732522273.63,,,,,,,,67118092.09,85952352.0,,,,,351890257.61,128192825.89,223697431.72,675588.03,804996489.38,804996489.38,,223021843.69,,223021843.69,,,,,3321212.16,173771737.35,,,4140193.37,,44724896.21,334000.0,1407380816.25,2139903089.88,,288494573.61,,,,,,481727729.68,,481727729.68,220370.92,153317754.7,,,39492027.18,140836017.09,,,,,191549114.2,191549114.2,,,,,,,,,,,,,,21254280.08,8969889.8,1325861757.26,,,,,,2233920.53,,,,,1504103.08,172000.22,15244947.46,,19154971.29,1345016728.55,,334469431.0,,,,134187472.18,,-14171139.17,,,,,73516837.72,,,528002601.73,266883759.6,794886361.33,2139903089.88,定期报告,未审计,20240827,CNY,合并期末,2024-08-26T18:15:06
20240331,,30456777.44,,,,,,4660413.05,,4660413.05,,35888993.42,,,,,,,,,,,19324626.56,595867599.74,,,,,76478152.3,762676562.51,,,,,,,,75080160.56,85952352.0,,,,,,,,,803647340.27,,,,,227242154.62,,,,,19105283.54,174804347.55,,,5692255.68,,64946818.44,334000.0,1456804712.66,2219481275.17,,291140184.84,,,,,,473360112.58,,473360112.58,220370.92,179709959.63,,,44447899.94,133020196.54,,,,,,177731389.63,,,,,,,,,,,,,,27000783.07,8870950.27,1335501847.42,,,,,,12995801.39,,,,,,174000.0,20176563.08,,33346364.47,1368848211.89,,334469431.0,,,,132157722.18,,-14171139.17,,,,,131233625.19,,,583689639.2,266943424.08,850633063.28,2219481275.17,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T19:35:11
20231231,,53539767.89,,,,,,4801330.16,,4801330.16,,36281625.88,,,,,,,,,,29621391.71,29621391.71,609622360.13,,,,,77336971.44,811203447.21,,,,,,,,78214421.29,85952352.0,,,,,352251057.61,120459432.45,231791625.16,675588.03,802013847.94,802013847.94,,231116037.13,,231116037.13,,,,,21883106.3,175761487.72,,,6354358.2,,70956340.08,334000.0,1472585950.66,2283789397.87,,301355352.77,,,,,,483599826.33,,483599826.33,220370.92,229766912.28,,,30023244.49,121843120.6,,,,,180111001.22,180111001.22,,,,,,,,,,,,,,25197171.88,11958273.56,1384075274.05,,,,,,14338881.83,,,,,,176000.0,20373930.62,,34888812.45,1418964086.5,,334469431.0,,,,132157722.18,,-14171139.17,,,,,150894442.85,,,603350456.86,261474854.51,864825311.37,2283789397.87,定期报告,是,20250423,CNY,合并期末,2024-04-26T20:05:11
