报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,480719375.08,480719375.08,,,,,,523253650.33,185354037.41,,,,,,,,,5414489.52,115341403.68,154974275.39,41227695.58,20941748.75,934089.38,,261512.18,,,,,51340.14,,,,23231583.13,,2178403.46,,,-16811436.34,253313.12,,123868.46,,-16681991.68,-5072557.25,,-11609434.43,-11609434.43,,-11609434.43,,,2090055.92,2090055.92,,,,,,2090055.92,,,,,,,,,2090055.92,,,-9519378.51,-9519378.51,,-0.0268,-0.0268,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T16:22:03
20251231,2308908666.51,2308908666.51,,,,,,2183569025.01,877685277.8,,,,,,,,,21269857.24,495778393.21,675489904.28,146257636.8,-32912044.32,4158721.83,,2195770.34,,,,,163727.82,,,,92021157.25,-42213984.81,-12254268.46,,30736.87,165282780.51,1229754.75,,2321545.33,,164190989.93,-33089087.37,,197280077.3,197280077.3,,197280077.3,,,-3135975.42,-3135975.42,-428790.68,,,-428790.68,,-2707184.74,,,,,,,,,-2707184.74,,,194144101.88,194144101.88,,0.46,0.46,定期报告,是,20260417,CNY,合并期末,2026-04-16T18:48:02
20250930,1459311230.15,1459311230.15,,,,,,1499658882.65,578416133.46,,,,,,,,,8947942.8,366780072.05,478867249.35,104951088.87,-38303603.88,3453380.04,,2078228.25,,,,,56125.16,,,,55078825.39,-13444560.78,6170470.06,,,9591435.58,1264104.56,,1898288.71,,8957251.43,-24553810.68,,33511062.11,33511062.11,,33511062.11,,,9759243.34,9759243.34,,,,,,9759243.34,,,,,,,,,9759243.34,,,43270305.45,43270305.45,,0.0774,0.0773,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T16:06:34
20250630,964264625.0,964264625.0,,,,,,955582429.16,365607950.62,,,,,,,,,7406614.04,244031119.47,305029539.07,68581275.01,-35074069.05,2115943.26,,2018513.18,,,,,8877.92,,,,37816656.21,-13444560.78,-609121.89,,,34472560.48,1179759.59,,843800.42,,34808519.65,-12221742.03,,47030261.68,47030261.68,,47030261.68,,,-3848775.41,-3848775.41,,,,,,-3848775.41,,,,,,,,,-3848775.41,,,43181486.27,43181486.27,,0.1087,0.1086,定期报告,未审计,20250822,CNY,合并期末,2025-08-21T16:18:06
20250331,430012001.93,430012001.93,,,,,,444124458.11,158296513.36,,,,,,,,,3860037.75,125724109.43,140591287.94,33458472.27,-17805962.64,1615133.43,,979152.69,,,,,612107.09,,,,23278202.77,,-3185660.66,,,7571345.71,133087.05,,568255.1,,7136177.66,-938442.86,,8074620.52,8074620.52,,8074620.52,,,4674919.5,4674919.5,,,,,,4674919.5,,,,,,,,,4674919.5,,,12749540.02,12749540.02,,0.0187,0.0186,定期报告,未审计,20260429,CNY,合并期末,2025-04-25T16:56:10
20241231,2013856558.55,2013856558.55,,,,,,1893816500.89,729348628.17,,,,,,,,,18884925.19,472932714.77,572889334.62,137148746.65,-37387848.51,6696879.19,,602699.21,,,,,3557719.39,,,,115450700.94,-112856288.32,-5288405.55,,49467.49,121555950.82,255334.04,,1622056.12,,120189228.74,-22208147.35,,142397376.09,142397376.09,,142397376.09,,,-7777830.84,-7777830.84,-6983829.06,,,-6983829.06,,-794001.78,,,,,,,,,-794001.78,,,134619545.25,134619545.25,,0.33,0.33,定期报告,是,20260417,CNY,合并期末,2025-04-11T17:50:13
20240930,1398196592.81,1398196592.81,,,,,,1351044835.32,500834084.3,,,,,,,,,13164362.01,338307834.78,425153071.27,100941379.2,-27355896.24,4636853.16,,-2487958.79,,,,,3907207.41,,,,85674244.83,-10117222.04,-8437016.82,,11857.35,115702869.43,766289.65,,877200.3,,115591958.78,6606159.31,,108985799.47,108985799.47,,108985799.47,,,2331694.88,2331694.88,,,,,,2331694.88,,,,,,,,,2331694.88,,,111317494.35,111317494.35,,0.252,0.2511,定期报告,未审计,20251029,CNY,合并期末,2024-10-25T15:52:07
20240630,1012691317.35,1012691317.35,,,,,,872746020.51,350766589.1,,,,,,,,,9605480.72,212179984.55,266376578.35,62817254.23,-28999866.44,2405886.71,,-2939022.18,,,,,2465494.69,,,,62805425.56,-10117222.04,-15350738.79,,,176809234.08,636881.84,,814360.24,,176631755.68,6058405.32,,170573350.36,170573350.36,,170573350.36,,,-291499.8,-291499.8,,,,,,-291499.8,,,,,,,,,-291499.8,,,170281850.56,170281850.56,,0.3956,0.3939,定期报告,未审计,20250822,CNY,合并期末,2024-08-28T20:02:04
20240331,479333865.45,479333865.45,,,,,,394005611.99,156363193.01,,,,,,,,,4343980.51,101637595.01,113231134.01,34545545.65,-16115836.2,841323.5,,-1950941.6,,,,,113973.75,,,,35198992.96,,-7656364.29,,,111033914.28,600311.26,,97158.16,,111537067.38,11346239.75,,100190827.63,100190827.63,,100190827.63,,,1662272.04,1662272.04,,,,,,1662272.04,,,,,,,,,1662272.04,,,101853099.67,101853099.67,,0.2326,0.2318,定期报告,未审计,20250426,CNY,合并期末,2024-04-26T16:37:05
20231231,2120251604.73,2120251604.73,,,,,,1665265681.56,684617242.6,,,,,,,,,24436134.44,384256460.57,488301991.8,128328978.83,-44675126.68,5053850.45,,-12667407.84,,,,,-175542.46,,,,98106549.83,-51118951.1,-14336403.56,,20353.98,474814522.02,218623.73,,1202132.63,,473831013.12,19393538.51,,454437474.61,454437474.61,,454437474.61,,,5208154.07,5208154.07,,,,,,5208154.07,,,,,,,,,5208154.07,,,459645628.68,459645628.68,,1.06,1.05,定期报告,是,20250412,CNY,合并期末,2024-04-11T18:57:02
