报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,1761848899.66,,,,,,,,,,,,1251948335.75,3013797235.41,1034787717.58,,,,,,167096352.32,50841949.33,1479211347.96,2731937367.19,281859868.22,,,750000.0,155000.0,,,,,905000.0,11260732.42,,,,,6605732.0,17866464.42,-16961464.42,,,,278920000.0,,15900549.0,294820549.0,202066692.95,135119164.16,,303116742.49,640302599.6,-345482050.6,-30402.32,-80614049.12,576621505.96,,,,,496007456.84,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T19:38:06
20251231,,9116837907.11,,,,,,,,,,,,448420186.87,9565258093.98,6361196992.25,,,,,,877956526.14,423146934.29,105484039.87,7767784492.55,1797473601.43,,5295708.36,12792000.0,203496052.14,,,,,221583760.5,70437850.37,4442307.64,,,,,74880158.01,146703602.49,,,,1793603080.71,,568835107.54,2362438188.25,2930737707.65,887840023.04,263041.08,829801018.11,4648378748.8,-2285940560.55,-3025.35,-341766381.98,918387887.94,576621505.96,918387887.94,,,576621505.96,定期报告,是,20260430,CNY,合并期末,2026-04-29T19:38:06
20250930,,4933702195.65,,,,,,,,,,,,1387923031.01,6321625226.66,3325902613.72,,,,,,620155519.99,146066238.68,1860037044.49,5952161416.88,369463809.78,,,,125972454.52,5265096.12,,,,131237550.64,9185137.15,50000.0,,,,3718063.59,12953200.74,118284349.9,,,,960798758.0,,375534051.89,1336332809.89,974956189.31,539152719.16,2454948.14,249553732.98,1763662641.45,-427329831.56,266843.62,60685171.74,918387887.94,,,,,979073059.68,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T19:10:15
20250630,,3496795254.6,,,,,,,,,,,,1082579216.43,4579374471.03,2505288825.71,,,,,,489092749.19,107970193.44,1328076143.85,4430427912.19,148946558.84,,,,125760351.32,5265096.12,,,,131025447.44,8856183.0,50000.0,,,,,8906183.0,122119264.44,,,,623399379.0,,335628265.47,959027644.47,843739902.77,373877445.15,278812.13,198695676.43,1416313024.35,-457285379.88,296342.63,-185923213.97,918387887.94,732464673.97,918387887.94,,,732464673.97,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T18:14:05
20250331,,2568527415.73,,,,,,,,,,,,732844413.67,3301371829.4,1840177387.02,,,,,,363561159.92,85310018.01,990028085.65,3279076650.6,22295178.8,,,,124631343.96,5265096.12,,,,129896440.08,7384315.0,50000.0,,,,,7434315.0,122462125.08,,,,136200000.0,,122263802.47,258463802.47,309950191.56,139991737.14,,97893769.93,547835698.63,-289371896.16,8983.87,-144605608.41,918387887.94,,,,,773782279.53,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T19:00:08
20241231,,11786181624.96,,,,,,,,,,,1316569.27,199050724.82,11986548919.05,7854502177.78,,,,,,1325332574.87,308044050.16,1075465028.63,10563343831.44,1423205087.61,,63249905.05,,53398840.01,,,,,116648745.06,49905843.27,43862363.22,,5906837.51,,5000000.0,104675044.0,11973701.06,,,,3663267216.5,,896610088.73,4559877305.23,4305347442.85,1173416566.11,18226832.94,797426270.41,6276190279.37,-1716312974.14,60134.01,-281074051.46,1199461939.4,918387887.94,1199461939.4,,,918387887.94,定期报告,是,20260430,CNY,合并期末,2025-04-29T19:00:08
20240930,,7101695077.51,,,,,,,,,,,,2155188715.91,9256883793.42,5610763348.5,,,,,,723745916.8,218563212.82,2155756379.88,8708828858.0,548054935.42,,,,42639810.12,347274305.05,,,,389914115.17,33678294.92,27540076.56,,510690.24,,1669265.42,63398327.14,326515788.03,,,,2572899261.16,,491322586.4,3064221847.56,2801227605.29,791417392.5,18068608.47,798707073.71,4391352071.5,-1327130223.94,1384563.72,-451174936.77,1199461939.4,,,,,748287002.63,定期报告,未审计,20251030,CNY,合并期末,2024-10-28T15:40:08
20240630,,5169135715.96,,,,,,,,,,,,792590928.89,5961726644.85,3823509730.7,,,,,,557372146.15,114448194.55,771630463.34,5266960534.74,694766110.11,,,,821235.12,,,,,821235.12,31666896.9,27540076.56,,,,,59206973.46,-58385738.34,,,,1713696634.16,,413992586.4,2127689220.56,1892632264.32,569295752.5,18068608.47,527301529.57,2989229546.39,-861540325.83,-274396.15,-225434350.21,1199461939.4,974027589.19,1199461939.4,,,974027589.19,定期报告,未审计,20250829,CNY,合并期末,2024-08-29T18:10:06
20240331,,3638941781.48,,,,,,,,,,,,483429542.87,4122371324.35,3056432473.67,,,,,,396643313.92,75896302.76,429468075.42,3958440165.77,163931158.58,,,,46397.95,,,,,46397.95,951441.16,18020076.56,,,,2167823.16,21139340.88,-21092942.93,,,,806296634.16,,190759603.07,997056237.23,841241871.24,246838892.02,18068608.47,213562694.44,1301643457.7,-304587220.47,-506045.44,-162255050.26,1199461939.4,,,,,1037206889.14,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T16:10:08
20231231,,13793584023.86,,,,,,,,,,,56820244.28,198484616.59,14048888884.73,9579868616.14,,,,,,1970950674.86,337949520.09,534386822.35,12423155633.44,1625733251.29,,108662563.29,5904000.0,1273108.02,13459721.32,101833700.0,,,231133092.63,39861559.94,8864713.67,,,,80108034.54,128834308.15,102298784.48,,1801330.0,1801330.0,3374872824.76,,1125455231.86,4502129386.62,4676364601.85,1171495081.42,850446.75,649951997.63,6497811680.9,-1995682294.28,187871.52,-267462386.99,1466924326.39,1199461939.4,1466924326.39,,,1199461939.4,定期报告,是,20250430,CNY,合并期末,2024-04-29T16:10:08
