报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20250630,,7152890.3,,,,,,20479.06,,20479.06,,1429715.05,,,,,,,,,,1522365.62,1522365.62,,,,,,194509393.85,208020484.71,,,,,,,,,163570493.54,,500000.0,,,,,,,,,,5433165.73,,5433165.73,,,,,,996422.41,,,,,,867000.0,171367081.68,379387566.39,,396063564.87,,,,,,545272.75,,545272.75,,1215803.1,,,535210.25,21380960.55,200174140.69,,,,1640747547.36,1840921688.05,,,,,,,,,,,,,,48702500.0,82835.16,2309447834.73,,,,,,,,,,,284970583.3,417752.28,,,285388335.58,2594836170.31,,1056070400.0,,,,952415.44,,,,95295335.07,6186882.45,,-3373953636.88,,,-2215448603.92,,-2215448603.92,379387566.39,定期报告,未审计,20250808,CNY,合并期末,2025-08-08T18:00:04
20241231,,7043697.7,,,,,,34121.68,,34121.68,,1249715.05,,,,,,,,,,1421215.41,1421215.41,,,,,,180302232.53,193462090.61,,,,,,,,,167463822.08,,500000.0,,,,,,,,,,5995069.52,,5995069.52,,,,,,1229729.09,,,,,,867000.0,176055620.69,369517711.3,,396063564.87,,,,,,545272.75,,545272.75,,1380516.09,,,534364.25,22230972.26,200174140.69,,,,1640829416.76,1841003557.45,,,,,,,,,,,,,,48702500.0,79112.15,2310539859.82,,,,,,,,,,,284970583.3,480691.8,,,285451275.1,2595991134.92,,1056070400.0,,,,952415.44,,,,95295335.07,6187646.47,,-3384979220.6,,,-2226473423.62,,-2226473423.62,369517711.3,定期报告,是,20250808,CNY,合并期末,2025-08-08T18:00:04
20231231,,6746461.27,,,,,,220198.17,,220198.17,3503068.85,889715.05,,,,,,,,,,1426975.95,1426975.95,,,,,,151026163.18,163812582.47,,,,,,,,,175250479.16,,500000.0,,,,,,,,,,7368990.08,,7368990.08,,,,,,1700800.12,,,,,,867000.0,185687269.36,349499851.83,,396063564.87,,,,,,545272.75,,545272.75,,1176872.68,,,545243.89,23592401.12,200174140.69,,,,1641296346.19,1841470486.88,,,,,,,,,,,,,,48702500.0,70310.32,2312166652.51,,,,,,,,,,,284970583.3,606570.84,,,285577154.14,2597743806.65,,1056070400.0,,,,952415.44,,,,95295335.07,6190405.29,,-3406752510.62,,,-2248243954.82,,-2248243954.82,349499851.83,定期报告,是,20250808,CNY,合并期末,2025-08-08T18:00:04
20221231,,5729405.38,,,,,,288542.51,,288542.51,3958347.7,544622.65,,,,,,,,,,1154537.82,1154537.82,32549.88,,,,,125282031.61,136990037.55,,,,,,,,,183037136.24,,500000.0,,,,,,,,,,8904892.26,,8904892.26,,,,,,2394791.48,,302348.05,,,,867000.0,196006168.03,332996205.58,,396063564.87,,,,,,545272.75,,545272.75,,788289.08,,,558864.89,26430614.53,199922890.69,,,,1617008715.09,1816931605.78,,,,,,,,,,,,,,48702500.0,102476.03,2290123187.93,,,,,,,,,,,22469613.27,733692.46,,,23203305.73,2313326493.66,,1056070400.0,,,,952415.44,,,,95295335.07,6204063.65,,-3138852502.24,,,-1980330288.08,,-1980330288.08,332996205.58,定期报告,是,20250808,CNY,合并期末,2025-08-08T17:58:09
20220331,,6471606.89,,,,,,695237.98,,695237.98,,269715.05,,,,,,,,,,,32009478.46,32549.88,,,,,95824940.58,139303528.84,,,,,,,,,188877129.05,,500000.0,,,,,,,,,,,,10499849.8,,,,,,2917812.3,,302348.05,7834.76,,,867000.0,203971973.96,343275502.8,,396063564.87,,,,,,545272.75,,545272.75,,559907.6,,,562184.94,26330556.0,,,,,,1807283936.21,,,,,,,,,,,,,,48702500.0,83664.36,2280131586.73,,,,,,,,,,,40147986.6,970807.37,,,41118793.97,2321250380.7,,1056070400.0,,,,952415.44,,,,95295335.07,6205313.22,,-3136498341.63,,,-1977974877.9,,-1977974877.9,343275502.8,定期报告,未审计,20220831,CNY,合并期末,2022-08-31T20:35:11
20211231,,25752996.93,,,,,,713365.79,,713365.79,,206636.31,,,,,,,,,,7619607.5,7619607.5,32549.88,,,,,95735643.0,134060799.41,,,,,,,,,190823793.32,,500000.0,,,,,,,,,,11086904.9,,11086904.9,,,,,,3095523.04,,302348.05,12535.5,,,867000.0,206688104.81,340748904.22,,396063564.87,,,,,,545272.75,,545272.75,,454619.38,,,830889.34,26487831.29,146709233.67,1659960312.63,,,1659960312.63,1806669546.3,,,,,,,,,,,,,,48702500.0,59100.52,2279813324.45,,,,,,,,,,,40147986.6,1092734.78,,,41240721.38,2321054045.83,,1056070400.0,,,,952415.44,,,,95295335.07,6205313.22,,-3138828605.34,,,-1980305141.61,,-1980305141.61,340748904.22,定期报告,是,20250808,CNY,合并期末,2022-08-31T20:35:11
20210930,,20226696.4,,,,,,451955.56,,451955.56,,372578.76,,,,,,,,,,,1434317.38,32549.88,,,,,210891745.03,248909843.01,,,,,,,,,192770457.59,,500000.0,,,,,,,,,,,,24717512.24,,,,,,3278135.18,,302348.05,346604.52,,,3990900.0,225905957.58,474815800.59,,487258337.66,,,,,,545272.75,,545272.75,,1055672.81,,,851783.75,24755228.46,153473575.42,,,,,656255938.55,,,,,,,,,,,,,,48702500.0,55998.81,1219480732.79,,,,,,,,,,,1770946411.51,1222995.32,,,1772169406.83,2991650139.62,,1056070400.0,,,,1738875.78,,,,95295335.07,6433313.22,,-3676372263.1,,,-2516834339.03,,-2516834339.03,474815800.59,定期报告,未审计,20211028,CNY,合并期末,2021-10-28T17:50:06
20210630,,17223760.01,,,,,,760960.18,,760960.18,,296578.76,,,,,,,,,,1378540.41,1378540.41,32549.88,,,,,210707422.46,246399811.7,,,,,,,,,194717121.86,,500000.0,,,,,,,,,,25467199.73,,25467199.73,,,,,,3463547.75,,302348.05,448109.52,,,3990900.0,228889226.91,475289038.61,,487258337.66,,,,,,555082.75,,555082.75,,635492.01,,,875344.98,24388703.03,144464222.51,,,,502744331.31,647208553.82,,,,,,,,,,,,,,48702500.0,49153.71,1209673167.96,,,,,,,,,,,1770946411.51,1353255.86,,,1772299667.37,2981972835.33,,1056070400.0,,,,1738875.78,,,,95295335.07,6445313.22,,-3666233720.79,,,-2506683796.72,,-2506683796.72,475289038.61,定期报告,未审计,20210830,CNY,合并期末,2021-08-30T17:15:04
20210331,,13708051.2,,,,,,1240340.36,,1240340.36,,256578.76,,,,,,,,,,,716730.81,32549.88,,,,,210258148.08,242509399.09,,,,,,,,,196663786.13,,500000.0,,,,,,,,,,,,26333329.41,,,,,,3652622.09,,302348.05,549614.49,,,3990900.0,231992600.17,474501999.26,,487258337.66,,,,,,545272.75,,545272.75,,536171.85,,,938157.9,23688357.71,135496808.14,,,,,638598953.55,,,,,,,,,,,,,,48702500.0,35871.64,1200303623.06,,,,,,,,,,,1770946411.51,1483516.4,,,1772429927.91,2972733550.97,,1056070400.0,,,,1738875.78,,,,95295335.07,6449813.22,,-3657785975.78,,,-2498231551.71,,-2498231551.71,474501999.26,定期报告,未审计,20210430,CNY,合并期末,2021-04-29T17:35:05
20201231,,14927478.44,,,,,,84306283.15,,84306283.15,298643.78,35869634.81,,,,,,,,,,2393522.53,2393522.53,4946474.89,,,,,99137644.02,261032245.15,,,,,,,,,198610450.4,,500000.0,,,249879510.62,166253353.35,83626157.27,,,,,83626157.27,,83626157.27,,,,,,112232063.31,,302348.05,2977682.22,,1135711.01,870000.0,400254412.26,661286657.41,,610557970.56,,,,,,545272.75,,545272.75,,967142.35,,,5102091.89,25327276.0,126940323.71,,,,504220953.6,631161277.31,,,,,,,,,,,,,,48702500.0,148083.78,1322511614.64,,,,,,,,,,,1770946411.51,1613776.94,28581662.84,,1801141851.29,3123653465.93,,1056070400.0,,,,1424291.64,,,,95295335.07,6472540.13,,-3684697503.07,,,-2525434936.23,63068127.71,-2462366808.52,661286657.41,定期报告,是,20210430,CNY,合并期末,2021-04-29T17:35:05
