报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,3070163000.0,2248601000.0,4973096000.0,2724495000.0,68234000.0,154924000.0,86690000.0,,,,-40622000.0,,522346000.0,,,-40622000.0,,,171505000.0,2361000.0,,97738000.0,1386112000.0,39915000.0,1000883000.0,,345314000.0,,,,,,1684051000.0,7786000.0,,3341000.0,,1688496000.0,233507000.0,,1454989000.0,1454989000.0,,1450314000.0,4675000.0,,,,,,,,,,,,,,,,,,,,77465000.0,77465000.0,-4241000.0,,,-4241000.0,,81706000.0,,,211840000.0,,-77793000.0,,,,,,1532454000.0,1527779000.0,4675000.0,0.8,0.72,定期报告,未审计,20241030,CNY,合并期末,2023-10-30T18:35:07
20230630,2095568000.0,1540531000.0,3319230000.0,1778699000.0,53232000.0,104183000.0,50951000.0,,,,-15322000.0,,326150000.0,83903000.0,82580000.0,-15322000.0,,,138635000.0,1478000.0,,50864000.0,973332000.0,26256000.0,659805000.0,,287271000.0,,,,,,1122236000.0,6296000.0,,2620000.0,,1125912000.0,151822000.0,,974090000.0,974090000.0,,968301000.0,5789000.0,1812876000.0,,2781177000.0,,,,,387349000.0,,,,,,2393828000.0,,483171000.0,306522000.0,,1604135000.0,239159000.0,239159000.0,-4241000.0,,,-4241000.0,,243400000.0,32711000.0,,206438000.0,,-6754000.0,,,,,,1213249000.0,1207460000.0,5789000.0,0.54,0.48,定期报告,未审计,20240828,CNY,合并期末,2023-08-28T17:45:02
20230331,991000000.0,820687000.0,1681936000.0,861249000.0,25338000.0,56146000.0,30808000.0,,,,-17883000.0,,111671000.0,,,-17883000.0,,,29399000.0,828000.0,,20960000.0,602968000.0,18170000.0,307186000.0,,277612000.0,,,,,,388032000.0,4507000.0,,2468000.0,,390071000.0,31290000.0,,358781000.0,358781000.0,,357597000.0,1184000.0,,,,,,,,,,,,,,,,,,,,140302000.0,140302000.0,,,,,,140302000.0,,,70016000.0,,85414000.0,,,,,,499083000.0,497899000.0,1184000.0,0.2,0.18,定期报告,未审计,20240427,CNY,合并期末,2023-04-27T20:05:06
20221231,4037449000.0,3137635000.0,6272931000.0,3135296000.0,131289000.0,275915000.0,144626000.0,,,,44378000.0,,686394000.0,123296000.0,22757000.0,44378000.0,,,-47892000.0,2575000.0,7140000.0,75930000.0,2350580000.0,36226000.0,1376872000.0,,937482000.0,,,,,,1686869000.0,33383000.0,,9164000.0,,1711088000.0,202139000.0,,1508949000.0,1508949000.0,,1501757000.0,7192000.0,1440835000.0,,2942592000.0,,,150016000.0,,307216000.0,,,,,,2485360000.0,,383993000.0,288491000.0,,1812876000.0,-160515000.0,-160515000.0,-60583000.0,,,-60583000.0,,-99932000.0,-640000.0,,-141555000.0,,26110000.0,,,,,,1348434000.0,1341242000.0,7192000.0,0.83,0.75,定期报告,是,20240427,CNY,合并期末,2023-04-27T20:05:06
20220930,3054358000.0,2355851000.0,4665655000.0,2309804000.0,96887000.0,189983000.0,93096000.0,,,,52507000.0,,380411000.0,,,52507000.0,,,132406000.0,1714000.0,7110000.0,27472000.0,1649034000.0,25256000.0,982082000.0,,641696000.0,,,,,,1405324000.0,25981000.0,,7451000.0,,1423854000.0,167580000.0,,1256274000.0,1256274000.0,,1252344000.0,3930000.0,,,,,,,,,,,,,,,,,,,,280433000.0,280433000.0,-23508000.0,,,-23508000.0,,303941000.0,,,45085000.0,,294917000.0,,,,,,1536707000.0,1532777000.0,3930000.0,0.69,0.63,定期报告,未审计,20231031,CNY,合并期末,2022-10-27T16:20:03
20220630,2084573000.0,1571033000.0,3064070000.0,1493037000.0,81824000.0,135370000.0,53546000.0,,,,32995000.0,,292801000.0,,,32995000.0,,,71689000.0,1049000.0,7110000.0,26072000.0,1077857000.0,17156000.0,620288000.0,,440413000.0,,,,,,1006716000.0,1131000.0,,5395000.0,,1002452000.0,158518000.0,,843934000.0,843934000.0,,839889000.0,4045000.0,1440835000.0,,2280724000.0,,,,,307216000.0,,,,,,1973508000.0,,383993000.0,288491000.0,,1301024000.0,-21819000.0,-21819000.0,-23508000.0,,,-23508000.0,,1689000.0,12181000.0,,-7229000.0,,2370000.0,,,,,,822115000.0,818070000.0,4045000.0,0.47,0.42,定期报告,未审计,20230829,CNY,合并期末,2022-08-17T20:10:04
20220331,977535000.0,820654000.0,1540223000.0,719569000.0,30959000.0,64615000.0,33656000.0,,,,9627000.0,,112439000.0,,,9627000.0,,,-3168000.0,770000.0,,6254000.0,632394000.0,8393000.0,312060000.0,,311941000.0,,,,,,345141000.0,936000.0,,3119000.0,,342958000.0,32021000.0,,310937000.0,310937000.0,,308367000.0,2570000.0,,,,,,,,,,,,,,,,,,,,61305000.0,61305000.0,,,,,,61305000.0,,,-141789000.0,,195618000.0,,,,,,372242000.0,369672000.0,2570000.0,0.17,0.16,定期报告,未审计,20230428,CNY,合并期末,2022-04-27T18:45:04
20211231,3834238000.0,3035591000.0,5763902000.0,2728311000.0,218442000.0,366623000.0,148181000.0,,,,39973000.0,,466104000.0,,,39973000.0,,,30208000.0,2694000.0,327000.0,40899000.0,2577633000.0,32821000.0,1260757000.0,,1284055000.0,,,,,,1256605000.0,13395000.0,,9747000.0,,1260253000.0,98814000.0,,1161439000.0,1161439000.0,,1160354000.0,1085000.0,1276111000.0,,2436465000.0,,,115955000.0,,271191000.0,,,,,,2049319000.0,,338024000.0,270460000.0,,1440835000.0,237093000.0,237093000.0,21345000.0,,,21345000.0,,215748000.0,8905000.0,,262350000.0,,-94057000.0,,,,,,1398532000.0,1397447000.0,1085000.0,0.64,0.59,定期报告,是,20230428,CNY,合并期末,2023-04-27T20:00:04
20210930,2862109000.0,2366880000.0,4383536000.0,2016656000.0,160770000.0,263175000.0,102405000.0,,,,24322000.0,,159776000.0,,,24322000.0,,,118151000.0,1742000.0,327000.0,30141000.0,1568433000.0,23993000.0,941149000.0,,603291000.0,,,,,,1293676000.0,4871000.0,,5671000.0,,1292876000.0,247653000.0,,1045223000.0,1045223000.0,,1038017000.0,7206000.0,,,,,,,,,,,,,,,,,,,,250801000.0,250801000.0,-20452000.0,,,-20452000.0,,271253000.0,,,182389000.0,,130075000.0,,,,,,1296024000.0,1288818000.0,7206000.0,0.58,0.52,定期报告,未审计,20221028,CNY,合并期末,2021-10-29T17:50:05
20210630,1959809000.0,1503950000.0,2800147000.0,1296197000.0,160506000.0,215091000.0,54585000.0,,,,19416000.0,,183989000.0,,,19416000.0,,,69585000.0,1239000.0,327000.0,20797000.0,1166830000.0,16213000.0,603668000.0,,546949000.0,,,,,,792979000.0,3677000.0,,4833000.0,,791823000.0,95971000.0,,695852000.0,695852000.0,,694767000.0,1085000.0,1276111000.0,,1970878000.0,,,,,271159000.0,,,,,,1699719000.0,,337970000.0,270460000.0,,1091289000.0,32458000.0,32458000.0,-20452000.0,,,-20452000.0,,52910000.0,-667000.0,,75235000.0,,-17801000.0,,,,,,728310000.0,727225000.0,1085000.0,0.39,0.35,定期报告,未审计,20220818,CNY,合并期末,2021-08-19T19:10:03
20210331,919210000.0,777452000.0,1397047000.0,619595000.0,38359000.0,61888000.0,23529000.0,,,,15332000.0,,54403000.0,,,15332000.0,,,32992000.0,672000.0,,,627613000.0,7941000.0,310427000.0,,309245000.0,,,,,,291597000.0,2314000.0,,2367000.0,,291544000.0,35485000.0,,256059000.0,256059000.0,,254100000.0,1959000.0,,,,,,,,,,,,,,,,,,,,88426000.0,88426000.0,,,,,,88426000.0,,,37344000.0,,56189000.0,,,,,,344485000.0,342526000.0,1959000.0,0.14,0.13,定期报告,未审计,20220428,CNY,合并期末,2021-04-28T18:00:03
20201231,3752835000.0,3002652000.0,5282764000.0,2280112000.0,130014000.0,257328000.0,127314000.0,,,,39337000.0,,551995000.0,,,39337000.0,,,297000.0,2994000.0,13915000.0,11631000.0,2684900000.0,31502000.0,1228011000.0,,1425387000.0,,,,,,1067935000.0,18008000.0,,8501000.0,,1077442000.0,118614000.0,,958828000.0,958828000.0,,951460000.0,7368000.0,1201934000.0,,2153394000.0,,,95707000.0,,255523000.0,,,,,,1802164000.0,,255593000.0,270460000.0,,1276111000.0,-173038000.0,-173038000.0,-18296000.0,,,-18296000.0,,-154742000.0,12312000.0,,-257780000.0,,53842000.0,,,,,,785790000.0,778422000.0,7368000.0,0.53,0.49,定期报告,是,20220428,CNY,合并期末,2021-04-28T18:00:03
20200930,2801972000.0,2279717000.0,3986198000.0,1706481000.0,104836000.0,175284000.0,70448000.0,,,,26081000.0,,376409000.0,84780000.0,,26081000.0,,,120000.0,2392000.0,7769000.0,4648000.0,1807318000.0,24820000.0,906353000.0,,876145000.0,,,,,,994654000.0,25446000.0,,14293000.0,,1005807000.0,121068000.0,,884739000.0,884739000.0,,883358000.0,1381000.0,,,,,,,,,,,,,,,,,,,,-125265000.0,-125265000.0,-106243000.0,,,-106243000.0,,-19022000.0,,,-126255000.0,,38858000.0,,,,,,759474000.0,758093000.0,1381000.0,0.49,0.45,定期报告,未审计,20211030,CNY,合并期末,2020-10-28T17:20:03
20200630,1924484000.0,1449081000.0,2579019000.0,1129938000.0,84407000.0,125090000.0,40683000.0,,,,20905000.0,,317853000.0,69000000.0,,20905000.0,,,42180000.0,1646000.0,8412000.0,,1221940000.0,16369000.0,597614000.0,,607957000.0,,,,,,702544000.0,4766000.0,,4446000.0,,702864000.0,112596000.0,,590268000.0,590268000.0,,592875000.0,-2607000.0,1201934000.0,,1794809000.0,,,,,255386000.0,,,,,,1539423000.0,,255386000.0,270460000.0,,1013577000.0,-135314000.0,-135314000.0,-106243000.0,,,-106243000.0,,-29071000.0,5388000.0,,-78628000.0,,39315000.0,,,,,0.0,454954000.0,457561000.0,-2607000.0,0.33,0.3,定期报告,未审计,20210820,CNY,合并期末,2020-08-27T16:40:02
20200331,926829000.0,754830000.0,1331176000.0,576346000.0,37842000.0,55900000.0,18058000.0,,,,4632000.0,,65403000.0,23000000.0,,4632000.0,,,63308000.0,814000.0,0.0,,643843000.0,7931000.0,290529000.0,,345383000.0,,,,,,282986000.0,1417000.0,,4306000.0,,280097000.0,36362000.0,,243735000.0,243735000.0,,242519000.0,1216000.0,,,,,,,,,,,,,,,,,,,,106587000.0,106587000.0,,,,,,106587000.0,,,131529000.0,,1816000.0,,,,,,350322000.0,349106000.0,1216000.0,0.13,0.12,定期报告,未审计,20210429,CNY,合并期末,2021-04-28T18:00:03
20191231,3520840000.0,2931225000.0,5057495000.0,2126270000.0,127965000.0,205502000.0,77537000.0,,,,12628000.0,,459985000.0,,,12628000.0,,,-27356000.0,4011000.0,2633000.0,9749000.0,2518321000.0,29987000.0,1218476000.0,,1269858000.0,,,,,,1002519000.0,6147000.0,,4540000.0,,1004126000.0,89099000.0,,915027000.0,915027000.0,,913227000.0,1800000.0,1273999000.0,,2187226000.0,,,91092000.0,,282455000.0,,,,,,1813679000.0,,283916000.0,327829000.0,,1201934000.0,153682000.0,153682000.0,49028000.0,,,49028000.0,,104654000.0,4595000.0,,37516000.0,,22005000.0,,,,,,1068709000.0,1066909000.0,1800000.0,0.51,0.47,定期报告,是,20210429,CNY,合并期末,2021-04-28T18:00:03
20190930,2609004000.0,2163672000.0,3733204000.0,1569532000.0,92390000.0,145055000.0,52665000.0,,,,11096000.0,,335256000.0,82751000.0,,11096000.0,,,1514000.0,3394000.0,1682000.0,,1685692000.0,22330000.0,842425000.0,,820937000.0,,,,,,923312000.0,15477000.0,,2287000.0,,936502000.0,106377000.0,,830125000.0,830125000.0,,827739000.0,2386000.0,,,,,,,,,,,,,,,,,,,,84867000.0,84867000.0,35840000.0,,,35840000.0,,49027000.0,-4848000.0,,13715000.0,,-1635000.0,,,,,,914992000.0,912606000.0,2386000.0,0.47,0.42,定期报告,未审计,20201029,CNY,合并期末,2020-03-13T15:42:35
20190630,1743784000.0,1448817000.0,2456087000.0,1007270000.0,48651000.0,74473000.0,25822000.0,,,,5738000.0,,277619000.0,67925000.0,,5738000.0,,,-38495000.0,1575000.0,-121000.0,,1089191000.0,14768000.0,601007000.0,,473416000.0,,,,,,654593000.0,5297000.0,,1850000.0,,658040000.0,76750000.0,,581290000.0,581290000.0,,579923000.0,1367000.0,1273999000.0,,1853922000.0,,,,,281526000.0,,,,,,1572396000.0,,281662000.0,327829000.0,,962905000.0,5919000.0,5919000.0,26905000.0,,,26905000.0,,-20986000.0,-4848000.0,,-5822000.0,,-1669000.0,,,,,0.0,587209000.0,585842000.0,1367000.0,0.33,0.3,定期报告,未审计,20200828,CNY,合并期末,2020-03-13T15:42:35
20190331,874010000.0,784509000.0,1262035000.0,477526000.0,15821000.0,30701000.0,14880000.0,,,,2247000.0,,33743000.0,18000000.0,,2247000.0,,,37136000.0,545000.0,9000.0,,621191000.0,6868000.0,300459000.0,,313864000.0,,,,,,252819000.0,2603000.0,,1335000.0,,254087000.0,34050000.0,,220037000.0,220037000.0,,218567000.0,1470000.0,,,,,,,,,,,,,,,,,,,,262539000.0,262539000.0,-8432000.0,,-8432000.0,,,270971000.0,,,107093000.0,,179089000.0,,,,,,482576000.0,481106000.0,1470000.0,0.12,0.12,定期报告,未审计,20200424,CNY,合并期末,2020-03-13T15:42:35
20181231,3149536000.0,2684306000.0,4567003000.0,1882697000.0,72033000.0,114707000.0,42674000.0,,,,10318000.0,,374571000.0,,,10318000.0,,,791000.0,5114000.0,583000.0,1820000.0,2251523000.0,28618000.0,1076627000.0,1146278000.0,,,,,,,898013000.0,2311000.0,,6399000.0,,893925000.0,83721000.0,,810204000.0,810204000.0,,802175000.0,8029000.0,1226715000.0,,2028890000.0,,,80657000.0,,258147000.0,,,,,,1690086000.0,,130058000.0,217214000.0,,1342814000.0,164342000.0,164342000.0,,,,,,164342000.0,7559000.0,156783000.0,,,,,,,,,974546000.0,966517000.0,8029000.0,0.5,0.47,定期报告,是,20200424,CNY,合并期末,2020-03-13T15:42:35
20180930,2290650000.0,1968179000.0,3345480000.0,1377301000.0,63274000.0,87194000.0,23920000.0,,,,8433000.0,,245182000.0,64000000.0,,8433000.0,,,-167000.0,3683000.0,326000.0,1740000.0,1473038000.0,21936000.0,712086000.0,739016000.0,,,,,,,817612000.0,1926000.0,,2911000.0,,816627000.0,91971000.0,,724656000.0,724656000.0,,719054000.0,5602000.0,,,,,,,,,,,,,,,,,,,,57484000.0,57484000.0,,,,,,57484000.0,1030000.0,56454000.0,,,,,,,,,782140000.0,776538000.0,5602000.0,0.45,0.43,定期报告,未审计,20191030,CNY,合并期末,2020-03-13T15:42:35
20180630,1519253000.0,1279226000.0,2184979000.0,905753000.0,33781000.0,47147000.0,13366000.0,,,,4613000.0,,198470000.0,43000000.0,,4613000.0,,,872000.0,1965000.0,326000.0,,941410000.0,15059000.0,465993000.0,460358000.0,,,,,,,577843000.0,1389000.0,,2356000.0,,576876000.0,67827000.0,,509049000.0,509049000.0,,505218000.0,3831000.0,1226715000.0,,1731933000.0,,,,,258149000.0,,,,,,1473784000.0,,130058000.0,217213000.0,,1126513000.0,58376000.0,58376000.0,,,,,,58376000.0,1030000.0,57346000.0,,,,,,,,,567425000.0,563594000.0,3831000.0,0.32,,定期报告,未审计,20190823,CNY,合并期末,2020-03-13T15:42:35
20180331,698237000.0,653929000.0,1191680000.0,537751000.0,17020000.0,23321000.0,6301000.0,,,,677000.0,,25059000.0,19500000.0,,677000.0,,,226000.0,1294000.0,32000.0,,463213000.0,7482000.0,232924000.0,222807000.0,,,,,,,235024000.0,1429000.0,,350000.0,,236103000.0,37953000.0,,198150000.0,198150000.0,,195138000.0,3012000.0,,,,,,,,,,,,,,,,,,,,16104000.0,16104000.0,13881000.0,,13881000.0,,,2223000.0,,,,,,,,,,,214254000.0,211242000.0,3012000.0,0.13,,定期报告,未审计,20190426,CNY,合并期末,2020-03-13T15:42:35
20171231,2725991000.0,2525306000.0,3789142000.0,1263836000.0,69278000.0,95851000.0,26573000.0,,,,3914000.0,,119905000.0,,,3914000.0,,,124000.0,5173000.0,203000.0,2088000.0,1865909000.0,24771000.0,887294000.0,953844000.0,,,,,,,860082000.0,5083000.0,,3188000.0,,861977000.0,122980000.0,,738997000.0,738997000.0,,731115000.0,7882000.0,934993000.0,,1666108000.0,,,73611000.0,,198497000.0,,,,,,1394000000.0,,100450000.0,66835000.0,,1226715000.0,-81068000.0,-81068000.0,,,,,,-81068000.0,-16736000.0,-64332000.0,,,,,,,,,657929000.0,650047000.0,7882000.0,0.5,0.5,定期报告,是,20190426,CNY,合并期末,2020-03-13T15:42:35
20170930,2053576000.0,1894968000.0,2800475000.0,905507000.0,56303000.0,71988000.0,15685000.0,,,,2383000.0,,93577000.0,76000000.0,,2383000.0,,,448000.0,3901000.0,-42000.0,2038000.0,1314371000.0,18596000.0,628633000.0,667142000.0,,,,,,,739205000.0,4666000.0,,2121000.0,,741750000.0,116770000.0,,624980000.0,624980000.0,,618555000.0,6425000.0,,,,,,,,,,,,,,,,,,,,-13406000.0,-13406000.0,,,,,,-13406000.0,-25000.0,-13381000.0,,,,,,,,,611574000.0,605149000.0,6425000.0,0.44,,定期报告,未审计,20181031,CNY,合并期末,2020-03-13T15:42:35
