报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,,1727910679.51,350000000.0,,,8822885369.34,,,4108011569.01,,,,,,,1487478059.4,16496285677.26,,,502458985.12,,,810218306.11,,165708706.29,,,,,7099185062.26,,,461627142.1,194596194.33,2452143418.86,11685937815.07,4810347862.19,,76246316.43,122272955.78,26300.18,,,198545572.39,2563732060.58,26885811.61,,,2590617872.19,-2392072299.8,,,,,6615514635.01,12560300000.0,,19175814635.01,16535703854.09,284209520.13,,8511691.78,16828425066.0,2347389569.01,4773450.14,4770438581.54,,,,,49988700728.92,54759139310.46,定期报告,未审计,20260421,CNY,合并期末,2026-04-20T21:08:04
20251231,,9912318803.81,,6430869023.11,1410000000.0,,,,,388974644.7,10074694595.46,,,,,,,3183263044.88,31400120111.96,,,1946668409.67,,,5917932679.78,6114105081.2,,,,,,,,,2097327348.03,1209370264.88,4120120978.99,21405524762.55,9994595349.41,,3419567507.47,810206970.28,1626067.58,,,4231400545.33,6562605794.38,160534241.7,,,6723140036.08,-2491739490.75,,,,,24296141089.27,43304190000.0,,67600331089.27,62624002423.18,2040016365.61,,49034124.1,64713052912.89,2887278176.38,6000017.03,10396134052.07,49988700728.92,39592566676.85,,,39592566676.85,49988700728.92,定期报告,是,20260421,CNY,合并期末,2026-04-20T21:26:03
20250930,,3914521126.3,,4884156578.66,610000000.0,,,,,758411535.19,7367982778.02,,,,,,,2097780645.73,19632852663.9,,,1523929229.01,,,5148384923.37,628280316.72,,,,,,,,,1069707438.48,860187579.17,390293264.95,9620782751.7,10012069912.2,,253437198.0,585255480.86,316378.12,,,839009056.98,3878824259.41,121658204.75,,,4000482464.16,-3161473407.18,,,,,1492561083.26,32316690000.0,,33809251083.26,31372986736.3,1516075272.88,,23270550.27,32912332559.45,896918523.81,-53525944.59,7693989084.24,,,,,39592566676.85,47286555761.09,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T19:12:03
20250630,,1820400388.81,,3108003913.3,20000000.0,,811557754.01,,,180895585.3,4533206557.24,,,,,,,1578000751.41,12052064950.07,,,948514697.9,,,,27292953.47,,,,,,,,,746557444.8,603458590.52,908173108.01,3233996794.7,8818068155.37,,1404613348.42,370408519.47,316378.12,,,1775338246.01,3472107040.53,63356218.98,,,3535463259.51,-1760125013.5,,,,,985984493.0,17428590000.0,,18414574493.0,20846325230.31,1301306971.96,,23270550.27,22170902752.54,-3756328259.54,2561507.35,3304176389.68,42896743066.53,39592566676.85,,,39592566676.85,42896743066.53,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T20:20:04
20250331,,,,1712582657.39,60000000.0,,,,,290747543.87,,,,,,,,490102623.21,2553432824.47,,,605750291.29,,,395883987.61,37177680.69,,,428527620.99,,,604218312.25,,,458622338.16,316333633.28,110021080.34,2956534944.61,-403102120.14,,,152032487.76,37844.99,,,152070332.75,314866997.02,18522604.61,,,333389601.63,-181319268.88,,,,,649397628.63,11553517928.0,,12202915556.63,12582475730.75,470284124.98,,2396119.16,13055155974.89,-852240418.26,-11544866.66,-1448206673.94,,,,,39592566676.85,38144360002.91,定期报告,未审计,20260421,CNY,合并期末,2025-04-28T19:44:04
20241231,,,,4541817377.6,2760000000.0,,,13040979018.66,,3810150.79,7349581830.15,,,,,,,2668896105.74,30365084482.94,,,1952928418.25,,,3993169546.43,,,,,,,14798766995.08,,,1868161466.72,554073453.31,3946708581.05,27113808460.84,3251276022.1,,1186006243.38,588048741.53,1991662.18,,,1776046647.09,3869372419.33,116054572.97,,,3985426992.3,-2209380345.21,,,,,3333130887.68,48681750000.0,,52014880887.68,43406075932.68,1675903985.58,,51946764.99,45133926683.25,6880954204.43,8278317.82,7931128199.14,39592566676.85,31661438477.71,,,31661438477.71,39592566676.85,定期报告,是,20260421,CNY,合并期末,2025-04-14T21:28:04
20240930,,,,3979133047.09,2200000000.0,,1164302672.89,10715939146.39,,500124524.86,5272442547.23,,,,,,,2650359225.1,26482301163.56,,,1144897992.52,,,,,,,,,,13719695926.07,,,974035205.52,409978003.56,1415931476.45,17664538604.12,8817762559.44,,9071056.98,142767106.8,1481672.5,,,153319836.28,2408763538.56,81364253.23,,,2490127791.79,-2336807955.51,,,,,2789930363.42,34035050000.0,,36824980363.42,36529739188.65,1565479544.13,,40403337.39,38135622070.17,-1310641706.75,-15051798.37,5155261098.81,,,,,31661438477.71,36816699576.52,定期报告,未审计,20251028,CNY,合并期末,2024-10-25T19:42:02
20240630,,,,2718979510.8,900000000.0,,948323590.51,10924617926.44,,147473905.38,,,,,,,,992366321.8,16631761254.93,,,883864643.43,,,,,,,675669224.38,,,13001603178.04,,,661327830.94,284264736.67,1654503166.62,17161232780.08,-529471525.15,,,27689669.52,24276978.7,,,51966648.22,2087931747.78,46948591.0,,,2134880338.78,-2082913690.56,,,,,2037119430.0,23881580000.0,,25918699430.0,23575554244.38,1242781982.62,,12368177.92,24830704404.92,1087995025.08,5322412.52,-1519067778.11,30142370699.6,31661438477.71,,,31661438477.71,30142370699.6,定期报告,未审计,20250826,CNY,合并期末,2024-08-26T20:32:03
20240331,,,,1471551874.99,300000000.0,,398392059.54,5992659305.73,,,1404472041.52,,,,,,,616627697.01,10183702978.79,,,495048490.22,,,,,31474296.01,,,,,5334939860.79,,,378966830.05,94710077.09,395777545.88,6730917100.04,3452785878.75,,,,1091.0,,,1091.0,1149495108.44,16412928.73,,,1165908037.17,-1165906946.17,,,,,1114848745.34,11066719910.0,,12181568655.34,13325450098.36,312672920.27,,2326149.33,13640449167.96,-1458880512.62,2039194.46,830037614.42,,,,,31661438477.71,32491476092.13,定期报告,未审计,20250429,CNY,合并期末,2024-04-28T16:22:03
20231231,,,,5996087672.16,780000000.0,,,,,992465648.81,,,,,,,,2857643163.57,10626196484.54,,,1577113090.45,,,1733435194.52,748500568.18,,,1688990562.4,,,5045665832.83,,,1775024405.98,575306466.48,2776685920.9,15920722041.74,-5294525557.2,,21848671.55,183521372.79,11782835.28,,,217152879.62,278400000.0,177977545.75,,,456377545.75,-239224666.13,,,,,2185722557.1,46987910000.0,,49173632557.1,45611824349.09,1636234786.94,,67850180.44,47315909316.47,1857723240.63,47206391.73,-3628820590.97,31661438477.71,35290259068.68,,,35290259068.68,31661438477.71,定期报告,是,20250415,CNY,合并期末,2024-03-25T19:37:03
