报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,8224164594.13,7225782206.96,2318618359.3,1962173097.45,,2872441396.88,,4673038767.41,130002479.46,96357086.38,96357086.38,,,,,,122532920.0,,,,,,,,120898917.83,53442004.25,183597356.53,4916600.0,62816609.19,,,,,,,219682427.56,,,219682427.56,,35486489.62,35610521.4,,,,,859753720.63,65389565.46,20078749816.03,,,,,250764680.55,19684.45,,245083189.78,77058207.06,77058207.06,,250326354.57,10329344.03,,,,9210587024.57,,,,,29197518.15,,,,,,,,,,9853521.96,28909247.91,,33341124.9,10145469897.93,,6816316370.0,,,,2797523662.28,,-21409392.66,,347628606.05,696368360.9,,-702258884.26,,9934168722.31,-888804.21,9933279918.1,20078749816.03,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T15:42:02
20251231,,7651221841.77,7313217212.74,2172067623.02,1656975733.25,,2855770404.11,,4840833771.14,515010560.27,91675953.65,91675953.65,,,,,,113375538.18,,,,,,,,127953519.42,53859346.82,180168270.0,24412329.72,64005487.04,,,424159441.33,201055342.19,223104099.14,1062373.54,222041725.6,,,222041725.6,,38059621.01,40073096.85,,,,,846555309.39,83873116.06,19920957514.05,,,,,251163027.77,19683.3,,253476230.27,96641735.15,96641735.15,,268572011.23,24637779.52,,,,9005245706.9,,,,,29197518.15,,,,,,,,,,10647106.84,32524359.79,,38043070.53,10010168229.45,,6816316370.0,,,,2797523662.28,,-19519455.8,,347628606.05,696368360.9,,-726640321.3,,9911677222.13,-887937.53,9910789284.6,19920957514.05,定期报告,是,20260430,CNY,合并期末,2026-04-23T16:18:02
20250930,,7436622373.68,6976362296.54,2000609509.83,1479870822.55,,2859006609.06,,5122256452.15,603097232.89,100967370.28,100967370.28,,,,,,192133759.85,,,,,,,,124915090.41,54276689.39,205162498.8,24220725.88,61947612.94,,,,,,,224992635.72,,,224992635.72,,36879772.05,38190515.2,,,,,849709465.91,67016543.57,20002004857.61,,,,60972328.78,704589861.09,22345.52,,259590935.25,79796852.63,79796852.63,,257835386.91,106385617.52,,,,8514074921.57,,,,,14855039.21,,,,,,,,,,1835031.38,31872907.56,9219943.02,16561811.58,10057612982.02,,6816316370.0,,,,2797523662.28,,-21008509.44,,347628606.05,696209745.75,,-691390471.95,,9945279402.69,-887527.1,9944391875.59,20002004857.61,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T16:44:04
20250630,,7213227806.87,6534997033.13,1909912664.78,1436389921.24,,2306617415.26,,4836700107.35,976095054.32,130250916.09,130250916.09,,,,,,167525228.82,,,,,,,,148118752.41,54694031.96,205558295.58,27235532.05,60298101.87,,,411332466.25,189691159.76,221641306.49,1063197.92,220578108.57,,,220578108.57,,39082953.39,38147807.76,,,,,859619414.43,63526650.27,19257188841.78,,,,60614410.97,601509666.66,31422.18,,256597670.76,108666076.99,108666076.99,,292439661.3,20138590.91,,,,8004682670.48,,,,,31818074.3,,,,,,,,,,1054937.08,34938689.44,9770738.36,14098663.89,9436361273.32,,6816316370.0,,,,2797725236.82,,-19948299.85,,347628606.05,696209745.75,,-816302933.01,,9821628725.76,-801157.3,9820827568.46,19257188841.78,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T15:44:02
20250331,,6236268975.21,5714756919.2,1731448603.65,1232318382.17,,2362292344.04,,5525522876.04,445086191.79,231444177.79,231444177.79,,,,,,211906377.44,,,,,,,,124211037.35,55111374.53,206397693.63,26954159.99,59941592.49,,,,,,,222755502.7,,,222755502.7,,44388741.7,42091538.9,,,,,868897484.67,69102954.96,18463821626.88,,,,40304109.6,656075027.76,27204.99,,456929294.35,149106758.56,149106758.56,,273704248.55,15045486.64,,,,6999847132.62,,,,,40698074.3,,,,,,,,,,979300.3,39488465.28,11097185.43,13849063.15,8697151351.53,,6816316370.0,,,,2797725236.82,,-21339690.68,,347628606.05,711541940.08,,-884409191.21,,9767463271.06,-792995.71,9766670275.35,18463821626.88,定期报告,未审计,20250426,CNY,合并期末,2025-04-25T17:54:02
20241231,,6837235092.75,5766646899.48,2181988749.57,1288701707.96,,2284375505.15,,4331089580.51,542059687.67,255538837.81,255538837.81,,,,,,200721383.27,,,,,,,6450565.14,130955890.76,55528717.1,215469383.27,47739069.46,60322236.56,,,411089131.83,183059731.4,228029400.43,,228029400.43,,,228029400.43,,50501024.95,49897397.86,,,,,871256155.96,72205014.47,18421363692.69,,,,60139506.85,732481183.31,31412.71,,224945245.96,156543793.84,156543793.84,,283578646.4,24728954.28,,,,7109081771.81,,,,,40698074.3,,,,,,,,,,1025290.87,45081751.12,12625256.24,30933047.66,8721893935.35,,6816316370.0,,,,2797725236.82,,-20598559.19,,347628606.05,711541940.08,,-952351634.82,,9700261958.94,-792201.6,9699469757.34,18421363692.69,定期报告,是,20260424,CNY,合并期末,2025-04-25T17:54:02
20240930,,6910171221.38,5558396458.36,1162554590.2,742893594.33,,1677973279.49,,5153392719.38,52000000.0,200605239.17,200605239.17,,,,,,106389202.55,,,,,,,,131533950.59,55946059.67,216229135.36,47196201.78,76537440.72,,,,,,,238336617.46,,,238336617.46,,55291192.09,48713311.89,,,,,874824020.64,67343545.79,17075037728.16,,,,,201213166.66,31411.51,,392856370.25,107011795.63,107011795.63,,237867271.3,10729380.26,,,,6406807967.85,,,,,24839921.97,,,,,,,,,,194709.11,49317345.28,13820370.68,17259858.76,7461949569.26,,6816316370.0,,,,2797725236.82,,-23203722.83,,347628606.05,711141883.03,,-1035738716.59,,9613869656.48,-781497.58,9613088158.9,17075037728.16,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T16:22:03
20240630,,5068753616.63,3800681876.06,1406484590.65,905770813.18,,1708081628.79,,4577082816.38,295273700.55,225468094.68,225468094.68,,,,,,143635188.37,,,,,,,,129046092.34,56363402.24,219734513.85,47387854.11,58487434.71,,,414147395.69,176728353.51,237419042.18,,237419042.18,,,237419042.18,,58653010.26,50065314.65,,,,,896325744.28,65954298.21,15244216342.88,,,,,302571997.23,35852.59,,188795520.44,139603655.91,139603655.91,,221517627.91,20479578.03,,,,4702124277.06,,,,,26101256.78,,,,,,,,,,102963.8,54341234.44,14658397.89,30251303.56,5700583665.64,,6816316370.0,,,,2797725236.82,,-24750080.34,,347628606.05,711141883.03,,-1103668182.55,,9544393833.01,-761155.77,9543632677.24,15244216342.88,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T16:57:03
20240331,,5035888764.93,4020047835.88,1482120378.91,1089567581.93,,1843419304.8,,5427242345.84,225024319.73,250455284.11,250455284.11,,,,,,145158501.27,,,,,,,,136179093.93,56780744.81,206000272.3,45867330.0,58831498.5,,,,,,,238114141.28,,,238114141.28,,60478403.6,50212779.79,,,,,904023110.85,69121583.51,16234917858.16,,,,,401814536.11,35851.42,,585663098.36,133912228.81,133912228.81,,263863353.73,33101593.63,,,,5129511729.0,,,,,26392256.78,,,,,,,,,,38223.25,55204348.92,15112318.89,71713225.19,6716362764.09,,6816316370.0,,,,2797725236.82,,-23130149.83,,347628606.05,711141846.72,,-1137171575.02,,9512510334.74,6044759.33,9518555094.07,16234917858.16,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T23:12:03
20231231,,5171070381.11,3521763592.53,1633659602.4,1189769933.25,,2046735339.79,,4447768555.06,370121712.07,253693752.47,253693752.47,,,,,,144359067.92,,,,,,,,138612609.99,57198087.38,205941637.46,67151129.18,59711134.96,,,412749144.38,169466039.48,243283104.9,,243283104.9,,,243283104.9,,51327622.16,57409933.56,,,,,899607945.62,75972808.84,15923624424.87,,,,,302938800.0,35849.77,,878659482.49,115620526.42,115620526.42,,282733190.07,18507521.95,,,,4709217743.78,,,,,26805948.96,,,,,,,,,,44968.54,45830779.73,12822196.2,46199414.48,6439416422.39,,6816316370.0,,,,2797725236.82,,-23957324.61,,347628606.05,711141846.72,,-1170678289.94,,9478176445.04,6031557.44,9484208002.48,15923624424.87,定期报告,是,20250426,CNY,合并期末,2024-04-26T23:12:03
