报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,35832712000.0,,,,,12017213000.0,,,,2253859000.0,,,,,43810769000.0,13685820000.0,,,,,,,,,,400245895000.0,414405811000.0,15232104000.0,,,,,,,,,,,1980822000.0,,183351543000.0,138640334000.0,,106948000.0,112860000.0,,,,,,13937000.0,1698923000.0,,1712860000.0,,,,,,,,607909000.0,19183000.0,,,4508431000.0,1640654000.0,,840527812000.0,,,68416801000.0,,37479590000.0,32617414000.0,4862176000.0,529798630000.0,,,,,,,,106256000.0,387255000.0,31654605000.0,,,,,,,,1409545000.0,,,590591000.0,,,,,,,,,,1183528000.0,,,115314885000.0,,,,,583355000.0,,,,865849000.0,787790890000.0,,6153843000.0,1999245000.0,,1999245000.0,15134353000.0,1965083000.0,,,,3758830000.0,9857012000.0,,,13714257000.0,,,,52582623000.0,154299000.0,840527812000.0,定期报告,未审计,20260423,CNY,合并期末,2026-04-22T19:58:06
20251231,,41216487000.0,,,,,9219796000.0,,,,4371244000.0,,,,,45694723000.0,15357569000.0,,,,,,,,,,369593252000.0,382833696000.0,14305326000.0,,,,,,,,,,,1957803000.0,,169693634000.0,138043588000.0,,99491000.0,112860000.0,,2874573000.0,1151436000.0,1723137000.0,,11271000.0,1723137000.0,,1734408000.0,,,,,,,,604686000.0,25575000.0,,,4425346000.0,2230460000.0,,804380922000.0,,,61200980000.0,,29867313000.0,22641048000.0,7226265000.0,497960186000.0,,,,,,,,101875000.0,382898000.0,39775511000.0,,,,,,,,1439379000.0,,,539969000.0,,,,,,,,,,1183528000.0,,,116266493000.0,,,,,565638000.0,,,,1432989000.0,750716759000.0,,6153843000.0,4499245000.0,,4499245000.0,15134353000.0,1838973000.0,,,,3758830000.0,9857012000.0,,,12270549000.0,,,,53512805000.0,151358000.0,804380922000.0,定期报告,是,20260423,CNY,合并期末,2026-04-22T19:58:06
20250930,,34988978000.0,,,,,3646291000.0,,,,1596458000.0,,,,,41078782000.0,24791377000.0,,,,,,,,,,369416718000.0,383006594000.0,14658952000.0,,,,,,,,,,,1900645000.0,,144906587000.0,148035620000.0,,107310000.0,94967000.0,,,,,,17303000.0,1748129000.0,,1765432000.0,,,,,,,,610053000.0,23666000.0,,,4483529000.0,1256592000.0,,778703005000.0,,,53963011000.0,,23920200000.0,17709809000.0,6210391000.0,493054112000.0,,,,,,,,112643000.0,387690000.0,37617236000.0,,,,,,,,1387046000.0,,,696381000.0,,,,,,,,,,1390108000.0,,,110824872000.0,,,,,588980000.0,,,,2001850000.0,725944129000.0,,6153843000.0,4499245000.0,,4499245000.0,15134131000.0,1867170000.0,,,,3188049000.0,8425849000.0,,,13341355000.0,,,,52609642000.0,149234000.0,778703005000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:40:06
20250630,,38018017000.0,,,,,3928869000.0,,,,1915101000.0,,,,,41076015000.0,16430735000.0,,,,,,,,,,358583380000.0,371410185000.0,13523765000.0,,,,,,,,,,,1936801000.0,,137422622000.0,144354363000.0,,116234000.0,94967000.0,,2806532000.0,1081829000.0,1724703000.0,,64887000.0,1724703000.0,,1789590000.0,,,,,,,,622713000.0,26524000.0,,,3885954000.0,1103250000.0,,751305135000.0,,,46925985000.0,,14821453000.0,11318740000.0,3502713000.0,486471790000.0,,,,,,,,123070000.0,383614000.0,35869273000.0,,,,,,,,1379295000.0,,,642533000.0,,,,,,,,,,1290108000.0,,,109707532000.0,,,,,598101000.0,,,,2645673000.0,700858427000.0,,5087415000.0,7999589000.0,,7499245000.0,10556493000.0,2837393000.0,,,,3188049000.0,8426060000.0,,,12206165000.0,,,,50301164000.0,145544000.0,751305135000.0,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T20:14:03
20250331,,35375309000.0,,,,,3478373000.0,,,,1608586000.0,,,,,39368631000.0,10103716000.0,,,,,,,,,,345489290000.0,357670726000.0,13521101000.0,,,,,,,,,,,1879388000.0,,128891967000.0,142108157000.0,,120729000.0,94967000.0,,,,,,74969000.0,1761732000.0,,1836701000.0,,,,,,,,613242000.0,29985000.0,,,3769358000.0,1628576000.0,,716396975000.0,,,47057304000.0,,15937860000.0,12287013000.0,3650847000.0,470512725000.0,,,,,,,,122427000.0,387580000.0,36148372000.0,,,,,,,,1370805000.0,,,562126000.0,,,,,,,,,,813400000.0,,,93603746000.0,,,,,586041000.0,,,,1032052000.0,668134438000.0,,4835028000.0,8118134000.0,,7499245000.0,9459598000.0,2518641000.0,,,,3188049000.0,8409770000.0,,,11543784000.0,,,,48073004000.0,189533000.0,716396975000.0,定期报告,未审计,20250426,CNY,合并期末,2025-04-25T19:10:07
20241231,,39393422000.0,,,,,2186758000.0,,,,2808944000.0,,,,,45464490000.0,10350580000.0,,,,,,,,,,325538837000.0,337141856000.0,12293530000.0,,,,,,,,,,,1864412000.0,,125362367000.0,129879419000.0,,125695000.0,94967000.0,,2809758000.0,1012312000.0,1797446000.0,,75354000.0,1797446000.0,,1872800000.0,,,,,,,,621368000.0,36848000.0,,,3098460000.0,839993000.0,,689539360000.0,,,47201302000.0,,19997256000.0,15651317000.0,4345939000.0,449034240000.0,,,,,,,,127925000.0,384938000.0,31953315000.0,,,,,,,,1343703000.0,,,283589000.0,,,,,,,,,,563366000.0,,,87520615000.0,,,,,578553000.0,,,,2215431000.0,641204233000.0,,4834997000.0,8118149000.0,,7499245000.0,9469841000.0,3800453000.0,,,,3188049000.0,8399589000.0,,,10296433000.0,,,,48107511000.0,227616000.0,689539360000.0,定期报告,是,20260423,CNY,合并期末,2025-04-25T19:10:07
20240930,,32562835000.0,,,,,3670975000.0,,,,3227036000.0,,,,,43553515000.0,11956544000.0,,,,,,,,,,320832573000.0,332479559000.0,12748020000.0,,,,,,,,,,,1805540000.0,,119659897000.0,123351545000.0,,112078000.0,94966000.0,,,,,,36540000.0,1808071000.0,,1844611000.0,,,,,,,,626649000.0,32490000.0,,,4014021000.0,785158000.0,,668130433000.0,,,48633914000.0,,18711028000.0,14436770000.0,4274258000.0,445443141000.0,,,,,,,,121354000.0,386614000.0,27558244000.0,,,,,,,,1314072000.0,,,595962000.0,,,,,,,,,,527918000.0,,,77652884000.0,,,,,596385000.0,,,,1190794000.0,622732310000.0,,4834977000.0,8118158000.0,,7499245000.0,9469751000.0,1697501000.0,,,,2694295000.0,7154649000.0,,,11179194000.0,,,,45148525000.0,249598000.0,668130433000.0,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T19:45:02
20240630,,37827867000.0,,,,,3135228000.0,,,,2225796000.0,,,,,39483971000.0,6643371000.0,,,,,,,,,,315188797000.0,326638838000.0,12086016000.0,,,,,,,,,,,1800282000.0,,118998466000.0,114949526000.0,,146412000.0,94967000.0,,2790188000.0,955381000.0,1834807000.0,,49643000.0,1834807000.0,,1884450000.0,,,,,,,,596465000.0,22897000.0,,,3797938000.0,747342000.0,,647543775000.0,,,48195643000.0,,17344923000.0,13540214000.0,3804709000.0,432264657000.0,,,,,,,,159631000.0,383185000.0,26385796000.0,,,,,,,,1319753000.0,,,532853000.0,,,,,,,,,,387930000.0,,,73915717000.0,,,,,569942000.0,,,,1836305000.0,603296335000.0,,4834974000.0,8118160000.0,,7499245000.0,9469738000.0,1488973000.0,,,,2694295000.0,7154649000.0,,,10219283000.0,,,,43980072000.0,267368000.0,647543775000.0,定期报告,未审计,20240824,CNY,合并期末,2024-08-23T18:50:05
20240331,,31642089000.0,,,,,3970016000.0,,,,1634268000.0,,,,,39716050000.0,11220137000.0,,,,,,,,,,306698691000.0,317652261000.0,12087228000.0,,,,,,,,,,,1735482000.0,,130262978000.0,90630873000.0,,132273000.0,8535000.0,,,,,,31037000.0,1866311000.0,,1897348000.0,,,,,,,,621964000.0,24307000.0,,186987000.0,3844258000.0,620732000.0,,624846988000.0,,,48353213000.0,,17756468000.0,13978901000.0,3777567000.0,411852878000.0,,,,,,,,144990000.0,,29947987000.0,,,,,,,,1312595000.0,,,561022000.0,,,,,,,,,,389585000.0,,,69207245000.0,,,,,587281000.0,,,,907079000.0,581020343000.0,,4834959000.0,8118168000.0,,7499245000.0,9469668000.0,1170951000.0,,,,2694295000.0,7154649000.0,,,10113245000.0,,,,43555935000.0,270710000.0,624846988000.0,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T22:20:07
20231231,,39520761000.0,,,,,4822486000.0,,,,2127198000.0,,,,,36888326000.0,10617545000.0,,,,,,,,,,289838373000.0,300193113000.0,11041369000.0,,,,,,,,,,,1704455000.0,,125904155000.0,86211092000.0,,146496000.0,8535000.0,,2778257000.0,878128000.0,1900129000.0,,31521000.0,1900129000.0,,1931650000.0,,,,,,,,629843000.0,26923000.0,,214237000.0,3706976000.0,731174000.0,,604815988000.0,,,45553666000.0,,16915788000.0,12768133000.0,4147655000.0,408105603000.0,,,,,,,,157648000.0,20199000.0,24013195000.0,,,,,,,,1224074000.0,,,514458000.0,,,,,,,,,,389688000.0,,,64891751000.0,,,,,579594000.0,,,,626834000.0,562992498000.0,,4708135000.0,8183413000.0,,7499245000.0,8880419000.0,877860000.0,,,,2694295000.0,7154649000.0,,,9055577000.0,,,,41554348000.0,269142000.0,604815988000.0,定期报告,是,20250426,CNY,合并期末,2024-04-26T19:10:04
