报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,248811553.34,,,,,,215501683.79,942508.5,214559175.29,1115382.2,14358634.09,,,,,,,,,,,6966469.51,69160767.37,,,,,13167031.45,572341273.91,,,,,,,,33960863.27,29426662.35,,190956632.97,,,,,,,14830891.95,,,,,264779839.6,,,,3259752.16,15377857.15,41090346.86,,27293755.94,7188927.72,,44576612.87,9743956.75,679226347.43,1251567621.34,,109565000.02,,,,,,79499479.47,,79499479.47,,56197682.92,,,12317118.19,2053170.55,,,,,,788825.21,,,,,,,,,,,,,,5633086.65,136714.69,266191077.7,,5000000.0,,,,10014361.07,,,,,,,5668294.35,,20682655.42,286873733.12,,120114387.0,,,,830247239.48,,-22722385.25,,34123542.46,,,-44136078.83,,,917626704.86,47067183.36,964693888.22,1251567621.34,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T21:38:33
20251231,,281442428.01,,,,,,222339102.03,1169130.0,221169972.03,1494770.2,8811464.56,,,,,,,,,,9033277.65,9033277.65,82801854.83,,,,,10859011.09,620191502.72,,,,,,,,34276255.8,29575632.21,,190956632.97,,,421028729.61,142901184.0,278127545.61,6968894.75,13893892.42,13893892.42,,271158650.86,,271158650.86,,,,3409594.35,15290251.01,45773647.43,,27293755.94,7379529.67,,43074465.24,5561365.56,684234079.11,1304425581.83,,81544019.0,,,,,,107633374.32,,107633374.32,,80523666.17,,,15811358.28,3375393.77,,,,,4862242.48,4862242.48,,,,,,,,,,,,,,4510033.4,754817.27,299014904.69,,,,,,12247934.52,,,,,,,6880731.75,,19128666.27,318143570.96,,120114387.0,,,,830247239.48,,-22592472.76,,34123542.46,,,-23914079.12,,,937978617.06,48303393.81,986282010.87,1304425581.83,定期报告,是,20260425,CNY,合并期末,2026-04-24T21:38:33
20250930,,226628302.48,,,,,,228892494.77,1407839.96,227484654.81,,26096717.26,,,,,,,,,,,7593779.94,73485281.01,,,,,9334772.31,575824855.46,,,,,,,,34351162.04,27960484.92,,201365363.93,,,,,,,17195745.42,,,,,263525859.01,,,,3793507.69,15453452.54,52239937.68,,37017519.47,7778573.06,,33952790.16,2007604.0,692848492.23,1268673347.69,,42025000.0,,,,,,66956966.65,,66956966.65,,74377112.77,,,3477353.85,2026714.75,,,,,,940791.27,,,,,,,,,,,,,,3819316.85,151769.13,193775025.27,,5000000.0,,,,13141422.0,,,,,,1010000.0,7899620.04,,27051042.04,220826067.31,,120114387.0,,,,832247239.48,,-13662970.35,,34123542.46,,,23737947.43,,,996560146.02,51287134.36,1047847280.38,1268673347.69,定期报告,未审计,20260106,CNY,合并期末,2025-10-29T16:12:05
20250630,,246311306.58,,,,,,222530724.61,16749.96,222513974.65,,24397106.71,,,,,,,,,,6487001.44,6487001.44,73700095.44,,,,,10394117.53,585640562.11,,,,,,,,35301700.57,28077367.74,,201365363.93,,,399457232.13,130120991.42,269336240.71,,17195745.42,17195745.42,,269336240.71,,269336240.71,,,,1820209.8,15853991.69,57915573.47,0.0,37017519.47,7798998.75,,35883182.17,2007604.0,707753287.92,1293393850.03,,44199609.88,,,,,,86019615.21,,86019615.21,,60146419.95,,,3087600.39,1878653.53,,,,,3283600.73,3283600.73,,,,,,,,,,,,,,3978093.43,108021.79,202701614.91,,5000000.0,,,,12411433.16,,,,,,1010000.0,8038365.97,,26459799.13,229161414.04,,120114387.0,,,,829000109.15,,-13649348.3,,34123542.46,,,42075509.4,,,1011664199.71,52568236.28,1064232435.99,1293393850.03,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T17:50:04
20250331,,253294941.95,,,,,,226383966.96,194157.9,226189809.06,,20187995.14,,,,,,,,,,,9821529.9,52403431.59,,,,,9831810.13,573779146.66,,,,,,,,35407380.24,28194250.56,,200295184.11,,,,,,,15916369.42,,,,,276220329.81,,,,1855470.99,28535606.4,44004402.72,19888708.41,41110721.95,9077680.83,,38207900.82,9173410.5,746031945.77,1319811092.43,,55202387.69,,,,,,70289152.22,,70289152.22,,55218244.81,,,11579372.14,1452281.84,,,,,,3484274.95,,,,,,,,,,,,,,7046592.87,100395.72,204372702.24,,,,,,24647515.37,,,,,,1010000.0,7888050.53,,33545565.9,237918268.14,,120114387.0,,,,829000109.15,,-15329620.57,,34123542.46,,,57868136.83,,,1025776554.87,56116269.42,1081892824.29,1319811092.43,定期报告,未审计,20250423,CNY,合并期末,2025-04-22T18:52:06
20241231,,275341043.81,,,,,,249113821.65,1732761.9,247381059.75,,14350500.97,,,,,,,,,,9339361.05,9339361.05,40021221.46,,,,,7565865.28,597524584.08,,,,,,,,35446071.59,22333730.37,,100295184.11,,,397269074.83,114840469.93,282428604.9,,22216458.42,,,282428604.9,,282428604.9,,,,1792769.86,30153057.47,49572366.38,16742508.69,41110721.95,8350808.23,,36520818.67,59971729.95,705142060.73,1302666644.81,,10373221.0,,,,,,94881714.35,,94881714.35,,47897555.91,,,12658966.92,2600735.43,,,,,5114288.64,5114288.64,,,,,,,,,,,,,,10327008.19,1473346.69,185326837.13,,,,,,22431099.03,,,,,,1010000.0,5861455.9,,29302554.93,214629392.06,,120114387.0,,,,829000109.15,,-15312534.12,,34123542.46,,,60506102.45,,,1028431606.94,59605645.81,1088037252.75,1302666644.81,定期报告,是,20260425,CNY,合并期末,2025-04-22T18:52:06
20240930,,229216658.67,,,0.0,,,173385179.64,894862.49,172490317.15,,21703265.16,,,,,,,,,,,7629944.26,58021226.79,,,,,18979075.06,510926559.33,,,,,,,,36591714.27,13880226.84,,108168029.48,,,,,,,31642540.43,,,,,325272695.12,,,,1991209.75,31991626.69,55778454.89,11547090.08,50217095.24,8001870.31,,41945250.3,39880000.0,754916593.65,1265843152.98,,10373221.0,,,,,,70704023.38,,70704023.38,,50827101.65,,,3366164.16,2265236.71,,,,,,2657476.43,,,,,,,,,,,,,,6939506.14,406155.94,147538885.41,,,,,,27668372.17,,,,,,1010000.0,21310.93,,28699683.1,176238568.51,,120114387.0,,,,852927576.55,0.0,-8797065.03,,34123542.46,,,45589409.57,,,1043957850.55,45646733.92,1089604584.47,1265843152.98,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T16:30:03
20240630,,234660715.16,,,0.0,,,197604138.82,732534.61,196871604.21,,11679555.4,,,,,,,,,,7075973.12,7075973.12,43402366.42,,,,,19243391.45,515472109.33,,,,,,,,36844107.54,4349712.34,,108168029.48,,,437227696.56,101521186.55,335706510.01,,39213535.47,39213535.47,,335706510.01,,335706510.01,,,,1805968.96,32789165.15,61616025.56,7522073.84,50217095.24,7881641.65,,39028920.68,41887604.0,765224420.96,1280696530.29,,36017722.24,,,,,,69657046.14,,69657046.14,,34566421.2,,,3396566.96,1813885.14,,,,,2462903.61,2462903.61,,,,,,,,,,,,,,9871214.02,214553.11,158000312.42,,,,,,28281196.94,,,,,,1010000.0,2974.41,,29294171.35,187294483.77,,120114387.0,,,,845137914.53,,-8698909.03,,34123542.46,,,51671119.06,,,1042348054.02,51053992.5,1093402046.52,1280696530.29,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T16:05:10
20240331,,289433254.22,,,,,,182223454.37,929551.15,181293903.22,,18399271.0,,,,,,,,,,,9280607.3,63677589.47,,,,,17724039.21,583041203.41,,,,,,,,37914609.21,4374875.8,,108168029.48,,,,,,,39766151.43,,,,,346440813.47,,,,2302987.84,16873488.79,67453734.79,,50217095.24,11920600.69,,36288908.16,27007604.0,746425911.06,1329467114.47,,36017722.04,,,,,,75510384.66,,75510384.66,,55261154.26,,,4982003.3,1989929.61,,,,,,5512714.41,,,,,,,,,,,,,,7020662.09,223252.0,186517822.37,,,,,,13105880.99,,,,,,1010000.0,1194437.42,,15310318.41,201828140.78,,121809987.0,,,,862712408.46,24977495.43,-8738216.79,,34123542.46,,,87452520.91,,,1072382746.61,55256227.08,1127638973.69,1329467114.47,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T18:45:06
20231231,,316833594.69,,,20080821.92,,,193552338.87,923249.75,192629089.12,,29275645.0,,,,,,,,,,6973468.05,6973468.05,48025224.47,,,,,2857887.44,620271263.29,,,,,,,,37948564.5,4400039.26,,108168029.48,,,356546524.82,80112458.66,276434066.16,,39766151.43,39766151.43,,276434066.16,,276434066.16,,,,2672282.85,18922076.33,73291788.99,,50217095.24,8257452.61,,31799585.47,121124506.6,770329356.07,1390600619.36,,33817722.04,,,,,,102175555.22,,102175555.22,,55452297.94,,,13189548.47,5250147.84,,,,,5635397.19,5635397.19,,,,,,,,,,,,,,8804652.93,332741.62,224658063.25,,,,,,14022098.78,,,,,,1010000.0,1190815.55,,16222914.33,240880977.58,,121869987.0,,,,859179196.44,26280095.43,-8745028.77,,34123542.46,,,108390471.29,,,1088538072.99,61181568.79,1149719641.78,1390600619.36,定期报告,是,20250423,CNY,合并期末,2024-04-26T18:45:06
