报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,6300685485.15,,,1203287711.8,,,3888408818.17,,3888408818.17,453306820.0,936993586.05,,,,,,,,,,,17250664.23,3697965439.97,,,,,651887456.84,17149785982.21,,,,,,,,23612068.2,57216381.41,,,,,,,,,1612866357.19,,,,,4245451923.82,,,,,477764669.57,339994018.79,,22944497.11,2583929.47,,69451638.58,591493397.93,7443378882.07,24593164864.28,,,,,,,,7129621589.99,4906770853.38,2222850736.61,479840.27,252711170.2,,,105426538.38,32245312.21,,,,,,3949376.19,,,,,,,,,,,,,,42375328.43,37860557.15,7604669712.82,,,,,,446631196.72,,,419197998.47,,,408224631.47,,,1274053826.66,8878723539.48,,544293668.0,,,,8121021715.75,,-6354218.52,,171102238.31,,,6134519096.11,,,14964582499.65,749858825.15,15714441324.8,24593164864.28,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T16:24:02
20251231,,6497702684.49,,,1537112286.53,,,2711444502.47,,2711444502.47,894551090.2,409284095.5,,,,,,,,,,14919037.96,14919037.96,2906331335.28,,,,,437245500.71,15408590533.14,,,,,,,,4200057.25,57618280.31,,,,,5743382725.39,1394837237.16,4348545488.23,,1228295400.84,1228295400.84,,4348545488.23,,4348545488.23,,,,,484366838.12,303424178.64,,22944497.11,2837785.56,,72526467.85,472262406.18,6997021400.09,22405611933.23,,,,,,,,5643990535.29,3319967531.44,2324023003.85,744256.37,135612602.24,,,148868492.3,33694786.31,,,,,11336876.66,11336876.66,,,,,,,,,,,,,,39646413.87,21435384.47,6035329347.51,,,,,,454815194.15,,295951322.23,295951322.23,,,192014119.8,,,942780636.18,6978109983.69,,544293668.0,,,,8121021715.75,,-934848.61,,171102238.31,,,5857681636.08,,,14693164409.53,734337540.01,15427501949.54,22405611933.23,定期报告,是,20260425,CNY,合并期末,2026-03-30T20:14:05
20250930,,6964239686.33,,,1383222110.47,,,2773521346.84,70000.0,2773451346.84,970177395.35,231266129.72,,,,,,,,,,,69707679.61,1602019680.81,,,,,180736255.63,14174890284.76,,,,,,,,,58020179.26,,,,,,,,,946197700.05,,,,,3766867704.67,,,,,490755121.12,299681524.04,,22944497.11,5077317.54,,132879694.78,411056172.5,6133479911.07,20308370195.83,,,,,,,,3888810998.07,2367831589.58,1520979408.49,843260.28,87131192.21,,,75402410.49,40607001.89,,,,,,16696221.77,,,,,,,,,,,,,,56000786.27,15555299.37,4181047170.35,,,,,,463472009.14,,,,,,112250123.94,51722395.2,,627444528.28,4808491698.63,,544293668.0,,,,8121021715.75,,-953484.33,,152732449.62,,,5746516733.95,,,14563611082.99,936267414.21,15499878497.2,20308370195.83,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T18:16:24
20250630,,7726501273.89,,,622167096.18,,,2720183065.92,,2720183065.92,793666726.04,159605635.6,,,,,,,,,,22959987.28,22959987.28,1507815900.03,,,,,239818502.0,13792718186.94,,,,,,,,,58422078.17,,,,,5048461853.06,1204056964.05,3844404889.01,,584927151.16,584927151.16,,3844404889.01,,3844404889.01,,,,,501566136.59,301116917.55,,22944497.11,5121618.58,,139185352.33,191983280.36,5649671920.86,19442390107.8,,,,,,,,3412829708.55,2198039166.23,1214790542.32,773613.23,89090244.21,,,68088491.89,43131490.36,,,,,21995161.44,21995161.44,,,,,,,,,,,,,,56332299.58,9854108.44,3702095117.7,,,,,,472386072.12,,,,,,125987008.09,42579621.99,,640952702.2,4343047819.9,,544293668.0,,,,8121021715.75,,5464478.45,,152732449.62,,,5554875714.95,,,14378388026.77,720954261.13,15099342287.9,19442390107.8,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T17:08:16
20250331,,7685441795.7,,,309392944.45,,,2156069104.78,,2156069104.78,1001719839.21,167104937.08,,,,,,,,,,,21393903.18,1365806423.12,,,,,253047583.66,12959976531.18,,,,,,,,,58823977.07,,10000000.0,,,,,,,257411397.16,,,,,3905438826.05,,,,,512377152.06,291902896.95,,22944497.11,5235215.89,,138970270.55,15388993.27,5218493226.11,18178469757.29,,84885354.18,,,,,,3191531078.76,1969732903.52,1221798175.24,1214691.28,79721769.03,,,75440667.95,10155491.54,,,,,,17357787.12,,,,,,,,,,,,,,56820806.23,6601827.1,3523729473.19,,,,,,481587688.24,,,,,,130933676.23,50011877.63,,662533242.1,4186262715.29,,506500774.0,,,,7162582261.1,,-3803358.92,,152732449.62,,,5455645899.77,,,13273658025.57,718549016.43,13992207042.0,18178469757.29,定期报告,未审计,20250425,CNY,合并期末,2025-04-24T17:14:04
20241231,,6420003863.26,,,1132883779.42,,,2329368891.15,,2329368891.15,546192679.41,145917250.04,,,,,,,,,,27292148.61,27292148.61,1059989280.36,,,,,210220480.42,11871868372.67,,,,,,,,,59225875.97,,10000000.0,,,5016174017.43,1017281966.02,3998892051.41,,201953122.94,201953122.94,,3998892051.41,,3998892051.41,,,,,513616261.9,295263415.8,,22944497.11,5813113.96,,131125271.01,11540945.45,5250374555.55,17122242928.22,,84883219.17,,,,,,2416061384.35,1215600575.3,1200460809.05,1431663.28,48095966.3,,,134097335.97,14724223.77,,,,,14008452.76,14008452.76,,,,,,,,,,,,,,55548420.9,5139287.58,2773989954.08,,,,,,482501795.67,,,,,,128380344.37,44218685.77,,655100825.81,3429090779.89,,506500774.0,,,,7162582261.1,,-207925.07,,152732449.62,,,5345021573.39,,,13166629133.04,526523015.29,13693152148.33,17122242928.22,定期报告,是,20260331,CNY,合并期末,2025-03-31T19:45:08
20240930,,5954454172.47,,,1313993559.95,,,2355630596.21,,2355630596.21,829139910.99,110385315.15,,,,,,,,,,,26818600.74,1009930791.23,,,,,131489995.13,11731842941.87,,,,,,,,,59627774.92,,10000000.0,,,,,,,331205109.15,,,,,3795236824.82,,,,,513414861.48,276891067.34,,22944497.11,7685991.92,,107370733.26,32194495.42,5156571355.42,16888414297.29,,59252211.26,,,,,,2159199571.67,834629625.94,1324569945.73,974567.49,58788691.74,,,127146453.61,27923799.99,,,,,,38520627.99,,,,,,,,,,,,,,88202504.56,3464256.98,2563472685.29,,,,,,492436247.91,,,,,,133003084.19,42341022.71,,667780354.81,3231253040.1,,506500774.0,,,,7162582261.1,,-1639866.22,,118306306.44,,,5371899315.16,,,13157648790.48,499512466.71,13657161257.19,16888414297.29,定期报告,未审计,20241026,CNY,合并期末,2024-10-25T17:10:06
20240630,,5424875844.73,,,1265818108.54,,,2597125136.67,890803.83,2596234332.84,1022540019.82,72445163.1,,,,,,,,,,25719274.18,25719274.18,920352211.1,,,,,109061414.12,11437937172.26,,,,,,,,,60029673.83,,10000000.0,,,4613368863.2,845909943.5,3767458919.7,,316499613.1,316499613.1,,3767458919.7,,3767458919.7,,,,,358413826.9,279878806.85,,22944497.11,8006340.79,,114569394.81,38728321.81,4976529394.9,16414466567.16,,59304037.5,,,,,,2165623138.75,873467289.67,1292155849.08,1012851.67,57838997.41,,,101936070.44,32668311.64,,,,,8047513.16,8047513.16,,,,,,,,,,,,,,78802224.92,3593327.75,2508826473.24,,,,,,343704269.0,,,,,,137949752.33,47046702.9,,528700724.23,3037527197.47,,506500774.0,,,,7162582261.1,,-770745.64,,118306306.44,,,5194479616.31,,,12981098212.21,395841157.48,13376939369.69,16414466567.16,定期报告,未审计,20240824,CNY,合并期末,2024-08-23T21:05:08
20240331,,5305351460.52,,,1157523463.39,,,2360174221.76,3949112.74,2356225109.02,1702699328.05,95910736.89,,,,,,,,,,,28624121.65,926626877.98,,,,,97235688.32,11674145898.56,,,,,,,,,60431572.73,,10000000.0,,,,,,,509681222.8,,,,,3476982341.22,,,,,365248258.11,282885359.78,,22944497.11,8868500.59,,111351016.27,73384472.74,4921777241.35,16595923139.91,,59237403.75,,,,,,2225251738.44,958619373.97,1266632364.47,686912.8,78006149.24,,,117450121.97,5845032.21,,,,,,8231389.03,,,,,,,,,,,,,,61220647.83,5619914.96,2561549310.23,,,,,,348975887.54,16723180.0,,,,,140570854.17,49169266.35,,555439188.06,3116988498.29,,506500774.0,,,,7162582261.1,,75887.64,,118306306.44,,,5398891834.94,,,13186357064.12,292577577.5,13478934641.62,16595923139.91,定期报告,未审计,20240425,CNY,合并期末,2024-04-24T17:45:04
20231231,,5689271008.71,,,1153702623.11,,,2920260075.71,8391778.81,2911868296.9,1878253154.49,65615572.31,,,,,,,,,,52556688.87,52556688.87,693012948.93,,,,,112956981.63,12565629053.76,,,,,,,,,60833471.63,,10000000.0,,,4363816579.78,797030667.04,3566785912.74,9710184.34,412234053.21,412234053.21,,3557075728.4,,3557075728.4,,,,,291351941.34,285743646.8,,22944497.11,6904810.77,,109155296.42,87940663.75,4844184109.43,17409813163.19,,,,,,6933295.81,,3149964117.71,1856666728.27,1293297389.44,1004549.75,107836576.76,,,226095209.93,51436090.17,,,,,7614384.24,7614384.24,,,,,,,,,,,,,,87497368.19,5107457.45,3643489050.01,,,,,,277887627.55,16723180.0,,,,,145806022.29,51256329.55,,491673159.39,4135162209.4,,506500774.0,,,,7162582261.1,,73040.32,,118306306.44,,,5288505451.9,,,13075967833.76,198683120.03,13274650953.79,17409813163.19,定期报告,是,20250401,CNY,合并期末,2024-04-24T17:45:04
