报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,865719701.79,865719701.79,,,,,,892514167.5,708726345.83,,,,,,,,,2590654.86,65903740.53,61168586.5,48164002.69,5960837.09,5225503.68,,766367.71,,,,,,,,,22505177.41,-2045656.96,418180.88,,22902.9,-5127493.77,938656.63,,180278.01,,-4369115.15,3137674.78,,-7506789.93,-7506789.93,,-7512635.32,,5845.39,-1083504.02,-1069402.86,-9600.0,,,-9600.0,,-1059802.86,,,,,,,,,-1059802.86,,-14101.16,-8590293.95,-8582038.18,-8255.77,-0.0113,-0.0113,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T18:14:05
20251231,3534854168.56,3534854168.56,,,,,,3603570314.95,2913608181.06,,,,,,,,,21511987.47,235072837.17,230316555.9,179450565.36,23610187.99,27515600.0,,3383890.33,4593840.24,,,,,,,,80223252.33,-22339316.7,20128179.94,,237412.05,12917271.56,6486307.78,,6415243.35,,12988335.99,7366803.18,,5621532.81,5621532.81,,5507728.99,,113803.82,-2120258.21,-2143737.41,-3061482.8,,,-3061482.8,,917745.39,,,,,,,,,917745.39,,23479.2,3501274.6,3363991.58,137283.02,0.01,0.01,定期报告,是,20260415,CNY,合并期末,2026-04-14T18:56:02
20250930,2653648993.12,2653648993.12,,,,,,2674071640.38,2189408668.82,,,,,,,,,13876608.32,154903514.07,161701071.56,135296858.84,18884918.77,22719778.53,,3325554.56,2994205.67,,,,,,,,39459092.09,-12193263.62,-2729906.63,,284510.53,7723339.67,1631720.07,,1064228.23,,8290831.51,3828239.36,,4462592.15,4462592.15,,4346192.3,,116399.85,-2031088.68,-2053487.68,-2972640.0,,,-2972640.0,,919152.32,,,,,,,,,919152.32,,22399.0,2431503.47,2292704.62,138798.85,0.0066,0.0066,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T16:06:34
20250630,1644110757.62,1644110757.62,,,,,,1645625212.9,1341914534.19,,,,,,,,,8344906.58,98268797.55,103045445.32,81878905.82,12172623.44,15884765.28,,2345104.59,2090875.7,,,,,,,,25880399.03,-10775912.27,-11178239.07,,169922.31,4926819.31,297412.61,,522477.47,,4701754.45,2759795.99,,1941958.46,1941958.46,,1865415.08,,76543.38,9419.59,-16012.14,-1070240.0,,,-1070240.0,,1054227.86,,,,,,,,,1054227.86,,25431.73,1951378.05,1849402.94,101975.11,0.0028,0.0028,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T16:40:04
20250331,786093042.4,786093042.4,,,,,,798117786.44,652780713.94,,,,,,,,,3865891.57,47743817.92,47082693.2,41148103.86,5496565.95,7228790.75,,952877.23,,,,,,,,,7470271.97,-1874374.99,-1144055.93,,669707.89,-5950317.87,41992.53,,311419.68,,-6219745.02,1878071.7,,-8097816.72,-8097816.72,,-8131835.53,,34018.81,-2217436.25,-2221296.87,-2345440.0,,,-2345440.0,,124143.13,,,,,,,,,124143.13,,3860.62,-10315252.97,-10353132.4,37879.43,-0.0123,-0.0123,定期报告,未审计,20260428,CNY,合并期末,2025-04-26T01:16:09
20241231,3357398714.14,3357398714.14,,,,,,3456143752.15,2771396964.27,,,,,,,,,16282079.4,203226480.55,198500367.79,224787858.69,41950001.45,46307189.05,,6217293.27,3873996.3,,,,,,,,66522753.74,-234796158.26,-23562139.29,,8433347.11,-275929941.44,15317245.87,,10662919.26,,-271275614.83,16774294.2,,-288049909.03,-288049909.03,,-288079772.25,,29863.22,14932.52,23029.13,153440.0,,,153440.0,,-130410.87,,,,,,,,,440625.28,-571036.15,-8096.61,-288034976.51,-288056743.12,21766.61,-0.44,-0.44,定期报告,是,20260415,CNY,合并期末,2025-04-26T01:16:09
20240930,2264207423.46,2264207423.46,,,,,,2325124349.23,1855284809.03,,,,,,,,,10920242.8,149649975.47,138486231.27,142648009.08,28135081.58,34419638.12,,5251646.49,2880959.41,,,,,,,,39434384.36,-19898728.5,-5104211.76,,319193.69,-40914641.49,7966678.59,,2920677.06,,-35868639.96,6470126.57,,-42338766.53,-42338766.53,,-42363544.76,,24778.23,-365708.38,-390147.77,-1955200.0,,,-1955200.0,,1565052.23,,,,,,,,,1159704.26,405347.97,24439.39,-42704474.91,-42753692.53,49217.62,-0.064,-0.064,定期报告,未审计,20251029,CNY,合并期末,2024-10-29T19:17:04
20240630,1516056857.31,1516056857.31,,,,,,1554973533.13,1241094326.56,,,,,,,,,6786113.4,100800897.14,91791885.57,95209346.33,19290964.13,22659863.28,,2984778.28,2083853.62,,,,,,,,25833744.87,-1460786.8,-744253.01,,-90337.89,-12393530.37,105829.99,,2037029.43,,-14324729.81,4398980.35,,-18723710.16,-18723710.16,,-18750494.67,,26784.51,1273784.37,1251527.84,-394400.0,,,-394400.0,,1645927.84,,,,,,,,,1206342.54,439585.3,22256.53,-17449925.79,-17498966.83,49041.04,-0.0284,-0.0284,定期报告,未审计,20250830,CNY,合并期末,2024-08-28T18:32:04
20240331,686321914.12,686321914.12,,,,,,716926636.71,562348145.87,,,,,,,,,2806888.4,50518213.3,43357338.8,48274313.25,9621737.09,11335336.68,,735692.39,,,,,,,,,15681667.66,-1715482.18,-2779365.72,,-2356.74,-18684567.18,54725.41,,440907.71,,-19070749.48,4417280.31,,-23488029.79,-23488029.79,,-23465044.29,,-22985.5,-522641.43,-544976.68,-1578400.0,,,-1578400.0,,1033423.32,,,,,,,,,1042389.64,-8966.32,22335.25,-24010671.22,-24010020.97,-650.25,-0.0355,-0.0355,定期报告,未审计,20250426,CNY,合并期末,2024-04-26T18:22:08
20231231,3387453115.06,3387453115.06,,,,,,3545304692.38,2812733176.01,,,,,,,,,20267092.44,233259764.74,210390367.28,211626714.25,57027577.66,72332989.74,,131567065.52,6549848.23,,,,,,,,63799574.2,-397291482.52,-18137557.62,,298257.08,-377615720.66,754243.85,,1080136.51,,-377941613.32,957737.73,,-378899351.05,-378899351.05,,-379033867.76,,134516.71,-4117121.27,-4126680.43,-5330080.0,,,-5330080.0,,1203399.57,,,,,,,,,632363.42,571036.15,9559.16,-383016472.32,-383160548.19,144075.87,-0.57,-0.57,定期报告,是,20250426,CNY,合并期末,2024-04-26T18:22:08
