报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,373906784.55,249022724.89,223874441.98,13960888.44,3710523.91,,,,117694023.06,152228746.47,34534723.41,91055276.31,,,,-83974854.2,-351914.27,21999.99,23778.12,415750.65,263544116.9,2143135.11,259342897.57,,2030328.15,,,27756.07,110362667.65,751319.52,,3592.57,,111110394.6,17349775.56,93760619.04,93760619.04,,93760619.04,,,,459797.76,459797.76,0.0,,,0.0,,459797.76,,,196722.76,,263075.0,,,,,,,94220416.8,94220416.8,,0.0347,0.0347,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T19:23:09
20251231,1697822753.85,850502258.45,764058189.37,17835740.66,10931333.31,,,,421261229.49,553666809.0,132405579.51,358023885.01,,,,12100379.22,2338778.56,87999.96,19838.33,53488384.83,1105955452.0,7906152.48,1093678422.02,,4259853.26,,,111024.24,591867301.85,3236985.68,,7991678.91,,587112608.62,80881393.86,506231214.76,506231214.76,,506231214.76,,2005576473.94,55415718.86,199640288.43,199640288.43,208309995.32,,,208309995.32,,-8669706.89,,,-8283580.86,,-386126.03,,,,,,,705871503.19,705871503.19,,0.19,0.19,定期报告,是,20260401,CNY,合并期末,2026-03-31T20:48:17
20250930,1199717194.98,634825296.88,568842976.75,11764902.74,9054274.09,,,,308081783.95,410781404.34,102699620.39,229599583.06,,,,-28042382.45,2540558.89,65999.97,8077.28,52638277.4,674437535.31,5466049.19,670940533.47,,-2052315.53,,,83268.18,525279659.67,2499429.05,,5776722.98,,522002365.74,81938950.95,440063414.79,440063414.79,,440063414.79,,,,205754827.48,205754827.48,213378804.31,,,213378804.31,,-7623976.83,,,-7335600.68,,-288376.15,,,,,,,645818242.27,645818242.27,,0.16,0.16,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T18:58:43
20250630,834911588.52,365872850.77,328336791.8,8166697.97,6793850.01,,,,194130207.15,264963442.37,70833235.22,200374177.21,,,,22101469.14,2423925.12,43999.98,8077.28,49956881.87,436602570.87,3244941.7,435053262.21,,-1751145.16,,,55512.12,398309017.65,1516316.0,,5747000.0,,394078333.65,57819088.59,336259245.06,336259245.06,,336259245.06,,2005576473.94,,187671610.74,187671610.74,194425972.16,,,194425972.16,,-6754361.42,,,-6584307.83,,-170053.59,,,,,,,523930855.8,523930855.8,,0.12,0.12,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T19:43:11
20250331,324608904.09,192305153.79,174302275.45,7099195.78,3708799.2,,,,95293351.88,130278216.74,34984864.86,43131301.25,,,,-9383047.05,2557552.09,21999.99,2637.16,679954.98,202301791.55,1614605.92,201324655.73,,-665226.16,,,27756.06,122307112.54,801361.74,,4462000.0,,118646474.28,15614976.36,103031497.92,103031497.92,,103031497.92,,,,204348138.21,204348138.21,210075972.5,,,210075972.5,,-5727834.29,,,-5195283.31,,-532550.98,,,,,,,307379636.13,307379636.13,,0.0382,0.0382,定期报告,未审计,20260425,CNY,合并期末,2025-04-26T00:53:13
20241231,1434751542.57,631193654.63,564470479.0,16816439.31,20805596.93,,,,372096224.36,541385948.14,169289723.78,447468957.74,,,,-60038285.34,337087.68,88327.17,14553.05,43591023.28,936620196.56,9793457.01,926468105.98,,247609.33,,,111024.24,498131346.01,2680083.03,,66567201.42,,434244227.62,81090965.66,353153261.96,353153261.96,,353153261.96,,1779787638.34,,-26815310.97,-26815310.97,-24819130.83,,,-24819130.83,,-1996180.14,,,-2402739.49,,406559.35,,,,,,,326337950.99,326337950.99,,0.13,0.13,定期报告,是,20260401,CNY,合并期末,2025-03-28T21:46:20
20240930,1016014210.75,361933161.34,316441114.85,10816183.4,16460066.96,,,,254699252.35,391174358.04,136475105.69,384226933.36,,,,-28228383.59,-144112.87,65999.97,332.61,43461027.58,561095118.8,7032484.78,553499490.49,,479875.35,,,83268.18,454919091.95,1590536.98,,53644675.64,,402864953.29,100756858.42,302108094.87,302108094.87,,302108094.87,,,,-17379623.06,-17379623.06,-11917281.01,,,-11917281.01,,-5462342.05,,,-5320050.38,,-142291.67,,,,,,,284728471.81,284728471.81,,0.11,0.11,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T20:28:05
20240630,617773800.51,247094837.9,216294616.59,4928346.83,12452069.88,,,,173184030.52,273714374.56,100530344.04,325530667.48,,,,-160703387.62,121477.43,43999.98,3451.32,32498723.5,368080907.25,6094894.84,360828238.87,,1102261.42,,,55512.12,249692893.26,1113745.45,,52777225.68,,198029413.03,74731114.79,123298298.24,123298298.24,,123298298.24,,1779787638.34,,-95170066.05,-95170066.05,-89976595.12,,,-89976595.12,,-5193470.93,,,-5673565.33,,480094.4,,,,,,,28128232.19,28128232.19,,0.05,0.05,定期报告,未审计,20250823,CNY,合并期末,2024-08-30T18:48:05
20240331,272614220.78,125898918.94,113679329.09,2856857.7,7888427.01,,,,86202068.14,142173902.11,55971833.97,86788527.88,,,,-31111417.97,19591.08,21999.99,353.98,4794178.74,157356425.05,2442681.07,155013597.92,,-127610.0,,,27756.06,115257795.73,561573.75,,21876097.72,,93943271.76,39116094.5,54827177.26,54827177.26,,54827177.26,,,,-126401765.32,-126401765.32,-116137417.51,,,-116137417.51,,-10264347.81,,,-10136737.81,,-127610.0,,,,,,,-71574588.06,-71574588.06,,0.0203,0.0203,定期报告,未审计,20250426,CNY,合并期末,2024-04-26T22:38:28
20231231,1015048085.18,634181016.42,434157698.61,103390551.62,49708210.16,,,,365679070.37,554443288.22,188764217.85,168678550.16,,,,-180357841.46,519257.14,93690.43,877505.98,25376836.14,741235828.78,4241815.2,742804414.51,,-5921425.17,,,111024.24,273812256.4,2409437.33,,233514229.33,,42707464.4,11021324.41,31686139.99,31686139.99,,31686139.99,,1895803873.17,,85799486.42,85799486.42,76963988.94,,,76963988.94,,8835497.48,,,9130415.76,,-294918.28,,,,,,,117485626.41,117485626.41,,0.01,0.01,定期报告,是,20250329,CNY,合并期末,2024-04-19T23:13:21
