报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,753104627.28,753104627.28,,,,,,863144219.49,666114622.39,,,,,,,,,4719495.93,16772076.17,47653971.06,63080851.46,64803202.48,22082970.97,,-341261.96,,,,,,,,,8488660.6,-150552.16,-1303438.14,,-2043451.69,-105389635.56,149415.87,,4359148.87,,-109599368.56,-4810150.12,,-104789218.44,-104789218.44,,-98607041.1,,-6182177.34,-47657543.5,-47435261.24,,,,,,-47435261.24,,,,,,,,,-47435261.24,,-222282.26,-152446761.94,-146042302.34,-6404459.6,-0.5052,-0.5052,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T21:22:05
20251231,2687386910.65,2687386910.65,,,,,,2863965667.51,2333022874.87,,,,,,,,,20448848.26,70414361.31,138813570.25,235289278.77,65976734.05,74701732.7,,-2250509.0,-131070.75,-2119438.25,,,113536105.93,,,,28218755.0,-89975758.18,-5486854.82,,-2311830.46,-134848848.39,2351796.65,,5226842.25,,-137723893.99,-24844113.71,,-112879780.28,-112879780.28,,-75706978.08,,-37172802.2,15954799.65,13517596.87,,,,,,13517596.87,,,,,,,,,13517596.87,,2437202.78,-96924980.63,-62189381.21,-34735599.42,-0.3927,-0.3927,定期报告,是,20260428,CNY,合并期末,2026-04-27T21:22:05
20250930,1864717792.24,1864717792.24,,,,,,1970354223.0,1585645452.72,,,,,,,,,15266653.49,51672882.07,110887489.93,155554075.2,51327669.59,51922478.06,,-2105019.65,,,,,,,,,20747949.94,-5819100.13,-2316529.89,,-91670.12,-95220800.61,3007721.93,,2457944.09,,-94671022.77,-7265018.5,,-87406004.27,-87406004.27,,-73814485.05,,-13591519.22,15198667.5,15441328.8,,,,,,15441328.8,,,,,,,,,15441328.8,,-242661.3,-72207336.77,-58373156.25,-13834180.52,-0.3832,-0.3832,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T17:44:07
20250630,1123057975.56,1123057975.56,,,,,,1207204602.83,971211230.61,,,,,,,,,9072514.93,33318039.51,68536785.71,94318803.28,30747228.79,36662047.45,,-1042195.46,-149240.81,,,,,,,,11463757.82,-4370547.02,1433269.73,,-363466.43,-77025808.63,374803.45,,1439661.66,,-78090666.84,-5546818.14,,-72543848.7,-72543848.7,,-64669782.41,,-7874066.29,19058204.27,18991507.18,,,,,,18991507.18,,,,,,,,,18991507.18,,66697.09,-53485644.43,-45678275.23,-7807369.2,-0.3368,-0.3368,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T19:32:04
20250331,505811935.45,505811935.45,,,,,,547239972.42,433110323.0,,,,,,,,,4700355.18,17266808.05,32878243.5,42866613.81,16417628.88,17571106.76,,-412452.56,,,,,,,,,5542620.87,-656486.65,4200315.02,,-363242.51,-33117282.8,147768.18,,593965.27,,-33563479.89,-5396772.05,,-28166707.84,-28166707.84,,-24957531.2,,-3209176.64,-3604051.1,-3361389.8,,,,,,-3361389.8,,,,,,,,,-3361389.8,,-242661.3,-31770758.94,-28318921.0,-3451837.94,-0.1317,-0.1317,定期报告,未审计,20260428,CNY,合并期末,2025-04-25T23:30:06
20241231,2326237162.65,2326237162.65,,,,,,2316912253.96,1916333116.35,,,,,,,,,17642343.73,70363708.46,118321615.32,149086732.47,45164737.63,62446328.19,,-872513.86,-23126.48,-1172482.65,,,,,,,28130564.94,-27878406.63,-232478.72,,44615111.78,53087186.2,152693.58,,8768300.61,,44471579.17,-979581.93,,45451161.1,45451161.1,,57000521.49,,-11549360.39,23450808.25,23796439.48,,,,,,23796439.48,,,,,,,,,23796439.48,,-345631.23,68901969.35,80796960.97,-11894991.62,0.2981,0.2981,定期报告,是,20260428,CNY,合并期末,2025-04-25T23:30:06
20240930,1722595857.45,1722595857.45,,,,,,1706916069.6,1400696658.87,,,,,,,,,11416124.71,50251743.07,89743847.11,115091821.11,39715874.73,45427180.2,,-546751.21,,,,,,,,,21326754.66,-5632470.3,2164511.76,,42320930.6,75312763.36,344739.35,,7934141.49,,67723361.22,7851644.97,,59871716.25,59871716.25,,67135871.42,,-7264155.17,28549410.32,28291608.81,,,,,,28291608.81,,,,,,,,,28291608.81,,257801.51,88421126.57,95427480.23,-7006353.66,0.3497,0.3497,定期报告,未审计,20251029,CNY,合并期末,2024-10-24T19:57:03
20240630,1066938872.05,1066938872.05,,,,,,1050196724.65,863853619.1,,,,,,,,,6402886.52,31614392.31,56302115.15,68239171.31,23784540.26,29713294.63,,-276625.07,,,,,,,,,16275837.41,-5018084.2,2851268.93,,42342668.09,72917212.56,239191.73,,7759843.11,,65396561.18,7548361.4,,57848199.78,57848199.78,,61701346.2,,-3853146.42,-6670627.96,-6541140.35,,,,,,-6541140.35,,,,,,,,,-6541140.35,,-129487.61,51177571.82,55160205.85,-3982634.03,0.3214,0.3214,定期报告,未审计,20250829,CNY,合并期末,2024-08-28T20:22:06
20240331,499346846.56,499346846.56,,,,,,488817703.93,402837781.37,,,,,,,,,2347034.09,15875693.75,25812626.36,31978364.84,9966203.52,14357545.08,,-146144.82,,,,,,,,,3893767.27,-657516.27,-35730.9,,43311914.34,56895432.25,172845.76,,7651698.3,,49416579.71,7680672.78,,41735906.93,41735906.93,,43371524.59,,-1635617.66,-7912514.39,-8339419.55,,,,,,-8339419.55,,,,,,,,,-8339419.55,,426905.16,33823392.54,35032105.04,-1208712.5,0.2259,0.1925,定期报告,未审计,20250426,CNY,合并期末,2024-04-23T18:52:04
20231231,1721162188.71,1721162188.71,,,,,,1663881746.02,1390137540.38,,,,,,,,,12213971.56,56494079.12,92500739.56,109736107.59,2799307.81,16805254.37,,-254919.64,,-551348.33,,,85334.51,,,,19663539.31,-47442568.01,-7491156.36,,-419265.38,21421407.12,12177869.65,,3019005.42,,30580271.35,3441042.14,,27139229.21,27139229.21,,45355001.34,,-18215772.13,11119370.42,10659581.64,,,,,,10659581.64,,,,,,,,,10659581.64,,459788.78,38258599.63,56014582.98,-17755983.35,0.2362,0.2362,定期报告,是,20250426,CNY,合并期末,2024-04-23T18:52:04
20230930,1229743710.86,1229743710.86,,,,,,1185840285.99,998719122.82,,,,,,,,,11540333.46,41702066.06,68681792.86,68407492.68,-3210521.89,9262451.15,,252602.0,,,,,85334.51,,,,14509446.09,-2123024.32,242714.67,,-78651.05,56791846.77,13695033.18,,1764296.7,,68722583.25,10208899.89,,58513683.36,58513683.36,,63020030.61,,-4506347.25,-6604470.17,-5490834.21,,,,,,-5490834.21,,,,,,,,,-5490834.21,,-1113635.96,51909213.19,57529196.4,-5619983.21,0.3282,0.3282,定期报告,未审计,20241025,CNY,合并期末,2023-10-26T19:17:05
20230630,767761679.69,767761679.69,,,,,,741457990.39,630099329.12,,,,,,,,,9272453.13,28093216.2,40956988.02,39473426.57,-6437422.65,5354740.19,,252602.0,,,,,85334.51,,,,12557832.94,-1026777.45,-2307865.74,,-18430.87,35846384.69,13351335.44,,462489.91,,48735230.22,6499795.76,,42235434.46,42235434.46,,45080296.31,,-2844861.85,11041891.35,10707411.84,,,,,,10707411.84,,,,,,,,,10707411.84,,334479.51,53277325.81,55787708.15,-2510382.34,0.3131,0.3131,定期报告,未审计,20240829,CNY,合并期末,2023-07-30T15:47:02
20230331,328451376.57,328451376.57,,,,,,321075578.67,265474215.34,,,,,,,,,1725862.24,14882911.99,17893680.8,16158195.88,4940712.42,2745289.98,,252602.0,,,,,85334.51,,,,7344757.49,-10697.48,3954522.75,,,19002317.17,3288519.86,,243692.37,,22047144.66,3381422.24,,18665722.42,18665722.42,,18376669.2,,289053.22,3828359.33,2397814.47,,,,,,2397814.47,,,,,,,,,2397814.47,,1430544.86,22494081.75,20774483.67,1719598.08,0.0957,0.0957,定期报告,未审计,20240424,CNY,合并期末,2023-04-27T22:07:28
