报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,88636262.35,,,,,,,,,,,,14573137.34,103209399.69,84847129.9,,,,,,9093658.06,723981.6,11401320.15,106066089.71,-2856690.02,,8089704.69,,,,5334230.34,,,13423935.03,,,,,,,0.0,13423935.03,,10000000.0,10000000.0,,,,10000000.0,17973306.67,1333407.44,,313611.48,19620325.59,-9620325.59,,946919.42,35346413.55,,,,,36293332.97,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T19:28:07
20251231,,538943547.28,,,,,,,,,,,,8708432.28,547651979.56,524700744.02,,,,,,26666212.58,16623076.66,16887724.01,584877757.27,-37225777.71,,,,,17000000.0,,,,17000000.0,370876.35,8000000.0,,,,,8370876.35,8629123.65,,,,8000000.0,,,8000000.0,20000.0,108196.67,,1187206.27,1315402.94,6684597.06,,-21912057.0,57258470.55,35346413.55,57258470.55,,,35346413.55,定期报告,是,20260429,CNY,合并期末,2026-04-28T19:28:07
20250930,,428111626.32,,,,,,,,,,,,19604077.03,447715703.35,417053897.73,,,,,,19068616.81,11273198.57,18285103.03,465680816.14,-17965112.79,,,,,,,,,0.0,367976.35,,,,,,367976.35,-367976.35,,,,8000000.0,,,8000000.0,,61644.45,,1076408.18,1138052.63,6861947.37,,-11471141.77,57262372.04,,,,,45791230.27,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T16:56:16
20250630,,314255632.72,,,,,,,,,,,,15229405.96,329485038.68,304881372.13,,,,,,13458664.63,8334020.99,11513650.65,338187708.4,-8702669.72,,,,,,,,,0.0,357976.35,,,,,,357976.35,-357976.35,,,,8000000.0,,,8000000.0,,,,531336.5,531336.5,7468663.5,,-1591982.57,57258470.55,55666487.98,57258470.55,,,55666487.98,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T17:00:06
20250331,,209030166.9,,,,,,,,,,,5003.94,4300505.34,213335676.18,198903063.41,,,,,,8062931.93,4677531.43,8925276.64,220568803.41,-7233127.23,,,,,,,,,0.0,138636.5,,,,,,138636.5,-138636.5,,,,,,,0.0,,,,163658.89,163658.89,-163658.89,,-7535422.62,57961577.34,,,,,50426154.72,定期报告,未审计,20260429,CNY,合并期末,2025-04-29T17:54:07
20241231,,948378372.68,,,,,,,,,,,114396.04,11707284.67,960200053.39,917431340.98,,,,,,22164762.38,9864001.06,23093947.8,972554052.22,-12353998.83,,,,900.0,2136619.89,,,,2137519.89,471611.9,,,1665000.0,,,2136611.9,907.99,,1250000.0,1250000.0,,,,1250000.0,,,,2603328.07,2603328.07,-1353328.07,,-13706418.91,70964889.46,57258470.55,70964889.46,,,57258470.55,定期报告,是,20260429,CNY,合并期末,2025-04-29T17:46:09
20240930,,678061836.47,,,,,,,,,,,,6085090.91,684146927.38,659998769.79,,,,,,15718218.23,6432053.35,12808429.79,694957471.16,-10810543.78,,,,900.0,,,,,900.0,93301.9,1665000.0,,,,,1758301.9,-1757401.9,,1250000.0,,,,,1250000.0,,,,1923032.57,1923032.57,-673032.57,,-13240978.25,70964889.46,,,,,57723911.21,定期报告,未审计,20251031,CNY,合并期末,2024-10-29T16:50:10
20240630,,448371162.42,,,,,,,,,,,,8205710.96,456576873.38,456507620.66,,,,,,9363872.8,5480892.78,8307874.54,479660260.78,-23083387.4,,,,900.0,,,,,900.0,54316.92,1530000.0,,,,,1584316.92,-1583416.92,,,,,,,0.0,,,,1220363.59,1220363.59,-1220363.59,,-25887167.91,70964889.46,45077721.55,70964889.46,,,45077721.55,定期报告,未审计,20250829,CNY,合并期末,2024-08-29T16:50:19
20240331,,275091970.19,,,,,,,,,,,,7137538.56,282229508.75,275651307.58,,,,,,4979862.71,4241615.25,9018589.94,293891375.48,-11661866.73,,,,,,,,,0.0,18316.92,,,,,,18316.92,-18316.92,,,,,,,0.0,,,,641213.25,641213.25,-641213.25,,-12321396.9,70964727.16,,,,,58643330.26,定期报告,未审计,20250430,CNY,合并期末,2024-04-28T16:05:18
20231231,,162541691.21,,,,,,,,,,,,21170756.69,183712447.9,180520099.25,,,,,,19629083.47,5693517.27,17086226.73,222928926.72,-39216478.82,,,,3250.0,,,,,3250.0,1874694.48,,,,,,1874694.48,-1871444.48,,,,,,,0.0,,,,3659237.82,3659237.82,-3659237.82,,-44747161.12,115712050.58,70964889.46,115712050.58,,,70964889.46,定期报告,是,20250430,CNY,合并期末,2024-04-28T16:05:18
