报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,1518642000.0,1161847000.0,3023374000.0,1861526000.0,99165000.0,115069000.0,15904000.0,,,,-3398000.0,,102736000.0,,,-3398000.0,,,156713000.0,226000.0,-47000.0,1401000.0,785249000.0,16728000.0,544437000.0,,224019000.0,,,,,64000.0,733393000.0,3542000.0,,7123000.0,,729812000.0,1629000.0,,728183000.0,728183000.0,,693387000.0,34796000.0,,,,,,,,,,,,,,,,,,,,92862000.0,,723000.0,,,723000.0,,92140000.0,,,90365000.0,,1775000.0,,,,,,821046000.0,786250000.0,34796000.0,0.24,0.24,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T21:42:02
20251231,5859815000.0,4195011000.0,11869602000.0,7674591000.0,408499000.0,540571000.0,132072000.0,,,,35959000.0,,1300106000.0,,443978000.0,35959000.0,,,-86183000.0,2175000.0,2531000.0,1717000.0,3090085000.0,69761000.0,2266899000.0,,753133000.0,,,,,292000.0,2769730000.0,10156000.0,,10253000.0,,2769633000.0,17957000.0,,2751676000.0,2751676000.0,,2634763000.0,116913000.0,8517988000.0,,11152751000.0,,,239449000.0,,731622000.0,,,,258250000.0,,10181680000.0,,,791738000.0,,9131692000.0,-667717000.0,-667717000.0,12018000.0,,,12018000.0,,-679735000.0,,,-669070000.0,,-10665000.0,,,,,,2083959000.0,1967046000.0,116913000.0,0.9,0.9,定期报告,是,20260430,CNY,合并期末,2026-04-29T21:54:02
20250930,4286923000.0,3090617000.0,8846838000.0,5756221000.0,331963000.0,445320000.0,113357000.0,,,,32975000.0,,973250000.0,,336638000.0,32975000.0,,,-147405000.0,1302000.0,2705000.0,1517000.0,2194944000.0,49715000.0,1582343000.0,,562657000.0,,,,,229000.0,2091980000.0,6207000.0,,2605000.0,,2095582000.0,69915000.0,,2025668000.0,2025668000.0,,1939044000.0,86624000.0,,,,,,,,,,,,,,,,,,,,-640114000.0,-640114000.0,13635000.0,,,13635000.0,,-653749000.0,,,-659700000.0,,5951000.0,,,,,,1385554000.0,1298930000.0,86624000.0,0.66,0.66,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T18:54:02
20250630,2689282331.76,1991918565.35,5835724182.52,3843805617.17,198363434.54,279611207.03,81247772.49,,,,27225429.74,,670927565.83,,,27225429.74,,,-204140475.16,614747.65,2959010.22,1414053.59,1477807401.73,32445060.88,1026784901.12,,418412688.17,,,,,164751.56,1211474930.03,4612326.52,,1440200.97,,1214647055.58,-1099653.66,,1215746709.24,1215746709.24,,1157983130.9,57763578.34,8517988244.0,,9675971374.9,,,,,1583986.8,,,,72000000.0,,9674387388.1,,,422260462.08,,9180126926.02,-395158452.37,-395158452.37,27530324.71,,,27530324.71,,-422688777.08,,,-414015887.84,,-8672889.24,,,,,,820588256.87,762824678.53,57763578.34,0.41,0.41,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T19:56:04
20250331,1214412000.0,940258000.0,2872449000.0,1932192000.0,94876000.0,129943000.0,35067000.0,,,,16635000.0,,330665000.0,,,16635000.0,,,-169707000.0,608000.0,-155000.0,1231000.0,522155000.0,14233000.0,479887000.0,,27935000.0,,,,,101000.0,692256000.0,3319000.0,,4058000.0,,691518000.0,28123000.0,,663394000.0,663394000.0,,645491000.0,17904000.0,,,,,,,,,,,,,,,,,,,,-480118000.0,-480118383.9,11378000.0,,,11378000.0,,-491497000.0,,,-439237000.0,,-52260000.0,,,,,,183276000.0,165372000.0,17904000.0,0.22,0.22,定期报告,未审计,20260430,CNY,合并期末,2025-04-28T21:54:06
20241231,5759163000.0,4004981000.0,12374127000.0,8369146000.0,381367000.0,585110000.0,203743000.0,,,,39291000.0,,1026273000.0,,,39291000.0,,,248163000.0,2773000.0,-1420000.0,57735000.0,3009832000.0,69463000.0,2238498000.0,3555000.0,697838000.0,,,,,478000.0,2749331000.0,9395000.0,,23384000.0,,2735342000.0,29465000.0,,2705877000.0,2705877000.0,,2594646000.0,111231000.0,7937222000.0,,10531868000.0,,,238789000.0,,302842000.0,,,,258250000.0,,9990237000.0,,,1213999000.0,,8517988000.0,643199000.0,643199000.0,28083000.0,,,28083000.0,,615116000.0,,,660428000.0,,-45312000.0,,,,,,3349076000.0,3237845000.0,111231000.0,0.89,0.89,定期报告,是,20260430,CNY,合并期末,2025-04-28T21:54:06
20240930,4161412000.0,2982276000.0,9302394000.0,6320118000.0,286083000.0,432622000.0,146539000.0,,,,24956000.0,,751282000.0,,,24956000.0,,,57084000.0,2395000.0,-1083000.0,58419000.0,2122954000.0,51707000.0,1612633000.0,,458257000.0,,,,,358000.0,2038458000.0,3357000.0,,2590000.0,,2039226000.0,28183000.0,,2011042000.0,2011042000.0,,1934123000.0,76919000.0,,,,,,,,,,,,,,,,,,,,320940000.0,320940000.0,24306000.0,,,24306000.0,,296634000.0,,,377419000.0,,-80785000.0,,,,,,2331982000.0,2255063000.0,76919000.0,0.65,0.65,定期报告,未审计,20251030,CNY,合并期末,2024-10-30T18:40:04
20240630,2892241672.11,2001395353.36,6226110668.58,4224715315.22,179530944.26,270541987.69,91011043.43,,,,12354635.22,,557296524.09,,,12354635.22,,,95770658.57,1784993.66,-446338.03,44554900.98,1574361201.48,36013038.18,1074590658.64,,463518721.77,,,,,238782.89,1317880470.63,1581687.66,,1584692.85,,1317877465.44,59629064.15,,1258248401.29,1258248401.29,,1213680359.88,44568041.41,7937222873.91,,9150903233.79,,,,,1792361.2,,,,,,9149110872.59,,,890129645.28,,8258981227.31,373084700.62,373084700.62,17358582.2,,,17358582.2,,355726118.42,,,373725764.45,,-17999646.03,,,,,,1631333101.91,1586765060.5,44568041.41,0.43,0.43,定期报告,未审计,20250829,CNY,合并期末,2024-08-28T18:20:07
20240331,1488661647.56,985915650.78,3131597048.07,2145681397.3,91896900.47,125427444.89,33530544.42,,,,45756471.64,,279895802.7,,,45756471.64,,,54643428.43,473650.21,-129391.69,30209135.02,684778701.09,15801028.88,535611918.29,,133195793.49,,,,,169960.43,803882946.47,923107.93,,1361437.05,,803444617.35,33442425.51,,770002191.84,770002191.84,,752440067.6,17562124.24,,,,,,,,,,,,,,,,,,,,235576536.49,235576536.49,16183574.09,,,16183574.09,,219392962.4,,,240118877.62,,-20725915.22,,,,,,1005578728.33,988016604.09,17562124.24,0.26,0.26,定期报告,未审计,20250429,CNY,合并期末,2024-06-11T09:00:03
20231231,5602713740.25,4326488036.49,12519698521.97,8193210485.48,413813441.56,671895901.94,258082460.38,,,,45630746.62,,464077346.96,,,45630746.62,,,65198292.15,8476151.37,28425520.67,250604204.43,2956907723.21,85515809.86,2220969694.14,14243000.0,635618311.07,,,,,560908.14,2645806017.04,8547760.26,,12589057.43,,2641764719.87,-110635773.14,,2752400493.01,2752400493.01,,2663871493.7,88528999.31,6748452089.72,,9412323583.42,,,246276500.29,,343477121.7,,,,,,8822569961.43,,,885347087.52,,7937222873.91,403492032.79,403492032.79,4304633.27,,,4304633.27,,399187399.52,,,326520336.12,,72667063.4,,,,,,3155892525.8,3067363526.49,88528999.31,0.96,0.96,定期报告,是,20250429,CNY,合并期末,2024-04-29T20:45:04
