报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,2428989586.06,1513748880.74,902792964.19,343899483.73,58005527.62,,,,409477387.0,691664110.44,282186723.44,309023930.61,-22994511.01,,,156861018.18,7923279.21,,-43016.65,31998106.97,1536546081.49,14328311.06,1529547013.05,,-7329242.62,,,,892443504.57,2363892.02,,355563.95,,894451832.64,193116232.34,701335600.3,701335600.3,,692334389.42,9001210.88,,,-48304603.29,-48304603.29,-34030782.79,,,-34030782.79,,-14273820.5,,,6977908.37,,970.57,,,,-21252699.44,,,653030997.01,644029786.13,9001210.88,0.188,0.188,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T20:39:11
20251231,8456815830.54,4802519393.77,2918293541.71,1046493138.03,165249951.08,,,,1446326586.94,2594296771.89,1147970184.95,2094372749.15,879805.6,,,-31266586.9,666135.33,3277.74,569814.97,143624459.54,5615627140.48,48197310.45,5563628328.6,,3801501.43,,,,2841188690.06,3826429.33,,19756062.11,,2825259057.28,534402783.86,2290856273.42,2290856273.42,,2276891494.01,13964779.41,11303986524.14,,-35681884.53,-35681884.53,13733043.39,,,13733043.39,,-49414927.92,,,-29849053.66,,113524.52,,,,-19679398.78,,,2255174388.89,2241209609.48,13964779.41,0.618,0.618,定期报告,是,20260424,CNY,合并期末,2026-04-23T20:39:11
20250930,6152048820.7,3357309387.85,2073017471.67,772393059.5,102182418.81,,,,1078437779.42,1928762915.32,850325135.9,1690587795.08,-5448499.37,,,-62964425.12,-612065.16,3277.74,760509.04,88526561.85,4048662708.85,36630176.94,4015438272.22,,-3405740.31,,,,2103386111.85,1766235.46,,12128420.63,,2093023926.68,383793205.39,1709230721.29,1709230721.29,,1700327169.49,8903551.8,,,-5631277.3,-5631277.3,35890847.12,,,35890847.12,,-41522124.42,,,-32176681.43,,316164.98,,,,-9661607.97,,,1703599443.99,1694695892.19,8903551.8,0.461,0.461,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:28:36
20250630,3861546807.24,1917854001.98,1208170460.73,398042558.6,61627231.86,,,,676467231.75,1250653503.89,574186272.14,1074505272.35,-9833572.93,,,101923934.6,5530636.18,3277.74,782890.79,84479561.85,2500205948.19,21284782.55,2478408979.56,,512186.08,,,,1361340859.05,1274685.7,,10682563.51,,1351932981.24,238443788.54,1113489192.7,1113489192.7,,1110777587.53,2711605.17,11303986524.14,,42453121.95,42453121.95,77068597.08,,,77068597.08,,-34615475.13,,,-24123246.98,,218935.36,,,,-10711163.51,,,1155942314.65,1153230709.48,2711605.17,0.301,0.301,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T18:23:55
20250331,1885461101.54,885876680.56,607719166.82,124606388.73,29239769.04,,,,346462772.79,629997014.7,283534241.91,583195071.51,26799854.96,,,58486342.12,1101421.56,,611655.44,9727157.56,1153644634.85,9644243.6,1135134089.49,,8866301.76,,,,731816466.69,611269.31,,8907243.36,,723520492.64,140506330.34,583014162.3,583014162.3,,582640167.39,373994.91,,,-30285088.12,-30285088.12,-1496876.22,,,-1496876.22,,-28788211.9,,,-26761436.32,,13735.94,,,,-2040511.52,,,552729074.18,552355079.27,373994.91,0.158,0.158,定期报告,未审计,20260424,CNY,合并期末,2025-04-24T19:23:24
20241231,6664106982.43,3471059572.73,1905004565.89,910265290.2,107896729.78,,,,1291696998.96,2469501438.86,1177804439.9,1614608251.87,-108835781.25,,,195127091.95,-4604958.52,1454232.31,3874962.76,90890830.37,4638637908.78,38475564.49,4602699027.22,,-2536682.93,,,,2025469073.65,5360955.22,,7945036.04,,2022884992.83,344495522.18,1678389470.65,1678389470.65,,1670270955.45,8118515.2,10665977503.07,,146141010.08,146141010.08,100085417.62,,,100085417.62,,46055592.46,,,34411843.92,,-174986.81,,,,11818735.35,,,1824530480.73,1816411965.53,8118515.2,0.452,0.452,定期报告,是,20260424,CNY,合并期末,2025-04-24T19:43:07
20240930,4291228618.93,2290361782.46,1161768914.22,662256853.96,74764135.8,,,,879194622.88,1763809133.57,884614510.69,889752396.72,-70860898.19,,,167195401.42,-1357329.16,1390884.29,2723036.35,61967823.97,3259215967.69,24053682.2,3239087562.82,,-3925277.33,,,,1032012651.24,3224942.95,,6312963.08,,1028924631.11,126277186.01,902647445.1,902647445.1,,893645996.94,9001448.16,,,102193716.71,102193716.71,82245703.32,,,82245703.32,,19948013.39,,,22830422.32,,-157344.45,,,,-2725064.48,,,1004841161.81,995839713.65,9001448.16,0.242,0.242,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T16:23:36
20240630,2676403946.98,1544690245.23,771167695.91,461705700.53,42456022.0,,,,581820515.06,1212899285.35,631078770.29,376493655.32,-148635666.73,,,166620051.26,-1020431.11,20977.14,-57681.09,7836615.17,2146720869.8,15530296.95,2099382483.65,,31808089.2,,,,529683077.18,999846.78,,2892173.44,,527790750.52,65145599.15,462645151.37,462645151.37,,454876497.88,7768653.49,10665977503.07,,59948679.18,59948679.18,28750016.45,,,28750016.45,,31198662.73,,,27567913.42,,-64031.39,,,,3694780.7,,,522593830.55,514825177.06,7768653.49,0.123,0.123,定期报告,未审计,20250829,CNY,合并期末,2024-08-29T15:48:07
20240331,1482944235.52,772328895.22,383992390.39,225626449.18,21540736.71,,,,271702291.68,620766538.49,349064246.81,258733839.04,1984229.19,,,173379022.4,206935.0,,165797.89,6427454.29,1045003203.44,7229607.82,1008081808.41,,29691787.21,,,,437941032.08,796887.37,,292576.46,,438445342.99,62725091.64,375720251.35,375720251.35,,366854019.81,8866231.54,,,17371427.89,17371427.89,,,,,,17371427.89,,,17237502.9,,-49321.94,,,,183246.93,,,393091679.24,384225447.7,8866231.54,0.099,0.099,定期报告,未审计,20250425,CNY,合并期末,2024-04-24T21:33:02
20231231,6729872238.04,3737088518.61,1646670127.35,1339487747.88,94104774.44,,,,1211819445.8,2532948284.42,1321128838.62,1347167588.23,50972297.38,,,341190448.73,-544113.08,651965.41,622921.46,91875462.88,4600191038.54,36456660.05,4547205607.71,,-18037554.34,34566325.12,,,2129681199.5,6317371.5,,6349424.73,,2129649146.27,384144598.94,1745504547.33,1745504547.33,,1718438757.07,27065790.26,9589693810.27,,35203503.08,35203503.08,13048984.72,,,13048984.72,,22154518.36,,,14381892.9,,-466064.36,,,,8238689.82,,,1780708050.41,1753642260.15,27065790.26,0.462,0.462,定期报告,是,20250425,CNY,合并期末,2024-04-24T21:33:02
20230930,5028494866.2,2808347949.28,1224628852.99,1103158653.37,71909946.65,,,,943829593.57,1890770201.57,946940608.0,968738806.8,6364775.69,,,234763151.46,-1407062.56,620518.87,548554.39,73053354.39,3477443470.05,27760363.49,3479477476.37,,-29794369.81,,,,1551051396.15,2078286.1,,3494149.85,,1549635532.4,277934338.41,1271701193.99,1271701193.99,,1236069437.42,35631756.57,,,42948326.03,42948326.03,14979663.4,,,14979663.4,,27968662.63,,,12537310.32,,-325465.15,,,,15756817.46,,,1314649520.02,1279017763.45,35631756.57,0.332,0.332,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T17:43:04
20230630,3326799678.34,1644217103.26,812161160.78,548506621.72,47010007.07,,,,632720102.63,1259009639.23,626289536.6,644019492.64,5559248.43,,,339742918.19,-1443587.04,620518.87,760593.08,66162536.71,2232200317.18,17319348.19,2243459891.78,,-28578922.79,,,,1094599361.16,997206.07,,1994616.87,,1093601950.36,210792375.06,882809575.3,882809575.3,,874471382.79,8338192.51,9589693810.27,,51931937.08,51931937.08,14979663.4,,,14979663.4,,36952273.68,,,18663191.59,,-226996.92,,,,18516079.01,,,934741512.38,926403319.87,8338192.51,0.235,0.235,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T15:48:07
20230331,1952112102.74,909520753.73,388958301.55,398196012.4,23627858.71,,,,310596115.2,615558426.82,304962311.62,281327442.37,3715982.11,,,438978131.44,3525082.73,566037.74,583.45,7597956.08,1182133933.79,8931019.17,1188333826.45,,-15130911.83,,,,769978168.95,389112.69,,334179.8,,770033101.84,167544258.53,602488843.31,602488843.31,,597442678.22,5046165.09,,,-6475982.76,-6475982.76,,,,,,-6475982.76,,,4757991.31,,-73092.03,,,,-11160882.04,,,596012860.55,590966695.46,5046165.09,0.16,0.16,定期报告,未审计,20240425,CNY,合并期末,2024-04-24T21:33:02
20221231,5733079420.05,3964814778.74,1647853144.2,1702019275.81,138541022.57,,,,1400993635.95,2497470265.96,1096476630.01,1325389994.44,62710541.35,,,-1042756202.01,-9355359.27,522437.85,450374.61,93019759.74,4353042978.77,37665837.24,4282034102.93,,33343038.6,,,,1380036441.28,4480507.36,,4522297.75,,1379994650.89,175267463.52,1204727187.37,1204727187.37,,1198294039.81,6433147.56,8996319556.14,,9962419.16,9962419.16,-6906830.36,,,-6906830.36,,16869249.52,,,-17339426.06,,-97537.9,,,,34306213.48,,,1214689606.53,1208256458.97,6433147.56,0.343,0.343,定期报告,是,20240425,CNY,合并期末,2024-04-24T21:33:02
20220930,4179784310.19,3040304718.45,1242929918.31,1378994760.46,105026964.54,,,,1038465179.7,1880241646.56,841776466.86,864967845.98,6758033.87,,,-771021038.63,-8402614.34,522436.94,344944.97,14602837.12,3136704838.24,28848305.51,3047639347.71,,60217185.02,,,,1043079471.95,48810603.52,,2951507.26,,1088938568.21,260073321.83,828865246.38,828865246.38,,822589161.98,6276084.4,,,25628969.14,25628969.14,-21434918.72,,,-21434918.72,,47063887.86,,,6058579.28,,-207420.55,,,,41212729.13,,,854494215.52,848218131.12,6276084.4,0.241,0.241,定期报告,未审计,20231031,CNY,合并期末,2022-10-27T17:33:03
20220630,2571141826.22,1762048351.49,819182791.2,668755998.52,66952297.67,,,,670780256.28,1244093339.75,573313083.47,574965051.28,7251454.68,,,-447980148.74,-3451787.93,41635.05,148765.02,14589703.77,1870243035.26,18242146.54,1801299837.84,,50701050.88,,,,700898790.96,9025580.89,,742102.02,,709182269.83,161631583.0,547550686.83,547550686.83,,542874890.37,4675796.46,9114750128.65,,-8195851.96,-8195851.96,-21434918.72,,,-21434918.72,,13239066.76,,,961427.46,,-71604.92,,,,12349244.22,,,539354834.87,534679038.41,4675796.46,0.167,0.167,定期报告,未审计,20230831,CNY,合并期末,2022-08-30T17:53:05
20220331,944935901.18,872859037.12,398944310.26,348529885.04,31075382.5,,,,320694354.39,609259562.52,288565208.13,313884957.95,1765863.76,,,-575814649.52,776826.4,471.7,157220.24,12377682.9,798517393.95,9244035.79,784182884.81,,5090473.35,,,,146418507.23,118496.91,,58689.4,,146478314.74,18864932.17,127613382.57,127613382.57,,124443760.74,3169621.83,,,-2668549.9,-2668549.9,,,,,,-2668549.9,,,-449048.69,,-55180.18,,,,-2164321.03,,,124944832.67,121775210.84,3169621.83,0.041,0.041,定期报告,未审计,20230426,CNY,合并期末,2023-04-25T21:03:03
20211231,7260828394.1,4252762384.59,1939145004.58,1810138833.45,114589297.44,,,,1185969345.3,2167347072.01,981377726.71,1409001759.53,1242230.93,,,398908697.7,2368934.9,1146619.31,199649.68,10471003.09,4351805122.82,40579089.88,4360662745.44,,-49436712.5,,,,2909023271.28,67226021.24,,4834394.22,,2971414898.3,658133910.31,2313280987.99,2313280987.99,,2316760799.43,-3479811.44,7534104351.99,,-151219538.91,-151219538.91,-159625730.07,,,-159625730.07,,8406191.16,,,14958865.62,,1025935.02,,,,-7578609.48,,,2162061449.08,2165541260.52,-3479811.44,0.766,0.766,定期报告,是,20230426,CNY,合并期末,2023-04-25T21:03:03
20210930,4919014123.79,2725566273.18,1440013484.77,1041535573.75,80868942.18,,,,883569997.64,1569019899.85,685449902.22,1055941693.82,-3714081.34,,,251508615.26,851418.29,926585.63,96557.07,552982.9,2893965041.12,27777024.51,2886823525.14,,-20635508.53,,,,2025049082.67,27066232.48,,2061730.52,,2050053584.63,502972122.86,1547081461.77,1547081461.77,,1538225314.16,8856147.61,,,-136898764.32,-136898764.32,-144857929.56,,,-144857929.56,,7959165.24,,,10772425.27,,-266983.96,,,,-2546276.07,,,1410182697.45,1401326549.84,8856147.61,0.509,0.509,定期报告,未审计,20221028,CNY,合并期末,2021-10-28T18:38:04
20210630,3081188382.53,1683384096.73,871936547.98,647531838.58,54354233.1,,,,565225999.53,977365649.6,412139650.07,737963982.46,1438712.34,,,93102531.74,875685.99,84923.79,7242.15,543920.14,1762290669.62,17155813.88,1753542360.5,,-8407504.76,,,,1318897712.91,21437934.96,,1604528.42,,1338731119.45,318290927.86,1020440191.59,1020440191.59,,1015296788.36,5143403.23,7633075901.25,,-143969982.27,-143969982.27,-144857929.56,,,-144857929.56,,887947.29,,,3924995.53,,-208307.48,,,,-2828740.76,,,876470209.32,871326806.09,5143403.23,0.336,0.336,定期报告,未审计,20220831,CNY,合并期末,2021-08-30T18:23:02
20210331,1513085387.37,873915767.37,451622520.01,347389448.03,30509267.01,,,,272907680.16,470692419.14,197784738.98,464867484.85,-318489.03,,,-98932514.89,-245478.77,23081.07,7125.78,542241.8,874476463.66,8502043.81,859566510.08,,6407909.77,,,,638608923.71,1622048.45,,126609.44,,640104362.72,160710002.98,479394359.74,479394359.74,,476531401.56,2862958.18,,,-83349497.89,-83349497.89,-84227328.38,,,-84227328.38,,877830.49,,,-509134.38,,248180.8,,,,1138784.07,,,396044861.85,393181903.67,2862958.18,0.158,0.158,定期报告,未审计,20220429,CNY,合并期末,2021-04-28T17:53:03
20201231,6062801499.95,3686611926.91,1651299263.32,1666180012.93,113701706.91,,,,945153612.36,1660208049.13,715054436.77,1339785548.97,15070695.81,,,71122752.95,4378312.94,3018941.11,73950.03,12656454.68,3721678050.12,35436424.39,3586639701.52,,99601924.21,,,,2341123449.83,91907319.94,,8643075.84,,2424387693.93,550695831.67,1873691862.26,1873691862.26,,1862640224.66,11051637.6,6459920120.98,,31361037.73,31361037.87,49513766.58,,,49513766.58,,-18152728.71,,,-1889766.28,,346915.19,,,,-16609877.62,,-0.14,1905052899.99,1894001262.53,11051637.46,0.616,0.616,定期报告,是,20220429,CNY,合并期末,2021-04-01T18:08:02
20200930,4728001839.98,2854168706.91,1246069236.03,1339629977.66,83143234.84,,,,697769177.21,1203329772.62,505560595.41,1035859171.94,15784262.41,,,136534535.5,1316885.32,1739664.38,89.03,613609.69,2704905899.73,27498063.51,2671425894.47,,5981941.75,,,,2023095940.25,33977939.31,,4574287.62,,2052499591.94,483612704.37,1568886887.57,1568886887.57,,1565220380.41,3666507.16,,,-48962805.21,-48962805.17,-46653779.53,,,-46653779.53,,-2309025.64,,,2665571.63,,250201.67,,,,-5224798.94,,-0.04,1519924082.36,1516257575.24,3666507.12,0.518,0.518,定期报告,未审计,20211029,CNY,合并期末,2020-10-29T17:38:03
20200630,2896226793.37,1621218612.01,726763827.61,744947960.7,55256244.1,,,,437248877.77,750017039.97,312768162.2,611342695.88,6355009.74,,,225673885.6,-1193447.86,1323586.59,44.4,612538.98,1595108820.76,15740797.46,1591803265.51,,-12435242.21,,,,1301117972.61,28755146.53,,2735658.49,,1327137460.65,323627301.13,1003510159.52,1003510159.52,,1001503881.1,2006278.42,6459920120.98,,-93077367.11,-93077367.16,-105142506.44,,,-105142506.44,,12065139.28,,,6872306.66,,-61254.66,,,,5254087.28,,0.05,910432792.41,908426513.94,2006278.47,0.331,0.331,定期报告,未审计,20210831,CNY,合并期末,2020-08-27T16:38:02
