报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,7935963366.63,6989823390.09,2246363226.97,2004876911.74,,2671906497.13,,3461449135.63,173302000.0,19117131.93,19117131.93,,,,,,844434637.11,,,,,,,,2180537849.48,1170759000.0,,918332748.7,11218911.76,,,,,,,494241059.7,29716168.49,,523957228.19,,33680335.41,296547982.4,343456864.17,,,,481477285.11,85727920.98,23398232121.6,,1295490306.16,,601478171.6,704256458.28,9664501.08,404083.25,2963144964.57,151139926.01,151139926.01,,231145166.07,8559099.89,,,,9636305298.74,,,,,,,,2500254322.61,355694349.44,,,,,,419106.28,33315346.3,14432939.7,186147175.64,18691851215.62,,896000000.0,,,,703627637.68,,31042893.04,,221460788.85,298307697.59,,520374355.7,,2670813372.86,2035567533.12,4706380905.98,23398232121.6,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T19:22:04
20251231,,7861051956.55,6973949044.92,1631236595.36,1412791824.68,,2731795647.46,,3554412454.9,491500000.0,30374267.9,30374267.9,,,,,,793275242.33,,,,,,,,2109163463.97,1170759000.0,,914514575.34,12213973.8,,,627271891.66,134590966.68,492680924.98,,492680924.98,34703771.59,,527384696.57,,36930506.44,298145416.52,343456864.17,,,,483433110.9,95055804.11,23084703576.32,,1280711475.88,,793456276.51,703232455.58,10176557.38,340968.72,3180869617.39,221813462.03,221813462.03,,232197268.48,6466212.27,,,,8914755358.9,,,,,,,,2462596215.48,340787715.72,,,,,,2062203.25,36654090.77,14767943.95,170030711.78,18370918534.09,,896000000.0,,,,703627637.68,,26005910.79,,221460788.85,298307692.41,,537195475.02,,2682597504.75,2031187537.48,4713785042.23,23084703576.32,定期报告,是,20260429,CNY,合并期末,2026-04-28T19:22:04
20250930,,7342528368.03,6581860516.88,1603834475.65,1312620007.6,,2571281377.43,,4187689755.63,344148071.24,83021255.75,83021255.75,,,,,,832728119.48,,,,,809000.0,,,2045231854.2,1039931000.0,,939317957.29,12304516.28,,,,,,,573483592.02,27812049.23,,601295641.25,,38698409.97,357955759.71,343456864.17,,,,506049858.3,79198703.52,22929480987.9,,1307951469.44,,744895952.89,703916452.73,10020412.33,355629.84,3506566036.76,200521490.85,200521490.85,,256210023.53,38668259.02,,,,8443701823.94,,,,,6368896.0,,,2599783465.33,374583950.15,,,,,,4139494.53,38032601.75,19752155.61,114889751.97,18370357866.67,,896000000.0,,,,699227637.68,,14973307.43,,201792963.86,295392376.94,,429025714.48,,2536412000.39,2022711120.84,4559123121.23,22929480987.9,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T21:40:04
20250630,,7163508258.18,6306094432.67,1580507681.13,1396761295.71,,2273414065.71,,4186169503.54,167994383.72,37504413.98,37504413.98,,,,,,736150262.8,,,,,,,,2045216670.74,1005000000.0,,1717486564.67,9885014.19,,,716293381.58,130702154.4,585591227.18,2825626.47,582765600.71,24884331.57,,607649932.28,,42832580.22,364799504.24,343456864.17,,,,494498952.02,98618026.2,22874692677.79,,1327386791.46,,807120349.39,985034872.21,8133451.54,331375.4,3487920706.71,204969703.8,204969703.8,,251812312.56,15853638.5,,,,8173026749.62,,,,,6368896.0,,,2571014045.32,347103290.93,,,,,,6984861.81,41591601.03,16178711.57,114269898.19,18365101256.04,,896000000.0,,,,699227637.68,,9009000.79,,201792963.86,295392369.56,,401874104.34,,2503296076.23,2006295345.52,4509591421.75,22874692677.79,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T18:20:03
20250331,,6356600567.59,5267665318.52,1689454202.3,1525916098.39,,2388519013.88,,3270043496.91,385732411.6,18401022.48,18401022.48,,,,,,796885067.79,,,,,,,,3953288150.7,1013482546.0,,1170716099.37,13196253.5,,,,,,,585785584.99,25723100.88,,611508685.87,,41807925.38,367250680.32,343456864.17,,,,493813345.21,99108930.09,23013265263.16,,1676111707.15,,828585220.38,1208001427.84,8456160.23,533115.06,2394515964.76,204839353.8,204839353.8,,260048645.52,20302243.79,,,,7260660902.9,,,,,6368896.0,,,4381746135.98,283075453.36,,,,,,4638035.56,40738683.6,6773833.72,113822558.58,18699218338.23,,896000000.0,,,,699213687.37,,-12159905.3,,201792963.86,295386897.25,,182989655.06,,2263223298.24,2050823626.69,4314046924.93,23013265263.16,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T16:50:11
20241231,,6215431673.56,5376643415.02,1763898606.37,1506965032.94,,2295199687.18,,3962306804.72,54778066.54,14217062.52,14217062.52,,,,,,709298522.05,,,,,539327.34,,,3896587287.95,986629000.0,,1777138414.18,13230061.8,,,756402968.3,132252036.9,624150931.4,2825626.47,621325304.93,25579142.72,,646904447.65,,47126566.2,369701856.42,343456864.17,,,,477378954.0,99014941.12,23672838143.77,,1646080862.18,,622279873.55,1207376427.79,,,3262969930.91,216385645.36,216385645.36,,260307018.25,8197253.76,,,,7310001772.18,,,,,12468896.0,,,4272232105.66,187363556.12,,,,,,4714397.32,46792188.44,25203418.46,113409090.1,19195782436.08,,896000000.0,,,,699213687.37,,28675965.05,,201792963.86,295386890.07,,278948687.07,,2400018193.42,2077037514.27,4477055707.69,23672838143.77,定期报告,是,20260429,CNY,合并期末,2025-04-27T16:02:20
20240930,,6546565603.25,5560542572.31,782254160.26,699185285.32,,1890931175.31,,4634900105.4,15812487.12,34429820.07,34429820.07,,,,,,725411669.42,,,,,4250903.22,,,3716352880.31,1001527000.0,,2863252685.37,13368168.59,,,,,,,622204157.26,13990290.0,,636194447.26,,49706299.64,372153032.51,343456864.17,,,,420092206.87,120305554.05,24170965062.82,,1620719967.41,,469044078.9,823657380.57,,,4116144197.23,273319162.26,273319162.26,,244540632.74,10774687.79,,,,6749736195.73,,,,,6270000.0,,,4149910529.02,1061231705.22,,,,,,5714119.32,47398001.52,7527998.74,112226057.89,19698214714.34,,896000000.0,,,,705991687.37,,18909959.11,,201792963.86,271426785.08,,296378551.97,,2390499947.39,2082250401.09,4472750348.48,24170965062.82,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T16:52:03
20240630,,4981530206.56,3985351439.5,1397514950.02,1270579236.99,,1967699534.66,,4385812470.91,43616066.5,33939911.77,33939911.77,,,,,,681369200.39,,,,,1284679.75,,,3640499894.02,1001527000.0,,3229923977.94,14855222.46,,,755950642.6,126402276.02,629548366.58,2825626.47,626722740.11,14134140.53,,640856880.64,,49180454.99,374606686.42,343456864.17,,,,443847447.25,112745826.7,23344267275.15,,1592989501.06,,512140143.43,511917655.56,,92000.0,4653406044.45,209847161.28,209847161.28,,246013657.01,13038708.58,,,,5809189814.69,,,,,6270000.0,,,4053925004.18,1048878706.09,,,,,,7242043.61,50263299.95,5830805.16,111551834.05,18832596379.1,,896000000.0,,,,705991687.37,,17811886.74,,201792963.86,271426778.61,,341058209.56,,2434081526.14,2077589369.91,4511670896.05,23344267275.15,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T18:22:02
20240331,,4982751000.74,4012119297.22,1168293772.03,1015135319.94,,2048379112.44,,4270472203.78,17605664.56,42094634.6,42094634.6,,,,,,738762459.91,,,,,451069.32,,,3567995014.56,1017539000.0,,1678018705.1,22179217.85,,,,,,,64946740.16,488631827.46,,553578567.62,,49900036.76,377068113.35,343456864.17,,,,492578961.23,120130188.74,21491254586.76,,1681967063.52,,723623605.53,341166611.12,,56200.0,3074786099.06,171480083.44,171480083.44,,246733757.54,9310740.51,,,,5627844332.87,,,,,6270000.0,,,3950500000.0,1036659934.14,,,,,,10202726.1,50199932.18,1302205.79,110941687.38,17043044979.18,,896000000.0,,,,705991687.37,,17192754.88,,201792963.86,271421254.8,,291183640.68,,2383582301.59,2064627305.99,4448209607.58,21491254586.76,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T18:42:03
20231231,,4374320049.75,3527660402.01,1582168040.06,1352455083.03,,2072680390.68,,3794210556.9,136114287.97,37734596.08,37734596.08,,,,,,758476678.48,,,,,1493781.8,,,3635159703.33,1017539000.0,,560796864.81,22511878.87,,,194287049.95,124811319.86,69475730.09,2825626.47,66650103.62,453697429.24,,520347532.86,,51538078.66,379545085.9,343456864.17,,,,481948311.43,126536429.79,19896578131.54,,1635899092.43,,721059352.39,190328819.42,,70000.0,1656630205.42,177055398.33,177055398.33,,250780158.07,16292170.05,,,,5540532205.4,,,,,6270000.0,,,3962377937.53,1024441162.2,,,,,,10942947.77,50867732.96,836869.77,110607211.64,15354991263.38,,896000000.0,,,,705991687.37,,1799791.54,,201792963.86,271421254.8,,392641582.63,,2469647280.2,2071939587.96,4541586868.16,19896578131.54,定期报告,是,20250428,CNY,合并期末,2024-04-29T18:42:03
