报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,34702934569.85,29078793818.68,8067965342.03,5582455413.42,,28225578459.55,,45832972624.29,2658729996.25,11047625550.58,11047625550.58,,,,,,687651984.08,,,,,129266220.92,,,10251936270.02,12498860.35,8018406944.11,20489003429.01,3654906148.79,,,,,,,2280573457.05,,,2280573457.05,,268122653.76,287475050.8,,,,,100088808.99,707877300.29,177423613670.72,,,,14244553232.91,2964271513.86,429529920.99,109371507.89,37118778527.82,16626623.77,16626623.77,,1814710783.35,56756695.55,,,,44713878213.61,,,,,,,,,36008195192.41,,,,,,37010940.57,250391447.86,201024482.0,835409511.17,138800508593.76,,4643764137.0,488044484.0,,,14773704257.96,299999337.91,374097755.0,,1833737265.61,5498756844.5,,11310999670.8,,38623105076.96,,38623105076.96,177423613670.72,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T20:10:05
20251231,,32626702926.79,27727163723.75,7302789421.7,5410201235.02,,27948113638.28,,45831938937.66,2338207661.45,1392013358.1,1392013358.1,,,,,,497453477.85,,,,,69665539.17,,,10038249101.34,12935032.6,8470676060.46,18070722779.59,3242166401.07,,,2996259020.79,685806930.38,2310452090.41,,2310452090.41,,,2310452090.41,,248576230.37,300902863.89,,,,,90309320.48,620572038.18,161412446879.39,,,,12611562219.17,2900646861.13,177876573.25,75410291.45,36632312562.01,42172401.49,42172401.49,,1970516854.13,121420662.76,,,,34137079493.39,,,,,,,,,33973164299.68,,,,,,37587262.85,232722659.8,160991843.99,493804849.93,123567268835.03,,4643763517.0,488045126.26,,,14773699193.8,299999337.91,212342738.11,,1833737265.61,5484662704.47,,10708926837.02,,37845178044.36,,37845178044.36,161412446879.39,定期报告,是,20260425,CNY,合并期末,2026-04-24T20:10:05
20250930,,30872163715.31,26412616807.82,7997133016.11,6201976680.87,,25386029368.39,,43073525456.21,2316892786.51,1654178890.37,1654178890.37,,,,,,553204481.58,,,,,82451703.61,,,9855966818.88,13371204.85,9435163628.18,10518647421.95,3101370635.81,,,,,,,2321943940.19,,,2321943940.19,,225088395.61,305586341.9,,,,,173430352.41,463594534.87,148349742692.74,,,,9064310146.33,2900541972.29,106909764.22,101185134.46,28184282318.65,42412375.47,42412375.47,,1664164571.8,258425346.09,,,,33137739171.86,11640000.0,,,,,,,,34276671981.66,,,,,,35493230.27,207959867.13,55798221.66,883078443.41,110930612545.3,,4643762406.0,488046282.34,,,14776831969.93,299999337.91,100711691.05,,1625155893.73,4953425319.01,,11131195923.29,,37419130147.44,,37419130147.44,148349742692.74,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T16:32:04
20250630,,30408934234.91,24586319255.3,6415520181.84,4427180407.62,,20331483235.08,,41187525032.46,2702617659.27,2001308978.12,2001308978.12,,,,,,484137176.09,,,,,176119833.09,,,9639299828.01,13807377.1,10489393613.89,8778177240.76,2904727034.46,,,2954486114.24,620530658.35,2333955455.89,,2333955455.89,,,2333955455.89,,231346913.17,308828219.48,,,,,158104357.46,680378207.33,139245664578.41,,,,7089460191.75,780162566.66,126783725.77,82363702.56,26245948582.0,33078773.85,33078773.85,,1770619747.66,131241000.12,,,,29497045584.29,,,,,,,,,34213986993.37,,,,,,34921725.93,212557557.21,48461757.0,2324628044.04,102591259952.21,,4643760806.0,488047952.23,,,14776818771.99,299999337.91,273495468.54,,1625155893.73,4939049013.01,,10186611361.53,,36632939929.12,21464697.08,36654404626.2,139245664578.41,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T16:20:04
20250331,,27489872943.57,22371459062.11,8107373412.21,5461426802.35,,21164240423.17,,42723816733.25,3494327959.84,335514137.16,335514137.16,,,,,,613574156.35,,,,,310514809.07,,,9680759270.89,14243549.35,11058714716.1,8772169062.62,1152324910.66,,,,,,,2357997827.06,,,2357997827.06,,253713540.84,316394789.76,,,,,230102988.38,846041176.77,138921696407.05,,,,8142456493.16,1750333194.49,110326954.43,157363928.32,27090270825.19,763065758.69,763065758.69,,1669216663.45,93754871.44,,,,27653468176.18,,,,,,,,,32015930153.36,,,,,,39991728.29,234588430.63,12505118.68,2539865083.24,102273137379.55,,4643760003.0,488049108.31,,,14776809353.25,,255038245.45,,1620472643.49,4925722687.69,,9917188238.07,,36627040279.26,21518748.24,36648559027.5,138921696407.05,定期报告,未审计,20250426,CNY,合并期末,2025-04-25T20:20:16
20241231,,29452303264.53,22662273929.69,7744396357.77,5264265713.97,,21120513362.92,,46484734939.35,5269948353.34,347708504.1,347708504.1,,,,,,682768502.06,,,,,800037132.84,,,9556721993.06,14679721.6,11247034259.26,6582457655.93,1170743047.78,,,2944973910.68,561191433.4,2383782477.28,,2383782477.28,,,2383782477.28,,276256755.49,329654571.0,,,,,164417829.53,926425818.69,144554584546.53,,926644.32,,12215530633.64,800286666.66,143372280.93,242792266.33,24010678374.9,1781648581.3,1781648581.3,,1859069387.91,119464891.06,,,,27411914800.08,,,,,,,,,35095906394.38,,,,,,39343831.51,254532997.43,25564380.65,4126472121.89,108127504252.99,,4643759736.0,488049493.67,,,14776806222.73,,322951411.31,,1620472643.49,4912518474.07,,9640729896.24,,36405287877.51,21792416.03,36427080293.54,144554584546.53,定期报告,是,20260425,CNY,合并期末,2025-04-25T20:20:16
20240930,,30104280340.56,23892003335.03,6544409268.51,4276344223.13,,16823270038.79,,47960381229.4,3187627982.35,350179148.25,350179148.25,,,,,,961746034.57,,,,,1585661582.6,,,9354865810.55,15115893.85,11618456220.35,8195105719.94,138975318.72,,,,,,,1458134026.55,,,1458134026.55,,305052023.52,331414858.01,,,,,383562244.62,2439163636.96,141757401378.1,,,,6853270474.62,1753529500.03,59925650.3,530314922.53,22161330442.45,2051866268.23,2051866268.23,,2054686292.24,191299174.58,,,,27257452169.17,,,,,,,,,34758883603.1,,,,,,48789863.62,281291546.41,15143336.83,8040387256.51,106058170500.62,,4643739554.0,488078652.48,,,14776627106.12,,241696313.17,,1447557190.9,4471169816.96,,9608416894.51,,35677285528.14,21945349.34,35699230877.48,141757401378.1,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T17:22:03
20240630,,22201395626.17,15062406556.75,5170668120.84,2929601822.49,,17117512259.31,,49749852292.46,4045513109.66,799009487.18,799009487.18,,,,,,569917480.38,,,,,2775338520.81,,,9232124872.79,15552066.1,11874086646.95,13055321071.73,138975318.72,,,1992979095.54,528968765.33,1464010330.21,,1464010330.21,,,1464010330.21,,372651958.6,324728736.18,,,,,342647284.04,2032720582.95,141282025765.08,,,,8132709071.16,2348049999.99,89484440.45,643102566.42,28967973575.31,1914895178.08,1914895178.08,,2126996844.03,125552530.44,,,,18307157355.45,17000000.0,,,,,,,,34746919551.17,,,,,,58207707.86,353445126.86,8065157.73,8166615278.36,106006174383.31,,4643739554.0,488078652.48,,,14776627106.12,,362384358.92,,1448345251.96,4456795869.1,,9077681010.88,,35253651803.46,22199578.31,35275851381.77,141282025765.08,定期报告,未审计,20240829,CNY,合并期末,2024-08-28T17:32:02
20240331,,21221789263.49,16660377444.14,5371337347.38,3171064155.09,,17236048714.34,,50546465068.18,5254072251.28,578346595.94,578346595.94,,,,,,909296719.35,,,,,2179869088.9,,,8976087530.6,15988238.35,11998462916.61,12075629327.32,138357604.12,,,,,,,1488525858.53,,,1488525858.53,,369334393.67,326222144.73,,,,,153673738.8,1851306119.67,140690812921.26,,9090001.64,,10084974584.57,2214313876.69,119311161.55,406123010.97,29566683169.0,1036530015.61,1036530015.61,,1944519034.43,164120177.88,,,,19478532174.18,,,,,,,,,32329996878.42,,,,,,48497990.55,356595517.14,35079488.11,7741940248.71,105536307329.45,,4643739554.0,488078652.48,,,14776475196.62,,247975026.7,,1447715916.49,4441930007.62,,9086144894.19,,35132059248.1,22446343.71,35154505591.81,140690812921.26,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T20:22:03
20231231,,18894316560.39,14246542514.32,5049786942.67,2951182440.29,,19073186587.9,,50160605507.52,5504633315.17,2182017657.54,2182017657.54,,,,,,1085684889.58,,,,,1127858207.98,,,8928025969.97,16424410.6,11197804846.33,6940646782.44,138357604.12,,,717480060.36,491299124.48,226180935.88,,226180935.88,,,226180935.88,,556938826.44,337635660.8,,,,,436600132.85,1897765707.14,133754470545.32,,9065686.25,,12794228937.59,1705073041.09,115321832.74,289591983.19,23151327075.71,1519394715.89,1519394715.89,,2156237859.11,132481876.87,,,,18865533138.79,,,,,,,,,30184803111.74,,,,,,48623593.56,555401001.22,22252406.15,7577642360.29,99126978620.19,,4643738938.0,488079551.65,,,14776468090.76,,177081047.71,,1447715916.49,4427751435.52,,8644040023.29,,34604875003.42,22616921.71,34627491925.13,133754470545.32,定期报告,是,20250426,CNY,合并期末,2024-04-25T20:22:03
