报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,21288963307.38,18486165615.11,7615695756.59,6183113438.45,,20909120124.44,,34475938585.72,1866443437.12,29290051.2,29290051.2,,,,,,2336771202.75,,,,,24712441.02,,,2858719657.88,68587701.58,,9194473560.87,2768550995.64,,,,,,,973932485.87,,,973932485.87,,137541279.44,167427575.9,,,,,797505792.72,416527575.43,105930201531.55,,,,2064791974.46,9484327018.65,655837106.59,7410272.0,21748230482.61,217775732.92,217775732.92,,888014329.81,60109022.35,,,,25146824563.93,,,,,,,,,18412449930.0,,,,,,,135368006.18,202577538.3,305420152.01,79329136129.81,,6645109124.0,,,,11654475801.6,,78761436.52,,1521048895.99,2965118791.4,,3736551352.23,,26601065401.74,,26601065401.74,105930201531.55,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T18:20:02
20251231,,20854714083.49,18609909725.39,5568791539.36,3942702328.31,,20673987391.41,,37231183763.96,1976786805.95,82680210.77,82680210.77,,,,,,2241492701.8,,,,,4543783.64,,,2897240505.62,74142297.74,,8250538000.89,2569580981.55,,,1584817490.17,585809736.98,999007753.19,7125166.62,991882586.57,,,991882586.57,,120324580.26,171745436.05,,,,,798680284.29,233240559.98,104741555513.33,,,,3103652913.7,10738215695.56,639144506.65,5188896.06,23329855559.26,216307174.07,216307174.07,,1047437427.53,162989567.47,,,,22852938677.21,,,,,,,,,15819213300.44,,,,,,,121244676.97,207448670.23,248572479.7,78492209544.85,,6645109124.0,,,,11654405801.6,,44043990.04,,1521048895.99,2965118720.36,,3419619436.49,,26249345968.48,,26249345968.48,104741555513.33,定期报告,是,20260429,CNY,合并期末,2026-03-30T17:56:04
20250930,,21096812791.7,17853551887.51,4657818361.93,3373437235.64,,19028039318.11,,31320316996.39,2555058076.42,130430095.88,130430095.88,,,,,,2363402576.62,,,,,13268234.58,,,2842862885.43,90476896.79,,8062866516.31,2036351481.62,,,,,,,1011615154.66,,,1011615154.66,,97719534.69,187289156.53,,,,,696371620.78,343221213.49,96533920911.93,,,,6152978418.68,8649906384.85,590992393.66,6413893.53,23766513452.09,229988566.94,229988566.94,,1184537792.24,145664640.92,,,,21242617434.15,,,,,,,,,8030456111.73,,,,,,,96221090.26,177058423.78,327958275.33,70601306878.16,,6645109124.0,,,,11654405801.6,,33072023.33,,1420878525.68,2783540574.18,,3395607984.98,,25932614033.77,,25932614033.77,96533920911.93,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:16:09
20250630,,21272474415.85,15406706442.41,4582132874.76,3390118766.86,,13826045129.86,,31872947359.92,2311479600.32,51653163.52,51653163.52,,,,,,2459140759.1,,,,,30322295.2,,,2760596258.07,92643197.86,,8427282839.18,2006638423.42,,,1611661114.74,571855801.14,1039805313.6,7125166.62,1032680146.98,,,1032680146.98,,99692124.01,177658456.05,,,,,757657272.9,343453406.57,92104497723.57,,,,3628915475.71,10421548923.05,602684338.45,1914541.64,19852756962.73,470530708.75,470530708.75,,996444034.54,79421765.59,,,,19085732665.49,,,,,3427338.0,,,,10218082055.15,,,,,,,101731365.39,186161547.88,716696543.3,66366048265.67,,6645109124.0,,,,11654405801.6,,65432080.73,,1420878525.68,2783472031.78,,3169151894.11,,25738449457.9,,25738449457.9,92104497723.57,定期报告,未审计,20250815,CNY,合并期末,2025-08-14T18:42:03
20250331,,18146539756.35,14105267970.63,4564797524.98,3186237545.57,,13860863362.15,,29988108110.81,2202587817.68,48660527.64,48660527.64,,,,,,2233165686.96,,,,,42415756.72,,,2801158460.82,94809498.92,,7101163679.44,970793672.93,,,,,,,1049504516.87,,,1049504516.87,,104912281.19,182671843.77,,,,,860020015.24,151184545.47,84403357057.94,,,,3405233808.75,10001174759.66,523778335.2,3397012.28,16610545398.75,424172347.79,424172347.79,,812585776.96,106284492.58,,,,17830556138.49,,,,,3528909.05,,,,8155500442.26,,,,,,,103389711.69,176702691.65,280939230.79,58437789055.9,,6645109124.0,,,,11654405801.6,,62549764.62,,1420878525.68,2783405131.87,,3399219654.27,,25965568002.04,,25965568002.04,84403357057.94,定期报告,未审计,20250426,CNY,合并期末,2025-04-25T20:40:07
20241231,,19055629976.52,15017568420.3,5369704246.77,3585425717.09,,13450595367.8,,25497709195.42,2544601428.33,101194214.67,101194214.67,,,,,,2000047356.79,,,,,100346130.62,,,2744005839.87,96983868.28,,8900356963.59,971017424.36,,,1599841491.27,531562257.17,1068279234.1,7125166.62,1061154067.48,,,1061154067.48,,111277448.84,184658339.09,,,,,848725162.22,211440462.33,83249447492.98,,,,2789350475.36,11647502774.97,521062305.38,6015702.86,12996093600.63,1000568996.81,1000568996.81,,1045155419.57,103616651.24,,,,18591799457.51,,,,,3528909.05,,,,8094550311.45,,,,,,,109789263.69,221859576.95,307229373.64,57438122819.11,,6645109124.0,,,,11654405801.6,,168284514.95,,1420878525.68,2783404925.14,,3139241782.5,,25811324673.87,,25811324673.87,83249447492.98,定期报告,是,20260331,CNY,合并期末,2025-04-25T20:40:07
20240930,,15569386796.84,13836191744.13,3476442726.95,2465534732.11,,10197377981.03,,34593361514.56,1758200585.19,168384526.93,168384526.93,,,,,,1896430753.83,,,,,150246541.4,,,2662053952.84,110123441.73,,9248564247.91,1015464026.64,,,,,,,1084843731.84,,,1084843731.84,,114992064.55,179246474.94,,,,,965400514.42,440983428.9,83631503310.5,,,,4275108411.09,6573189844.47,381652239.2,12474610.45,19188499609.74,1228901931.08,1228901931.08,,1121248880.95,76331889.54,,,,16391060003.11,,,,,3427338.0,,,,8032245733.3,,,,,,,115001760.3,228099781.22,383326038.52,58010568070.97,,6645109124.0,,,,11654405801.6,,80090377.12,,1351073329.47,2643794259.82,,3255227490.36,,25629700382.37,-8765142.84,25620935239.53,83631503310.5,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T18:52:03
20240630,,13184474981.99,10792150553.04,3683428379.94,2414329692.69,,10657407085.44,,31091799445.38,1737654767.62,155329131.91,155329131.91,,,,,,1428654731.94,,,,,361686679.1,,,2608278560.31,112706356.64,,10685004479.93,960841540.51,,,1619496325.45,518301304.4,1101195021.05,7125166.62,1094069854.43,,,1094069854.43,,118285118.14,177167205.0,,,,,1048053094.51,488615678.06,79593457090.85,,,,4524679613.07,4151816430.59,385765423.73,46704274.02,20406855873.1,1237615469.59,1237615469.59,,1073773125.57,68234472.36,,,,13238479820.82,,,,,3427338.0,,,,8215150518.77,,,,,,,120329609.73,278844468.08,313015609.55,54064692046.98,,6645109124.0,,,,11654405801.6,,70531346.17,,1351073329.47,2643794123.22,,3175274100.96,,25540187825.42,-11422781.55,25528765043.87,79593457090.85,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T19:22:02
20240331,,14064274902.01,10496494816.87,3613637589.8,2481355618.69,,11104002846.76,,34712997238.58,1546067500.7,554837737.6,554837737.6,,,,,,1625127735.25,,,,,273000442.62,,,2684673417.28,51628437.46,,10162641627.66,971292810.88,,,,,,,1175947250.8,,,1175947250.8,,131771856.12,180344937.59,,,,,944440328.39,312505773.31,84109192432.81,,,,4434119532.03,3862531666.71,375373897.36,31349483.17,25336409929.05,1504353998.04,1504353998.04,,873928639.3,114805000.03,,,,12965722666.22,,,,,,,,,8153538221.66,,,,,,,131111702.54,234075762.06,477855712.89,58495176211.06,,6645109124.0,,,,11654405801.6,,46058962.56,,1351073329.47,2643793835.72,,3283416817.43,,25623857870.78,-9841649.03,25614016221.75,84109192432.81,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T19:02:03
20231231,,15300677708.63,9013274563.6,4348485491.34,3084548479.12,,11995179315.47,,32370994548.08,1347061082.35,245296435.55,245296435.55,,,,,,1570428150.09,,,,,121986227.09,,,2630593127.14,53103234.06,,11246120027.15,689290614.76,,,1755224064.52,550440811.69,1204783252.83,7125166.62,1197658086.21,,,1197658086.21,,126995236.42,189960057.3,,,,,952413826.84,288770206.62,84675013375.1,,,,9826079188.01,2401989635.12,373948615.26,8967667.51,22772550518.09,1233119106.14,1233119106.14,,1125029785.42,128337123.61,,,,11981473099.51,,,,,,,,,8756915682.44,,,,,,,125443558.91,193307910.09,345405525.0,59272567415.11,,6645109124.0,,,,11654405801.6,,57201017.73,,1351073329.47,2643722539.95,,3058508987.09,,25410020799.84,-7574839.85,25402445959.99,84675013375.1,定期报告,是,20250426,CNY,合并期末,2024-03-29T20:37:03
