报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20240630,,257859270.15,,,,,,,,,,,51710.41,25479416.19,283390396.75,200943644.72,,,,,,40467355.74,2779667.0,50232001.37,294422668.83,-11032272.08,,,,50000.0,,,,,50000.0,1371159.68,,,,,,1371159.68,-1321159.68,,,,,,,0.0,,661111.11,,5440649.19,6101760.3,-6101760.3,71122.81,-18384069.25,44732014.9,26347945.65,44732014.9,,,26347945.65,定期报告,未审计,20240829,CNY,合并期末,2024-08-30T01:20:10
20240331,,136329418.12,,,,,,,,,,,,8315499.92,144644918.04,91249602.91,,,,,,22610181.05,1642511.85,14172706.28,129675002.09,14969915.95,,,,,,,,,0.0,731391.59,,,,,,731391.59,-731391.59,,,,,,,0.0,,661111.11,,3235313.95,3896425.06,-3896425.06,17386.18,10359485.48,44732014.9,,,,,55091500.38,定期报告,未审计,20240427,CNY,合并期末,2024-04-27T01:25:05
20231231,,622797788.16,,,,,,,,,,,2192192.4,101524491.5,726514472.06,529202681.84,,,,,,124823942.53,5328941.81,56909244.07,716264810.25,10249661.81,,,,758853.0,0.0,18000000.0,,,18758853.0,6960462.54,0.0,,620872.96,,4379127.04,11960462.54,6798390.46,,0.0,,149995578.62,,47237025.05,197232603.67,179995578.62,4598626.18,0.0,64713669.84,249307874.64,-52075270.97,185088.08,-34842130.62,79574145.52,44732014.9,79574145.52,,,44732014.9,定期报告,是,20240427,CNY,合并期末,2024-04-27T01:25:05
20230930,,424756631.33,,,,,,,,,,,,124021684.82,548778316.15,346603854.15,,,,,,94629040.53,3470830.92,35290158.81,479993884.41,68784431.74,,,,246366.62,,18000000.0,,,18246366.62,3562029.64,,,,,,3562029.64,14684336.98,,,,149995578.62,,10000000.0,159995578.62,179995578.62,5950614.76,,59610578.95,245556772.33,-85561193.71,340101.19,-1752323.8,79574145.52,,,,,77821821.72,定期报告,未审计,20231028,CNY,合并期末,2023-10-27T18:25:03
20230630,,285477904.94,,,,,,,,,,,105415.32,119379678.81,404962999.07,235789384.56,,,,,,72089420.98,2727181.62,25070442.19,335676429.35,69286569.72,,,,246366.62,,18000000.0,,,18246366.62,3120911.79,,,,,,3120911.79,15125454.83,,,,79995578.62,,,79995578.62,100000000.0,2694836.28,,54239214.5,156934050.78,-76938472.16,404880.76,7878433.15,79574145.52,87452578.67,79574145.52,,,87452578.67,定期报告,未审计,20240829,CNY,合并期末,2023-08-30T18:50:03
20230331,,142528017.34,,,,,,,,,,,41269.2,44688182.21,187257468.75,115025156.76,,,,,,33088042.32,2041844.86,9410860.07,159565904.01,27691564.74,,,,86799.82,,,,,86799.82,1709747.75,,,,,,1709747.75,-1622947.93,,,,79995578.62,,,79995578.62,100000000.0,1631783.92,,5709266.8,107341050.72,-27345472.1,-113527.33,-1390382.62,79574145.52,,,,,78183762.9,定期报告,未审计,20240427,CNY,合并期末,2023-04-27T22:05:05
20221231,,648089100.75,,,,,,,,,,,2258311.89,111563484.52,761910897.16,547697752.83,,,,,,138604717.15,14134517.9,232767562.55,933204550.43,-171293653.27,,,,2024908.0,1.0,0.0,,,2024909.0,8177312.27,0.0,,36871689.35,,23577794.5,68626796.12,-66601887.12,,18000000.0,,0.0,,166700000.0,184700000.0,10000000.0,5456018.34,0.0,35103012.8,50559031.14,134140968.86,596896.35,-103157675.18,182731820.7,79574145.52,182731820.7,,,79574145.52,定期报告,是,20240427,CNY,合并期末,2023-04-27T22:05:05
20220930,,464832162.97,,,,,,,,,,,2112555.56,122908620.49,589853339.02,533110812.24,,,,,,108214480.88,15692218.97,57684750.57,714702262.66,-124848923.64,,,,2199446.0,1.0,,,,2199447.0,23445284.88,,,29358062.78,,1091421.07,53894768.73,-51695321.73,,,,,,143000000.0,143000000.0,5000000.0,4723437.38,,19117390.22,28840827.6,114159172.4,814987.29,-61570085.68,182731820.7,,,,,121161735.02,定期报告,未审计,20231028,CNY,合并期末,2022-10-28T21:30:02
20220630,,297231436.7,,,,,,,,,,,2112521.76,13507088.84,312851047.3,315647872.46,,,,,,78748323.63,13331998.37,37035124.09,444763318.55,-131912271.25,,,,2013400.0,1.0,,,,2013401.0,22971435.34,,,29358062.78,,1091421.07,53420919.19,-51407518.19,,,,,,143000000.0,143000000.0,5000000.0,2719743.05,,11763868.18,19483611.23,123516388.77,322748.34,-59480652.33,182731820.98,123251168.65,182731820.98,,,123251168.65,定期报告,未审计,20230831,CNY,合并期末,2022-08-30T18:20:04
20220331,,132401989.04,,,,,,,,,,,38432.71,18808864.58,151249286.33,151066523.66,,,,,,45547278.41,6303938.28,9804296.84,212722037.19,-61472750.86,,,,,,,,,0.0,285362.3,,,,,,285362.3,-285362.3,,,,,,,0.0,,1295138.89,,4608642.62,5903781.51,-5903781.51,-21526.44,-67683421.11,183431620.7,,,,,115748199.59,定期报告,未审计,20230428,CNY,合并期末,2022-07-02T03:35:03
20211231,,774215472.5,,,,,,,,,,,1583892.57,48421036.14,824220401.21,692280181.07,,,,,,157819608.24,24028869.54,140357408.26,1014486067.11,-190265665.9,,,,8256616.48,129999909.13,,,,138256525.61,44829048.45,,,33757622.64,,33358062.77,111944733.86,26311791.75,,,,110000000.0,,,110000000.0,5000000.0,292953.96,,18731389.81,24024343.77,85975656.23,-121689.49,-78099907.41,260831728.11,182731820.7,260831728.11,,,182731820.7,定期报告,是,20230428,CNY,合并期末,2022-04-26T23:50:02
20210930,,505915210.35,,,,,,,,,,,1584492.57,86247740.94,593747443.86,441754681.72,,,,,,124874827.86,22931446.32,84631185.63,674192141.53,-80444697.67,,,,8236216.0,65000000.0,,,,73236216.0,74066895.3,,,57188352.08,,,131255247.38,-58019031.38,,,,5000000.0,,,5000000.0,,197238.68,,15915244.41,16112483.09,-11112483.09,-37592.15,-149613804.29,260831728.11,,,,,111217923.82,定期报告,未审计,20221029,CNY,合并期末,2021-10-27T17:40:04
20210630,,350143941.29,,,,,,,,,,,339758.48,57210383.13,407694082.9,287695817.52,,,,,,89688469.89,19469915.49,52917791.37,449771994.27,-42077911.37,,,,8236216.0,,,,,8236216.0,62459774.37,,,27188352.08,,,89648126.45,-81411910.45,,,,5000000.0,,,5000000.0,,99278.52,,9243321.58,9342600.1,-4342600.1,-44717.96,-127877139.88,260831728.11,132954588.23,260831728.11,,,132954588.23,定期报告,未审计,20220831,CNY,合并期末,2021-08-24T19:30:03
20210331,,174279031.86,,,,,,,,,,,,6308601.85,180587633.71,155431612.04,,,,,,56974431.1,8644110.81,15410666.77,236460820.72,-55873187.01,,,,45000.0,,,,,45000.0,2146811.68,,,,,,2146811.68,-2101811.68,,,,,,,0.0,,48125.0,,4757270.57,4805395.57,-4805395.57,13898.84,-62766495.42,260831728.11,,,,,198065232.69,定期报告,未审计,20220702,CNY,合并期末,2021-04-28T23:40:03
20201231,,867431303.26,,,,,,,,,,,498607.91,40338485.35,908268396.52,631121905.88,,,,,,149217467.6,52590909.41,145048443.31,977978726.2,-69710329.68,,,,126030.8,,,,,126030.8,50786635.17,,,127289178.89,,,178075814.06,-177949783.26,,,,5000000.0,,,5000000.0,,1244176.73,,,1244176.73,3755823.27,-21907.73,-243926197.4,504757925.51,260831728.11,504757925.51,,,260831728.11,定期报告,是,20220427,CNY,合并期末,2021-04-28T23:40:03
20200930,,518931261.71,,,,,,,,,,,498607.91,27316987.35,546746856.97,360105813.52,,,,,,118076868.59,46077987.13,98648305.25,622908974.49,-76162117.52,,,,126030.8,,,,,126030.8,38972634.77,,,78938638.38,,,117911273.15,-117785242.35,,,,,,,0.0,,,,,0.0,0.0,68830.05,-193878529.82,504757967.76,,,,,310879437.94,定期报告,未审计,20211028,CNY,合并期末,2020-10-30T19:40:03
20200630,,310183205.97,,,,,,,,,,,498529.94,19807682.15,330489418.06,212497961.03,,,,,,89048426.93,39449811.88,59811302.24,400807502.08,-70318084.02,,,,66424.0,,,,,66424.0,30489973.35,,,68816848.7,,,99306822.05,-99240398.05,,,,,,,0.0,,,,,0.0,0.0,108759.66,-169449722.41,504757925.51,335308203.1,504757925.51,,,335308203.1,定期报告,未审计,20220831,CNY,合并期末,2020-08-30T16:30:03
20200331,,146934017.6,,,,,,,,,,,,11160414.27,158094431.87,86387736.21,,,,,,59521825.55,29449175.06,33351225.0,208709961.82,-50615529.95,,,,59606.8,,,,,59606.8,5431896.59,,,15000000.0,,,20431896.59,-20372289.79,,,,,,,0.0,,,,,0.0,0.0,115307.17,-70872512.57,507627573.61,,,,,436755061.04,定期报告,未审计,20210429,CNY,合并期末,2020-04-30T02:20:05
20191231,,846137679.98,,,,,,,,,,,548822.58,99642908.57,946329411.13,494889548.68,,,,,,172294880.53,44849466.77,68223518.78,780257414.76,166071996.37,,,57565.26,74020.0,,130000000.0,,,130131585.26,19491294.67,,,174186800.0,,,193678094.67,-63546509.41,,,,0.0,,,0.0,,244.12,,21357731.16,21357975.28,-21357975.28,82399.02,81249910.7,423508014.81,504757925.51,423508014.81,,,504757925.51,定期报告,是,20210429,CNY,合并期末,2020-04-29T07:50:02
20190930,,614304638.44,,,,,,,,,,,,45573993.16,659878631.6,371730354.54,,,,,,135923778.88,36288599.84,97726656.66,641669389.92,18209241.68,,,2592555.76,65920.0,,335800000.0,,,338458475.76,15865591.11,,,9208800.0,,353700000.0,378774391.11,-40315915.35,,,,,,,0.0,,244.12,244.12,21513660.0,21513904.12,-21513904.12,147874.75,-43472703.04,423508014.81,,,,,380035311.77,定期报告,未审计,20201031,CNY,合并期末,2020-03-13T14:58:48
20190630,,428523341.06,,,,,,,,,,,,16911036.21,445434377.27,242146880.59,,,,,,97050805.97,27348654.54,64388124.5,430934465.6,14499911.67,,,1621972.61,53100.0,,190000000.0,,,191675072.61,14222909.64,,,9208800.0,,162800000.0,186231709.64,5443362.97,,,,,,,0.0,,244.12,244.12,21513660.0,21513904.12,-21513904.12,27405.89,-1543223.59,423508014.81,421964791.22,423508014.81,,,421964791.22,定期报告,未审计,20200831,CNY,合并期末,2020-03-13T14:58:48
20190331,,186689632.67,,,,,,,,,,,544300.87,15685225.75,202919159.29,134520024.8,,,,,,63887418.99,18143453.06,30233151.96,246784048.81,-43864889.52,,,1136712.33,,,130000000.0,,,131136712.33,3588155.42,,,,,60000000.0,63588155.42,67548556.91,,,,,,,0.0,,,,21513660.0,21513660.0,-21513660.0,-37666.67,2132340.72,423508014.81,,,,,425640355.53,定期报告,未审计,20200430,CNY,合并期末,2020-03-13T14:58:48
20181231,,937356115.0,,,,,,,,,,,,6526327.43,943882442.43,610466875.74,,,,,,99734898.57,64418446.33,153420674.82,928040895.46,15841546.97,,,3580465.78,16210710.12,,367977909.36,,,387769085.26,102595810.16,,,,,480000000.0,582595810.16,-194826724.9,,4900000.0,4900000.0,,,,4900000.0,,,,,0.0,4900000.0,381454.84,-173703723.09,597211737.9,423508014.81,597211737.9,,,423508014.81,定期报告,是,20200429,CNY,合并期末,2020-03-13T14:58:48
20180930,,708932335.16,,,,,,,,,,,2503078.34,128308944.45,839744357.95,514343900.33,,,,,,70473598.27,43089659.6,363067578.54,990974736.74,-151230378.79,,,82465.75,30000.0,,20000033.26,,,20112499.01,68002815.1,,,,,20000000.0,88002815.1,-67890316.09,,4900000.0,4900000.0,,,,4900000.0,,,,,0.0,4900000.0,319447.01,-213901247.87,597211737.9,,,,,383310490.03,定期报告,未审计,20191030,CNY,合并期末,2020-03-13T14:58:48
20180630,,480826429.19,,,,,,,,,,,,9128782.48,489955211.67,353445715.05,,,,,,47795093.26,36448902.58,46831092.04,484520802.93,5434408.74,,,82465.75,30000.0,,20000000.0,,,20112465.75,54767513.29,,,-33.26,,20000000.0,74767480.03,-54655014.28,,,,,,,0.0,,,,,0.0,0.0,105827.71,-49114777.83,597211737.9,548096960.07,597211737.9,,,548096960.07,定期报告,未审计,20190830,CNY,合并期末,2020-03-13T14:58:48
20180331,,202288198.79,,,,,,,,,,,363666.67,3963419.82,206615285.28,134517002.27,,,,,,25894977.54,25702884.89,22101012.42,208215877.12,-1600591.84,,,82465.75,30000.0,,20000000.0,,,20112465.75,36519856.31,,,,,20000000.0,56519856.31,-36407390.56,,,,,,,0.0,,,,,0.0,0.0,-216274.77,-38224257.17,597211737.9,,,,,558987480.73,定期报告,未审计,20190430,CNY,合并期末,2020-03-13T14:58:48
20171231,,940130287.96,,,,,,,,,,,103264.96,6307753.86,946541306.78,601645444.18,,,,,,54437411.36,72941783.0,36518161.41,765542799.95,180998506.83,,,8320068.51,122451.89,,980000000.0,,,988442520.4,347814727.95,,,40669659.07,,950000000.0,1338484387.02,-350041866.62,,,,,,,0.0,,1124473.84,,4956720.0,6081193.84,-6081193.84,-359396.52,-175483950.15,772695688.05,597211737.9,772695688.05,,,597211737.9,定期报告,是,20190427,CNY,合并期末,2020-03-13T14:58:48
20170930,,665700301.37,,,,,,,,,,,8299.41,128141724.51,793850325.29,375784970.1,,,,,,47102529.0,62430766.5,168391605.9,653709871.5,140140453.79,,,5825273.98,40000.0,,330000000.0,,,335865273.98,278562406.58,,,40669659.07,,551000000.0,870232065.65,-534366791.67,,,,,,,0.0,,1124473.84,,1304400.0,2428873.84,-2428873.84,-265365.85,-396920577.57,772695688.05,,,,,375775110.48,定期报告,未审计,20181031,CNY,合并期末,2020-03-13T14:58:48
20170630,,448543133.46,,,,,,,,,,,8299.41,26959788.88,475511221.75,240324052.17,,,,,,34061518.44,54038209.76,51078964.03,379502744.4,96008477.35,,,3320479.46,,,130000000.0,,,133320479.46,249057361.06,,,40669659.07,,301000000.0,590727020.13,-457406540.67,,,,,,,0.0,,1124473.84,,,1124473.84,-1124473.84,-145229.0,-362667766.16,772695688.05,410027921.89,772695688.05,,,410027921.89,定期报告,未审计,20180831,CNY,合并期末,2020-03-13T14:58:48
20170331,,230574354.76,,,,,,,,,,,,2537301.41,233111656.17,113922985.01,,,,,,21052147.95,19805328.52,13545579.15,168326040.63,64785615.54,,,2705342.47,,,30000000.0,,,32705342.47,104290598.91,,,,,251000000.0,355290598.91,-322585256.44,,,,,,,0.0,,,,,0.0,0.0,-67381.23,-257867022.13,772695688.05,,,,,514828665.92,定期报告,未审计,20180414,CNY,合并期末,2020-03-13T14:58:48
20161231,,616865245.49,,,,,,,,,,,0.0,1980717.14,618845962.63,460754828.33,,,,,,33424193.49,22136486.13,42815566.94,559131074.89,59714887.74,,,304931.51,127172.81,,70000000.0,,,70432104.32,68368008.4,,,494944637.06,,100000000.0,663312645.46,-592880541.14,,1117764686.8,1764700.0,0.0,0.0,0.0,1117764686.8,55790000.0,338333.33,,2390328.29,58518661.62,1059246025.18,394074.35,526474446.13,246221241.92,772695688.05,246221241.92,,,772695688.05,定期报告,是,20180324,CNY,合并期末,2020-03-13T14:58:48
20160930,,405007589.4,,,,,,,,,,,0.0,15342452.52,420350041.92,310519458.19,,,,,,39242307.21,34860619.78,32292983.81,416915368.99,3434672.93,,70000000.0,304931.51,130000.0,,,,,70434931.51,32603803.31,70000000.0,,500000000.0,,,602603803.31,-532168871.8,,1117764686.8,1764700.0,0.0,0.0,0.0,1117764686.8,50000000.0,338333.33,,380328.29,50718661.62,1067046025.18,,538311826.31,246221241.92,,,,,784533068.23,定期报告,未审计,20171028,CNY,合并期末,2020-03-13T14:58:48
20160630,,245218287.58,,,,,,,,,,,,1855965.46,247074253.04,170731526.93,,,,,,26162905.53,23442000.04,18501760.09,238838192.59,8236060.45,,70000000.0,304931.51,130000.0,,,,,70434931.51,18169251.18,70000000.0,,,,,88169251.18,-17734319.67,,1764700.0,1764700.0,,,,1764700.0,50000000.0,338333.33,,,50338333.33,-48573633.33,,-58071892.55,246221241.92,188149349.37,246221241.92,,,188149349.37,定期报告,未审计,20170826,CNY,合并期末,2020-03-13T14:58:48
20160331,,107470083.82,,,,,,,,,,,,5771066.57,113241150.39,85506536.96,,,,,,14067803.16,6596051.11,21094227.86,127264619.09,-14023468.7,,,,130000.0,,,,,130000.0,9264436.98,,,,,,9264436.98,-9134436.98,,,,,,,0.0,50000000.0,338333.33,,,50338333.33,-50338333.33,,-73496239.01,246621241.92,,,,,173125002.91,定期报告,未审计,20170429,CNY,合并期末,2020-03-13T14:58:48
20151231,,152362293.87,,,,,,,,,,,956174.64,7261481.32,160579949.83,110183761.6,,,,,,31061386.07,7312391.82,14872296.44,163429835.93,-2849886.1,,,0.0,10023300.0,75616319.21,,,,85639619.21,10643930.75,,,554869706.24,,,565513636.99,-479874017.78,,722284098.34,0.0,95000000.0,0.0,13500000.0,830784098.34,75000000.0,3004100.0,,37776319.72,115780419.72,715003678.62,0.0,232279774.74,13941467.18,246221241.92,13941467.18,,,246221241.92,定期报告,是,20170225,CNY,合并期末,2020-03-13T14:58:48
20150930,,31697252.09,,,,,,,,,,,807308.73,2054743.6,34559304.42,24484025.47,,,,,,15549367.58,4218935.28,7105105.13,51357433.46,-16798129.04,,,,10023300.0,,,,,10023300.0,23097.0,,,,,,23097.0,10000203.0,,,,45000000.0,,13600000.0,58600000.0,30000000.0,2568500.0,,28125904.34,60694404.34,-2094404.34,,-8892330.38,13941467.18,,,,,5049136.8,定期报告,未审计,20161029,CNY,合并期末,2020-03-13T14:58:48
20150630,,19753062.51,,,,,,,,,,,252785.8,443522.0,20449370.31,13197520.96,,,,,,11501903.79,3813335.95,3436131.33,31948892.03,-11499521.72,,,,10023300.0,,,,,10023300.0,23097.0,,,,,,23097.0,10000203.0,,,,45000000.0,,11500000.0,56500000.0,30000000.0,1657700.0,,23125904.34,54783604.34,1716395.66,,217076.94,13941467.18,14158544.12,13941467.18,,,14158544.12,定期报告,是,20160827,CNY,合并期末,2020-03-13T14:58:48
20150331,,7767110.66,,,,,,,,,,,103563.42,416686.31,8287360.39,6072203.16,,,,,,7443722.44,3166934.97,2994029.35,19676889.92,-11389529.53,,,,10000000.0,,,,,10000000.0,255361.53,,,,,,255361.53,9744638.47,,,,45000000.0,,11500000.0,56500000.0,30000000.0,746900.0,,23125904.34,53872804.34,2627195.66,,982304.6,13941467.18,,,,,14923771.78,定期报告,未审计,20160423,CNY,合并期末,2020-03-13T14:58:48
