报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20250930,418990336.88,418990336.88,,,,,,564393484.3,113709614.06,,,,,,,,,4279202.66,127426038.13,186777728.28,137205375.96,-5004474.79,1590427.32,,6421136.27,-1834081.07,,,,,,,,45926644.74,1567009.95,4233207.42,,2932.89,-87252216.15,19708.8,,1489893.33,,-88722400.68,-4725456.06,,-83996944.62,-83996944.62,,-83997453.06,,508.44,-79933748.4,-79933748.4,-79938781.24,,,,,5032.84,,,,,,,,,5032.84,,,-163930693.02,-163931201.46,508.44,-0.1506,-0.1506,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T19:22:09
20250630,239929168.1,239929168.1,,,,,,340344640.06,52680375.85,,,,,,,,,2142534.55,82804705.08,117425861.93,88479250.03,-3188087.38,1105705.77,,3281087.18,-1834081.07,,,,,,,,36554359.01,1850941.7,5700262.62,,-6036.7,-53034858.15,19708.27,,1428155.36,,-54443305.24,714324.46,,-55157629.7,-55157629.7,,-55158035.97,,406.27,-79931789.75,-79931789.75,-79938781.24,,,,,6991.49,,,,,,,,,6991.49,,,-135089419.45,-135089825.72,406.27,-0.0989,-0.0989,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T21:16:06
20250331,134294019.34,134294019.34,,,,,,185178441.62,41227812.19,,,,,,,,,1490316.37,44427517.65,57943535.38,41467093.19,-1377833.16,781797.36,,1645573.79,,,,,,,,,23920211.27,1147798.74,-3947536.12,,-6036.7,-28124411.3,7000.0,,12068.71,,-28129480.01,2413373.84,,-30542853.85,-30542853.85,,-30543067.59,,213.74,-79953994.92,-79953994.92,-79938781.24,,,-79938781.24,,-15213.68,,,,,,,,,-15213.68,,,-110496848.77,-110497062.51,213.74,-0.0547,-0.0547,定期报告,未审计,20250430,CNY,合并期末,2025-04-30T01:02:04
20241231,757729896.55,757729896.55,,,,,,903554926.67,248675469.74,,,,,,,,,8355960.4,177013895.73,301377873.21,180191803.96,-12060076.37,4378438.4,,10203085.1,-2488932.4,,,,,,,,58190965.25,-412357513.87,-68841407.95,,161796.84,-558468104.75,460820.18,,4122022.12,,-562129306.69,13415880.38,,-575545187.07,-575545187.07,,-575545137.07,,-50.0,18152677.71,18152677.71,-788348.2,,,-788348.2,,18941025.91,18966400.85,,,,,,,,-25374.94,,,-557392509.36,-557392459.36,-50.0,-1.03,-1.03,定期报告,是,20250430,CNY,合并期末,2025-04-30T01:02:04
20240930,293659643.88,293659643.88,,,,,,537313163.33,76828795.38,,,,,,,,,3659759.99,172422219.21,194623513.87,100748290.3,-10969415.42,2251435.52,,8634218.12,380211.15,,,,,,,,38164836.29,-237169.13,-2097427.14,,75155.18,-199113906.13,168824.24,,1430488.25,,-200375570.14,-17055878.0,,-183319692.14,-183319692.14,,-183319631.37,,-60.77,-187809.08,-187809.08,,,,,,-187809.08,,,,,,,,,-187809.08,,,-183507501.22,-183507440.45,-60.77,-0.3286,-0.3286,定期报告,未审计,20251028,CNY,合并期末,2024-10-24T19:17:07
20240630,161184732.53,161184732.53,,,,,,376343452.93,44600901.35,,,,,,,,,2225651.04,126747435.1,142216677.22,69491428.75,-8938640.53,1499793.34,,7472552.74,380211.15,,,,,,,,30587847.94,-237173.62,-2539745.4,,68828.7,-179806410.04,43257.57,,1430483.12,,-181193635.59,-15058602.95,,-166135032.64,-166135032.64,,-166134971.77,,-60.87,-172439.85,-172439.85,,,,,,-172439.85,,,,,,,,,-172439.85,,,-166307472.49,-166307411.62,-60.87,-0.2965,-0.2965,定期报告,未审计,20250827,CNY,合并期末,2024-08-28T20:22:06
20240331,75697977.39,75697977.39,,,,,,162696005.56,16666070.49,,,,,,,,,1249455.02,50590057.52,65505747.84,34090581.28,-5405906.59,627166.0,,2389214.18,,,,,,,,,13689436.23,-12090.07,-3196132.06,,68259.22,-74059340.67,7103.55,,1390717.67,,-75442954.79,-2504907.87,,-72938046.92,-72938046.92,,-72937985.93,,-60.99,,,,,,,,,,,,,,,,,,,,-72938046.92,-72938046.92,,-0.1296,-0.1303,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T22:02:03
20231231,556793897.53,556793897.53,,,,,,860311523.44,176335269.82,,,,,,,,,6602540.73,259462660.15,289131985.47,133567371.18,-4788303.91,6377793.76,,4905343.51,217698.14,,,,,,,,64437902.22,-406295018.49,-44708692.33,,-251276.27,-685429367.27,169572.11,,2634183.92,,-687893979.08,-15117775.41,,-672776203.67,-672776203.67,,-672776203.67,,,-10867.37,-10867.37,,,,,,-10867.37,,,,,,,,,-10867.37,,,-672787071.04,-672787071.04,,-1.31,-1.29,定期报告,是,20250430,CNY,合并期末,2024-04-29T22:02:03
20230930,274795214.43,274795214.43,,,,,,563231247.21,77409572.34,,,,,,,,,3198973.08,193451244.76,198362964.17,91064904.18,-256411.32,4691276.88,,3475661.31,1974152.58,,,,,,,,47972483.42,-574480.14,-15296909.94,,-250566.23,-253109844.36,4031.2,,358624.57,,-253464437.73,-49886417.86,,-203578019.87,-203578019.87,,-203578019.87,,,-101620.21,-101620.21,,,,,,-101620.21,,,,,,,,,-101620.21,,,-203679640.08,-203679640.08,,-0.4104,-0.4082,定期报告,未审计,20241025,CNY,合并期末,2023-10-25T19:17:03
20230630,145830604.51,145830604.51,,,,,,376620574.38,42011711.77,,,,,,,,,1563416.42,140651036.91,131523357.62,58857009.24,2014042.42,2664810.56,,1974152.58,1974152.58,,,,,,,,33794421.43,-626954.69,-16239100.06,,-249318.97,-212136769.58,200.51,,349161.92,,-212485730.99,-36586358.04,,-175899372.95,-175899372.95,,-175899372.95,,,-101620.21,-101620.21,,,,,,-101620.21,,,,,,,,,-101620.21,,,-176000993.16,-176000993.16,,-0.3818,-0.379,定期报告,未审计,20240829,CNY,合并期末,2023-08-30T17:27:05
20230331,37473290.92,37473290.92,,,,,,171551279.01,9683220.91,,,,,,,,,436518.69,72899119.2,61545053.67,26664821.51,322545.03,636327.52,,,,,,,,,,,26609836.52,-48095.01,2072843.66,,-247217.49,-105690620.41,0.51,,247260.08,,-105937879.98,-17353445.3,,-88584434.68,-88584434.68,,-88584434.68,,,691.56,691.56,,,,,,691.56,,,,,,,,,691.56,,,-88583743.12,-88583743.12,,-0.1923,-0.1901,定期报告,未审计,20240430,CNY,合并期末,2023-04-26T22:22:07
20221231,791125966.87,791125966.87,,,,,,867621400.11,268505596.18,,,,,,,,,8587429.39,232112192.53,238113377.5,119048423.3,1254381.21,3329071.86,,-1154656.79,-1883946.06,,,,,,,,51893556.72,-854197.37,-31490170.01,,13451.76,-58087448.93,91939.26,,1509843.65,,-59505353.32,-20138825.13,,-39366528.19,-39366528.19,,-39366528.19,,,104612290.72,104612290.72,104586080.67,,48103806.24,56482274.43,,26210.05,,,,,,,,,26210.05,,,65245762.53,65245762.53,,-0.09,-0.08,定期报告,是,20240430,CNY,合并期末,2023-04-26T22:22:07
20220930,296595186.07,296595186.07,,,,,,529601771.4,94370543.96,,,,,,,,,3084936.72,181366395.33,171609112.68,79432576.81,-261794.1,1334422.2,,-482163.33,-1211452.6,,,,,,,,32667423.53,-601607.02,-14721399.78,,20959.79,-216123372.14,61613.45,,1452304.98,,-217514063.67,-36783050.34,,-180731013.33,-180731013.33,,-180731013.33,,,23598.0,23598.0,,,,,,23598.0,,,,,,,,,23598.0,,,-180707415.33,-180707415.33,,-0.3938,-0.3904,定期报告,未审计,20240430,CNY,合并期末,2022-10-27T19:07:24
20220630,201267405.02,201267405.02,,,,,,331600869.06,72974817.47,,,,,,,,,1922468.97,101946135.38,104707657.14,50434354.54,-384564.44,1076001.57,,-1211452.6,-1211452.6,,,,,,,,26296409.16,-436703.67,-15494515.5,,22184.54,-121157542.11,61403.58,,1401597.13,,-122497735.66,-31677111.45,,-90820624.21,-90820624.21,,-90820624.21,,,,,,,,,,,,,,,,,,,,,,-90820624.21,-90820624.21,,-0.1982,-0.1955,定期报告,未审计,20240430,CNY,合并期末,2022-08-29T18:32:03
20220331,78783197.81,78783197.81,,,,,,145105593.97,25579812.75,,,,,,,,,1242537.31,40548156.13,55147138.73,22614385.98,-26436.93,403464.66,,,,,,,,,,,13612201.28,-135348.18,-6553031.55,,,-59398574.61,61200.74,,,,-59337373.87,-12393160.9,,-46944212.97,-46944212.97,,-46944212.97,,,,,,,,,,,,,,,,,,,,,,-46944212.97,-46944212.97,,-0.1025,-0.1015,定期报告,未审计,20240430,CNY,合并期末,2022-04-25T20:02:05
20211231,863160674.61,863160674.61,,,,,,669662312.65,198846942.35,,,,,,,,,9683868.41,191706449.24,185006627.79,87972216.55,-3553791.69,972433.35,,2168535.95,550660.07,,,,,,,,84546134.62,-557211.4,-17133645.54,,388991.25,262911166.84,69630.23,,1108290.56,,261872506.51,13769247.08,,248103259.43,248103259.43,,248103259.43,,,-10229051.49,-10229051.49,-10229051.49,,-18887167.0,8658115.51,,,,,,,,,,,,,,237874207.94,237874207.94,,0.55,0.54,定期报告,是,20240515,CNY,合并期末,2022-04-14T20:57:03
20210930,392483195.68,392483195.68,,,,,,404775802.53,50407178.08,,,,,,,,,4796760.11,156390377.68,128109869.62,66803370.81,-1731753.77,477986.49,,2159182.16,104165.77,,,,,,,,57692893.2,-319763.94,-20789179.92,,,26450524.65,99665.91,,24565.35,,26525625.21,-11675213.0,,38200838.21,38200838.21,,38200838.21,,,,,,,,,,,,,,,,,,,,,,38200838.21,38200838.21,,0.0841,0.0823,定期报告,未审计,20221028,CNY,合并期末,2021-10-21T19:27:05
20210630,208317937.29,208317937.29,,,,,,273748000.84,25601893.97,,,,,,,,,2928021.02,112584237.75,87346289.04,46723330.97,-1435771.91,477986.49,,104165.77,104165.77,,,,,,,,52538878.13,-214934.47,-16082730.48,,,-29084684.6,99065.62,,10353.55,,-28995972.53,-14914196.24,,-14081776.29,-14081776.29,,-14081776.29,,,,,,,,,,,,,,,,,,,,,,-14081776.29,-14081776.29,,-0.031,-0.0303,定期报告,未审计,20220830,CNY,合并期末,2021-08-26T17:37:03
20210331,149492309.71,149492309.71,,,,,,160776181.45,21227896.11,,,,,,,,,1411851.11,62411507.32,48670159.11,27272570.53,-217802.73,222093.94,,,,,,,,,,,40786645.5,,-1191847.48,,,28310926.28,1609.31,,12351.11,,28300184.48,3526151.88,,24774032.6,24774032.6,,24774032.6,,,,,,,,,,,,,,,,,,,,,,24774032.6,24774032.6,,0.0546,0.0538,定期报告,未审计,20220426,CNY,合并期末,2021-04-28T16:02:03
20201231,640337778.89,640337778.89,,,,,,469702572.73,128473940.26,,,,,,,,,8138931.14,174961205.24,89514971.61,71317266.05,-2703741.57,975421.92,,-746199.66,-746199.66,,,,,,,,121233369.33,-239300.92,-27156796.99,,401.55,263726679.47,3400.0,,5039646.32,,258690433.15,14325802.85,,244364630.3,244364630.3,,244364630.3,,,-4057764.72,-4057764.72,-4057764.72,,,-4057764.72,,,,,,,,,,,,,,240306865.58,240306865.58,,0.55,0.54,定期报告,是,20220415,CNY,合并期末,2021-04-26T20:52:04
20200930,201431620.23,201431620.23,,,,,,246031900.87,40242960.51,,,,,,,,,2803576.22,100922812.21,56917144.96,46806766.55,-1661359.58,1636741.92,,-872034.17,-872034.17,,,,,,,,59146430.75,,-11831915.96,,,1842199.98,601.13,,4924586.96,,-3081785.85,-13748597.98,,10666812.13,10666812.13,,10666812.13,,,,,,,,,,,,,,,,,,,,,,10666812.13,10666812.13,,0.0241,0.0237,定期报告,未审计,20211022,CNY,合并期末,2020-10-22T21:07:04
20200630,84058550.64,84058550.64,,,,,,152891829.98,21737692.07,,,,,,,,,1504933.43,63961147.51,35090149.21,30349751.86,248155.9,1514458.59,,-872034.17,-872034.17,,,,,,,,29088437.35,,-11201137.27,,,-51818013.43,199.51,,4881290.93,,-56699104.85,-12716974.13,,-43982130.72,-43982130.72,,-43982130.72,,,,,,,,,,,,,,,,,,,,,,-43982130.72,-43982130.72,,-0.1002,-0.0983,定期报告,未审计,20210827,CNY,合并期末,2020-08-11T17:42:03
20200331,25374745.59,25374745.59,,,,,,75702552.6,6116402.5,,,,,,,,,158520.23,36067946.27,18766185.79,13667726.86,925770.95,1028538.24,,,,,,,,,,,8909313.54,,-2343940.6,,,-43762434.07,126.06,,4789840.54,,-48552148.55,-7406888.04,,-41145260.51,-41145260.51,,-41145260.51,,,,,,,,,,,,,,,,,,,,,,-41145260.51,-41145260.51,,-0.1519,-0.1519,定期报告,未审计,20210429,CNY,合并期末,2020-04-29T06:17:02
20191231,499969903.75,499969903.75,,,,,,375209941.58,119511934.64,,,,,,,,,5731369.56,99703630.71,75271800.43,68497009.64,6494196.6,9952342.24,,1248020.44,1248475.13,,,,,,,,49558822.87,-17875688.71,-4414398.63,,,153276718.14,2822.37,,148206.25,,153131334.26,11839471.91,,141291862.35,141291862.35,,141291862.35,,,,,,,,,,,,,,,,,,,,,,141291862.35,141291862.35,,0.53,0.52,定期报告,是,20210427,CNY,合并期末,2020-04-29T06:22:02
20190930,252145334.64,252145334.64,,,,,,229792000.56,51677443.78,,,,,,,,,2971840.5,68391358.53,52922891.7,49032939.85,4795526.2,6640398.34,,-883241.5,-883241.5,,,,,,,,32578729.52,,5141174.37,,,59189996.47,3.11,,132235.96,,59057763.62,10642648.15,,48415115.47,48415115.47,,48415115.47,,,,,,,,,,,,,,,,,,,,,,48415115.47,48415115.47,,0.1815,0.1793,定期报告,未审计,20201023,CNY,合并期末,2020-03-13T16:00:40
