报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20230331,,,,,,,640141304.38,220596066.46,,,,,2529957630.77,,,,,,,,,,,,,,,,,,134454064.01,3525149065.63,2241682457.71,880064845.95,,880064845.95,2514863933.14,411260000.0,5518821942.94,1649509757.65,,5389524959.38,,,,1078877755.13,,,519354452.18,,,,,,,,,3304477215.24,104407276.64,516026916.58,24128871512.55,-20603722446.92,,6410283220.28,338178214.15,,,7026418.81,,,,,6755487853.24,14781049286.17,,,,,63428049.19,,,14844477335.36,-8088989482.12,,,,,25241089161.48,,,,25241089161.48,19260000000.0,74219315.33,2118497.01,,,19361966856.57,5879122304.91,-24474329.12,-22838063953.25,,,,,32028978069.62,9190914116.37,定期报告,未审计,20240430,CNY,合并期末,2023-04-27T22:40:06
20221231,,,,29945673770.92,21073028635.82,8872645135.1,14196880701.36,7277049673.93,,,,5314609283.02,10378146510.85,,,,,,,,,,,,,,,,,,201693939.27,67314053879.35,25976858477.53,,,,5983000000.0,215770000.0,,,,469665418.99,,,,5269873833.43,,,1255369302.49,,,,,,,,,,820948241.07,1026912742.95,41018398016.46,26295655862.89,,514417299256.04,2589914418.07,,,77241936.36,,,,,517084455610.47,526322968154.36,,,,,550266575.74,,,526873234730.1,-9788779119.63,,,,,129164070050.0,,,,129164070050.0,127180000000.0,1335542374.66,536311633.07,,,128632553378.32,531516671.68,179737175.93,17218130590.87,232517983.41,250065693.69,31796460086.21,14560781785.06,14810847478.75,32028978069.62,定期报告,是,20240430,CNY,合并期末,2023-04-27T20:40:04
20220930,,,40290000.0,24979989000.0,24979989000.0,,6711857000.0,6838854000.0,,,,1525723000.0,8005739000.0,,,,,,,,,,,,,,,,,,79454000.0,48181906000.0,15596344000.0,596294000.0,596294000.0,,4470628000.0,,,1053834000.0,,5676006000.0,,,,3876846000.0,,,972364000.0,,,,,,,,,,746252000.0,843581000.0,33832149000.0,14349757000.0,,396523309000.0,1560640000.0,,,22181000.0,,,,,398106130000.0,407107125000.0,,,,,377495000.0,,,407484620000.0,-9378490000.0,,,,,97410560000.0,,,,97410560000.0,93280000000.0,1033405000.0,282175000.0,,,94399683000.0,3010876000.0,165968000.0,8148112000.0,,,,,14810847000.0,22958959000.0,定期报告,未审计,20231031,CNY,合并期末,2022-10-25T20:15:04
20220630,,,93160000.0,30326763722.39,28244201340.54,2082562381.85,5600794920.24,3736958348.03,,,,3475839776.12,5385676384.18,,,,,,,,,,,,,,,,,,41006013.83,48660199164.79,10007107264.25,2429300889.94,2429300889.94,,2697000000.0,,,,,10871454942.32,,,,2589158120.9,,,689628130.54,,,,,,,,,,487934422.78,1409492851.82,31181076622.55,17479122542.24,,233093640135.42,555208312.42,,,7345268.77,,,,,233656193716.61,242023266039.68,,,,,194145386.99,,,242217411426.67,-8561217710.06,,,,,71143466810.0,,,,71143466810.0,74260000000.0,978436362.09,239530643.54,,,75430659946.26,-4287193136.26,87446850.46,4718158546.38,226032330.12,250065693.69,19302973695.09,14560781785.14,14810847478.83,19529006025.21,定期报告,未审计,20230829,CNY,合并期末,2022-08-26T21:05:05
20220331,,,217440000.0,2004219000.0,406292000.0,1597927000.0,2594661000.0,7330762000.0,,1511221000.0,,,2523565000.0,,,,,,,,,,,,,,,,,,16284000.0,20150671000.0,6095657000.0,,,,1542428000.0,,,,,,,,,1181133000.0,,,473495000.0,,,,,,,,,,183563000.0,1386290000.0,10862566000.0,9288105000.0,,328534164000.0,450844000.0,,,9394000.0,,,,,328994402000.0,337397712000.0,,,,,63187000.0,,,337460899000.0,-8466497000.0,,,,,38225597000.0,,,,38225597000.0,36870000000.0,90029000.0,18029000.0,,,36988331000.0,1237266000.0,-17486000.0,2041388000.0,,,,,14810847000.0,16852235000.0,定期报告,未审计,20230428,CNY,合并期末,2022-04-27T19:05:08
20211231,,,,31580677747.12,29593322673.97,1987355073.15,,1535875513.65,,747025518.37,,,9644499825.2,,,,,,,,,,,,,,,,,,90268343.92,43598346948.26,34493429482.83,17783645033.48,8561529754.41,9222115279.07,4045000000.0,381740000.0,,,,,,,,4817302830.09,,,1072321560.39,,,,,,,,,,1019691805.46,1845987679.77,65555492876.11,-21957145927.85,,1875494713685.04,2819349228.83,,,22881880.98,,,,,1878336944794.85,1874870181498.52,,,,,331348003.43,,,1875201529501.95,3135415292.9,,1654131698.11,,,154650946530.0,,,,156305078228.11002,146400000000.0,1161217432.94,639680388.42,,,147696837885.14,8608240342.97,-118555834.97,-10332046126.95,250065693.69,165930529.43,14560781785.06,24976963076.27,25142893605.7,14810847478.75,定期报告,是,20230428,CNY,合并期末,2022-03-29T22:35:05
20210930,,,,29968139000.0,28322397000.0,1645742000.0,,1175791000.0,,2732196000.0,,,7004713000.0,,,,,,,,,,,,,,,,,,54276000.0,40935116000.0,28317383000.0,18445293000.0,12234553000.0,6210740000.0,5220414000.0,2611440000.0,,,,,,,,3350775000.0,,,972245000.0,,,,,,,,,,877190000.0,1106179000.0,60923703000.0,-19988588000.0,,1382552991000.0,2055891000.0,,,1155000.0,,,,,1384610036000.0,1376757336000.0,,,,,215959000.0,,,1376973296000.0,7636741000.0,,1654132000.0,,,113081775000.0,,,,114735906000.0,110570000000.0,1048834000.0,575332000.0,,,111696175000.0,3039732000.0,-848193000.0,-10160308000.0,,,,,25142894000.0,14982585000.0,定期报告,未审计,20221026,CNY,合并期末,2021-10-25T17:25:04
20210630,,,,20927611434.97,19723558990.62,1204052444.35,,4487888282.0,,,,,4558298514.77,,,,,,,,,,,,,,,,,,36198171.55,30009996403.29,20770534107.44,15832159911.19,8240975983.76,7591183927.43,2580000000.0,3515900000.0,,,,1099184000.54,,,,2348672418.63,,,618644831.17,,,,,,,,,1239608878.04,719081604.83,2039838832.97,50798812057.07,-20788815653.78,,916874192171.76,980519014.2,,,694881.85,,,,,917855406067.8099,915006025276.4,,,,,138291348.48,,,915144316624.88,2711089442.93,,1654131698.11,,,74986842980.0,,,,76640974678.11,73100000000.0,527530327.22,527350000.0,,,73674830195.89,2966144482.22,-231269308.63,-15342851037.26,189772526.94,165930529.43,9610270041.5,24976963076.27,25142893605.7,9800042568.44,定期报告,未审计,20220827,CNY,合并期末,2021-08-27T20:05:04
20210331,,,,1129706000.0,,1129706000.0,,737232000.0,,2669643000.0,,,2110625000.0,,,,,,,,,,,,,,,,,,19124000.0,6666330000.0,9388662000.0,3314933000.0,196253000.0,3118680000.0,1203959000.0,395180000.0,8807575000.0,,,,,,,1048906000.0,,,452446000.0,,,,,,,,,,182901000.0,2154067000.0,26948629000.0,-20282299000.0,,508609196000.0,268816000.0,,,80000.0,,,,,508878092000.0,505420271000.0,,,,,77817000.0,,,505498088000.0,3380005000.0,,1654132000.0,,,35202241000.0,,,,36856373000.0,28510000000.0,186846000.0,186750000.0,,,28696846000.0,8159527000.0,-89326000.0,-8832094000.0,,,,,25142894000.0,16310800000.0,定期报告,未审计,20220428,CNY,合并期末,2021-04-26T19:35:04
20201231,,,,18868054704.02,18698264716.32,169789987.7,,,461763828.45,3607854637.91,,,6820392297.32,,,,,,,,,,,,,,,,,,1598088405.15,32172891542.58,32518019972.22,1891706436.73,302889335.71,1588817101.02,,1771230000.0,,,1052735532.5,,,,,4756824297.25,,,913995758.83,,,,,,,,,,659710287.89,508475713.47,44072697998.89,-11899806456.31,,4531800113113.5,4263458697.46,,,43693921.0,,,,,4536107265731.96,4529826057879.28,,,,,217280480.59,,,4530043338359.87,6063927372.09,,2738025747.27,,,167525806740.0,,,,170263832487.27002,158400000000.0,966874185.84,729700000.0,,,159366874185.84,10896958301.43,-21365247.51,5039713969.7,165930529.43,164205274.29,24976963076.27,19938974361.71,20103179636.0,25142893605.7,定期报告,是,20220330,CNY,合并期末,2021-04-26T20:20:04
20200930,,,,14885036000.0,14885036000.0,,1801102000.0,,277934000.0,,,,5920214000.0,,,,,,,,,,,,,,,,,,551999000.0,23877451000.0,23039363000.0,2967008000.0,2967008000.0,,,1397590000.0,,1572077000.0,4981009000.0,2107405000.0,,,,3323095000.0,,,681657000.0,,,,,,,,,,529670000.0,1487923000.0,42086796000.0,-18209346000.0,,4371447526000.0,1973450000.0,,,722000.0,,,,,4373421698000.0,4372620258000.0,,,,,88877000.0,,,4372709135000.0,712563000.0,,,,,122555329000.0,,,,122555329000.0,105284576000.0,1454964000.0,1218124000.0,,,106739540000.0,15815788000.0,-4518000.0,-1685513000.0,,,,,20103180000.0,18417667000.0,定期报告,未审计,20211026,CNY,合并期末,2020-10-25T15:50:03
20200630,,,2100000000.0,9028260628.79,9028260628.79,,2300474103.45,5673089508.51,1506109800.0,,,,3261920867.15,,,,,,,,,,,,,,,,,,917275538.58,24787130446.48,16391098200.63,2200646066.55,2200646066.55,,,,,254345404.3,,2635465642.64,,,,1963965486.04,,,511879474.87,,,,,,,,,,399833635.26,988658771.32,25905517695.88,-1118387249.4,,2833357897143.74,2093738211.29,,,396917.01,,,,,2835452032272.04,2837609548012.74,,,,,50603099.29,,,2837660151112.0303,-2208118839.99,,,,,72060829640.0,,,,72060829640.0,69240000000.0,764084181.3,527350000.0,,,70004084181.3,2056745458.7,10049354.15,-1259711276.54,208301858.5,164205274.29,18635166500.96,19938974361.71,20103179636.0,18843468359.46,定期报告,是,20210828,CNY,合并期末,2020-09-08T02:55:03
20200331,,,807000000.0,2668513000.0,,2668513000.0,906111000.0,6911601000.0,157764000.0,,,,1295976000.0,,,,,,,,,,,,,,,,,,4852000.0,12751817000.0,6781157000.0,2904604000.0,2904604000.0,,,,4320172000.0,,,4508612000.0,,,,835817000.0,,,362877000.0,,,,,,,,,,129577000.0,771035000.0,20689911000.0,-7938094000.0,,1026783998000.0,1034916000.0,,,18000.0,,,,,1027818932000.0,1026751872000.0,,,,,26260000.0,,,1026778132000.0,1040800000.0,,,,,36730853000.0,,,,36730853000.0,36890000000.0,186750000.0,186750000.0,,,37076750000.0,-345897000.0,6012000.0,-7237179000.0,,,,,20103180000.0,12866001000.0,定期报告,未审计,20210427,CNY,合并期末,2021-04-26T19:35:04
20191231,,,689000000.0,14715960008.64,14715960008.64,,5272577672.37,,,6616888493.76,,,6957957482.39,,,,,,,,,,,,,,,,,,510851324.76,34763234981.92,24986388580.78,,,,2668769428.45,,,1414251517.53,5352818450.2,,,,,4484765748.71,,,829299685.98,,,,,,,,,,628490103.97,625526762.9,42415836848.25,-7652601866.33,,5343542278579.13,3126546345.68,,,791475.13,,,,,5346669616399.939,5336391009738.721,,,,,599166583.1,,,5336990176321.819,9679440078.12,,,,,137579349020.0,,,,137579349020.0,137820000000.0,742215385.46,505443207.56,,,138562215385.46,-982866365.46,33559499.67,1077531346.0,164205274.29,146642384.88,19938974361.71,18879005905.12,19025648290.0,20103179636.0,定期报告,是,20210427,CNY,合并期末,2020-05-02T10:10:03
20190930,,,,4304422000.0,4304422000.0,,4339062000.0,,,,,,4643348000.0,,,,,,,,,,,,,,,,,,555994000.0,13842827000.0,18241437000.0,,,,2757858000.0,1100000000.0,,2937468000.0,6614750000.0,665547000.0,,,,3331439000.0,,,626813000.0,,,,,,,,,,619420000.0,507400000.0,37747746000.0,-23904920000.0,,4413942280000.0,2317231000.0,,,53000.0,,,,,4416259564000.0,4406891379000.0,,,,,154713000.0,,,4407046091000.0,9213472000.0,,,,,115146345000.0,,,,115146345000.0,99646228000.0,675042000.0,438293000.0,,,100321270000.0,14825075000.0,14237000.0,147864000.0,,,,,19025648000.0,19173513000.0,招股说明书/意向书,未审计,20201026,CNY,合并期末,2020-10-25T15:50:03
20190630,,,,2738189975.64,2738189975.64,,2160582561.22,811437774.2,,9670548834.56,,,2764424308.82,,,,,,,,,,,,,,,,,,1287845417.22,19433028871.66,11756375828.5,1586832467.88,1586832467.88,,1893005600.0,500000000.0,,1146430710.07,,,,,,1955004667.56,,,467196417.0,,,,,,,,,,423139372.8,1346904020.15,21420504083.96,-1987475212.3,,3025382648172.89,1914256276.14,,,23869.37,,,,,3027296928318.4,3023108445163.25,,,,,96303425.45,,,3023204748588.7,4092179729.7,,,,,67597955970.0,,,,67597955970.0,71650000000.0,653035159.87,416291415.09,,,72303035159.87,-4705079189.87,39107768.05,-2561266904.42,149084786.59,146642384.88,16315296598.99,18879005905.12,19025648290.0,16464381385.58,其他,是,20191104,CNY,合并期末,2020-03-13T14:55:27
20181231,,,6111000000.0,9154230432.44,9154230432.44,,1968321979.94,,,,300000000.0,,5052312106.23,,,,,,,,,,,,,,,,,,551947268.84,23137811787.45,23117501365.26,4249982607.06,,4249982607.06,1352994400.0,,,2617204377.7,14599741721.93,3306022240.89,,,,5057834510.71,,,684403930.16,,,,,,,,,,935084683.35,1682858486.58,59306610543.43,-36168798755.98,,3668236057075.24,5631232397.43,,,987083.06,,,,,3673868276555.7295,3654947074846.6494,,,,,186507650.81,,,3655133582497.461,18734694058.27,,,,,41018725200.0,,,,41018725200.0,16853217818.8,796386039.69,559410570.83,,,17649603858.49,23369121341.51,12695683.8,5947712327.6,146642384.88,161975605.38,18879005905.12,12915960357.02,13077935962.4,19025648290.0,招股说明书/意向书,是,20200908,CNY,合并期末,2020-03-13T14:55:27
