报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,95242698.66,95242698.66,,,,,,100877005.04,71275662.02,,,,,,,,,1196434.3,5376842.82,10766923.55,11770086.59,491055.76,455941.5,,,,,,,,,,,310097.72,-838826.77,1460258.11,,,-4702777.32,12921.78,,2763.5,,-4692619.04,523728.52,,-5216347.56,-5216347.56,,-5544521.98,,328174.42,,,,,,,,,,,,,,,,,,,,-5216347.56,-5544521.98,328174.42,-0.0287,-0.0287,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T15:56:05
20251231,512551934.02,512551934.02,,,,,,503566895.32,349405033.03,,,,,,,,,4345745.47,22632835.87,64880157.64,61231793.17,1071330.14,1504658.51,,,,,,,,,,,4319705.51,-2808230.18,-4283455.83,,-70773.77,6142284.43,108150.3,,3368518.14,,2881916.59,4336626.56,,-1454709.97,-1454709.97,,-1859005.96,,404295.99,,,,,,,,,,,,,,,,,,,,-1454709.97,-1859005.96,404295.99,-0.0096,-0.0096,定期报告,是,20260422,CNY,合并期末,2026-04-21T18:44:02
20250930,360957412.55,360957412.55,,,,,,342439226.5,238668241.53,,,,,,,,,2401317.72,19508233.97,43416527.44,37710342.05,734563.79,1265147.77,,,,,,,,,,,3435296.67,163567.08,-2960078.58,,3047.13,19160018.35,178896.19,,350839.51,,18988075.03,3616522.16,,15371552.87,15371552.87,,14763414.77,,608138.1,,,,,,,,,,,,,,,,,,,,15371552.87,14763414.77,608138.1,0.0763,0.0763,定期报告,未审计,20251024,CNY,合并期末,2025-10-23T16:28:04
20250630,235683532.08,235683532.08,,,,,,225285971.49,158076968.94,,,,,,,,,1584468.93,13327606.27,27694352.58,24433804.41,168770.36,719842.2,,,,,,,,,,,955469.76,195039.18,-546978.64,,-1952.87,10999138.02,169821.33,,220597.67,,10948361.68,2103662.65,,8844699.03,8844699.03,,8573089.12,,271609.91,,,,,,,,,,,,,,,,,,,,8844699.03,8573089.12,271609.91,0.044,0.044,定期报告,未审计,20250821,CNY,合并期末,2025-08-20T18:14:05
20250331,86088903.02,86088903.02,,,,,,86042662.77,56808820.99,,,,,,,,,150940.16,5838994.26,11935457.96,11166153.82,142295.58,305963.95,,,,,,,,,,,424726.39,358167.75,2259005.02,,-1952.87,3086186.54,171321.33,,208.0,,3257299.87,426291.74,,2831008.13,2831008.13,,2571233.02,,259775.11,,,,,,,,,,,,,,,,,,,,2831008.13,2571233.02,259775.11,0.0133,0.0133,定期报告,未审计,20260428,CNY,合并期末,2025-04-29T19:22:06
20241231,422197654.74,422197654.74,,,,,,427904198.58,295195942.99,,,,,,,,,4951103.09,23716267.23,52846940.54,50186737.5,1007207.23,1572687.58,,,,,,,,,,,1905696.26,-2021326.34,-1173645.44,,10967.08,-6984852.28,242730.94,,597469.35,,-7339590.69,1238892.66,,-8578483.35,-8578483.35,,-9342609.95,,764126.6,,,,,,,,,,,,,,,,,,,,-8578483.35,-9342609.95,764126.6,-0.0483,-0.0483,定期报告,是,20260422,CNY,合并期末,2025-03-26T18:52:09
20240930,276864155.7,276864155.7,,,,,,281653562.33,191403701.32,,,,,,,,,2415927.88,16149352.72,37858897.73,33053757.78,771924.9,1355990.78,,,,,,,,,,,993667.4,314774.46,3835862.42,,1470.94,356368.59,31252.39,,198403.62,,189217.36,1889535.66,,-1700318.3,-1700318.3,,-2611560.24,,911241.94,,,,,,,,,,,,,,,,,,,,-1700318.3,-2611560.24,911241.94,-0.0135,-0.0135,定期报告,未审计,20251024,CNY,合并期末,2024-10-28T17:52:13
20240630,161974686.57,161974686.57,,,,,,169897595.36,111820445.69,,,,,,,,,1774513.52,10550271.4,23506222.75,21522805.67,723336.33,1055860.51,,,,,,,,,,,554450.03,308225.74,3137714.93,,1671.6,-3920846.49,27179.3,,118403.62,,-4012070.81,1433149.6,,-5445220.41,-5445220.41,,-5926434.17,,481213.76,,,,,,,,,,,,,,,,,,,,-5445220.41,-5926434.17,481213.76,-0.031,-0.031,定期报告,未审计,20250821,CNY,合并期末,2024-08-26T18:52:04
20240331,60263577.18,60263577.18,,,,,,67809837.34,42511313.04,,,,,,,,,504366.44,5118138.04,8844094.63,10327260.68,504664.51,582183.34,,,,,,,,,,,314291.66,521041.53,4679749.43,,,-2031177.54,741.59,,115258.85,,-2145694.8,-464728.52,,-1680966.28,-1680966.28,,-1999726.46,,318760.18,,,,,,,,,,,,,,,,,,,,-1680966.28,-1999726.46,318760.18,-0.01,-0.01,定期报告,未审计,20250430,CNY,合并期末,2024-04-25T18:37:22
20231231,495808383.28,495808383.28,,,,,,476665336.09,349963860.17,,,,,,,,,4346590.58,28853112.4,55111783.95,37943927.75,446061.24,1043311.69,,104547.94,,,,,,,,,6480690.15,-2816318.0,-126390.39,,8121.58,22793698.47,813.67,,471388.66,,22323123.48,1676048.49,,20647074.99,20647074.99,,19939079.74,,707995.25,,,,,,,,,,,,,,,,,,,,20647074.99,19939079.74,707995.25,0.1031,0.1031,定期报告,是,20250327,CNY,合并期末,2024-04-02T19:52:02
