报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,11324793000.0,,,,,3565090000.0,,,,7143258000.0,,,,,11823869000.0,95232000.0,,,,,,,,,,143353983000.0,147560022000.0,4206039000.0,,,,,,,,,,,1735059000.0,,31832533000.0,24481396000.0,18551000.0,9642000.0,516608000.0,,,,,,95965000.0,1228787000.0,,1324752000.0,,,,,,,,81841000.0,441281000.0,,,1450853000.0,532039000.0,,239730780000.0,,,13410693000.0,,4067798000.0,427918000.0,3639880000.0,184983849000.0,,,,,,,,,1421503000.0,5293351000.0,,,,,,,,356781000.0,,,369186000.0,,,,,,,,,,101623000.0,,,9757697000.0,,,,,79754000.0,,,,508632000.0,220350867000.0,,2018541000.0,,,,2418583000.0,298154000.0,,,,6183473000.0,4618443000.0,,,3828940000.0,,,,19366134000.0,13779000.0,239730780000.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T21:56:03
20251231,,11109262000.0,,,,,2050035000.0,,,,8091544000.0,,,,,10851887000.0,300025000.0,,,,,,,,,,135245418000.0,139438710000.0,4193292000.0,,,,,,,,,,,1705649000.0,,32684955000.0,24349191000.0,19007000.0,47101000.0,516610000.0,,2573452000.0,1310138000.0,1263314000.0,,78816000.0,1263314000.0,,1342130000.0,,,,,,,,86353000.0,442196000.0,,,1449635000.0,616252000.0,,230907250000.0,,,11873336000.0,,5210738000.0,1286439000.0,3924299000.0,182959207000.0,,,,,,,,49529000.0,,5813743000.0,,,,,,,,413770000.0,,,207400000.0,,,,,,,,,,113394000.0,,,4740410000.0,,,,,80717000.0,,,,553688000.0,212015932000.0,,2018541000.0,,,,2418583000.0,271463000.0,,,,6183473000.0,4618443000.0,,,3366860000.0,,,,18877363000.0,13955000.0,230907250000.0,定期报告,是,20260430,CNY,合并期末,2026-04-29T21:56:03
20250930,,10772652000.0,,,,,2728908000.0,,,,6849945000.0,,,,,11160054000.0,503519000.0,,,,,,,,,,133928050000.0,137969123000.0,4041073000.0,,,,,,,,,,,1763481000.0,,30425686000.0,23976084000.0,19354000.0,18788000.0,597095000.0,,,,,,63292000.0,1288027000.0,,1351319000.0,,,,,,,,86393000.0,463230000.0,,,1318510000.0,786133000.0,,226749201000.0,,,9864192000.0,,4432745000.0,474498000.0,3958247000.0,182301644000.0,,,,,,,,3016000.0,574582000.0,6592291000.0,,,,,,,,272155000.0,,,287986000.0,,,,,,,,,,98753000.0,,,2734087000.0,,,,,80442000.0,,,,806013000.0,208047906000.0,,2018541000.0,,,,2418583000.0,416639000.0,,,,5979150000.0,4618413000.0,,,3236376000.0,,,,18687702000.0,13593000.0,226749201000.0,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T20:38:03
20250630,,9899020000.0,,,,,2018927000.0,,,,7026518000.0,,,,,11329197000.0,,,,,,,,,,,131961313000.0,136331337000.0,4529042000.0,,,,,,,,,,,1688714000.0,,30287765000.0,24404115000.0,19919000.0,97342000.0,597095000.0,,2553290000.0,1248590000.0,1304700000.0,,63496000.0,1304700000.0,,1368196000.0,,,,,,,,86446000.0,445158000.0,,,1401666000.0,617443000.0,,223248834000.0,,,6228257000.0,,4198755000.0,24997000.0,4173758000.0,178047945000.0,,,,,,,,98527000.0,1066485000.0,7494329000.0,,,,,,,,168922000.0,,,314568000.0,,,,,,,,,,173290000.0,,,6246788000.0,,,,,77514000.0,,,,564326000.0,204679706000.0,,2018541000.0,,,,2418583000.0,632640000.0,,,,5979150000.0,4618413000.0,,,2887892000.0,,,,18555219000.0,13909000.0,223248834000.0,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T21:00:04
20250331,,10451716000.0,,,,,2428741000.0,,,,6103983000.0,,,,,13692634000.0,21630000.0,,,,,,,,,,128738465000.0,133220123000.0,4481658000.0,,,,,,,,,,,1708940000.0,,26897568000.0,27299078000.0,20404000.0,10958000.0,597695000.0,,,,,,98874000.0,1335278000.0,,1434152000.0,,,,,,,,87270000.0,403908000.0,,,1356767000.0,635893000.0,,221889802000.0,,,3358172000.0,,5707941000.0,2190472000.0,3517469000.0,179082319000.0,,,,,,,,394000.0,1362826000.0,2605392000.0,,,,,,,,285451000.0,,,155928000.0,,,,,,,,,,171971000.0,,,10150774000.0,,,,,79893000.0,,,,553467000.0,203514528000.0,,1835037000.0,,,,2602087000.0,846993000.0,,,,5979150000.0,4061046000.0,,,3037135000.0,,,,18361448000.0,13826000.0,221889802000.0,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T21:30:03
20241231,,10733802000.0,,,,,2245289000.0,,,,5117896000.0,,,,,11007402000.0,,,,,,,,,,,124850814000.0,129334128000.0,4656292000.0,,,,,,,,,,,1680360000.0,,26839012000.0,26895468000.0,20832000.0,160743000.0,597695000.0,,2546022000.0,1181636000.0,1364386000.0,,86859000.0,1364386000.0,,1451245000.0,,,,,,,,78149000.0,406947000.0,,,1275891000.0,625555000.0,,213987100000.0,,,3042744000.0,,3092669000.0,90819000.0,3001850000.0,170249035000.0,,,,,,,,127087000.0,159846000.0,7275388000.0,,,,,,,,398187000.0,,,155067000.0,,,,,,,,,,204050000.0,,,10573401000.0,,,,,69967000.0,,,,583959000.0,195931400000.0,,1835037000.0,,,,2602087000.0,967248000.0,,,,5979150000.0,4061046000.0,,,2597273000.0,,,,18041841000.0,13859000.0,213987100000.0,定期报告,是,20260430,CNY,合并期末,2025-04-29T21:30:03
20240930,,9481318000.0,,,,,2503010000.0,,,,4147306000.0,,,,,14082664000.0,2484267000.0,,,,,,,,,,122362598000.0,126983303000.0,4620705000.0,,,,,,,,,,,1587261000.0,,25744353000.0,23131711000.0,21288000.0,121960000.0,522783000.0,,,,,,17872000.0,1392559000.0,,1410431000.0,,,,,,,,94007000.0,445358000.0,,,1270146000.0,651204000.0,,210061665000.0,,,3040142000.0,,3666926000.0,164872000.0,3502054000.0,169830713000.0,,,,,,,,89966000.0,1933832000.0,2744104000.0,,,,,,,,303189000.0,,,208853000.0,,,,,,,,,,243917000.0,,,9795005000.0,,,,,90326000.0,,,,980832000.0,192927805000.0,,1835038000.0,,,,2613412000.0,352606000.0,,,,5784558000.0,4059710000.0,,,2475109000.0,,,,17120433000.0,13427000.0,210061665000.0,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T18:00:03
20240630,,11875029000.0,,,,201865000.0,1644988000.0,,,,4384411000.0,,,,,18452146000.0,,,,,,,,,,,125914994000.0,130872839000.0,5126355000.0,,,,,,,,,,,1585260000.0,,24716339000.0,24317370000.0,21896000.0,100002000.0,522783000.0,,2565701000.0,1151457000.0,1414244000.0,,57850000.0,1414244000.0,,1472094000.0,,,,,,,,83711000.0,388465000.0,,,1439468000.0,381469000.0,,217502290000.0,,,3036667000.0,,5286959000.0,1484500000.0,3802459000.0,170344557000.0,,,,,,,,87529000.0,2448000000.0,3443378000.0,,,,,,,,163197000.0,,,227405000.0,,,,,,,,,,189340000.0,,,14806894000.0,,,,,74843000.0,,,,675870000.0,200784639000.0,,1821889000.0,141206000.0,,,2404214000.0,523719000.0,,,,5784558000.0,4059711000.0,,,1967990000.0,,,,16703287000.0,14364000.0,217502290000.0,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T17:00:03
20240331,,10778883000.0,,,,,2059462000.0,,,,2082909000.0,,,,,15835779000.0,,,,,,,,,,,124056976000.0,129007514000.0,4950538000.0,,,,,,,,,,,1519109000.0,,23088479000.0,27790241000.0,,123468000.0,522783000.0,,,,,,17917000.0,1525575000.0,,1543492000.0,,,,,,,,105542000.0,415012000.0,,,1288395000.0,548844000.0,,211759374000.0,,,3036379000.0,,5447596000.0,1874481000.0,3573115000.0,162127338000.0,,,,,,,,91576000.0,2807611000.0,2950164000.0,,,,,,,,232982000.0,,,147823000.0,,,,,,,,,,160315000.0,,,17319024000.0,,,,,100253000.0,,,,1201021000.0,195622082000.0,,1803073000.0,152014000.0,,,2302104000.0,434669000.0,,,,5200206000.0,3592229000.0,,,2638976000.0,,,,16123271000.0,14021000.0,211759374000.0,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T19:30:03
20231231,,11786173000.0,,,,,1507775000.0,,,,4109762000.0,,,,,10392970000.0,0.0,,,,,,,,,,117774987000.0,122290912000.0,4696412000.0,,,,,,,,,,,1500590000.0,,22583840000.0,28723426000.0,,91631000.0,522783000.0,,2610196000.0,1100309000.0,1509887000.0,,76823000.0,1509887000.0,,1586710000.0,,,,,,,,89920000.0,357165000.0,,,1322755000.0,214194000.0,,202564681000.0,,,3036908000.0,,3832264000.0,113443000.0,3718821000.0,157598488000.0,,,,,,,,76947000.0,1099718000.0,6641992000.0,,,,,,,,347849000.0,,,217545000.0,,,,,,,,,,306080000.0,,,13032288000.0,,,,,82695000.0,,,,495145000.0,186767919000.0,,1803073000.0,152015000.0,,,2314252000.0,496243000.0,,,,5200206000.0,3592229000.0,,,2224773000.0,,,,15782791000.0,13971000.0,202564681000.0,定期报告,是,20250430,CNY,合并期末,2024-04-26T19:30:03
