报告日,营业总收入,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入_中间业务,手续费及佣金收入_中间业务,手续费及佣金支出_中间业务,中间业务净收入,中间业务收入,中间业务支出,委托管理资产业务净收入,净交易收入,衍生产品业务收入,汇兑收益,租赁收益,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,其他业务收入,资产处置收益,其他收益,营业总成本,营业成本,营业税金及附加,销售费用,管理费用,财务费用,研发费用,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,不良资产处置损失专项准备,其他业务成本,营业利润,加：营业外收入,非流动资产处置利得,加：营业外支出,非流动资产处置损失,利润总额,减：所得税,含少数股东损益的净利润,持续经营净利润,终止经营净利润,少数股东损益,归属于母公司所有者的净利润,加:年初未分配利润,其他因素调整,可供分配的利润,盈余公积转入,一般风险准备转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,提取职工奖福基金,盈余公积补亏,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,持有至到期投资重分类为可供出售金融资产损益,其他债权投资公允价值变动,现金流量套期储备,金融资产重分类计入其他综合收益的金额,现金流量套期损益的有效部分,其他债权投资信用减值准备,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20130630,479616755.18,479616755.18,320802973.36,639870876.21,319067902.85,157465775.41,168435778.01,319067902.85,,,,,,,,,,,,,,1348006.41,,,104960271.68,104960271.68,19759948.4,,,,,21052919.47,63908654.45,,,,238749.36,374656483.5,49032.0,,,,374705515.5,93617757.58,281087757.92,,,,281087757.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20130711,CNY,合并期末,2020-03-16T08:21:11
20121231,708229880.25,708229880.25,506902550.56,1069216379.32,562313828.76,199841746.41,212150854.11,562313828.76,,,,,,,,,,,,,,1963082.0,,,198311121.27,198311121.27,39949054.25,,,,,57227138.4,101134928.62,,,,477498.72,509918758.98,2279728.59,,54476.36,,512144011.21,128048928.29,384095082.92,,,,384095082.92,394406727.81,,,,,38409508.29,,111766481.56,,,,,,,,,100000000.0,,528325820.88,,,,,,,,,,,,,,,,,,,384095082.92,,,,,其他,是,20130411,CNY,合并期末,2020-03-16T08:21:11
20120630,336061170.08,336061170.08,237476797.91,510909627.6,273432829.69,97623850.17,103106845.5,273432829.69,,,,,,,,,,,,,,960522.0,,,81990598.25,81990598.25,19007945.94,,,,,21012158.82,41731744.13,,,,238749.36,254070571.83,129868.27,,4128.0,,254196312.1,63637054.29,190559257.81,,,,190559257.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20120713,CNY,合并期末,2020-03-16T08:21:11
20111231,531802897.85,531802897.85,427615258.53,811915467.5,384300208.97,102889717.04,129486109.22,384300208.97,,,,,,,,,,,,,,1775421.0,,,147623211.23,147623211.23,30481839.59,,,,,47161816.49,69979555.15,,,,477498.72,384179686.62,74956.77,,76741.84,,384177901.55,96077173.71,288100727.84,,,,288100727.84,166050088.78,,454150816.62,,,28810072.78,,30934016.03,,,,,,394406727.81,,,,,394406727.81,,,,,,,,,,,,,,,,,,,288100727.84,,,,,其他,是,20130411,CNY,合并期末,2020-03-16T08:21:11
20110630,243881618.47,243881618.47,196382494.42,353116789.09,156734294.67,46670763.05,59891378.23,156734294.67,,,,,,,,,,,,,,828361.0,,,59959858.19,59959858.19,14324074.23,,,,,15397034.6,30000000.0,,,,238749.36,183921760.28,47404.0,,75691.84,,183893472.44,46007568.92,137885903.52,,,,137885903.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20110715,CNY,合并期末,2021-06-13T19:06:02
20101231,307286328.55,307286328.55,257853483.13,416301415.91,158447932.78,48118404.42,59171572.92,158447932.78,,,,,,,,,,,,,,1314441.0,,,76877813.22,76877813.22,17586267.82,,,,,33862708.12,25040265.16,,,,388572.12,230408515.33,1102440.31,,31513.84,,231479441.8,61297714.88,170181726.92,,,,170181726.92,186972378.42,,357154105.34,,,17018172.69,,33322716.14,,,,,,306813216.51,,,134173135.04,,172640081.47,,,,,,,,,,,,,,,,,,,,,,,,其他,是,20110325,CNY,合并期末,2021-06-13T19:06:02
20100630,143692617.75,143692617.75,113178555.98,169403614.06,56225058.08,30003181.77,33888270.77,56225058.08,,,,,,,,,,,,,,510880.0,,,33638390.46,33638390.46,8158374.5,,,,,13330193.2,12000000.0,,,,149822.76,110054227.29,996196.91,,,,111050424.2,27800858.71,83249565.49,,,,83249565.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20101108,CNY,合并期末,2020-03-16T08:21:11
20091231,201142551.96,201142551.96,141344205.01,202141421.67,60797216.66,59361296.95,61275416.95,60797216.66,,,,,,,,,,,,,,437050.0,,,54433320.25,54433320.25,11222380.29,,,,,24431453.72,18657693.92,,,,121792.32,146709231.71,389950.57,,36083.25,,147063099.03,36824314.95,110238784.08,,,,110238784.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,是,20100318,CNY,合并期末,2020-03-16T08:21:11
20090630,84645222.8,84645222.8,54033595.65,79758633.19,25725037.54,30381777.15,30697662.15,25725037.54,,,,,,,,,,,,,,229850.0,,,19916343.02,19916343.02,4689984.87,,,,,9165461.99,6000000.0,,,,60896.16,64728879.78,27910.0,,31957.83,,64724831.95,16164125.69,48560706.26,,,,48560706.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20090709,CNY,合并期末,2020-03-16T08:21:11
20081231,113739668.13,113739668.13,82394408.22,129471748.22,47077340.0,30834654.91,31052321.91,47077340.0,,,,,,,,,,,,,,510605.0,,,32152894.28,32152894.28,6281541.98,,,,,17429669.31,8319890.67,,,,121792.32,81586773.85,64584.48,,159586.87,,81491771.46,20929867.74,60561903.72,,,,60561903.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,是,20090327,CNY,合并期末,2021-06-13T19:06:02
20080630,54247042.22,54247042.22,36290561.17,55392781.12,19102219.95,17746381.05,17746381.05,19102219.95,,,,,,,,,,,,,,210100.0,,,19702524.66,19702524.66,2996158.51,,,,,7485644.25,9159825.74,,,,60896.16,34544517.56,63615.36,,105860.44,,34502272.48,8834970.97,25667301.51,,,,25667301.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20080711,CNY,合并期末,2021-06-13T19:06:02
20071231,84479564.81,84479564.81,-16321132.24,540731.16,16861863.4,19879684.6,20156712.6,16861863.4,,,,,,,,80520111.45,,,,,,400901.0,,,15479392.27,15479392.27,4678719.4,,,,,10713106.97,,,,,87565.9,69000172.54,969.12,,186055.81,,68815085.85,23866442.41,44948643.44,,,,44948643.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,是,20101108,CNY,合并期末,2021-06-13T19:06:02
20061231,69959192.96,69959192.96,-6419046.38,353510.01,6772556.39,14203015.96,14203015.96,6772556.39,,,,,,,,53353456.05,111949.4,,,,,8709817.93,,,19565029.88,19565029.88,3866137.44,,,,,13090850.92,,,,,2608041.52,50394163.08,969.12,,270529.24,,50124602.96,16084075.85,34040527.11,,,,34040527.11,34749913.96,,53790441.07,,,3404052.71,,921701.39,,,,,,49464686.97,,,,,49464686.97,,,,,,,,,,,,,,,,,,,,,,,,其他,是,20080407,CNY,合并期末,2020-03-16T08:21:11
20051231,55221398.05,55221398.05,-2990045.88,1649873.32,4639919.2,10927035.14,10927035.14,4639919.2,,,,,,,,43376855.21,-183765.42,,,,,4091319.0,,,6442434.69,6442434.69,3047013.9,,,,,12392888.39,,,,,-8997467.6,48778963.36,170969.12,,150412.84,,48799519.64,13093216.02,35706303.62,,,,35706303.62,20126307.66,,45832611.28,,,3570630.36,,7512066.96,,,,,,34749913.96,,,,,34749913.96,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20080407,CNY,合并期末,2020-03-16T08:21:11
