报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,,,1426205596.9,1385000000.0,,,1239286032.64,,,,,,,,,,834536668.35,4885028297.89,,,443285281.2,,,127589659.9,,9914395.06,,528362703.38,,,2978732726.92,,,877226476.09,164124563.71,947336110.01,6076571916.27,-1191543618.38,,1536717298.7,68142964.81,40924.52,,,1604901188.03,,138419724.14,,,138419724.14,1466481463.89,,,,,7867100.0,7709983134.07,,7717850234.07,8188294911.33,275335594.12,,171311899.1,8634942404.55,-917092170.48,716413.69,-641437911.28,,,,,13297323968.54,12655886057.26,定期报告,未审计,20241031,CNY,合并期末,2023-10-27T17:32:02
20230630,,,,964284802.33,100000000.0,,,3996450440.32,,,914560706.85,,,,,,,442219152.56,6417515102.06,,,286084845.13,,,154122518.3,,225404527.66,,,,,4882769475.62,,,705961140.31,118623137.57,608670756.34,6981636400.93,-564121298.87,,1623923798.52,61244637.74,318099.56,,,1685486535.82,,104115679.91,,,104115679.91,1581370855.91,,,,,7867100.0,5893945356.85,,5901812456.85,5040407862.92,213674358.27,,154985392.82,5409067614.01,492744842.84,1174487.59,1511168887.47,14808492856.01,13297323968.54,,,13297323968.54,14808492856.01,定期报告,未审计,20240831,CNY,合并期末,2023-08-30T19:17:02
20230331,,,,462578524.04,,,,2342563868.61,,,466717180.92,,,,,,,62412800.99,3334272374.56,,,136581067.91,,,180107743.93,,614117395.06,,,,,3215828021.3,,,502878589.89,16589054.06,555246143.61,5221348015.76,-1887075641.2,,1074913578.87,18349095.18,228233.84,,,1093490907.89,,26281597.05,,,26281597.05,1067209310.84,,,,,,3350946699.51,,3350946699.51,1896089650.0,133892412.14,,96267549.89,2126249612.03,1224697087.48,1466874.15,406297631.27,,,,,13297323968.54,13703621599.81,定期报告,未审计,20240427,CNY,合并期末,2023-04-21T18:12:03
20221231,,3878197341.11,,2337658484.71,,,1125451253.11,,,,,,,,,,,248795664.86,7590102743.79,,,623527365.83,1400000000.0,,,663253853.34,259893743.53,,722131004.66,,,,,,1175349877.56,201040338.91,542407706.86,5587603890.69,2002498853.1,,,53263371.7,302477.73,,,53565849.43,1278489633.84,226953368.77,,,1505443002.61,-1451877153.18,,,,,94697469.77,12215056807.12,,12309754276.89,13704749743.0,527631435.78,9090400.0,202455664.17,14434836842.95,-2125082566.06,1717698.8,-1572743167.34,13297323968.54,14870067135.88,,,14870067135.88,13297323968.54,定期报告,是,20240329,CNY,合并期末,2023-03-29T18:57:05
20220930,,4281848986.92,,1794900191.72,,,1213937612.31,,,,,,,,,,,340689541.08,7631376332.03,,,477824756.85,2150000000.0,,,2452855897.83,641538830.22,,963674519.31,,,,,,971218317.09,161346252.56,614868446.45,8433327020.31,-801950688.28,,522604356.02,73673448.98,350032.0,,,596627837.0,,170199142.23,,,170199142.23,426428694.77,,,,,95781588.49,10010710139.84,,10106491728.33,10833585827.67,406949814.33,9090400.0,64287561.81,11304823203.81,-1198331475.48,2987044.3,-1570866424.69,,,,,14870067135.88,13299200711.19,定期报告,未审计,20231028,CNY,合并期末,2022-10-28T20:27:04
20220630,,,,1182156660.17,,,990661209.75,1794888343.43,,,2144523767.4,,,,,,,219671301.12,6331901281.87,,,340368042.43,1300000000.0,,,,411069394.85,,,,,439015479.12,,,797794541.03,129286092.58,288238806.62,3705772356.63,2626128925.24,,191778961.15,27288200.87,224687.76,,,219291849.78,,93775797.91,,,93775797.91,125516051.87,,,,,49547585.16,6894611718.12,,6944159303.28,8221466097.03,265816301.85,,41085182.96,8528367581.84,-1584208278.56,2989889.8,1170426588.35,16040493724.23,14870067135.88,,,14870067135.88,16040493724.23,定期报告,未审计,20230831,CNY,合并期末,2022-08-22T17:17:03
20220331,,,,633142821.07,,,732227835.73,1812202057.87,,,,,,,,,,107858711.97,3285431426.64,,,140986500.89,1850000000.0,,,,301416288.0,,391539518.92,,,741303911.8,,,598537556.38,46709604.15,286286001.51,4356779381.65,-1071347955.01,,77212756.11,7655570.79,255187.36,,,85123514.26,,115753822.01,,,115753822.01,-30630307.75,,,,,,5045242316.98,,5045242316.98,4018865000.0,136931433.99,,18224968.19,4174021402.18,871220914.8,2180501.14,-228576846.82,,,,,14870067135.88,14641490289.06,定期报告,未审计,20230422,CNY,合并期末,2022-04-29T18:42:04
20211231,,,,2984204762.72,,,,,,908351491.46,2016567261.23,,,,,,,2016609365.55,7925732880.96,,,768512368.1,790000000.0,,738220210.2,1652086917.38,,,,,,1336048752.31,,,1139438589.33,471594792.58,1986245160.35,8882146790.25,-956413909.29,,1326111871.62,127650667.04,1284228.66,162261400.0,,1617308167.32,,220635769.29,,,220635769.29,1396672398.03,,,,,10000000.0,11941017000.0,,11951017000.0,9983292940.64,678187191.34,22110119.8,173628888.72,10835109020.7,1115907979.3,1578376.6,1557744844.64,14870067135.88,13312322291.24,,,13312322291.24,14870067135.88,定期报告,是,20230330,CNY,合并期末,2022-03-25T18:57:03
20210930,,,,2204936621.81,,,,,,814081839.46,1799443052.63,,,,,,,1544572061.11,6363033575.01,,,575318629.6,1290000000.0,,470236378.14,161091346.57,,,,,,2280394534.07,,,893308962.26,345296700.67,1162340301.49,7177986852.8,-814953277.79,,932910078.78,64927590.51,515680.25,,,998353349.54,,66049328.12,,,66049328.12,932304021.42,,,,,111008525.0,8945038000.0,,9056046525.0,7807989015.7,334657536.3,21041791.0,66814771.15,8209461323.15,846585201.85,957258.31,964893203.79,,,,,13312322291.24,14277215495.03,定期报告,未审计,20221029,CNY,合并期末,2021-10-29T18:32:05
20210630,,,,1367476766.24,,,,,,379682648.77,784572094.53,,,,,,,1078773742.34,3610505251.88,,,352218875.17,1190000000.0,,177613222.4,543881059.9,,,,,,733618289.36,,,652047581.8,235541624.85,1008328566.99,4893249220.47,-1282743968.59,,279389011.9,49253297.11,189323.91,,,328831632.92,,35428240.3,,,35428240.3,293403392.62,,,,,10000000.0,7230039000.0,,7240039000.0,4498073000.0,302135652.54,1470000.0,41716255.08,4841924907.62,2398114092.38,-281103.3,1408492413.11,14720814704.35,13312322291.24,,,13312322291.24,14720814704.35,定期报告,未审计,20220823,CNY,合并期末,2021-08-27T17:02:04
20210331,,350389329.54,,790998070.01,,,,,,328456839.46,79703265.57,,,,,,,705731828.28,2255279332.86,,,176560408.91,90000000.0,,83718323.72,522299346.57,,,,,,,,,424678844.88,55122344.2,815833792.18,2168213060.46,87066272.4,,,25393077.54,,,,25393077.54,22042868.09,17151865.2,,,39194733.29,-13801655.75,,,,,,3166261000.0,50282311.6,3216543311.6,1171127000.0,118972949.63,,18212119.4,1308312069.03,1908231242.57,-557215.23,1980938643.99,,,,,13312322291.24,15293260935.23,定期报告,未审计,20220430,CNY,合并期末,2021-04-20T17:02:03
20201231,,,,2702035174.8,1330000000.0,,,3480155509.95,,700025363.1,1660163609.91,,,,,,,1506857134.57,11379236792.33,,,688281627.02,,,1622093003.66,,,,,,,4504583697.73,,,850448240.88,244373933.87,2098653166.86,10008433670.02,1370803122.31,,,60584894.64,219869.46,,,60804764.1,1278882226.5,117362199.51,,,1396244426.01,-1335439661.91,,3644663940.0,,,689174336.0,6117939031.63,,10451777307.63,8366714808.43,476776544.21,6634020.0,133454629.51,8976945982.15,1474831325.48,-3348221.2,1506846564.68,13312322291.24,11805475726.56,,,11805475726.56,13312322291.24,定期报告,是,20220326,CNY,合并期末,2021-03-30T18:57:04
20200930,,,,2083241173.96,355000000.0,,,543695163.38,,1149849503.24,1192346124.31,,,,,,,1438024649.61,6762156614.5,,,501247926.88,,,1389944695.13,,,,,,,888525104.99,,,657229366.75,189388051.5,1887149690.01,5513484835.26,1248671779.24,,,57374556.13,121520.51,,,57496076.64,1593849740.23,61851139.69,,,1655700879.92,-1598204803.28,,3617129826.33,,,716761120.0,4370876478.92,,8704767425.25,6491669717.64,368466204.02,6634020.0,84041663.29,6944177584.95,1760589840.3,-3053601.67,1408003214.59,,,,,11805475726.56,13213478941.15,定期报告,未审计,20211030,CNY,合并期末,2020-10-30T16:32:03
20200630,,,,1208072344.86,240000000.0,,,2365737960.69,,630730969.51,2023415882.52,,,,,,,539098646.1,7007055803.68,,,316180245.75,,,421854635.58,,,,,,,1541121657.71,,,459907380.83,138305871.98,1063614404.95,3940984196.8,3066071606.88,,,48414005.66,180061.48,,,48594067.14,53528833.25,30492634.99,,,84021468.24,-35427401.1,,,,,413240256.0,2865576000.0,,3278816256.0,3395029926.34,265178895.7,5434020.0,59932968.39,3720141790.43,-441325534.43,-2759526.7,2586559144.65,14392034871.21,11805475726.56,,,11805475726.56,14392034871.21,定期报告,未审计,20210828,CNY,合并期末,2020-08-27T22:07:03
20200331,,,,503484706.64,330000000.0,,,2590606019.14,,756638251.52,1112886645.06,,,,,,,479177330.41,5772792952.77,,,157933297.99,,,181363715.9,,,,,,,3256488245.71,,,343886036.71,64510272.09,581662486.71,4585844055.11,1186948897.66,,102692909.93,20646587.03,5983.0,,,123345479.96,,21705341.11,,,21705341.11,101640138.85,,,,,375723200.0,635087000.0,,1010810200.0,1103991000.0,99374844.75,,11578995.3,1214944840.05,-204134640.05,-2792721.39,1081661675.07,,,,,11805475726.56,12887137401.63,定期报告,未审计,20210421,CNY,合并期末,2020-04-30T02:17:03
20191231,,,,1916877772.13,120000000.0,,,,,5680048334.81,2334006955.2,,,,,,,775420722.91,10826353785.05,,,565340715.48,,,1284847392.28,1439852973.97,,,,,,1770935074.2,,,748006626.6,314710691.29,1214320340.55,7338013814.37,3488339970.68,,,103301122.28,41811328.73,,,145112451.01,126399963.48,105167749.41,,,231567712.89,-86455261.88,,,,,3740032224.18,8525253892.34,,12265286116.52,12225037946.72,651455777.88,33927012.2,584905867.76,13461399592.36,-1196113475.84,-2411060.48,2203360172.48,11805475726.56,9602115554.08,,,9602115554.08,11805475726.56,定期报告,是,20210331,CNY,合并期末,2020-04-22T19:52:03
20190930,,,,1354582381.86,,,,326063903.6,,5282644312.45,2044143163.35,,,,,,,917046139.6,9924479900.86,,,490857081.9,840000000.0,,947663441.72,,,,,,,2794482371.11,,,630736096.13,205729325.44,1535262381.86,7444730698.16,2479749202.7,,1891302660.34,213587503.52,46343046.86,,,259930550.38,630657640.12,42566734.97,,,673224375.09,-413293824.71,,,,,3086136864.16,7005906000.0,,10092042864.16,10456718699.89,470733298.81,15727012.2,478339552.54,11405791551.24,-1313748687.08,2349817.44,755056508.35,,,,,9602115554.08,10357172062.43,定期报告,未审计,20201031,CNY,合并期末,2020-03-13T14:52:11
20190630,,,,1037111096.17,,,,3718991574.04,,,2936176508.79,,,,,,,221005583.84,7913284762.84,,,349805229.43,1230617022.08,,948277060.42,,,,,,,476704501.14,,,444118975.15,90419606.62,781646302.16,4321588697.0,3591696065.84,,898997630.36,65284082.39,515992.02,,,65800074.41,940790159.9,31069810.15,,,971859970.05,-906059895.64,,,,,1557700000.0,6113476000.0,,7671176000.0,7744921923.33,332305067.92,14607012.2,,8077226991.25,-406050991.25,-115348.84,2279469830.11,11881585384.19,9602115554.08,,,9602115554.08,11881585384.19,定期报告,未审计,20200828,CNY,合并期末,2020-03-13T14:52:11
20190331,,,,488607192.07,,,,2977170808.22,,,3988107208.5,,22408799.51,,,,,322249842.93,7798543851.23,,,69633861.5,498731251.51,,959113793.16,,,,,,,1678776541.78,,,227359026.61,26367638.59,931030800.49,4391012913.64,3407530937.59,,,39631459.14,31966.06,,,39663425.2,683770389.4,11283553.89,,758243.74,695812187.03,-656148761.83,,,,,1115335684.38,3437133000.0,,4552468684.38,2649270028.11,30719290.21,,9213300.05,2689202618.37,1863266066.01,1586161.33,4616234403.1,,,,,9602115554.08,14218349957.18,定期报告,未审计,20200430,CNY,合并期末,2020-03-13T14:52:11
20181231,,,,2066002269.03,1226402399.94,40000000.0,1924035871.66,2871402737.92,,123241354.26,,,,,,,,495712784.44,8746797417.25,,,670226790.73,,,,,,,965442745.7,,,3594996932.99,,,721224991.85,149189319.67,619795907.55,7155276688.49,1591520728.76,,,35045136.49,1304931.05,,,36350067.54,1002378508.29,48775538.51,,,1051154046.8,-1014803979.26,,18670000.0,18670000.0,18670000.0,1876249633.39,4260523000.0,,6155442633.39,7274610824.94,706814066.68,27519449.38,133397683.54,8114822575.16,-1959379941.77,-2532285.94,-1385195478.21,9602115554.08,10987311032.29,,,10987311032.29,9602115554.08,定期报告,是,20200423,CNY,合并期末,2020-03-13T14:52:11
20180930,,,,1217492300.42,1385000000.0,40000000.0,1523471500.81,777549545.9,,,,,,,,,,1609076070.34,6552589417.47,3941697620.84,,265389501.58,,,,,,,711750641.94,,,3941697620.84,,,563178876.92,188849350.69,1532929464.92,7638195456.89,-1085606039.42,,647038893.02,24886488.51,34766.7,,143110.83,672103259.06,960986498.49,35154572.9,,1658359.43,997799430.82,-325696171.76,,18670000.0,18670000.0,18670000.0,2347093994.4,3185791000.0,,5551554994.4,5567735352.6,544390257.44,27519449.38,133397683.54,6245523293.58,-693968299.18,17929121.56,-2087341388.8,,,,,10987311032.29,8899969643.49,定期报告,未审计,20191031,CNY,合并期末,2020-03-13T14:52:11
20180630,,,,598009288.71,1200000000.0,40000000.0,1063660326.13,,,,521862598.65,,,,,,,642537688.35,4066069901.84,1795716674.23,,146504728.52,,,,925225579.04,,,,,,1795716674.23,,,429119231.73,111295533.41,828370561.91,4670632308.84,-604562407.0,,198282940.0,5511066.06,42370.48,,42370.48,203836376.54,337704493.97,16268470.14,,,353972964.11,-150136587.57,,,,,1020000000.0,2486052000.0,,3506052000.0,3328884828.33,432174747.01,27519449.38,133397683.54,3894457258.88,-388405258.88,3094935.21,-1140009318.24,9847301714.05,10987311032.29,,,10987311032.29,9847301714.05,定期报告,未审计,20190828,CNY,合并期末,2020-03-13T14:52:11
20180331,,,,372300831.12,285000000.0,40000000.0,214545401.19,711700393.09,,,478392144.21,,,,,,,472725741.39,2574664511.0,1119208730.85,,230840477.73,,,,,,,434400000.0,,,1119208730.85,,,268792942.85,61250453.28,858777601.25,2973270205.96,-398605694.96,,231010357.5,24164509.45,,,458324.52,255633191.47,535406372.4,6528117.85,,398064.86,542332555.11,-286699363.64,,,,,350000000.0,475876000.0,158431871.2,984307871.2,1370944595.2,46941521.43,,,1417886116.63,-433578245.43,3253955.21,-1115629348.82,,,,,10987311032.29,9871681683.47,定期报告,未审计,20190419,CNY,合并期末,2020-03-13T14:52:11
20171231,,,,1887309871.14,615000000.0,,,,,,,,434400000.0,,,,,1087200286.57,4023910157.71,306111825.42,,275954854.54,,40000000.0,283872364.39,1464069076.64,,,2841426912.43,,,,,,766100987.44,318162878.04,1881489170.86,8177188069.76,-4153277912.05,,,208098310.1,609023.1,,,208707333.2,609949283.8,88889044.06,,,698838327.86,-490130994.66,,821307789.0,821307789.0,821307789.0,1468256626.13,5000141269.63,,7289705684.76,4943690000.0,1337136822.86,22775591.97,564240388.24,6845067211.1,444638473.66,-1290753.6,-4200061186.65,10987311032.29,15187372218.94,,,15187372218.94,10987311032.29,定期报告,是,20190329,CNY,合并期末,2020-03-13T14:52:11
20170930,,,,1374175167.34,910000000.0,,,,,,,,,,,,,712398714.59,2996573881.93,220461052.91,,166446899.58,,,261946844.46,662534936.65,,,1998455962.49,,,,,,586022527.2,220915187.91,1705333165.72,5822116576.92,-2825542694.99,,238253206.92,216371325.52,,,,454624532.44,1046199794.99,47615578.53,,270489.52,1094085863.04,-639461330.6,,807977789.0,807977789.0,807977789.0,1040667513.65,2689420000.0,,4538065302.65,4377680000.0,977930590.16,22775591.97,560836148.17,5916446738.33,-1378381435.68,668013.35,-4842717447.92,,,,,15187372218.94,10344654771.02,定期报告,未审计,20181031,CNY,合并期末,2020-03-13T14:52:11
20170630,,358759472.02,,885985289.88,450000000.0,,563672473.54,,,,,,,,,,,423480046.93,2681897282.37,,,147933037.65,,,,177469088.11,,,1083531020.12,,,,,,437174104.63,160943422.46,306490621.08,2313541294.05,368355988.32,,126773657.36,40731081.49,,,,167504738.85,718676383.28,38161692.86,,299089.87,757137166.01,-589632427.16,,807977789.0,807977789.0,807977789.0,425247924.7,388180000.0,,1621405713.7,3937210000.0,960108791.55,22775591.97,560836148.17,5458154939.72,-3836749226.02,603412.21,-4057422252.65,11129949966.29,15187372218.94,,,15187372218.94,11129949966.29,定期报告,未审计,20180830,CNY,合并期末,2020-03-13T14:52:11
20170331,,490846148.55,,436061680.05,,,52695291.61,,,,,,,,,,,331481115.38,1311084235.59,,,56016325.77,400000000.0,,,2198776941.7,,,349496136.77,,,,,,244023254.24,100978336.21,380598858.89,3729889853.58,-2418805617.99,,371634327.06,78812648.34,,,,450446975.4,,11391318.71,,,11391318.71,439055656.69,,470883816.0,470883816.0,470883816.0,463870275.0,111510000.0,,1046264091.0,1939643205.0,99573204.85,13144202.91,,2039216409.85,-992952318.85,-109358.08,-2972811638.23,,,,,15187372218.94,12214560580.71,其他,未审计,20180425,CNY,合并期末,2020-03-13T14:52:11
20161231,,,,2248941692.88,400000000.0,,2035131099.49,1897800233.23,,,,,,,,,,327240285.44,6909113311.04,2476003106.91,,315644037.6,,,,,,,4499160676.28,,,,,,950258167.2,583123607.72,786914139.38,9611103735.09,-2701990424.05,,,58854693.11,2842141.18,43877593.48,2842141.18,105574427.77,186017665.63,92276469.83,14616100.12,,292910235.58,-187335807.81,,2906257373.49,236445631.07,236445631.07,664627790.04,4013245593.85,,7584130757.38,5107230000.0,1559835777.36,15837669.9,,6667065777.36,917064980.02,-3442833.21,-1975704085.05,15187372218.94,17163076303.99,,,17163076303.99,15187372218.94,定期报告,是,20180330,CNY,合并期末,2020-03-13T14:52:11
