报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,3573932035.02,,2689877746.6,,,,,,,,,,,,,,1325922141.78,7589731923.4,,,579684235.11,850000000.0,,551246815.74,2669222382.88,,,2640540865.79,,,,,,1203168591.28,246604975.83,1637861907.76,10378329774.39,-2788597850.99,,4608000.0,191785535.67,99509.71,,,199155399.12,820837299.51,134514414.6,,11512822.38,966864536.49,-767709137.37,,,,,10000000.0,5156331000.0,,5166331000.0,5328810000.0,728328692.14,59919569.43,54902548.07,6112041240.21,-945710240.21,356977.15,-4501660251.42,,,,,26625163209.54,22123502958.12,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T23:17:03
20230630,,,,1878853086.35,1521000000.0,,,5333614573.68,,,,,,,,,,943894675.83,9677362335.86,,,425869626.44,,,585270100.22,,,,989848143.76,,,4540662474.72,,,776497078.25,185161857.89,1079389168.57,8582698449.85,1094663886.01,,,145209701.72,62333.27,,,145338827.46,2834848232.5,81178168.88,,8907090.85,2924933492.23,-2779594664.77,,,,,10000000.0,4799628000.0,,4809628000.0,3822262000.0,570304675.68,59919569.43,36699446.57,4429266122.25,380361877.75,424184.93,-1304144716.08,25321018493.46,26625163209.54,,,26625163209.54,25321018493.46,定期报告,未审计,20240824,CNY,合并期末,2023-08-04T21:07:07
20230331,,,,940184935.24,,,,10271025333.09,,,143141674.41,,,,,,,362757767.33,11717109710.07,,,215416577.01,2279000000.0,,465324293.64,,,,,,,205726034.17,,,325702125.04,59574750.01,1052929525.27,4603673305.14,7113436404.93,,,65443455.43,34943.02,,,65545190.92,7875692495.78,43488149.92,,1616681.07,7920797326.77,-7855252135.85,,,,,10000000.0,3686275000.0,,3696275000.0,2495962000.0,202057835.08,,19157329.91,2717177164.99,979097835.01,-198674.22,237083429.87,,,,,26625163209.54,26862246639.41,定期报告,未审计,20240430,CNY,合并期末,2023-04-27T23:27:04
20221231,,,,3648427757.23,1500000000.0,,1793722591.97,,,,,,,,,,,1390079284.96,8332229634.16,,,716594717.24,,,,1995385171.71,,,828992465.8,,,1712169132.82,,,1590926606.11,322058513.48,3692463624.08,10858590231.24,-2526360597.08,,7651509975.28,322389721.78,136624.3,,,8058276621.12,7600000.0,187067624.46,,42863867.54,237531492.0,7820745129.12,,16160000.0,,16160000.0,10000000.0,5933874000.0,,5960034000.0,5953027000.0,723705849.79,68187679.06,72652773.9,6749385623.69,-789351623.69,1059033.65,4506091942.0,26625163209.54,22119071267.54,,,22119071267.54,26625163209.54,定期报告,是,20240309,CNY,合并期末,2023-04-28T02:37:07
20220930,,3381575795.05,,2778255370.32,,1995855628.5,1995855628.5,9328946202.59,,,,,,,,,,1140097192.45,18624730188.91,,,533980602.93,1519000000.0,,,,,,1489994836.38,,,,,,1272758604.84,275629331.93,2645022501.94,7736385878.02,10888344310.89,,19085682.16,301806047.32,111138.06,,,405053872.96,5583970732.15,134687740.54,,7241092.58,5725899565.27,-5320845692.31,,16160000.0,16160000.0,16160000.0,10000000.0,5638127000.0,,5664287000.0,5690043000.0,650977198.19,68187679.06,56947133.75,6397967331.94,-733680331.94,1244370.89,4835062657.53,,,,,22119071267.54,26954133925.07,定期报告,未审计,20231031,CNY,合并期末,2022-10-29T02:37:04
20220630,,648483974.44,,1833114328.16,,,1286387544.68,8301433648.85,,,1220304801.99,,,,,,,667975540.05,13957699838.17,,,383259227.77,589000000.0,,,,,,,,,,,,980492021.21,190654439.24,2256575897.24,4399981585.46,9557718252.71,,17946810.04,256298508.66,85279.9,,4941850.07,279272448.67,4111869950.77,88209456.71,,4617378.85,4204696786.33,-3925424337.66,,16160000.0,16160000.0,16160000.0,10000000.0,2851039000.0,,2877199000.0,2385244000.0,481689137.89,64697679.06,37923462.94,2904856600.83,-27657600.83,582579.41,5605218893.63,27724290161.17,22119071267.54,,,22119071267.54,27724290161.17,定期报告,未审计,20230805,CNY,合并期末,2022-08-19T20:37:05
20220331,,,,943849072.32,781000000.0,,1028520731.67,722144529.4,,,,,,,,,,573726448.97,4049240782.36,,,208923910.16,,,,,,,242549140.42,,,2375145825.16,,,376207472.46,101392174.43,1416700720.13,4720919242.76,-671678460.4,,3055325012.6,185507868.07,32857.87,,1244515.82,3242110254.36,,43263088.35,,315755.15,43578843.5,3198531410.86,,16160000.0,16160000.0,16160000.0,,101039000.0,,117199000.0,834205000.0,118212537.41,,21682161.22,974099698.63,-856900698.63,-58378.17,1669893873.66,,,,,22119071267.54,23788965141.2,定期报告,未审计,20230428,CNY,合并期末,2022-04-27T20:17:04
20211231,,,,3879553938.43,589000000.0,,,,,,4580239529.01,,,,,,,2645635641.84,11694429109.28,,,839368105.46,,,1414165954.39,1565470165.99,,,,,,1656594504.82,,,1461026609.59,564224829.24,3137058807.68,10637908977.17,1056520132.11,,4871698812.98,240103566.63,231470.22,,52668832.47,5164702682.3,111000000.0,247156015.11,,22113132.13,380269147.24,4784433535.06,,,,,10000000.0,7591292000.0,,7601292000.0,7329227000.0,1249543667.51,44829989.15,79099108.58,8657869776.09,-1056577776.09,-1470376.03,4782905515.05,22119071267.54,17336165752.49,,,17336165752.49,22119071267.54,定期报告,是,20230428,CNY,合并期末,2022-03-17T22:22:03
20210930,,2682478513.85,,2781743133.95,,,,,,,3543369915.33,,,,,,,1482452159.4,10490043722.53,,,656079833.22,1500000000.0,1421816313.99,1421816313.99,13539079865.21,,,,,,,,,1129107701.35,434438444.58,2299298487.06,20979820645.41,-10489776922.88,,16021536921.04,180509683.25,187045.39,,,16238368316.87,86000000.0,193825701.47,,14980815.7,294806517.17,15943561799.7,,,,,10000000.0,7294147000.0,,7304147000.0,4588770000.0,1054400376.17,44829989.15,59015823.62,5702186199.79,1601960800.21,-1253594.09,7054492082.94,,,,,17336165752.49,24390657835.43,定期报告,未审计,20221029,CNY,合并期末,2021-10-28T20:47:03
20210630,,,,1760269006.55,,,,7176625469.57,,,1244994405.46,,,,,,,1121896449.45,11303785331.03,,,427380868.14,1500000000.0,,839172047.82,,,,,,,22576294085.94,,,834706277.8,295535884.1,2152438068.64,28625527232.44,-17321741901.41,,17524295976.63,177592772.15,132756.57,,21640018.29,17723661523.64,20000000.0,126440749.9,,3660927.79,150101677.69,17573559845.95,,,,,10000000.0,4194450000.0,,4204450000.0,1142140000.0,814828402.56,729989.15,37920176.23,1994888578.79,2209561421.21,-1253114.32,2460126251.43,19796292003.92,17336165752.49,,,17336165752.49,19796292003.92,定期报告,未审计,20220820,CNY,合并期末,2021-08-20T22:47:04
20210331,,,,826510095.59,,,,5704002175.51,,,512228231.44,,,,,,,406995688.65,7449736191.19,,,208184839.97,3700000000.0,,159224296.38,,,,,,,18243614601.51,,,438260464.43,85955490.66,852779212.39,23688018905.34,-16238282714.15,,15203855215.77,124761899.86,20041.86,,,15328637157.49,,100324210.49,,1290234.38,101614444.87,15227022712.62,,,,,10000000.0,2780000000.0,,2790000000.0,400000000.0,69566849.34,,18221034.78,487787884.12,2302212115.88,458313.35,1291410427.7,,,,,17336165752.49,18627576180.19,定期报告,未审计,20220428,CNY,合并期末,2021-04-27T21:02:03
20201231,,,,3383516918.45,,,,2845328910.34,,,1968666637.04,,,,,,,879466839.32,9076979305.15,3446223139.39,,776968680.16,1590000000.0,,2101843238.02,,,,,,,3446223139.39,,,1144528957.81,618983277.57,2252876282.41,11931423575.36,-2854444270.21,,11994604805.68,886267713.09,72606.77,,,12880945125.54,5141263912.17,1454824063.26,,2165526.26,6598253501.69,6282691623.85,,3987623613.15,,,,12487110000.0,,16474733613.15,14118666800.0,1011115055.99,29710986.74,21627244.27,15151409100.26,1323324512.89,-2167132.57,4749404733.96,17336165752.49,12586761018.53,,,12586761018.53,17336165752.49,定期报告,是,20220318,CNY,合并期末,2021-03-19T21:27:03
20200930,,,,2436295758.7,,,,7212454736.03,,,1411839296.52,,,,,,,731566449.11,11792156240.36,,,578306991.21,3990000000.0,,1466036012.58,,,,,,,15241206388.98,,,906291556.18,470623835.94,1585692610.75,24238157395.64,-12446001155.28,,15288531254.02,758713278.01,47688.9,,,16047292220.93,24750000.0,1418788249.42,,634018.13,1444172267.55,14603119953.38,,3987623613.15,,,,10437110000.0,,14424733613.15,11076656800.0,812007373.66,3250986.74,21548244.27,11910212417.93,2514521195.22,-588455.28,4671051538.04,,,,,12586761018.53,17257812556.57,定期报告,未审计,20211029,CNY,合并期末,2020-10-27T21:32:03
20200630,,,,1495168820.18,,,,,,,1505403091.87,,,,,,,429221612.25,3429793524.3,,,376323433.72,3005000000.0,,325272283.23,5699922415.24,,,,,,8522125723.93,,,687419271.16,306386074.35,1152108590.41,20074557792.04,-16644764267.74,,20119886601.11,593340211.71,31848.9,,,20713258661.72,10000000.0,55796858.99,,217088.58,66013947.57,20647244714.15,,3987623613.15,,,,4627110000.0,,8614733613.15,8016656800.0,646516130.89,3250986.74,21421744.27,8684594675.16,-69861062.01,403770.12,3933023154.52,16519784173.05,12586761018.53,,,12586761018.53,16519784173.05,定期报告,未审计,20210821,CNY,合并期末,2020-08-21T21:02:03
20200331,,,,730420890.39,,,47456253.14,4665431616.06,,,1094828950.91,,,,,,,151351520.66,6689489231.16,,,212841222.64,1890000000.0,,,,,,,,,12842149038.95,,,303063598.1,136390486.26,247819273.09,15632263619.04,-8942774387.88,,12978618019.49,431231746.73,3975.0,,,13409853741.22,,18524225.11,,217088.58,18741313.69,13391112427.53,,3987623613.15,,,,2100000000.0,,6087623613.15,5358000000.0,320814000.0,,988458.4,5679802458.4,407821154.75,421196.92,4856580391.32,,,,,12586761018.53,17443341409.85,定期报告,未审计,20210428,CNY,合并期末,2020-04-28T03:42:03
20191231,,413041191.25,,3002509710.59,,,,3523835293.99,,,2914105813.23,,,,,,,589952122.24,10443444131.3,,,843096402.62,1210000000.0,,1420505682.45,,,,,,,,,,959125185.01,357724795.68,1833982949.52,6624435015.28,3819009116.02,,1252000000.0,807844022.43,117187.96,,261679.81,2060222890.2,1783369415.75,106306920.35,,813914.97,1890490251.07,169732639.13,,,,,,2508430000.0,,2508430000.0,3484300000.0,929511264.41,23762410.47,,4413811264.41,-1905381264.41,721699.74,2084082190.48,12586761018.53,10502678828.05,,,10502678828.05,12586761018.53,定期报告,是,20210320,CNY,合并期末,2020-03-27T22:17:02
20190930,,,,2159578653.07,,,,6260951847.42,,,2192345940.2,,,,,,,1014161250.26,11627037690.95,3719161573.03,,649488517.2,1300000000.0,,1153246901.14,,,,,,,3719161573.03,,,751340687.08,272379702.9,1174916353.3,9020533734.65,2606503956.3,,936429206.62,326437031.61,61621.89,,261679.81,1263189539.93,119000000.0,74134646.15,,,193134646.15,1070054893.78,,,,,,1808430000.0,,1808430000.0,3123810000.0,821141047.97,23762410.47,,3944951047.97,-2136521047.97,1017565.73,1541055367.84,,,,,10502678828.05,12043734195.89,定期报告,未审计,20201028,CNY,合并期末,2020-03-13T14:52:11
20190630,,,,1484607938.33,,,,6185536886.58,,,3341626110.97,,,,,,,341205296.29,11352976232.17,681198616.29,,467189757.98,1500000000.0,,817503245.59,,,,,,,681198616.29,,,556708419.19,187430038.46,2458988356.46,6669018433.97,4683957798.2,,288000000.0,199687848.51,32885.02,,261679.81,487982413.34,109000000.0,43257566.62,,,152257566.62,335724846.72,,,,,,1808430000.0,,1808430000.0,2796230000.0,684708120.02,23762410.48,,3480938120.02,-1672508120.02,349641.92,3347524166.82,13850202994.87,10502678828.05,,,10502678828.05,13850202994.87,定期报告,未审计,20200822,CNY,合并期末,2020-03-13T14:52:11
20190331,,,,726886523.09,,,,7883229636.76,,,3788795359.29,,,,,,,177329737.81,12576241256.95,,,239549996.38,2640000000.0,,1073023999.6,,,,,,,1109660931.88,,,170665052.98,54308727.42,2247581862.3,7534790570.56,5041450686.39,,6000000.0,8564810.96,10839.0,,261679.81,14837329.77,36500000.0,13860327.8,,,50360327.8,-35522998.03,,,,,,100900000.0,,100900000.0,1364990000.0,376468638.32,,,1741458638.32,-1640558638.32,-219562.93,3365149487.11,,,,,10502678828.05,13867828315.16,定期报告,未审计,20200428,CNY,合并期末,2020-03-13T14:52:11
20181231,,4478099774.82,,2622323089.71,3400000000.0,,2438231986.06,,,,,,,,,,,647506148.94,13586160999.53,,,1029043680.7,,,,4479649435.1,,,2496433652.22,,,,,,1078607293.89,260272175.51,5738288095.49,15082294332.91,-1496133333.38,,714162052.7,421018937.63,111634.02,49077.11,208092.78,1135549794.24,69000000.0,105379667.65,,,174379667.65,961170126.59,,,,,,7493570000.0,,7493570000.0,7813163200.0,1098958609.31,20240817.86,,8912121809.31,-1418551809.31,4371805.76,-1949143210.34,10502678828.05,12451822038.39,,,12451822038.39,10502678828.05,定期报告,是,20200328,CNY,合并期末,2020-03-13T14:52:11
20180930,,2473631850.35,,1966807718.94,1200000000.0,,2175304323.06,,,,,,,,,,,485729014.93,8301472907.28,,,799882971.3,,,,1243718879.06,,,1176977979.8,,,,,,876418876.42,218011455.72,4543471957.04,8858482119.34,-557009212.06,,604162052.7,375034937.63,61274.11,46077.11,208092.78,979512434.33,16700000.0,64447199.84,,,81147199.84,898365234.49,,,,,,5650670000.0,,5650670000.0,6193633200.0,1039094715.33,20240817.86,,7232727915.33,-1582057915.33,4172881.08,-1236529011.82,,,,,12451822038.39,11215293026.57,定期报告,未审计,20191029,CNY,合并期末,2020-03-13T14:52:11
20180630,,581200942.81,,1345774823.76,1000000000.0,,1325433427.44,,,,,,,,,,,176690393.58,4429099587.59,,,531323516.07,,,,1990646260.36,,,680410516.96,,,,,,705815626.1,155328432.71,1001273129.2,5064797481.4,-635697893.81,,604162052.7,237460937.63,57658.0,24127.11,208092.78,841912868.22,16700000.0,35923654.5,,,52623654.5,789289213.72,,,,,,4203960000.0,,4203960000.0,4429733200.0,848672970.1,640817.86,,5278406170.1,-1074446170.1,109029.82,-920745820.37,11531076218.02,12451822038.39,,,12451822038.39,11531076218.02,定期报告,未审计,20190824,CNY,合并期末,2020-03-13T14:52:11
20180331,,,,672563964.5,,,606350001.28,2437098369.46,,,106264748.46,,,,,,,21700298.68,3843977382.38,298084058.62,,259888599.93,100000000.0,,,,,,,,,,,,198508739.42,60243509.87,1454419515.52,2371144423.36,1472832959.02,,,8496000.0,34455.0,,208092.78,8738547.78,,18011698.19,,,18011698.19,-9273150.41,,,,,,1934140000.0,,1934140000.0,3667150000.0,484627260.17,,,4151777260.17,-2217637260.17,-840950.2,-754918401.76,,,,,12451822038.39,11696903636.63,定期报告,未审计,20190427,CNY,合并期末,2020-03-13T14:52:11
20171231,,,,3333208980.46,2300000000.0,,356637571.64,,,,,,,,,,,859170397.18,6849016949.28,4542782801.6,,1097216347.42,,,,1983725197.17,,,1291713062.94,,,,,,1395268875.96,488371636.42,1647643673.54,12446721595.05,-5597704645.77,,259846145.48,137817634.52,22655891.47,45371361.67,17369245.69,483060278.83,38550000.0,116234105.96,,,154784105.96,328276172.87,,,,,,11275340000.0,,11275340000.0,7935460000.0,996329636.86,10392463.93,,8931789636.86,2343550363.14,-980456.63,-2926858566.39,12451822038.39,15378680604.78,,,15378680604.78,12451822038.39,定期报告,是,20190323,CNY,合并期末,2020-03-13T14:52:11
20170930,,,,2533721483.92,1500000000.0,,218479600.44,,,,,,,,,,,3965430174.93,8217631259.29,7452053769.79,,696457371.71,,,,986115571.05,,,694374563.55,,,,,,1126666314.34,392902124.15,438374175.14,11786943889.73,-3569312630.44,,,,22538138.84,,22538138.84,38538138.84,38550000.0,88511624.37,,2812630.54,129874254.91,-91336116.07,,,,,,10035880000.0,2000000.0,10037880000.0,6433170000.0,955932061.06,10392463.93,1053984948.53,8443087009.59,1594792990.41,-733548.0,-2066589304.1,,,,,15378680604.78,13312091300.68,定期报告,未审计,20181027,CNY,合并期末,2020-03-13T14:52:11
20170630,,,,1623861375.19,200000000.0,,540593992.81,,,,,,,,,,,3918202547.48,6282657915.48,3338729381.16,,413573512.62,,,,2648549044.36,,,120049856.86,,,,,,938040265.68,287641721.27,484045420.71,8230629202.66,-1947971287.18,,,,22249920.79,,22249920.79,38249920.79,3550000.0,58482479.96,,,62032479.96,-23782559.17,,,,,,6739458000.0,,6739458000.0,5225450000.0,924884179.32,10392463.93,,6150334179.32,589123820.68,-430721.49,-1383060747.16,13995619857.62,15378680604.78,,,15378680604.78,13995619857.62,定期报告,未审计,20180825,CNY,合并期末,2020-03-13T14:52:11
20170331,,,,868985775.54,1500000000.0,,202239311.76,,,,397509228.44,,,,,,,2810323039.57,5779057355.31,3022957980.85,,228311278.1,,,,1821776097.06,,,,,,,,,230208949.1,135095686.96,250486752.72,5688836744.79,90220610.52,,,,27305.79,,27305.79,27305.79,1050000.0,23440076.27,,,24490076.27,-24462770.48,,,,,,5290000000.0,,5290000000.0,1884940000.0,257704715.69,,,2142644715.69,3147355284.31,-115927.16,3212997197.19,,,,,15378680604.78,18591677801.97,定期报告,未审计,20180428,CNY,合并期末,2020-03-13T14:52:11
20161231,,917530346.51,,4420633016.2,,,2504129146.6,,,,,,,,,,,130597755.71,7972890265.02,,,647048593.47,910000000.0,,,3797845899.22,,,3474047200.86,,,,,,1470567004.92,802163326.17,2143846824.01,13245518848.65,-5272628583.63,,,,1835331.65,,15656.53,1850988.18,945000.0,125154537.92,,,126099537.92,-124248549.74,,,,,,5209550000.0,,5209550000.0,3784150000.0,894164411.63,23656417.64,,4678314411.63,531235588.37,1039930.22,-4864601614.78,15378680604.78,20243282219.56,,,20243282219.56,15378680604.78,定期报告,是,20180421,CNY,合并期末,2020-03-13T14:52:11
