报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,347432560.12,,,,,,,,,,,,6242418.82,353674978.94,158403122.54,,,,,,64786877.08,7281317.81,21069757.44,251541074.87,102133904.07,,1102800000.0,1751391.86,574810.0,27960.0,,,,1105154161.86,3807905.72,1042800000.0,,,,,1046607905.72,58546256.14,,,,,,,0.0,9099857.1,2274634.18,,2805046.42,14179537.7,-14179537.7,-1570.96,146499051.55,697955751.32,,,,,844454802.87,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T20:24:05
20251231,,1635208018.1,,,,,,,,,,,0.0,32165082.79,1667373100.89,966028505.01,,,,,,268481278.48,50483516.72,113526020.77,1398519320.98,268853779.91,,1907730000.0,4070899.11,7844060.34,3519690.61,306446.3,,,1923471096.36,58491119.15,1987564700.0,,0.0,,300000.0,2046355819.15,-122884722.79,,0.0,0.0,50000000.0,,0.0,50000000.0,135800000.0,172617831.16,79920000.0,15313347.5,323731178.66,-273731178.66,-29451.71,-127791573.25,825747324.57,697955751.32,825747324.57,,,697955751.32,定期报告,是,20260429,CNY,合并期末,2026-04-28T20:24:05
20250930,,1203495752.18,,,,,,,,,,,,20557668.06,1224053420.24,719708529.91,,,,,,196678257.82,38582955.34,97324785.82,1052294528.89,171758891.35,,1194930000.0,2851854.99,3312470.0,3331500.0,,,,1204425824.99,36112830.56,1194930000.0,,,,,1231042830.56,-26617005.57,,,,50000000.0,,100000.0,50100000.0,110000000.0,157917270.79,73800000.0,9790147.31,277707418.1,-227607418.1,-27346.41,-82492878.73,825747324.57,,,,,743254445.84,定期报告,未审计,20251028,CNY,合并期末,2025-10-27T18:12:19
20250630,,781733754.17,,,,,,,,,,,,12249793.74,793983547.91,527988600.72,,,,,,135944398.62,28103565.35,64712886.18,756749450.87,37234097.04,,748100000.0,1596141.54,2036417.98,3331500.0,,,,755064059.52,22704958.5,748100000.0,,,,,770804958.5,-15740898.98,,,,50000000.0,,,50000000.0,92500000.0,90028798.24,,7419098.52,189947896.76,-139947896.76,-22973.6,-118477672.3,825747324.57,707269652.27,825747324.57,,,707269652.27,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T18:58:06
20250331,,401580869.23,,,,,,,,,,,,5032851.87,406613721.1,289296873.44,,,,,,70124452.22,9937391.72,35596870.71,404955588.09,1658133.01,,254800000.0,379614.39,725691.0,131500.0,,,,256036805.39,11872288.15,309700000.0,,,,,321572288.15,-65535482.76,,,,,,,0.0,7500000.0,8787262.51,,3421266.78,19708529.29,-19708529.29,-22811.22,-83608690.26,825747324.57,,,,,742138634.31,定期报告,未审计,20260429,CNY,合并期末,2025-04-27T16:02:49
20241231,,2071076712.39,,,,,,,,,,,5871422.87,41976547.42,2118924682.68,1449557377.1,,,,,,273902848.55,54301614.49,124850026.36,1902611866.5,216312816.18,,230000000.0,630098.63,5601966.35,3802130.7,,,,240034195.68,76615801.84,232000000.0,,,,,308615801.84,-68581606.16,,3560000.0,3560000.0,122930000.0,,,126490000.0,221716000.0,57906726.36,50550000.0,27121761.67,306744488.03,-180254488.03,,-32523278.01,858270602.58,825747324.57,858270602.58,,,825747324.57,定期报告,是,20260429,CNY,合并期末,2025-04-27T16:02:49
20240930,,1398283862.09,,,,,,,,,,,,21188266.56,1419472128.65,1094679551.73,,,,,,198637481.53,37785487.09,116644123.64,1447746643.99,-28274515.34,,170000000.0,576164.38,3075909.0,3602130.7,,,,177254204.08,51759068.61,174000000.0,,,,,225759068.61,-48504864.53,,3480000.0,3480000.0,122930000.0,,,126410000.0,186400000.0,19630274.82,12495000.0,19882064.06,225912338.88,-99502338.88,-365611.18,-176647329.93,858270602.58,,,,,681623272.65,定期报告,未审计,20251028,CNY,合并期末,2024-10-29T18:50:05
20240630,,903100041.96,,,,,,,,,,,0.0,10700917.63,913800959.59,741422460.29,,,,,,140528503.92,31214432.33,48773122.46,961938519.0,-48137559.41,,140000000.0,439315.06,2996563.41,2298655.81,0.0,,,145734534.28,35851761.3,144000000.0,,0.0,,0.0,179851761.3,-34117227.02,,3000000.0,3000000.0,112930000.0,,0.0,115930000.0,138900000.0,14059094.68,0.0,17170971.54,170130066.22,-54200066.22,-679768.29,-137134620.94,858270602.58,721135981.64,858270602.58,,,721135981.64,定期报告,未审计,20250826,CNY,合并期末,2024-08-27T16:25:09
20240331,,420445869.8,,,,,,,,,,,,5597461.47,426043331.27,343748299.34,,,,,,69042247.42,17931302.18,34059024.7,464780873.64,-38737542.37,,50000000.0,167671.23,28000.0,0.0,0.0,,,50195671.23,17653847.1,50000000.0,,0.0,,0.0,67653847.1,-17458175.87,,3000000.0,3000000.0,2495100.0,,0.0,5495100.0,7500000.0,3999082.7,0.0,8139698.77,19638781.47,-14143681.47,-165527.41,-70504927.12,858270602.58,,,,,787765675.46,定期报告,未审计,20250428,CNY,合并期末,2024-04-26T16:50:08
20231231,,2887423585.57,,,,,,,,,,,0.0,40202543.04,2927626128.61,1639883444.72,,,,,,461836216.92,121496072.56,157421933.03,2380637667.23,546988461.38,,247358297.92,559344.07,3993005.68,0.0,0.0,,,251910647.67,398885047.74,240421491.0,,11102112.89,,0.0,650408651.63,-398498003.96,,9225000.0,9225000.0,368635511.54,,510000.0,378370511.54,168653307.28,136709035.93,0.0,28282064.9,333644408.11,44726103.43,-569959.09,192646601.76,665624000.82,858270602.58,665624000.82,,,858270602.58,定期报告,是,20250428,CNY,合并期末,2024-04-26T16:50:08
