报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,215351395.66,,,,,,,,,,,,49422297.62,264773693.28,149249779.12,,,,,,29008264.31,9610698.9,43038711.08,230907453.41,33866239.87,,,300000.0,4015.78,,,,,304015.78,225572.84,50000000.0,,,,,50225572.84,-49921557.06,,,,23220000.0,,,23220000.0,9540000.0,931177.52,,,10471177.52,12748822.48,,-3306494.71,135660271.73,,,,,132353777.02,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T22:10:07
20251231,,583103702.37,,,,,,,,,,,,80549457.81,663653160.18,367130306.31,,,,,,124477602.93,35612416.24,93929059.1,621149384.58,42503775.6,,80000000.0,501981.13,69971.31,,11934.45,,,80583886.89,9876358.38,83500000.0,,,,,93376358.38,-12792471.49,,,,167038311.0,,,167038311.0,134394447.65,47058137.05,19945600.0,70237418.05,251690002.75,-84651691.75,,-54940387.64,190600659.37,135660271.73,190600659.37,,,135660271.73,定期报告,是,20260430,CNY,合并期末,2026-04-29T22:10:07
20250930,,231110057.08,,,,,,,,,,,,1024960.28,232135017.36,138254974.23,,,,,,84492276.15,18921670.99,11936386.01,253605307.38,-21470290.02,,80000000.0,485000.0,56416.9,,,,,80541416.9,1908711.23,80012400.0,,,,,81921111.23,-1379694.33,,,,65940000.0,,,65940000.0,50846905.98,4154844.07,,,55001750.05,10938249.95,,-11911734.4,185003977.7,,,,,173092243.3,定期报告,未审计,20260430,CNY,合并期末,2025-10-30T18:18:22
20250630,,131749277.19,,,,,,,,,,,5992.18,945760.86,132701030.23,82337857.8,,,,,,55684614.37,15247674.2,7140238.44,160410384.81,-27709354.58,,50000000.0,,3064.47,,,,,50003064.47,1368663.25,80000000.0,,,,,81368663.25,-31365598.78,,,,20400000.0,,,20400000.0,34916905.98,3765156.94,,171552.44,38853615.36,-18453615.36,,-77528568.72,185003977.7,107475408.98,185003977.7,,,107475408.98,定期报告,未审计,20260430,CNY,合并期末,2025-08-26T16:26:06
20250331,,233153566.74,,,,,,,,,,,,56625002.06,289778568.8,170551933.18,,,,,,30288709.31,13702320.86,61350219.76,275893183.11,13885385.69,,,,150.0,,,,,150.0,1642214.95,50000000.0,,,,,51642214.95,-51642064.95,,,,5500000.0,,,5500000.0,22263252.12,721303.53,,255833.33,23240388.98,-17740388.98,,-55497068.24,190600659.37,,,,,135103591.13,定期报告,未审计,20260430,CNY,合并期末,2025-04-28T15:58:06
20241231,,769167412.44,,,,,,,,,,,117.35,213013273.46,982180803.25,534549924.73,,,,,,205043211.94,51055971.83,250327536.13,1040976644.63,-58795841.38,,83261700.0,255228.28,111383.89,36772657.5,,,,120400969.67,10226527.19,88575000.0,,,,,98801527.19,21599442.48,,,,129211359.08,,,129211359.08,115715552.35,23282372.15,,7433000.87,146430925.37,-17219566.29,,-54415965.19,245016624.56,190600659.37,245016624.56,,,190600659.37,定期报告,是,20260430,CNY,合并期末,2025-04-24T17:00:07
20240930,,439336024.49,,,,,,,,,,,,22704033.78,462040058.27,324250844.91,,,,,,148829936.09,28911338.62,54268589.85,556260709.47,-94220651.2,,78878000.0,305026.43,603378.58,,,,,79786405.01,2230419.92,78620000.0,,,,,80850419.92,-1064014.91,,,,61080000.0,,,61080000.0,46500000.0,12167491.18,,3267735.47,61935226.65,-855226.65,,-96139892.76,205605017.23,,,,,109465124.47,定期报告,未审计,20260430,CNY,合并期末,2024-10-28T16:25:06
20240630,,341579297.39,,,,,,,,,,,,11806892.24,353386189.63,243260071.08,,,,,,96315738.59,22754864.58,33012421.32,395343095.57,-41956905.94,,43580000.0,195395.42,23760.1,,,,,43799155.52,1424217.98,44035000.0,,,,,45459217.98,-1660062.46,,,,31040000.0,,,31040000.0,30000000.0,1328076.74,,4798603.66,36126680.4,-5086680.4,,-48703648.8,205605017.23,156901368.43,205605017.23,,,156901368.43,定期报告,未审计,20260430,CNY,合并期末,2024-08-26T16:30:07
20240331,,244457409.14,,,,,,,,,,,,10204212.85,254661621.99,190446238.72,,,,,,52250849.17,13483717.62,19660284.36,275841089.87,-21179467.88,,10790000.0,52329.97,1460.0,,,,,10843789.97,670171.51,20600000.0,,,,,21270171.51,-10426381.54,,,,9900000.0,,,9900000.0,10000000.0,700606.22,,,10700606.22,-800606.22,,-32406455.64,205605017.23,,,,,173198561.59,定期报告,未审计,20260430,CNY,合并期末,2024-04-24T15:55:05
20231231,,705061864.32,,,,,,,,,,,296605.25,12294771.74,717653241.31,355309816.29,,,,,,213646996.48,37619783.74,41452758.67,648029355.18,69623886.13,,92850000.0,348448.6,171709.29,,,,,93370157.89,8456189.74,93650000.0,,,,,102106189.74,-8736031.85,,,,108900000.0,,,108900000.0,125690000.0,15723145.48,583402.97,3714898.75,145128044.23,-36228044.23,,24659810.05,180945207.18,205605017.23,180945207.18,,,205605017.23,定期报告,是,20260430,CNY,合并期末,2024-04-22T19:10:06
