报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,667638889.18,,,,,,,,,,,735547.14,41675316.78,710049753.1,697763349.05,,,,,,90832046.29,25496642.87,45001057.52,859093095.73,-149043342.63,,175000000.0,1631178.08,,,,,,176631178.08,20313454.48,220000000.0,,,,100000000.0,340313454.48,-163682276.4,,,,,,,0.0,,8711998.38,,2412264.01,11124262.39,-11124262.39,-337910.8,-324187792.22,570598377.28,,,,,246410585.06,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T15:58:05
20251231,,3750459451.31,,,,,,,,,,,3439635.83,75025105.57,3828924192.71,2790550542.71,,,,,,379610448.44,117812323.41,139184677.61,3427157992.17,401766200.54,,2250000000.0,46263861.42,5030659.39,,,,,2301294520.81,38310563.46,2373000000.0,,,,408000000.0,2819310563.46,-518016042.65,,,,,,,0.0,,26435995.14,300000.0,4802798.55,31238793.69,-31238793.69,-84416.97,-147573052.77,718171430.05,570598377.28,718171430.05,,,570598377.28,定期报告,是,20260328,CNY,合并期末,2026-03-27T17:10:04
20250930,,2351451251.63,,,,,,,,,,,1107379.39,35654088.51,2388212719.53,1889726471.77,,,,,,282013336.34,93893861.09,140245730.36,2405879399.56,-17666680.03,,1570000000.0,39218455.59,4844022.04,,,,,1614062477.63,26963392.97,1668000000.0,,,,,1694963392.97,-80900915.34,,,,,,,0.0,,26435995.14,,2993788.14,29429783.28,-29429783.28,-78552.64,-128075931.29,718171430.05,,,,,590095498.76,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T17:02:21
20250630,,1652394303.3,,,,,,,,,,,1107379.39,18596120.22,1672097802.91,1266543864.56,,,,,,196354407.14,67744808.22,64441576.73,1595084656.65,77013146.26,,930000000.0,27039381.21,4837250.0,,,,,961876631.21,18359938.52,1118000000.0,,,,,1136359938.52,-174483307.31,,,,,,,0.0,,26135995.14,,2993788.14,29129783.28,-29129783.28,3929.21,-126596015.12,718171430.05,591575414.93,718171430.05,,,591575414.93,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T16:44:06
20250331,,476260777.76,,,,,,,,,,,730022.76,9589747.7,486580548.22,647210663.02,,,,,,92679824.49,21370488.26,34889190.58,796150166.35,-309569618.13,,520000000.0,6625864.72,11500.0,,,,,526637364.72,7451001.85,300000000.0,,,,,307451001.85,219186362.87,,,,,,,0.0,,,,1145522.43,1145522.43,-1145522.43,363.9,-91528413.79,718171430.05,,,,,626643016.26,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T16:44:07
20241231,,3143548322.19,,,,,,,,,,,7741374.13,51924298.62,3203213994.94,2513724159.16,,,,,,359912000.82,42867748.04,218873866.96,3135377774.98,67836219.96,,1630000000.0,33185676.37,7465532.0,1336241.32,,,,1671987449.69,40154915.51,1800000000.0,,,,,1840154915.51,-168167465.82,,,,5500000.0,,,5500000.0,5500000.0,30852372.12,,4574093.84,40926465.96,-35426465.96,5876.73,-135751835.09,853923265.14,718171430.05,853923265.14,,,718171430.05,定期报告,是,20260328,CNY,合并期末,2025-03-28T19:35:14
20240930,,2215494965.08,,,,,,,,,,,5384593.65,34900901.7,2255780460.43,1979194971.64,,,,,,275144140.45,24286802.39,165421125.73,2444047040.21,-188266579.78,,1040000000.0,25849150.36,,,,,,1065849150.36,33444473.31,1140000000.0,,,,,1173444473.31,-107595322.95,,,,5500000.0,,,5500000.0,,30812649.89,,3052107.01,33864756.9,-28364756.9,-69105.46,-324295765.09,853923265.14,,,,,529627500.05,定期报告,未审计,20251030,CNY,合并期末,2024-10-29T18:30:06
20240630,,1487765151.37,,,,,,,,,,,5384593.65,15197029.86,1508346774.88,1262040577.45,,,,,,192774469.29,15157067.95,101817396.92,1571789511.61,-63442736.73,,500000000.0,14737368.77,,,,,,514737368.77,13528391.34,710000000.0,,,,,723528391.34,-208791022.57,,,,,,,0.0,,30491994.33,,1337821.3,31829815.63,-31829815.63,41007.18,-304022567.75,853923265.14,549900697.39,853923265.14,,,549900697.39,定期报告,未审计,20250828,CNY,合并期末,2024-08-27T16:55:06
20240331,,653526670.64,,,,,,,,,,,4772688.64,12751675.21,671051034.49,767640002.55,,,,,,91599293.91,10467564.14,54189572.97,923896433.57,-252845399.08,,130000000.0,3011944.83,,,,,,133011944.83,7340237.24,80000000.0,,,,,87340237.24,45671707.59,,,,,,,0.0,,,,,0.0,0.0,34209.05,-207139482.44,853923265.14,,,,,646783782.7,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T17:30:11
20231231,,4102413667.97,,,,,,,,,,,8660175.34,54209046.04,4165282889.35,3329138487.47,,,,,,379240208.03,94252180.01,242568435.77,4045199311.28,120083578.07,,1950000000.0,22447420.12,200000.0,,,,,1972647420.12,65818656.3,2219000000.0,,,,,2284818656.3,-312171236.18,,,,,,,0.0,,35512960.19,,4836648.72,40349608.91,-40349608.91,-468357.29,-232905624.31,1086828889.45,853923265.14,1086828889.45,,,853923265.14,定期报告,是,20250329,CNY,合并期末,2024-03-29T19:05:08
20230930,,2512774889.21,,,,,,,,,,,5109993.64,46774792.81,2564659675.66,2210753019.69,,,,,,290459908.19,83769434.75,143125210.36,2728107572.99,-163447897.33,,1528000000.0,16597202.43,226600.0,,,,,1544823802.43,54462966.27,1559000000.0,,,,,1613462966.27,-68639163.84,,,,,,,0.0,,35512960.19,,,35512960.19,-35512960.19,-276831.46,-267876852.82,1086828889.45,,,,,818952036.63,定期报告,未审计,20241030,CNY,合并期末,2023-10-27T19:25:03
20230630,,1787696191.25,,,,,,,,,,,3805194.93,29726232.79,1821227618.97,1493675465.01,,,,,,206816388.21,69969018.49,93751709.8,1864212581.51,-42984962.54,,1151000000.0,11836984.08,,,,,,1162836984.08,41751115.29,1199000000.0,,,,,1240751115.29,-77914131.21,,,,,,,0.0,,35302593.52,,,35302593.52,-35302593.52,-262344.91,-156464032.18,1086828889.45,930364857.27,1086828889.45,,,930364857.27,定期报告,未审计,20240828,CNY,合并期末,2023-08-25T18:15:03
20230331,,763223228.91,,,,,,,,,,,1011986.53,6938440.52,771173655.96,797824700.31,,,,,,97559711.34,39444808.26,61716607.76,996545827.67,-225372171.71,,573000000.0,5926212.56,,,,,,578926212.56,11412998.16,560000000.0,,,,,571412998.16,7513214.4,,,,,,,0.0,,202000.0,,,202000.0,-202000.0,-399742.03,-218460699.34,1086828889.45,,,,,868368190.11,定期报告,未审计,20240430,CNY,合并期末,2023-04-28T17:50:06
20221231,,4768660287.61,,,,,,,,,,,3354705.76,70644996.68,4842659990.05,3859075713.62,,,,,,359137063.86,52208682.14,181711667.73,4452133127.35,390526862.7,,2388000000.0,26171783.42,73636.54,,,,,2414245419.96,157998725.64,2532000000.0,,,,,2689998725.64,-275753305.68,,,,,,,0.0,,46700491.5,,4404817.04,51105308.54,-51105308.54,-17653.63,63650594.85,1023178294.6,1086828889.45,1023178294.6,,,1086828889.45,定期报告,是,20240330,CNY,合并期末,2023-03-30T18:10:02
20220930,,3326544396.73,,,,,,,,,,,1942577.93,57170548.71,3385657523.37,2858844571.5,,,,,,274878962.5,44108862.8,132595740.23,3310428137.03,75229386.34,,1697000000.0,17282677.96,68770.54,,,,,1714351448.5,118216190.01,1816000000.0,,,,,1934216190.01,-219864741.51,,,,,,,0.0,,46377324.84,,,46377324.84,-46377324.84,279543.2,-190733136.81,1023178294.6,,,,,832445157.79,定期报告,未审计,20231028,CNY,合并期末,2022-10-28T17:10:02
