报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,149305315009.09,126375930383.9,26559774875.72,21255114293.51,,97105659045.39,,199041892564.51,4610059846.42,2958166396.08,2958166396.08,,,,,,13660975006.02,,,,,476259997.18,,,4194948496.15,299443238.43,577251634.05,49201949213.26,38181032279.84,,,,,,,2155601969.31,8929091.11,,2164531060.42,,317606254.17,723119053.68,21500136.57,,,,3002207071.95,1099301366.41,593500992545.3401,,642540448.77,,45987831553.06,2352328274.98,2371206434.81,527597318.79,103390941872.73,11344892827.43,11344892827.43,,7021740034.58,856696411.02,,,,129744880622.93,,,,,27251203.86,,111517241.85,,118230237365.41,,,,,,8567429.05,313448627.92,2160839466.18,27900297279.9,452992814413.27,,10241743060.0,40000000000.0,,40000000000.0,24756341302.76,,2601607462.04,,5927566773.99,21386301500.23,,35378495065.37,,140292055164.39,216122967.68,140508178132.07,593500992545.3401,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T20:10:05
20251231,,133970745366.42,117869177450.43,24525016998.7,19860872140.94,,95556786156.4,,198990250099.44,6785070852.26,2618501572.72,2618501572.72,,,,,,13472835709.86,,,,,578571538.78,,,3938693965.39,270973623.05,534475583.13,52701955183.72,35445470443.47,,,4287427418.69,2115601682.39,2171825736.3,,2171825736.3,21166508.78,,2192992245.08,,333223887.6,743995112.42,21500136.57,,,,3181728541.15,908872558.1,576771659574.26,,310925036.1,,50516179682.58,2350643516.66,2186667296.44,822957373.85,104900782844.52,13916756670.93,13916756670.93,,7801759139.57,555893561.55,,,,122678561053.43,16000000.0,,,,27251203.86,,112386207.36,,110554605140.48,,,,,,7471242.65,326126176.17,2177988221.71,25898999607.23,445161953975.09,,10241743060.0,33600000000.0,,33600000000.0,24756354502.31,,2639040135.33,,5927566773.99,21631424925.37,,32597215979.74,,131393345376.74,216360222.43,131609705599.17,576771659574.26,定期报告,是,20260430,CNY,合并期末,2026-04-17T20:58:02
20250930,,122577710291.32,109820104552.08,26140211716.3,22000199802.48,,88556342760.53,,207087996940.88,1389570608.95,3286493634.81,3286493634.81,,,,,,13907002101.53,,,,,754856713.31,,,3864899870.85,273984257.71,539827245.84,48399697505.68,36894526871.06,,,,,,,2195741572.8,25011023.15,,2220752595.95,,321419518.07,754630927.64,10260249.61,,,,2999040831.12,1108130598.03,561087355239.1901,,13555420.56,,50497570560.16,7119521568.76,2110566681.53,983577040.02,110319403867.95,16172993816.79,16172993816.79,,7537704942.14,961485591.81,,,,118336658554.7,,,,,27251203.86,,113255172.87,,94473347755.62,,,,,,3240479.61,313227924.13,2293985942.05,22440477162.17,433717823684.73,,10241743060.0,30000000000.0,,30000000000.0,24802078904.73,,2237236015.77,,4867817456.1,19462425250.18,,35542803670.65,,127154104357.43,215427197.03,127369531554.46,561087355239.1901,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:18:05
20250630,,110326091548.11,98975736055.97,19081485626.42,15300715904.21,,68234283339.65,,206525629295.18,1650739463.58,2679099829.08,2679099829.08,,,,,,11641090885.36,,,,,270992137.84,,,3608517059.15,262250061.89,570833961.5,49727228291.59,36597563344.96,,,4191333230.73,1999090105.33,2192243125.4,,2192243125.4,8154634.87,,2200397760.27,,302596643.99,711231416.29,10260249.61,,,,2774800728.05,1000507361.73,518175599004.25,,53608638.0,,28135584260.27,10106277241.83,1945152502.54,767653620.19,111020302849.79,20251893653.09,20251893653.09,,6178063019.18,755065145.72,,,,102320567134.03,,,,,27251203.86,,114124138.38,,88420813777.6,,,,,,3403451.87,295023591.43,2225326176.16,20725041757.0,393345152160.94,,9612429377.0,36000000000.0,,36000000000.0,20146016971.57,,3182678270.78,,4867817456.1,19264469235.34,,31757035532.52,,124830446843.31,,124830446843.31,518175599004.25,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T18:24:02
20250331,,91555575223.8,83655678850.04,22330197644.28,18764080082.02,,70939055485.66,,199398698495.1,1845303578.91,6494663970.25,6494663970.25,,,,,,12497949207.46,,,,,281786834.86,,,3444419748.69,269794226.52,536123863.33,56971350430.42,33116161262.88,,,,,,,2216993219.1,6925801.33,,2223919020.43,,335437235.75,727308718.85,10260249.61,,,,2417371670.73,815139232.69,506210516100.22,,8597570.72,,48393176245.93,4051351905.75,1604472814.77,590364719.13,117561233111.28,13418592749.64,13418592749.64,,5466753500.14,230638874.75,,,,91934618396.68,,,,,10622336.71,,114993103.89,,80689661208.62,,,,,,28301.88,328987178.72,2013498349.86,19562448280.3,385980038648.77,,9612429377.0,30000000000.0,,30000000000.0,20146016971.57,,3253478706.44,,4867817456.1,19258146768.6,,33092588171.74,,120230477451.45,,120230477451.45,506210516100.22,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T20:42:06
20241231,,94698402778.84,83958749238.55,21072295486.26,18444151513.76,,70226428539.63,,182545482308.15,4151836850.17,3373006664.42,3373006664.42,,,,,,10581680782.88,,,,,799611219.1,,,3527060205.92,264494752.32,489536856.17,70396017800.98,32807105032.44,,,4139314676.6,1871001264.45,2268313412.15,,2268313412.15,9184033.3,,2277497445.45,,365846580.24,739648473.69,10260249.61,,,,2552552740.47,627278845.25,501506043611.99,,3003910.0,,50878120709.58,3076657464.03,1383703778.49,560523669.24,110151877846.13,15120314140.9,15120314140.9,,6024971841.9,453606244.74,,,,90664672928.62,,,,,10720346.88,,115862069.4,,84066013982.83,,,,,,2105642.29,356878326.21,2288387040.58,17656579161.47,382813999103.29,,9612429377.0,30000000000.0,,30000000000.0,20146016971.57,,4469928227.7,,4867817456.1,19252070183.89,,30343782292.44,,118692044508.7,,118692044508.7,501506043611.99,定期报告,是,20260418,CNY,合并期末,2025-04-18T22:44:05
20240930,,98761738879.26,88584258720.34,15932364784.27,13355059361.54,,52664570479.77,,179246129989.49,4445691536.92,2931487408.0,2931487408.0,,,,,,10168126936.89,,,,,891653817.85,,,3489781339.06,266879153.97,293839075.2,83328793074.02,24686007557.95,,,,,,,2319512188.68,19079754.47,,2338591943.15,,386639549.26,741251860.25,10260249.61,,,,2658783174.54,886868801.83,484129459611.29,,90033.01,,40867792273.07,2061645108.47,6062330595.44,397254664.25,115515287295.95,20568364112.94,20568364112.94,,4940623196.76,183098326.42,,,,91642634451.44,,,,,10720346.88,,116731034.91,,69813430273.89,,,,,,514273.56,378835160.65,1995916646.91,15261944788.46,369817212583.01,,9612429377.0,30000000000.0,,30000000000.0,20146160202.15,,3508093245.53,,4867817456.1,17583825985.1,,28593920762.4,,114312247028.28,,114312247028.28,484129459611.29,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T20:02:03
20240630,,71478105329.49,58447055905.34,17705698868.02,14459376103.89,,52739386688.12,,184214291919.12,3090281612.38,5132479006.01,5132479006.01,,,,,,9542219587.52,,,,,1923002371.54,,,3501459715.16,269392515.99,294866964.13,85414398727.91,22241307645.53,,,4094039353.32,1757894773.35,2336144579.97,,2336144579.97,23250121.82,,2359394701.79,,418354483.65,746673748.29,10260249.61,,29752745.38,,2986164998.02,1613400643.35,465681139775.63,,47763200.43,,44118813332.88,4770295089.98,6242686764.73,954649917.9,115314309245.59,23047856334.94,23047856334.94,,4653862170.39,174969500.88,,,,61125247395.83,,,,,10720346.88,,117600000.42,,73530567349.08,,,,,,4211521.27,416101695.99,2137444433.23,16394447835.45,353061546135.87,,9612429377.0,30000000000.0,,30000000000.0,20146369475.31,,3798959011.95,,4867817456.1,17579656897.07,,26614361422.33,,112619593639.76,,112619593639.76,465681139775.63,定期报告,未审计,20240824,CNY,合并期末,2024-08-23T20:17:03
20240331,,68627192848.15,59071136008.86,18623202490.56,14411817075.01,,53977005537.79,,198022287992.1,8168403627.26,5158868576.88,5158868576.88,,,,,,10233030220.84,,,,,987713601.26,,,3656676500.7,271905878.04,297832162.63,83550207819.27,16784383946.53,,,,,,,2393083480.39,57200527.08,,2450284007.47,,444719018.09,758056369.72,10260249.61,,,,2781511831.16,1000354969.28,475803897647.34,,1817901.0,,53872430081.73,7284215537.33,3140541373.18,525586875.45,124039436034.5,18373301553.83,18373301553.83,,4549627031.92,152712842.86,,,,63051528253.36,,,,,10720346.88,,118468965.93,,71370157400.31,,,,,,2935536.55,443542698.5,1608746857.32,14104725372.57,362650494663.22,,9612429377.0,30000000000.0,,30000000000.0,20146726589.45,,2410633085.2,,4867817456.1,17575350569.51,,28540445906.86,,113153402984.12,,113153402984.12,475803897647.34,定期报告,未审计,20240430,CNY,合并期末,2024-04-29T20:32:04
20231231,,61904744939.58,53828578902.25,15177516074.2,11367972890.12,,55881511468.98,,195983543875.02,8124242250.38,4083918364.27,4083918364.27,,,,,,9827332808.11,,,,,568494996.3,,,3586564199.26,274916594.34,291898258.32,84444910893.48,15311504150.13,,,4070775402.71,1624163069.01,2446612333.7,,2446612333.7,52426063.6,,2499038397.3,,446313101.41,755548692.88,10260249.61,,29752745.38,,2809850388.55,978060131.25,462960169833.37,,3640000.0,,55540172754.04,7031963594.6,1279201477.28,713267002.89,124275592952.89,19883074417.94,19883074417.94,,5308479845.69,207933931.79,,,,56070946875.8,44000000.0,,,,14900556.86,,119337931.44,,67483659450.58,,,,,,3036485.2,443232717.45,1012003741.67,13066201995.84,352500645731.96,,9612429377.0,30000000000.0,,30000000000.0,20136775303.52,,767509971.22,,4867817456.1,17571473247.71,,27503518745.86,,110459524101.41,,110459524101.41,462960169833.37,定期报告,是,20250419,CNY,合并期末,2024-04-16T22:17:02
