报告日,资产,货币资金,其中：现金,其中：存放中央银行款项,存放同业款项,存放联行款项,贵金属,结算备付金,进出口押汇,拆出资金,其中：拆放同业,其中：拆放金融性公司,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收租赁款,应收保证金,其他应收款,贴现,发放贷款及垫款总额,减：贷款损失准备,发放贷款及垫款净额,代理证券,委托资金,合同资产,存货净额,待处理抵债资产总额,减：抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资子公司,投资性房地产,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,衍生金融资产,其他权益工具投资,应收投资款项,长期应收款,未确认的收益,递延税款贷项,固定资产原值,减：累计折旧,固定资产净值,减：固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他长期资产,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产合计,资产总计,负债,短期借款,拆入资金,向中央银行借款,同业存入及拆入,其中：同业存放款项,联行存放款项,吸收存款及同业存放,吸收存款,应解汇款及临时存款,交易性金融负债,卖出回购金融资产款,应付票据及应付账款,应付票据,应付账款,预收账款,应付职工薪酬,其中：应付工资,其中：应付福利费,应交税金,应付股利,应付利息,应付债券款,应付债券：优先股,应付债券：永续债,应付次级债,应付保证金,应付代理证券款,其他应付款,衍生金融负债,预提费用,汇出汇款,长期借款,合同负债,专项应付款,划分为持有待售的负债,预计负债,长期应付款,长期递延收益,租赁负债,其他负债,货币兑换,一年内到期的长期负债,其他流动负债,流动负债合计,其他长期负债,长期负债合计,负债合计,所有者权益,实收资本净额,其他权益工具,优先股,永续债,资本公积,其他综合收益,库存股,盈余公积,一般风险准备,未分配利润,其中：拟分配现金股利,外币折算差额,其他储备,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,7850871315.23,,,,,,,,,,,566701072.91,,5672045.19,5672045.19,,,,,,,5128389240.07,84106845.14,,,,,,,,10542973.47,,,,,,,,,732566068.81,,,,,44473373.85,,,,,3066073.98,,,,,,138726557.57,,138726557.57,,,21987296.63,58389523.85,2628442.81,,28778249.56,39150994.06,,,,,14740897624.6,,,,,,,,,,,861506364.27,,176640000.0,176640000.0,,,13634719.07,,,39078010.02,,,608028314.04,,,,9118105255.76,10.0,759387071.32,127320022.22,,,123126416.66,7584485.0,,,,,360780.88,22721213.81,23107904.74,,,,,,,12103697218.02,,445029448.0,109291847.53,,,267469771.54,1834103.79,,213944294.96,238793300.32,1320970118.4,,,,2597332884.54,39867522.04,2637200406.58,14740897624.6,定期报告,未审计,20231028,CNY,合并期末,2023-10-27T21:11:02
20230630,,8399828276.79,,,,,,,,,,,445590116.8,,6279242.57,6279242.57,,,,,,,6207153262.4,58855910.38,,,,,,,,,,,,,,,,,737363695.19,,,,,21447542.45,,,,,1500598.79,235743129.74,94829811.21,140913318.53,,,140913318.53,,140913318.53,,,23161917.25,59705477.64,2628442.81,,23600883.1,27725913.78,,,,,16179372491.8,,,,,,,,,,,880465237.78,,312546000.0,312546000.0,,,12270908.27,,,43029404.21,,,601105243.83,,,,10728085774.4,,537602420.42,99240238.99,,,123129833.34,1990621.61,,,,,375212.12,23856417.76,23104216.32,,,,,,,13600098208.16,,445029311.0,109292521.0,,,267465545.09,5663205.01,,213944294.96,238760111.85,1258797862.52,,,,2538952851.43,40321432.21,2579274283.64,16179372491.8,定期报告,未审计,20230826,CNY,合并期末,2023-08-25T20:51:01
20230331,,8020169773.58,,,,,,,,,,,403224325.17,,5482696.07,5482696.07,,,,,,,6307003134.56,56195394.27,,,,,,,,,,,,,,,,,742867900.3,,,,,27652677.67,,,,,1797830.44,,,,,,141582569.71,,141582569.71,,,24032844.14,60184859.69,2628442.81,,12603113.34,21536886.25,,,,,15849689834.22,,,,,,,,,,,820232668.46,,390475200.0,390475200.0,,,11135377.04,,,29566803.68,,,600801204.46,,,,10544913265.79,,406737537.45,56654429.9,,,123142816.67,,,,,,389643.36,24397106.2,23798371.21,,,,,,,13239003629.24,,445029291.0,109292622.02,,,267464928.68,1933151.85,,213944294.96,238720820.24,1294112484.45,,,,2570497593.2,40188611.78,2610686204.98,15849689834.22,定期报告,未审计,20230428,CNY,合并期末,2023-04-27T22:51:02
20221231,,9021511194.39,,,,,,0.0,,,,,309221723.96,0.0,4610929.62,4610929.62,,,,,,,5225997354.94,59459332.07,,,,,,,,0.0,,,,,,,,,747759960.77,,,,,61539621.28,0.0,,,,5149030.92,232802996.37,87331638.63,145471357.74,,,145471357.74,,145471357.74,,,17439167.06,61621644.91,2628442.81,,11858452.12,25457221.9,,,,,15719122409.42,,,,,,,,,,,826779171.36,,348129200.0,348129200.0,,,31269101.56,,,17471180.04,,,594139563.13,,,,10548830449.36,0.0,371631564.63,50199003.53,,,123142816.67,0.0,,,,,404074.6,17204049.57,27277876.51,,,,,,,13161944039.37,,445029223.0,109292958.76,,,267462844.87,3377287.98,,214009176.18,238747902.82,1239266843.5,,,,2517186237.11,39992132.94,2557178370.05,15719122409.42,定期报告,是,20240330,CNY,合并期末,2023-03-30T21:56:02
20220930,,9101444230.22,,,,,,,,,,,271835417.43,,5173283.78,5173283.78,,,,,,,5446190231.4,55843547.08,,,,,,,,,,,,,,,,,762002547.57,,,,,39452349.65,,,,,6600123.57,,,,,2385408.39,149025631.5,,151411039.89,,,10742536.5,62669511.45,2628442.81,,10565141.79,20452975.73,,,,,15965016916.72,,,,,,,,,,,806475720.04,,309729200.0,309729200.0,,,8658023.89,,,24722997.19,,,587442493.99,,,,10981977249.33,,324839661.78,40285155.29,,,123119739.59,,,,,,418505.84,10546695.6,42796158.67,,,,,,,13464203382.13,,445027102.0,109303397.52,,,267398439.49,3881420.23,,182951479.23,207652600.08,1245302300.82,,,,2461516739.37,39296795.22,2500813534.59,15965016916.72,定期报告,未审计,20221028,CNY,合并期末,2022-10-27T18:26:01
20220630,,9463135023.42,,,,,,,,,,,306991983.13,,4324681.29,4324681.29,,,,,,,6196277189.98,48100309.42,,,,,,,,,,,,,,,20652117.15,,767083174.44,,,,,25694157.21,,,,,5650028.25,219732188.61,79511335.4,140220853.21,,2385408.39,140220853.21,,142606261.6,,,11776083.66,63225426.81,2628442.81,,7501529.85,34559081.06,,,,,17119758571.97,,,,,,,,,,,957712461.43,,246029200.0,246029200.0,,,9997418.52,,,33744925.53,,,580749950.94,,,,11978173542.79,,222403260.59,42316262.09,,,330415250.0,14621663.65,,,,,432937.08,11354605.48,47470557.96,,,,,,,14672188795.24,,445027000.0,109303902.62,,,267395354.34,95980.88,,182951479.23,207608324.94,1195120571.54,,,,2407502613.55,40067163.18,2447569776.73,17119758571.97,定期报告,未审计,20220826,CNY,合并期末,2022-08-25T23:06:02
20220331,,9802234710.16,,,,,,,,,,,339084036.0,,2080928.91,2080928.91,,,,,,,6280757276.61,72135129.42,,,,,,,,,,,,,,,19942229.26,,759717242.89,,,,,56233280.54,,,,,5730283.46,,,,,14685873.45,139795200.14,,154481073.59,,,14494192.44,65533859.19,2628442.81,,7249625.9,21132085.51,,,,,17624020909.02,,,,,,,,,,,937587084.11,,168100000.0,168100000.0,,,15011319.96,,,58099097.44,,,577435607.75,,,,12454909407.45,,262320229.67,66552428.34,,,330468875.0,,,,,,447368.32,14362427.07,49549218.89,,,,,,,15125731865.33,,445027000.0,109303902.62,,,267395354.34,-3642061.69,,182951479.23,207557611.56,1250140976.44,,,,2458734262.5,39554781.19,2498289043.69,17624020909.02,定期报告,未审计,20220429,CNY,合并期末,2022-04-28T17:46:01
20211231,,10126246749.16,,,,,,,,,,,368297185.32,,2143382.59,2143382.59,,,,,,,5643402740.47,70184911.29,,,,,,,,,,,,,,,21005686.02,,764729641.86,,,,,56866088.79,,,,,11361173.4,211652944.8,74083054.85,137569889.95,,14470728.81,137569889.95,,152040618.76,,,15569702.06,63908885.09,2628442.81,,10280406.9,14134820.54,,,,,17338587125.61,,,,,,,,,,,954337102.8,,168100000.0,168100000.0,,,46003607.27,,,65777738.2,,,571022836.63,,,,12305992977.43,,179059303.38,45113458.01,,,330468875.0,,,,,,461799.56,15105913.86,65086497.94,,,,,,,14934906231.04,,445026565.0,109306074.56,,,267382261.7,-3058507.6,,182951479.23,207486019.36,1154882405.08,,,,2363976297.33,39704597.24,2403680894.57,17338587125.61,定期报告,是,20230331,CNY,合并期末,2022-03-30T22:01:01
20210930,,9639673169.54,,,,,,,,,,,342864280.04,,23723649.39,23723649.39,,,,,,,5544125264.46,119527710.35,,,,,,,,,,,,,,,19682031.23,,759391327.79,,,,,74795171.92,,,,,21162077.27,,,,,22389001.94,118209040.86,,140598042.8,,,15246797.59,64099385.35,5501692.3,,15797595.18,27051430.84,,,,,16816441018.06,,,,,,,,,,,1107471710.85,,135500000.0,135500000.0,,,8988140.72,,,52974624.96,,,564142828.72,,,,11869206527.02,,110329925.09,69335661.46,,,330426250.0,1229955.71,,,,,476230.8,15087179.18,91045053.07,,,,,,,14544748425.97,,445023986.0,109318172.3,,,267442457.29,-1681232.98,,130851664.69,155253256.89,1125505289.25,,,,2231713593.44,39978998.65,2271692592.09,16816441018.06,定期报告,未审计,20211027,CNY,合并期末,2021-10-26T21:16:02
20210630,,9023977943.12,,,,,,,,,,,437159336.41,,2238878.71,2238878.71,,,,,,,5076230918.96,77410253.24,,,,,,,,1753029.24,,,,,,,3851653.93,,765425331.6,,,,,72299862.9,,,,,13013417.24,182250093.89,68867196.01,113382897.88,,14521924.69,113382897.88,,127904822.57,,,17278504.86,63737220.42,5501692.3,,3907245.6,18582262.26,,,,,15722445538.41,,,,,,,,,,,1074716128.84,,,,,,10859899.5,,,56340541.69,,,558327396.76,,,,11093217392.53,,181170060.46,67133400.35,,,330255750.0,895553.22,,,,,490662.04,16979143.51,64164699.88,,,,,,,13623649825.09,,445006592.0,109405271.23,,,266826844.22,-1768985.73,,130851664.69,155180135.64,993294191.27,,,,2098795713.32,,2098795713.32,15722445538.41,定期报告,未审计,20210826,CNY,合并期末,2021-08-25T21:31:02
20210331,,7544955896.93,,,,,,,,,,,399582202.76,,1930127.23,1930127.23,,,,,,,4565667573.73,40927372.9,,,,,,,,1753029.24,,,,,,,3704915.69,,554550429.04,,,,,21778659.32,,,,,7622753.83,,,,,229324784.08,38472790.06,,267797574.14,,,16212101.92,141057024.74,5501692.3,,6056482.13,8793818.86,,,,,13604427125.52,,,,,,,,,,,891360687.55,,,,,,10336068.87,,,45366475.03,,,554812519.8,,,,9436540775.1,,91321543.97,30063251.94,,,240428522.81,918441.55,,,,,505093.28,15813506.4,64818991.95,,,,,,,11534079810.72,,445006363.0,109406440.23,,,266818902.07,-577317.79,,130851664.69,155180135.64,963661126.96,,,,2070347314.8,,2070347314.8,13604427125.52,定期报告,未审计,20210427,CNY,合并期末,2021-04-26T20:51:01
20201231,,6039382104.67,,,,,,,,,,,257353811.99,,1405528.58,1405528.58,,,,,,,3964385222.6,27791497.84,,,,,,,,5653007.5,,,,,,,3736827.28,,464054308.77,,,,,25324975.99,,,,,11094247.49,105069377.94,65378439.57,39690938.37,,279997729.78,39690938.37,,319688668.15,,,0.0,177226577.48,5501692.3,,11928050.94,11107128.01,,,,,11332854882.4,,,,,,,,,,,518118586.43,,0.0,0.0,,,28103709.39,,,49529083.29,,,548890267.57,,,,7554069923.92,,156521795.45,33047926.25,,,240428522.81,662741.68,,,,,519524.52,0.0,76136974.93,,,,,,,9351182734.25,,445000000.0,109438613.13,,,266599163.15,-899739.92,,130851664.69,155180135.64,875502311.46,,,,1981672148.15,0.0,1981672148.15,11332854882.4,定期报告,是,20220331,CNY,合并期末,2021-03-30T23:21:02
20200930,,5057430019.87,,,,,,,,,,,213536449.39,,754168.78,754168.78,,,,,,,2553737785.74,32101650.39,,,,,,,,9542281.84,,,,,,,,,455505415.67,,,,,9885932.2,,,,,2570619.55,,,,,242204092.27,37589126.61,,279793218.88,,,,174339074.69,5501692.3,,7955084.13,14757210.3,,,,,8827615619.41,,,,,,,,,,,409337739.54,,,,,,7723236.12,,,29946286.1,,,542772680.59,,,,5390635227.23,,82858942.36,10120147.85,,,311570644.77,,,,,,533955.76,,46836007.91,,,,,,,6959633091.73,,445000000.0,109438613.13,,,266599163.15,2607211.23,,105951776.67,130280247.62,808105515.88,,,,1867982527.68,,1867982527.68,8827615619.41,定期报告,未审计,20201029,CNY,合并期末,2020-11-19T17:41:20
20200630,,3511724063.36,,,,,,,,,,,188465920.37,,240450.22,240450.22,,,,,,,2339412373.01,21478685.82,,,,,,,,9689518.95,,,,,,,,,457340600.34,,,,,13435678.98,,,,,1593629.11,98979850.19,64454673.02,34525177.17,,219160810.61,34525177.17,,253685987.78,,,,175117912.45,5501692.3,,6376042.38,15200442.55,,,,,7010497091.91,,,,,,,,,,,149480594.84,,,,,,7299131.04,,,23324462.34,,,,,,,4589708510.89,,41682625.4,19555623.41,,,311570644.78,,,,,,548387.0,,47268108.85,,,,,,,5309476127.61,,445000000.0,,,,266599163.15,5353353.57,,105951776.67,130280247.62,747836423.29,,,,1701020964.3,,1701020964.3,7010497091.91,定期报告,未审计,20200826,CNY,合并期末,2020-11-19T17:41:20
20200331,,3587546356.29,,,,,,,,,,,150289376.3,,99394.6,99394.6,,,,,,,1812913350.13,29464503.0,,,,,,,,29629364.99,,,,,,,,,459899433.18,,,,,3715051.61,,,,,1878906.48,,,,,202550791.54,35023016.17,,237573807.71,,,,175424869.95,5501692.3,,6922371.26,16737393.54,,,,,6528602003.87,,,,,,,,,,,66649230.24,,,,,,7008240.16,,,13803080.98,,,,,,,4150760877.15,,14204045.57,182118.45,,,382806575.24,,,,,,562818.24,,46649254.69,,,,,,,4797988579.49,,445000000.0,,,,266599163.15,5373918.0,,105951776.67,130280247.62,777408318.94,,,,1730613424.38,,1730613424.38,6528602003.87,定期报告,未审计,20200430,CNY,合并期末,2020-11-19T17:41:20
20191231,,3347867328.85,,,,,,,,,,,141900760.92,,,,,,,,,,1947362525.59,14262271.03,,,,,,,,17549905.2,,,,,,,,,462458266.02,,,141900760.92,,4074740.0,,,,,3149462.14,99112126.29,62897878.21,36214248.08,,201955042.4,36214248.08,,238169290.48,,,,175801930.6,5501692.3,,7889300.29,12075199.6,,,,,6387714431.25,,,,,,,,,,,57436274.69,,,,,,13273139.63,,,12629953.48,,,,,,,4010225941.08,,15606900.72,9379450.0,,,382806575.24,,,,,,577249.48,,63448501.0,,,,,,,4679366851.3,,445000000.0,,,,266599163.15,3956554.22,,105951776.67,130280247.62,756559838.29,,,,1708347579.95,,1708347579.95,6387714431.25,定期报告,是,20210331,CNY,合并期末,2020-11-19T17:41:20
20190930,,3267649910.24,,,,,,,,,,,244391671.19,,,,,,,,,,1584066809.56,18944451.26,,,,,,,,5851752.21,,,,,,,,,,,,,,797868.87,,,,,3265977.4,,,,,466213416.47,36858582.41,,503071998.88,,,,336636398.47,5501692.3,,3576957.26,8356457.42,,,,,5991656533.03,,,,,,,,,,,56239340.16,,,,,,6829704.79,,,6984925.41,,,,,,,3657032196.0,,19438535.46,2024873.59,,,400539000.0,,,,,,591680.72,,50824648.47,,,,,,,4311364484.61,,445000000.0,,,,266599163.15,4400580.51,,94742909.27,119071380.22,750478015.27,,,,1680292048.42,,1680292048.42,5991656533.03,定期报告,未审计,20191023,CNY,合并期末,2020-11-19T17:41:20
20190630,,2661432010.9,,,,,,,,,,,247090787.65,,,,,,,118015.19,,,1473155794.41,13830547.5,,,,,,,,4093944.96,,,,,,,,,,,,,,258839.81,,,,,3776376.5,99982849.57,62351403.29,37631446.28,,454034920.38,37631446.28,,491666366.66,,,,338618066.84,5501692.3,,3017570.48,5301283.87,,,,,5256861973.93,,,,,,,,,,,55321416.9,,,,,,6778820.31,,,5986448.41,,,,,,,3230880450.36,,15275866.3,149448.09,,,330443722.24,,,,,,606111.96,,65345995.32,,,,,,,3819658783.27,,400000000.0,,,,93956238.62,2717877.87,,94742909.27,119071380.22,726714784.68,,,,1437203190.66,,1437203190.66,5256861973.93,招股说明书/意向书,是,20190819,CNY,合并期末,2020-11-19T17:41:20
20181231,,2273340715.82,,,,,,,,,,,152269852.05,,,,,,,,26348189.09,,1111177456.61,15271512.99,,,,,,,,,,,,,5000000.0,,,,,,,152269852.05,,,,,,,417941.76,99604522.72,59766739.08,39837783.64,,347253183.77,39837783.64,,387090967.41,,,,342045231.66,5501692.3,,3841550.84,7195584.86,,,,,4341853994.09,,,,,,,,,,,10326211.59,,,,,,9304351.48,,,5575816.15,,435691.66,,,,,2513941891.11,,14971509.79,2030690.0,,,295000000.0,,,,,,634974.44,,16177155.26,,,,,,,2970601281.97,,400000000.0,,,,93956238.62,2416908.25,,94742909.27,119071380.22,661065275.76,,,,1371252712.12,,1371252712.12,4341853994.09,定期报告,是,20200310,CNY,合并期末,2020-11-19T17:41:20
