报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,189387885.27,,,609658922.97,,,939110.01,,939110.01,,4227379.35,,,,,,,,,,,,216515554.83,,,,864297270.43,56204113.7,1941230236.56,,,,,,,,,110958015.57,,,97200000.0,,,,,,,,,,,657159965.62,,,,,,47853787.91,,,2193956.88,,9906.43,1422856218.87,2338231851.28,4279462087.84,,1044000000.0,,,,,,329211148.78,314350000.0,14861148.78,,12623818.58,,,1792289.33,5415037.1,,,,,,63408.0,,,,,,,,,,,,,,,1641096.42,1394746798.21,,,,,,,,,,,,1528954.62,4378183.93,,5907138.55,1400653936.76,,193712353.0,,,,2570396735.21,199807529.39,,4319065.26,108890168.64,,,201297358.36,,,2878808151.08,,2878808151.08,4279462087.84,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T19:42:06
20251231,,181085526.77,,,521110567.8,,,,,,,2597334.45,,,,,,,,,,,,149461688.23,,,,888978784.44,49987499.37,1793221401.06,,,,,,,,,111808211.43,,,,,804483032.61,139506641.27,664976391.34,,0.0,0.0,,664976391.34,,664976391.34,,,,,,48226926.17,,,2370192.06,,6573.58,1499098646.92,2326486941.5,4119708342.56,,904000000.0,,,,,,256525328.28,250750000.0,5775328.28,2006910.81,15877107.96,,,3625980.99,3250630.38,,,,,96940.0,96940.0,,,,,,,,,,,,,,,2064024.04,1187446922.46,,,,,,,,,,,,1603107.17,3872082.86,,5475190.03,1192922112.49,,193712353.0,,,,2570396735.21,129935823.32,,3361298.44,108890168.64,,,180361498.1,,,2926786230.07,,2926786230.07,4119708342.56,定期报告,是,20260429,CNY,合并期末,2026-04-28T19:42:06
20250930,,175781800.85,,,236672037.75,,,,,,,56241716.07,,,,,,,,,,,,144067407.07,,,,728582476.75,131895034.93,1473240473.42,,,,,,,,,112658407.29,,,,,,,,,3497558.3,,,,,669271663.91,,,,,,48600064.43,,,2546427.24,,86337.6,1669798941.49,2506459400.26,3979699873.68,,728320000.0,,,,,,260690982.87,247740000.0,12950982.87,4952931.63,14525971.24,,,2159754.5,6606090.88,,9416559.05,,,,9482019.05,,,,,,,,,,,,,,,1888376.26,1028626126.43,,,,,,,,,,,,1677259.72,3614696.39,,5291956.11,1033918082.54,,193712353.0,,,,2570396735.21,99902548.74,,2988797.88,108890168.64,,,169696285.15,,,2945781791.14,,2945781791.14,3979699873.68,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T18:16:06
20250630,,231035002.68,,,195877675.05,,,3572094.16,,3572094.16,,16226577.98,,,,,,,,,,37569.89,37569.89,199675174.05,,,,644384543.42,127975727.3,1418784364.53,,,,,,,,,113508603.15,,,,,800863660.3,124086938.49,676776721.81,,3497558.3,3497558.3,,676776721.81,,676776721.81,,,,,,48975484.87,,,2722662.42,,74449.19,1756730708.45,2602286188.19,4021070552.72,,756000000.0,,,,,,248913793.76,236660000.0,12253793.76,,11591792.47,,,2410894.9,4877048.87,,48966107.06,,,56882.0,49022989.06,,,,,,,,,,,,,,,1479312.28,1074295831.34,,,,,,,,,,,,1751412.27,3610139.17,,5361551.44,1079657382.78,,193712353.0,,,,2570396735.21,99902548.74,,2791384.55,108890168.64,,,165525077.28,,,2941413169.94,,2941413169.94,4021070552.72,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T19:48:06
20250331,,211252494.54,,,243166378.96,,,626073.34,,626073.34,,51391408.97,,,,,,,,,,,37759.42,222958837.72,,,,558583096.78,130450064.5,1418466114.23,,,,,,,,,114358799.01,,,,,,,,,3273783.02,,,,,684516331.79,,,,,536930.54,48773356.33,,,3371484.25,,113221.71,1792226844.57,2647170751.22,4065636865.45,,776000000.0,,,,,,287744030.04,272170000.0,15574030.04,,6985230.5,,,1922625.86,4312060.12,,,,,,59018.0,,,,,,,,,,,,,,564323.02,908079.96,1078495367.5,,,,,,,,,,,,1825564.82,3760136.47,,5585701.29,1084081068.79,,193712353.0,,,,2570396735.21,99902548.74,,1572033.47,106297575.64,,,209479648.08,,,2981555796.66,,2981555796.66,4065636865.45,定期报告,未审计,20250429,CNY,合并期末,2025-04-28T18:58:04
20241231,,213477158.97,,,121506904.18,,,,,,,7804996.75,,,,,,,,,,39053.26,39053.26,160159037.94,,,,1107540473.5,122621514.66,1733149139.26,,,,,,,,,115208994.87,,,,,799524026.09,108882645.69,690641380.4,,3954023.63,3954023.63,,690641380.4,,690641380.4,,,,,1073861.06,49112476.18,,,4256599.36,,175702.15,1279319514.69,2143742552.34,3876891691.6,,696000000.0,,,,,,192223681.93,180044000.0,12179681.93,2319947.48,5934541.56,,,3724582.96,6105332.5,,,,,66514.0,66514.0,,,,,,,,,,,,,,1123527.74,771490.4,908269618.57,,,,,,,,,,,,1899717.37,3767907.04,,5667624.41,913937242.98,,193712353.0,,,,2570396735.21,99902548.74,,1346897.21,106297575.64,,,191103436.3,,,2962954448.62,,2962954448.62,3876891691.6,定期报告,是,20260429,CNY,合并期末,2025-04-28T18:58:04
20240930,,486539875.12,,,192340951.04,,,,,,,35732898.12,,,,,,,,,,,21040.6,178728399.68,,,,1210038925.01,125047861.19,2228449950.76,,,,,,,,,116059190.73,,,,,,,,,5241768.11,,,,,694681146.29,,,,,1610791.58,49463246.53,,,5141714.47,,272399.3,859832237.2,1732302494.21,3960752444.97,,746000000.0,,,,,,238101685.36,228544000.0,9557685.36,5265968.3,14411773.86,,,2366349.44,8748001.02,,,,,,53704.0,,,,,,,,,,,,,,1677660.62,1873530.6,1018498673.2,,,,,,,,,,,,1973869.92,3924705.86,,5898575.78,1024397248.98,,193712353.0,,,,2570396735.21,99902548.74,,927481.57,96622857.77,,,174598317.18,,,2936355195.99,,2936355195.99,3960752444.97,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T18:45:09
20240630,,418440112.27,,,387785948.61,,,3096104.62,,3096104.62,,35377253.78,,,,,,,,,,24142.55,24142.55,189174745.96,,,,1164407047.64,124921184.39,2323226539.82,,,,,,,,,116909386.59,,,,,792505893.64,93437150.16,699068743.48,,4158718.34,4158718.34,,699068743.48,,699068743.48,,,,,2147722.1,49625375.23,,,5933233.06,,379350.04,626316884.13,1504539412.97,3827765952.79,,646000000.0,,,,,,234717087.25,219050000.0,15667087.25,,9309780.72,,,2432187.62,10087581.25,,,,,265056.83,265056.83,,,,,,,,,,,,,,2226767.63,1210271.49,906248732.79,,,,,,,,,,,,2048022.47,4248147.29,,6296169.76,912544902.55,,193712353.0,,,,2570396735.21,99902548.74,,724570.18,96622857.77,,,153667082.82,,,2915221050.24,,2915221050.24,3827765952.79,定期报告,未审计,20240813,CNY,合并期末,2024-08-12T18:00:02
20240331,,272646953.38,,,426529311.0,,,313036.67,,313036.67,,42143641.42,,,,,,,,,,,222274.57,141959153.92,,,,,36838255.77,920652626.73,,,,,,,,,117740981.03,,,,,,,,,2396480.41,,,,,706431796.0,,,,,2684652.62,49722635.82,,,6313847.87,,866128.43,1575038038.99,2461194561.17,3381847187.9,,121920000.0,,,,,,296166310.51,281000000.0,15166310.51,,4233810.36,,,1905099.83,5073590.27,,,,,,285564.0,,,,,,,,,,,,,,2206571.35,550395.35,432341341.67,,,,,,564323.01,,,,,2940000.0,2122175.02,4241343.44,,9867841.47,442209183.14,,193712353.0,,,,2570396735.21,84369377.66,,8837.34,96622857.77,,,163266599.1,,,2939638004.76,,2939638004.76,3381847187.9,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T17:50:08
20231231,,450865664.34,,,274436907.76,,,,,,,38498750.84,,,,,,,,,,222981.32,222981.32,133648051.74,,,,,38196342.5,935868698.5,,,,,,,,,118609778.31,,,,,791221375.47,78050894.95,713170480.52,,2299343.86,2299343.86,,713170480.52,,713170480.52,,,,,3221583.14,50041255.62,,,7088671.4,,949482.81,1640225848.52,2535606444.18,3471475142.68,,183920000.0,,,,,,249316480.83,232500000.0,16816480.83,2632984.15,6991924.35,,,3523250.87,9192263.11,,,,,71244.0,71244.0,,,,,,,,,,,,,,2186558.26,908950.16,458743655.73,,,,,,1123527.73,,,,,2940000.0,2196327.57,4484174.74,,10744030.04,469487685.77,,193712353.0,,,,2570396735.21,,,20053.08,96622857.77,,,141235457.85,,,3001987456.91,,3001987456.91,3471475142.68,定期报告,是,20250429,CNY,合并期末,2024-04-26T17:50:08
20230930,,502276686.21,,,471461196.98,,,,,,,82823894.99,,,,,,,,,,,170455.51,179510950.27,,,,,28258635.25,1264501819.21,,,,,,,,,119443519.07,,,,,,,,,,,,,,720787995.93,,,,,4530866.85,50165775.42,,,7863494.93,,1604155.37,1385013864.98,2289409672.55,3553911491.76,,,,,,,,533780840.27,511990000.0,21790840.27,,19287112.02,,,2428187.43,9551244.68,,,,,,46624.0,,,,,,,,,,,,,,2600071.9,1722807.85,569416888.15,,,,,,2013192.64,,,,,,2270480.12,3963332.81,,8247005.57,577663893.72,,193712353.0,,,,2570396735.21,,,809078.92,88649672.61,,,122679758.3,,,2976247598.04,,2976247598.04,3553911491.76,定期报告,未审计,20231021,CNY,合并期末,2023-10-20T16:50:25
20230630,,436495359.21,,,277946184.27,,,,,,,80611188.41,,,,,,,,,,75168.64,75168.64,146647560.63,,,,,31110655.55,972886116.71,,,,,,,,,120310170.03,,,,,790113134.56,62106959.78,728006174.78,,,,,728006174.78,,728006174.78,,,,,5178133.53,50228054.99,,,8638318.46,,879027.93,1329264524.79,2242504404.51,3215390521.22,,,,,,,555000.0,228471895.57,186745000.0,41726895.57,,10082249.06,,,2383734.99,7586911.91,,,,,39364.0,39364.0,,,,,,,,,,,,,,2576489.84,1693675.08,253389320.45,,,,,,2672121.03,,,,,,2344632.67,4321061.99,,9337815.69,262727136.14,,193712353.0,,,,2570396735.21,,-471750.0,1115948.19,88649672.61,,,99260426.07,,,2952663385.08,,2952663385.08,3215390521.22,定期报告,未审计,20230830,CNY,合并期末,2023-08-29T18:35:28
20230331,,165624801.51,,,518162128.48,,,,,,,38295945.06,,,,,,,,,,,62037.2,203676026.77,,,,,35291589.06,961112528.08,,,,,,,,,,,,,,,,,,,,,,,856867962.87,,,,,5825400.21,50525035.82,,,8641650.03,,885670.73,1348872122.87,2271617842.53,3232730370.61,,,,,,,,193338908.88,157055000.0,36283908.88,,7522398.88,,,1847259.6,5267786.88,,,,,,42838.0,,,,,,,,,,,,,,2553121.67,977911.85,211550225.76,,,,,,3325073.09,,,,,,2418785.22,4488434.71,,10232293.02,221782518.78,,193712353.0,,,,2570396735.21,,,1133415.2,88649672.61,,,157055675.81,,,3010947851.83,,3010947851.83,3232730370.61,定期报告,未审计,20230427,CNY,合并期末,2023-04-26T17:25:03
20221231,,618640714.98,,,292093844.73,,,,,,,54647215.41,,,,,,,,,,414237.52,414237.52,136512901.61,,,,,26538894.33,1128847808.58,,,,,,,,,,,,,,906826946.88,47142789.31,859684157.57,,,,,859684157.57,,859684157.57,,,,,6472666.89,50822016.65,,,9327455.25,,1008457.91,1339981019.29,2267295773.56,3396143582.14,,,,,,,,372020015.04,315380000.0,56640015.04,,12504154.7,,,3459375.55,1768903.46,,,,,31628.0,31628.0,,,,,,,,,,,,,,2529965.45,1597532.26,393911574.46,,,,,,3972103.01,,,,,,2492937.77,4463173.24,,10928214.02,404839788.48,,193712353.0,,,,2570396735.21,,,1658098.5,88649672.61,,,136886934.34,,,2991303793.66,,2991303793.66,3396143582.14,定期报告,是,20240427,CNY,合并期末,2023-03-30T17:30:07
20220930,,371758126.11,,,580141404.13,,,,,,,72698237.76,,,,,,,,,,,550212.44,86969980.7,,,,,133515469.2,1245633430.34,,,,,,,,,,,,,,,,,,239871532.28,,,,,337144859.55,,,,,,51118997.48,,,3915725.16,,39356.86,1398671145.72,2030761617.05,3276395047.39,,,,,,,,300984999.41,272775000.0,28209999.41,,10851471.65,,,2226393.48,5403891.46,,,,,,245708.0,,,,,,,,,,,,,,,1410691.31,321123155.31,,,,,,,,,,,,2567090.32,771210.62,,3338300.94,324461456.25,,193712353.0,,,,2570396735.21,,,909240.91,74647310.83,,,112267951.19,,,2951933591.14,,2951933591.14,3276395047.39,定期报告,未审计,20221028,CNY,合并期末,2022-10-27T17:20:25
