报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,32612938898.08,28117509722.8,5486238311.76,3844036361.34,,14928080974.6,,66324819174.96,7628381291.09,282427211.21,282427211.21,,,,,,3994199912.15,,,,,73708008.2,,,44453001.35,,,6232876.11,4958008629.74,,,,,,,229984017.58,591160318.07,,821144335.65,,346355487.49,258905759.89,1274029108.68,,,,1045807928.07,2149360072.71,142235090981.74,,171412548.56,,9759489095.26,5936258288.9,7552851328.31,690052758.65,29802371769.72,1315652667.02,1315652667.02,,2646457977.48,209297658.18,,,,33213870585.03,,,,,48419120.09,,,,16576706068.23,,,,,,146990872.16,302162646.53,,1446361378.43,109818354762.55,,4469581705.0,,,,15996913110.9,50099206.85,137760721.96,,1674860813.64,1914786895.08,1606951297.55,4774691695.48,,30525447032.76,1891289186.43,32416736219.19,142235090981.74,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T19:44:06
20251231,,30043836932.22,26248219255.32,4483439934.66,2941185252.94,,14808592946.05,,52441739587.84,3042986018.24,2392879338.11,2392879338.11,,,,,,3860325830.5,,,,,103003022.65,,,45445942.21,,,6358556.63,4044599029.09,,,611774950.97,379105298.6,232669652.37,,232669652.37,551514225.92,,784183878.29,,383006541.14,276812831.0,1274029108.68,,,,1041524334.03,2627969386.89,121660733218.23,,114720717.95,,7236703563.14,7117436534.02,4299019312.49,845017936.73,16160759755.94,653922851.41,653922851.41,,2432493156.38,229280965.95,,,,32700350296.33,,,,,48419120.09,,,,15306710584.9,,,,,,141396370.14,322870163.77,,2025610379.69,89634711708.93,,4469581705.0,,,,15996913110.9,50099206.85,31182915.99,,1674860813.64,1907531706.46,1606951297.55,4502437773.66,,30139360116.35,1886661392.95,32026021509.3,121660733218.23,定期报告,是,20260424,CNY,合并期末,2026-04-01T21:12:02
20250930,,22376687108.28,19337624872.68,3516408361.59,2531856873.64,,11501661832.31,,55626802609.37,3090889487.42,320953914.56,320953914.56,,,,,,2512150850.47,,,,,3630481.0,,,44990812.2,,,6264233.92,3010858994.04,,,,,,,179093516.39,545017546.82,,724111063.21,,292848538.08,204255708.9,6243686.47,,,,876718367.05,6467671313.06,110583147361.93,,111690221.96,,7583722410.96,4880638659.51,5643575479.97,755707222.84,20523397215.43,816947372.29,816947372.29,,2098571856.82,296124942.42,,,,22905782331.64,,,,,,,,,12700698832.62,,,,,,136608636.98,271816741.68,,1950671573.33,80675953498.45,,4469581705.0,,,,15996913110.9,50099206.85,-5766935.22,,1512705888.44,1739129909.28,1441218544.61,4577809373.32,,29681492389.48,225701474.0,29907193863.48,110583147361.93,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T18:30:05
20250630,,22741205517.62,16591657138.37,2773367789.58,1741410344.42,,9550311777.71,,61290170907.96,4488835858.02,303038888.78,303038888.78,,,,,,1915915737.87,,,,,6002111.29,,,44808105.98,,,1865278154.34,2086089876.02,,,532142273.45,348172620.84,183969652.61,,183969652.61,537049239.28,,721018891.89,,333070557.03,208691163.58,6243686.47,,,,834406147.22,1948057530.76,111116512702.12,,72528790.8,,7078756000.01,5210547055.58,1578957741.43,587985125.91,30457490243.73,625666208.4,625666208.4,,1908624135.24,180172299.77,,,,19225628176.53,,,,,,,,,12732598534.77,,,,,,149486873.7,339743022.66,,1463732976.51,81611917185.04,,4469581705.0,,,,15996913110.9,50099206.85,12438351.87,,1512705888.44,1732992863.19,1441218544.61,4171318229.48,,29287069486.64,217526030.44,29504595517.08,111116512702.12,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T20:24:05
20250331,,22072094159.21,15206276368.71,2782830682.46,2170982245.83,,10224492664.77,,55416681651.25,6637394707.82,428853771.88,428853771.88,,,,,,1919655022.29,,,,,8866391.33,,,44806372.59,,,381870533.51,660019892.53,,,,,,,186256508.49,516673931.22,,702930439.71,,368330856.17,216731759.47,6243686.47,,,,879916338.78,2032371634.69,104784090564.93,,25022569.45,,4141086291.04,3775249455.66,6664617493.08,757680120.5,23318234536.34,596766720.66,596766720.66,,2163112710.47,60554926.99,,,,18344466433.67,,,,,,,,,13800808551.43,,,,,,148285089.74,340986314.55,,1386243807.14,75523115020.72,,4469581705.0,,,,15996913110.9,50099206.85,-45818496.21,,1512705888.44,1724464858.89,1441218544.61,4000878700.3,,29049845105.08,211130439.13,29260975544.21,104784090564.93,定期报告,未审计,20250424,CNY,合并期末,2025-04-23T22:24:02
20241231,,24534978205.17,15691638710.38,3369454431.62,2331361204.44,,9975940602.88,,48796607083.3,3038340175.96,182167633.19,182167633.19,,,,,,1830093055.57,,,,,10858382.27,,,44807571.34,,,436217320.43,19262658.85,,,527463165.58,332288186.12,195174979.46,,195174979.46,485089814.5,,680264793.96,,400788533.36,224330954.17,6243686.47,,,,799520722.03,1614202269.16,95964078079.73,,15013958.33,,4130897459.01,3126682319.4,5338359826.69,634405029.32,13346068352.44,1188587662.62,1188587662.62,,2020638020.55,74845437.87,,,,18656334257.06,,,,,,,,,16378687751.44,,,,,,140939125.69,347687167.4,,1549892935.08,66949039302.9,,4469581705.0,,,,15996913110.9,2882188.77,-41957435.57,,1512705888.44,1718010605.32,1441218544.61,3717684533.35,,28811274763.28,203764013.55,29015038776.83,95964078079.73,定期报告,是,20260402,CNY,合并期末,2025-04-23T22:24:02
20240930,,21941535183.46,13764664455.54,2300272133.74,1500536796.71,,7513132053.96,,53821145517.22,2836398262.81,205560598.73,205560598.73,,,,,,3065736998.24,,,,,93170031.47,,,40873764.81,,,,12422647.93,,,,,,,179326398.58,395217728.42,,574544127.0,,424903936.44,221511901.06,6243686.47,,,,1065615512.41,2345764481.0,96468936596.75,,20012791.66,,4525952021.86,2784258974.92,4052991455.28,804370386.93,16853831118.63,1235290005.16,1235290005.16,,1790475830.64,52493557.0,,,,16582732097.3,,,,,,,,,16179582688.41,,,,,,114015666.37,411418330.44,217842227.77,2383216942.54,68008484094.91,,4469581705.0,,,,15996913110.9,,-52332643.06,,1376624917.81,1573858197.81,1305137573.98,3592625398.95,,28262408261.39,198044240.45,28460452501.84,96468936596.75,定期报告,未审计,20241030,CNY,合并期末,2024-10-29T19:42:02
20240630,,16288080275.63,12105974235.27,2561400523.23,1605643697.73,,7751675810.61,,56268659996.56,4213008680.8,231853653.82,231853653.82,,,,,,2373383975.92,,,,,55413993.04,,,41027440.49,,,14646592.34,15039299.73,,,511863294.93,324981107.64,186882187.29,,186882187.29,361737891.97,,548620079.26,,443946118.77,227340424.63,6243686.47,,,,1082177759.32,2624124507.27,94747063208.47,,10010000.0,,6018257103.83,2432870452.84,2922136248.59,495052049.53,20320828767.4,803936064.37,803936064.37,,1791647455.84,59543821.08,,,,14457805761.5,,,,,,,,,13729435948.04,,,,,,121269433.6,437880502.1,277759786.6,2486167043.8,66364600439.12,,4469581705.0,,,,15996913110.9,,-50481466.47,,1376624917.81,1568764828.38,1305137573.98,3522783604.52,,28189324274.12,193138495.23,28382462769.35,94747063208.47,定期报告,未审计,20240822,CNY,合并期末,2024-08-21T18:47:04
20240331,,15718289191.25,12179090130.24,2784591094.4,1554254175.09,,8058653337.08,,57176419273.9,7369413422.32,362503859.28,362503859.28,,,,,,1972936974.11,,,,,76676156.84,,,41181354.49,,,30272350.43,22249149.5,,,,,,,194595514.91,336381477.63,,530976992.54,,463528203.91,232345343.17,6243686.47,,,,1095009166.22,2591215075.39,98532922006.76,,25027777.77,,5811416721.32,1333627338.92,4499465030.7,488391128.46,23278008704.35,501248646.93,501248646.93,,2038783236.66,59891550.59,,,,14073476162.31,,,,,,,,,14304061470.12,,,,,,131746454.88,435771806.07,246320068.12,2979595263.14,70206831360.34,,4469581705.0,,,,15996913110.9,,-47100298.55,,1376624917.81,1562402307.45,1305137573.98,3475719871.18,,28139279187.77,186811458.65,28326090646.42,98532922006.76,定期报告,未审计,20240424,CNY,合并期末,2024-04-23T21:07:03
20231231,,14186384136.43,11159815557.88,2386659748.99,1319689953.07,,8296042596.1,,59104254790.48,4572156826.82,510832914.37,510832914.37,,,,,,2000740456.33,,,,,143261654.26,,,41336332.96,,,29996989.07,24062133.94,,,497454766.36,308910120.03,188544646.33,,188544646.33,313096880.35,,501641526.68,,482644067.17,231583926.36,6243686.47,,,,1071173575.89,2631290952.58,96220878199.07,,40042042.0,,4826233224.74,2583033011.05,1511375396.93,286068865.1,24633654136.05,547869728.07,547869728.07,,1942668415.37,47023282.25,,,,12848605227.82,,,,,,,,,15290129972.41,,,,,,91152754.9,429617232.69,191209745.06,2828795784.3,68097478818.74,,4469581705.0,,,,15996913110.9,,-45843951.98,,1376624917.81,1556934933.93,1305137573.98,3285113100.95,,27944461390.59,178937989.74,28123399380.33,96220878199.07,定期报告,是,20250424,CNY,合并期末,2024-04-23T20:27:03
