报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,1939904222.21,,,,,,,,,,,,64689164.53,2004593386.74,1582504821.2,,,,,,180812943.44,4487900.81,123940339.68,1891746005.13,112847381.61,,,,2080828.5,,,,,2080828.5,37980239.79,,,,,,37980239.79,-35899411.29,,,,222880000.0,,,222880000.0,224860200.0,29494248.85,,78575639.06,332930087.91,-110050087.91,-10884.93,-33113002.52,162976032.88,,,,,129863030.36,定期报告,未审计,20260429,CNY,合并期末,2026-04-29T01:00:06
20251231,,8987368783.54,,,,,,,,,,,,363937073.0,9351305856.54,6665641193.4,,,,,,990886489.89,24386541.47,759504478.63,8440418703.39,910887153.15,,,,2197695.17,,,,,2197695.17,309548590.75,,,,,,309548590.75,-307350895.58,,3300000.0,3300000.0,2415470000.0,,,2418770000.0,2460138337.89,131037117.53,,391489651.45,2982665106.87,-563895106.87,-20480.34,39620670.36,123355362.52,162976032.88,123355362.52,,,162976032.88,定期报告,是,20260429,CNY,合并期末,2026-04-29T00:56:05
20250930,,6944903920.45,,,,,,,,,,,,244695696.36,7189599616.81,5088442146.43,,,,,,704023756.65,17024352.72,688508294.29,6497998550.09,691601066.72,,,,1529455.13,,,,,1529455.13,246846059.47,,,,,,246846059.47,-245316604.34,,3300000.0,3300000.0,2353470000.0,,,2356770000.0,2394354377.38,98830471.08,,280811388.24,2773996236.7,-417226236.7,-11256.64,29046969.04,123355362.52,,,,,152402331.56,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:12:18
20250630,,4846595615.7,,,,,,,,,,,,158861548.19,5005457163.89,3496410251.38,,,,,,508778340.41,10819426.25,500587735.21,4516595753.25,488861410.64,,0.0,,205026.2,,,,,205026.2,140201076.47,,,,,0.0,140201076.47,-139996050.27,,3300000.0,3300000.0,1659680000.0,,,1662980000.0,1698807287.57,66641585.5,,184339011.72,1949787884.79,-286807884.79,-8323.14,62049152.44,123355362.52,185404514.96,123355362.52,,,185404514.96,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T19:00:06
20250331,,2470955790.42,,,,,,,,,,,,100953757.25,2571909547.67,1749524554.17,,,,,,209981503.91,5755282.5,281786561.55,2247047902.13,324861645.54,,,,151492.0,,,,,151492.0,55134194.61,,,,,,55134194.61,-54982702.61,,3300000.0,3300000.0,1085880000.0,,,1089180000.0,1089880000.0,31963020.02,,81170418.96,1203013438.98,-113833438.98,-2095.9,156043408.05,123355362.52,,,,,279398770.57,定期报告,未审计,20260429,CNY,合并期末,2025-04-24T16:44:10
20241231,,9878794556.27,,,,,,,,,,,3000000.0,793351963.77,10675146520.04,8351497610.9,,,,,,1005277583.55,23272047.69,2259185175.47,11639232417.61,-964085897.57,,1654969212.55,,1347263.74,,,,,1656316476.29,315768858.79,,,,,164827.82,315933686.61,1340382789.68,,6600000.0,6600000.0,2248276126.59,,146625633.34,2401501759.93,2711034319.8,160457371.61,,758777852.16,3630269543.57,-1228767783.64,38682.96,-852432208.57,975787571.09,123355362.52,975787571.09,,,123355362.52,定期报告,是,20260429,CNY,合并期末,2025-03-31T08:25:19
20240930,,7267441397.06,,,,,,,,,,,,613727947.37,7881169344.43,6869640055.02,,,,,,730244321.69,15356199.19,1646722206.0,9261962781.9,-1380793437.47,,1654969212.55,,1133412.24,,,,,1656102624.79,207707400.68,,,,,164827.82,207872228.5,1448230396.29,,3300000.0,3300000.0,1948734339.17,,,1952034339.17,2427215245.47,126901365.33,,351948921.24,2906065532.04,-954031192.87,-7060.71,-886601294.76,975787571.09,,,,,89186276.33,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T16:50:09
20240630,,4348821480.11,,,,,,,,,,,0.0,495282214.62,4844103694.73,5098701523.16,,,,,,471081353.32,11417575.36,937098703.82,6518299155.66,-1674195460.93,,1654969212.55,,783833.34,,,,,1655753045.89,153445890.72,,,,,164827.82,153610718.54,1502142327.35,,1650000.0,1650000.0,1741734339.17,,,1743384339.17,2131212234.36,90320072.48,,266842074.26,2488374381.1,-744990041.93,8688.91,-917034486.6,975787571.09,58753084.49,975787571.09,,,58753084.49,定期报告,未审计,20250829,CNY,合并期末,2024-08-29T17:45:21
20240331,,2035063549.21,,,,,,,,,,,,414763792.47,2449827341.68,3509028991.71,,,,,,250310465.37,6113634.84,484466812.87,4249919904.79,-1800092563.11,,1654969212.55,,530752.53,,,,,1655499965.08,136382770.7,,,4000000.0,,164827.82,140547598.52,1514952366.56,,,,1399250000.0,,0.0,1399250000.0,1641732234.36,44302628.0,,345087308.7,2031122171.06,-631872171.06,1186.64,-917011180.97,975787571.09,,,,,58776390.12,定期报告,未审计,20250425,CNY,合并期末,2024-04-30T01:05:11
20231231,,10211529876.98,,,,,,,,,,,19894098.62,2293070014.88,12524493990.48,8903264975.29,,,,,,1183001368.46,24745311.73,2149077140.97,12260088796.45,264405194.03,,0.0,35280000.0,37168483.22,520922000.0,20818167.64,,,614188650.86,600090056.28,36389338.33,,1275771.19,,0.0,637755165.8,-23566514.94,,1187534139.48,980000.0,3606000000.0,,675027731.41,5468561870.89,3515163603.82,176745840.39,,1502567304.46,5194476748.67,274085122.22,2134.61,514925935.92,460861635.17,975787571.09,460861635.17,,,975787571.09,定期报告,是,20250331,CNY,合并期末,2024-04-30T01:00:06
