报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,913049450.8,391397968.65,259770113.57,75730091.12,51335980.0,,,,234326031.17,516525685.8,282199654.63,239913400.45,-18441406.14,,,17969906.18,23840227.98,1763423.47,69851.1,3768641.8,452975802.47,7876478.23,462723153.74,,-16791486.64,-2545660.05,,1713317.19,460073648.33,9661.79,,73729.26,,460009580.86,106720459.97,353289120.89,353289120.89,,353157040.0,132080.89,,,215311842.56,216377179.89,142469549.64,,,142469549.64,,73907630.25,,,85195379.57,,-5144188.19,,,,-6143561.13,,-1065337.33,568600963.45,569534219.89,-933256.44,0.104,0.104,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T16:43:46
20251231,4710786055.76,1680048215.22,952521776.89,490082937.19,208152568.16,,,,761040779.19,2014934210.07,1253893430.88,2020155124.74,50394930.47,,,152477125.23,90534255.32,3621069.29,-907004.56,3816491.33,2200118853.69,32056900.2,2129766133.25,,41939065.6,-7665333.01,,4022087.65,2510667202.07,3234209.4,,18987785.13,,2494913626.34,391416681.66,2103496944.68,2103496944.68,,2101764225.92,1732718.76,4967459173.09,,343119041.33,344300606.71,464265001.93,,,464265001.93,,-119964395.22,,,-157625511.21,,66318603.88,,,,-28657487.89,,-1181565.38,2446615986.01,2446064832.63,551153.38,0.647,0.647,定期报告,是,20260331,CNY,合并期末,2026-03-30T19:08:04
20250930,3610165346.64,1263266941.38,716892029.5,371258594.34,149928626.01,,,,539385342.02,1474880775.41,935495433.39,1611447773.19,47674700.19,,,142550143.34,47576139.82,3126629.82,-495612.82,3307989.89,1727707821.77,23896166.33,1728628959.98,,-21457381.79,-6742415.44,,3382492.69,1882457524.87,1118474.12,,5615109.49,,1877960889.5,277907882.42,1600053007.08,1600053007.08,,1598821750.95,1231256.13,,,177771761.14,178438439.1,343328766.86,,,343328766.86,,-164890327.76,,,-146998189.33,,721666.05,,,,-18613804.48,,-666677.96,1777824768.22,1777260190.05,564578.17,0.495,0.495,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:38:32
20250630,2249167775.33,833128215.07,421582579.51,294277691.51,98583878.12,,,,297800213.68,957564732.55,659764518.87,1087939330.78,25471124.72,,,-16172263.72,40526401.42,2680960.48,38650.69,3226266.93,1247877833.64,14630128.53,1256395709.79,,-18604029.32,-5856873.09,,1312897.73,1001289941.69,993230.03,,218990.28,,1002064181.44,181930473.33,820133708.11,820133708.11,,818913711.42,1219996.69,4967459173.09,,231886737.81,232609329.56,215359662.77,,,215359662.77,,17249666.79,,,33442743.73,,-7041995.19,,,,-9151081.75,,-722591.75,1052020445.92,1051523040.98,497404.94,0.253,0.253,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T17:09:46
20250331,1032329947.05,467027885.38,229635792.86,179942461.11,50015855.44,,,,115194163.01,480584956.16,365390793.15,344229973.84,9254721.01,,,89127350.28,14465969.01,214446.37,4331.96,2065827.2,519745948.11,6983042.95,521556449.21,,-8487833.89,-765198.11,,459487.95,512583998.94,607281.55,,144493.62,,513046786.87,132791009.24,380255777.63,380255777.63,,379829787.59,425990.04,,,-149061971.5,-148899722.26,18720794.75,,,18720794.75,,-167620517.01,,,-150836849.88,,-8651058.36,,,,-8132608.77,,-162249.24,231193806.13,230930065.33,263740.8,0.118,0.118,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T16:54:04
20241231,4272740624.67,1515861257.04,731029509.94,473042527.95,292547992.13,,,,688556533.01,2081047322.08,1392490789.07,2151483071.12,12670345.39,,,-73672520.64,-35380793.84,11266080.32,4143801.41,10483196.25,2435299170.43,27559637.26,2117103375.02,,251869719.48,30210993.06,,8555445.61,1837441454.24,4325040.16,,62857534.02,,1778908960.38,228385059.35,1550523901.03,1550523901.03,,1544324857.74,6199043.29,4512387597.53,,243937674.13,242972244.2,55023695.26,,,55023695.26,,187948548.94,,,245120773.12,,-56813856.62,,,,-358367.56,,965429.93,1794461575.16,1787297101.94,7164473.22,0.478,0.478,定期报告,是,20260331,CNY,合并期末,2025-04-03T17:08:37
20240930,3002211701.52,1056654918.18,421584815.63,395106856.94,225585424.23,,,,476561788.76,1579765021.42,1103203232.66,576679455.7,21223184.65,,,828570129.36,44328167.4,10569938.61,2996625.66,5850677.85,1676935777.42,16907889.32,1540661465.57,,97305634.31,16584461.91,,5476326.31,1325275924.1,1019961.42,,61121565.99,,1265174319.53,315231235.53,949943084.0,949943084.0,,942923031.93,7020052.07,,,78415776.48,78664314.41,76773479.62,,,76773479.62,,1890834.79,,,9598506.85,,-6845420.94,,,,-862251.12,,-248537.93,1028358860.48,1021587346.34,6771514.14,0.292,0.292,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T17:18:21
20240630,1999934013.02,715761415.96,294443345.05,257447624.92,152798069.37,,,,387495951.53,1113061469.33,725565517.8,102829452.39,-4848187.75,,,770701168.55,7005254.85,7375428.41,3236062.21,5529279.12,1233194381.43,12725100.66,1079720352.32,,136573738.56,,,4175189.89,766739631.59,573924.36,,7736607.42,,759576948.53,178989802.97,580587145.56,580587145.56,,576193269.4,4393876.16,4512387597.53,,225442613.93,225137610.7,99260747.84,,,99260747.84,,125876862.86,,,127447325.25,,-3994280.92,,,,2423818.53,,305003.23,806029759.49,801330880.1,4698879.39,0.178,0.178,定期报告,未审计,20250827,CNY,合并期末,2024-08-27T18:13:30
20240331,1979949953.11,358458537.86,154483606.96,115549353.46,83196235.14,,,,213004790.92,595065628.36,382060837.44,-475858097.27,2737178.03,,,1033059800.25,-698894.03,846866718.44,4622.07,5112474.87,1512595205.34,5564673.04,570255423.74,,88145312.59,,,848629795.97,467354747.77,255306.47,,1541137.02,,466068917.22,103721784.76,362347132.46,362347132.46,,360482486.3,1864646.16,,,177161467.84,177145913.24,117913130.79,,,117913130.79,,59232782.45,,,61598953.12,,-2488589.11,,,,122418.44,,15554.6,539508600.3,537628399.54,1880200.76,0.112,0.112,定期报告,未审计,20250430,CNY,合并期末,2024-04-26T17:23:19
20231231,4735175868.03,1462198870.3,632705537.91,583586153.81,215860886.48,,,,1104215906.47,2539418817.1,1435202910.63,930007012.7,22927303.41,,,-30005221.86,7757335.47,1245186396.02,2837752.98,12977815.95,3619980949.28,24657218.79,2156649676.81,,202442607.4,,,1236231446.28,1115194918.75,2507170.88,,175241373.27,,942460716.36,120836449.12,821624267.24,821624267.24,,819739772.59,1884494.65,4128234175.21,,359723403.5,359171823.21,78792483.32,,,78792483.32,,280379339.89,,,250761918.01,,43781203.04,,,,-14163781.16,,551580.29,1181347670.74,1178911595.8,2436074.94,0.254,0.254,定期报告,是,20250404,CNY,合并期末,2024-04-03T19:18:09
