报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,543057915.49,543057915.49,,,,,,517709041.02,426200057.9,,,,,,,,,3760454.54,43969198.25,6911667.44,27087641.82,9780021.07,5169815.7,,633610.32,502956.17,,,,,,,,4540230.28,-7154138.48,108487.4,,8562.45,23485626.44,12741.09,,418642.44,,23079725.09,1281331.47,,21798393.62,21798393.62,,22164101.05,,-365707.43,,,,,,,,,,,,,,,,,,,,,,,0.06,0.06,定期报告,未审计,20260421,CNY,合并期末,2026-04-20T21:06:21
20251231,2245129315.04,2245129315.04,,,,,,2132724757.7,1804403379.89,,,,,,,,,16780504.57,158022516.35,28029283.27,101559213.38,23929860.24,25281181.92,,-4664737.68,-5425341.57,,,,343000.0,,,,20105533.92,-12472304.54,2864151.73,,1261987.24,119842188.01,733274.95,,3045799.91,,117529663.05,14549707.91,,102979955.14,102979955.14,,103872561.08,,-892605.94,3988338.64,3988338.64,-83215.0,,,-83215.0,,4071553.64,,,,,,,,,4071553.64,,,106968293.78,107860899.72,-892605.94,0.31,0.31,定期报告,是,20260421,CNY,合并期末,2026-04-20T21:06:21
20250930,1624195599.8,1624195599.8,,,,,,1481271948.15,1244828760.16,,,,,,,,,12178906.49,113650847.78,21462212.42,72364111.1,16787110.2,20991593.33,,-3361981.39,-4306276.95,,,,,,,,14848317.51,-9923174.66,406922.29,,1022723.74,145916459.14,504390.3,,2271932.68,,144148916.76,16000217.27,,128148699.49,128148699.49,,128607888.91,,-459189.42,2595671.71,2595671.71,,,,,,2595671.71,,,,,,,,,2595671.71,,,130744371.2,131203560.62,-459189.42,0.39,0.39,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T18:16:27
20250630,1075038272.99,1075038272.99,,,,,,962617652.01,802621874.87,,,,,,,,,7888211.72,74407400.82,18300604.67,48146701.53,11252858.4,16154289.9,,-3408550.41,-4348873.37,,,,,,,,9469723.68,-6872756.61,1675748.51,,1086726.2,114371512.35,504122.09,,829692.56,,114045941.88,11989442.55,,102056499.33,102056499.33,,101106247.49,,950251.84,2180310.25,2180310.25,,,,,,2180310.25,,,,,,,,,2180310.25,,,,103372469.29,950251.84,0.44,0.44,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T16:14:05
20250331,523741296.15,523741296.15,,,,,,464607259.05,389120809.75,,,,,,,,,4222424.93,31783830.09,6782158.34,23820972.73,8877063.21,10186877.82,,-1144620.89,-1965253.27,,,,,,,,5069184.13,-4286617.91,2748891.56,,1069820.8,62590694.79,560810.88,,1096709.12,,62054796.55,7249402.5,,54805394.05,54805394.05,,54393637.03,,411757.02,,,,,,,,,,,,,,,,,,,,,,,0.17,0.17,定期报告,未审计,20260421,CNY,合并期末,2025-04-29T15:42:07
20241231,1977356373.93,1977356373.93,,,,,,1799473057.79,1507726672.37,,,,,,,,,14956528.1,114980022.99,36092478.71,91820365.46,33896990.16,40286872.4,,2681231.14,1181993.5,,,,230035.23,,,,24082426.89,-13368136.05,-4255143.09,,1474004.99,188727735.25,185446.96,,5683343.6,,183229838.61,23827001.32,,159402837.29,159402837.29,,161858230.65,,-2455393.36,231513.96,231513.96,,,,,,231513.96,,,,,,,,,231513.96,,,159634351.25,162089744.61,-2455393.36,0.54,0.54,定期报告,是,20260421,CNY,合并期末,2025-04-25T21:06:33
20240930,1481391821.01,1481391821.01,,,,,,1334039784.16,1103536282.89,,,,,,,,,9921144.13,88466540.13,37647135.97,65215353.05,29253327.99,29243290.96,,2357497.45,,,,,,,,,18764497.12,-12401030.85,271288.07,,731800.41,157076089.05,97290.6,,1904838.89,,155268540.76,14998287.82,,140270252.94,140270252.94,,143954379.97,,-3684127.03,,,,,,,,,,,,,,,,,,,,144096579.96,143964841.24,131738.72,0.45,0.45,定期报告,未审计,20251029,CNY,合并期末,2024-10-28T15:47:27
20240630,970800372.62,970800372.62,,,,,,876592722.01,725577060.6,,,,,,,,,6437757.89,61032223.77,24386001.45,43103544.05,16056134.25,17557826.7,,1073156.1,802530.63,,,,,,,,15622552.36,-9408179.31,450421.5,,-108.74,101945492.52,140981.47,,673339.75,,101413134.24,10790469.8,,90622664.44,90622664.44,,91690202.56,,-1067538.07,,,,,,,,,,,,,,,,,,,,92272194.66,91690202.56,-1067538.07,0.44,0.44,定期报告,未审计,20250829,CNY,合并期末,2024-08-30T17:17:04
20240331,465097127.38,465097127.38,,,,,,421113038.73,354221010.84,,,,,,,,,3040595.58,30945150.23,8836840.75,18177578.8,5891862.53,6060948.51,,-420989.3,,,,,,,,,11500443.47,-6014741.79,464487.29,,-108.74,49513179.58,48104.73,,144939.17,,49416345.14,5030831.81,,44385513.33,44385513.33,,44793635.91,,-408122.58,,,,,,,,,,,,,,,,,,,,45002958.11,45200782.92,-197824.81,0.22,0.22,定期报告,未审计,20250430,CNY,合并期末,2024-04-29T18:08:13
20231231,1907708617.23,1907708617.23,,,,,,1672804742.12,1426281874.28,,,,,,,,,14909422.35,120523439.88,23474486.94,70377442.52,17238076.15,21011166.59,,2698812.6,1313820.15,261209.18,,,,,,,17485063.93,-2843957.64,-12445772.51,,-640898.12,239157123.37,680815.78,,1570702.39,,238267236.76,22852095.99,,215415140.77,215415140.77,,216657741.7,,-1242600.93,,,,,,,,,,,,,,,,,,,,215415140.77,216657741.7,-1242600.93,1.04,1.04,定期报告,是,20250426,CNY,合并期末,2024-04-29T18:08:13
