报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,1165961000.0,784208000.0,1850171000.0,1065963000.0,69792000.0,84006000.0,14214000.0,,,,-14000.0,,292236000.0,22320000.0,207621000.0,-14000.0,,,11594000.0,3715000.0,0.0,4430000.0,674266000.0,16784000.0,341407000.0,,316075000.0,0.0,,,,0.0,491695000.0,2102000.0,,294000.0,,493503000.0,64910000.0,,428593000.0,428593000.0,,428593000.0,,,,,,,,,,,,,,,,,,,,,44916000.0,44916000.0,,,,,,44916000.0,-3195000.0,,50614000.0,,-2503000.0,,,,,,473509000.0,,,0.12,0.1,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T19:52:05
20251231,4118290000.0,3108852000.0,7700999000.0,4592147000.0,280497000.0,331978000.0,51481000.0,,,,281000.0,,722241000.0,91811000.0,368450000.0,281000.0,,,-17905000.0,7179000.0,7632000.0,9513000.0,2656828000.0,63270000.0,1512694000.0,,1080864000.0,,,,,,1461462000.0,4266000.0,,37450000.0,,1428278000.0,183821000.0,,1244457000.0,1244457000.0,,1244457000.0,,3113848000.0,,4358305000.0,,,124446000.0,,730586000.0,,,,,,3503273000.0,,162352000.0,366099000.0,,2974822000.0,-513811000.0,-513811000.0,,,,,,-513811000.0,-33227000.0,,-390141000.0,,-90443000.0,,,,,,730646000.0,,,0.34,0.31,定期报告,是,20260424,CNY,合并期末,2026-04-23T20:02:04
20250930,3273308000.0,2380482000.0,5847571000.0,3467089000.0,196719000.0,240112000.0,43393000.0,,,,1012000.0,,698170000.0,85406000.0,368450000.0,1012000.0,,,-16860000.0,6125000.0,7042000.0,618000.0,1853809000.0,49202000.0,1062784000.0,,741823000.0,0.0,,,,0.0,1419499000.0,3503000.0,,6441000.0,,1416561000.0,212668000.0,,1203893000.0,1203893000.0,,1203893000.0,,,,,,,,,,,,,,,,,,,,,-528550000.0,-528550000.0,,,,,,-528550000.0,-7703000.0,,-428659000.0,,-92188000.0,,,,,,675343000.0,,,0.33,0.29,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:10:04
20250630,2392666000.0,1612046000.0,3980883000.0,2368837000.0,121771000.0,151967000.0,30196000.0,,,,966000.0,,660326000.0,40478000.0,368441000.0,966000.0,,,-13112000.0,3083000.0,7035000.0,551000.0,1327119000.0,34714000.0,716705000.0,,575700000.0,,,,,,1065547000.0,2878000.0,,3667000.0,,1064758000.0,152276000.0,,912482000.0,912482000.0,,912482000.0,,3113848000.0,,4026330000.0,,,,,730586000.0,,,,,,3295744000.0,,162353000.0,183049000.0,,2950342000.0,-284340000.0,-284340000.0,,,,,,-284340000.0,-7704000.0,,-209231000.0,,-67405000.0,,,,,,628142000.0,,,0.25,0.21,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T20:22:04
20250331,1140681000.0,829029000.0,2016692000.0,1187663000.0,44911000.0,74843000.0,29932000.0,,,,512000.0,,275834000.0,21708000.0,203635000.0,512000.0,,,-13056000.0,2640000.0,41000.0,770000.0,699674000.0,18319000.0,354579000.0,,326776000.0,0.0,,,,0.0,441007000.0,1348000.0,,3434000.0,,438921000.0,17153000.0,,421768000.0,421768000.0,,421768000.0,,,,,,,,,,,,,,,,,,,,,-360693000.0,-360693000.0,,,,,,-360693000.0,-27073000.0,,-252847000.0,,-80773000.0,,,,,,61075000.0,,,0.11,0.1,定期报告,未审计,20260424,CNY,合并期末,2025-04-24T20:10:12
20241231,4462943000.0,3673588000.0,8727099000.0,5053511000.0,178812000.0,317271000.0,138459000.0,,,,1427000.0,,538956000.0,94039000.0,297954000.0,1427000.0,,,27920000.0,6992000.0,3023000.0,32225000.0,2489582000.0,68680000.0,1605330000.0,,815572000.0,,,,,,1973361000.0,6351000.0,,6856000.0,,1972856000.0,349332000.0,,1623524000.0,1623524000.0,,1623524000.0,,3092100000.0,,4715624000.0,,,162353000.0,,728408000.0,,,,,,3824863000.0,,161868000.0,549147000.0,,3113848000.0,389849000.0,389849000.0,,,,,,389849000.0,27608000.0,,327123000.0,,35118000.0,,,,,,2013373000.0,,,0.44,0.4,定期报告,是,20260424,CNY,合并期末,2025-04-24T19:58:09
20240930,3460735000.0,2879728000.0,6668422000.0,3788694000.0,138982000.0,250771000.0,111789000.0,,,,803000.0,,404404000.0,79243000.0,213064000.0,803000.0,,,2333000.0,5596000.0,1091000.0,27798000.0,1872727000.0,52538000.0,1113924000.0,,708198000.0,-1933000.0,,,,0.0,1588008000.0,3793000.0,,9666000.0,,1582135000.0,230992000.0,,1351143000.0,1351143000.0,,1351143000.0,,,,,,,,,,,,,,,,,,,,,147842000.0,147842000.0,,,,,,147842000.0,12710000.0,,148917000.0,,-13785000.0,,,,,,1498985000.0,,,0.37,0.32,定期报告,未审计,20251031,CNY,合并期末,2024-10-29T18:10:03
20240630,2381006000.0,1942801000.0,4467281000.0,2524480000.0,95249000.0,184643000.0,89394000.0,,,,600000.0,,337920000.0,35057000.0,213061000.0,600000.0,,,-13905000.0,2882000.0,1091000.0,14368000.0,1331520000.0,36206000.0,745283000.0,,551964000.0,-1933000.0,,,,,1049486000.0,2336000.0,,6239000.0,,1045583000.0,134172000.0,,911411000.0,911411000.0,,911411000.0,,3092100000.0,,4003511000.0,,,,,728408000.0,,,,,,3275103000.0,,161868000.0,366098000.0,,2747137000.0,145647000.0,145647000.0,,,,,,145647000.0,-1544000.0,,153810000.0,,-6619000.0,,,,,,1057058000.0,,,0.25,0.21,定期报告,未审计,20250829,CNY,合并期末,2024-08-28T19:35:09
20240331,1198420000.0,975947000.0,2240537000.0,1264590000.0,37362000.0,89172000.0,51810000.0,,,,418000.0,,183933000.0,20664000.0,129564000.0,418000.0,,,114000.0,134000.0,0.0,512000.0,770995000.0,18705000.0,370975000.0,,381315000.0,0.0,,,,0.0,427425000.0,792000.0,,253000.0,,427964000.0,22588000.0,,405376000.0,405376000.0,,405376000.0,,,,,,,,,,,,,,,,,,,,,93055000.0,93055000.0,,,,,,93055000.0,10647000.0,,76314000.0,,6094000.0,,,,,,498431000.0,,,0.11,0.1,定期报告,未审计,20250425,CNY,合并期末,2024-04-25T20:20:05
20231231,4419752000.0,3959745000.0,9139460000.0,5179715000.0,114881000.0,243695000.0,128814000.0,,,,2105000.0,,258990000.0,85850000.0,31118000.0,2105000.0,,,-15455000.0,7665000.0,15468000.0,76353000.0,2427608000.0,66939000.0,1693329000.0,,667340000.0,,,,,,1992144000.0,14599000.0,,6255000.0,,2000488000.0,381804000.0,,1618684000.0,1618684000.0,,1618684000.0,,2881480000.0,,4500164000.0,,,161868000.0,,720080000.0,,,,,,3618216000.0,,160018000.0,366098000.0,,3092100000.0,122168000.0,122168000.0,,,,,,122168000.0,13661000.0,,128408000.0,,-19901000.0,,,,,,1740852000.0,,,0.44,0.4,定期报告,是,20250425,CNY,合并期末,2024-04-25T20:45:03
