报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,13348035000.0,,,,,7492941000.0,,,,3127101000.0,,,,,8573533000.0,3970872000.0,,,,,,,,,,174995372000.0,180428090000.0,5432718000.0,,,,,,,,,,,2463571000.0,,46411108000.0,28440183000.0,1668000.0,687000.0,,,,,,,192636000.0,588001000.0,,780637000.0,,,,,,,,58279000.0,221756000.0,,,1615862000.0,79994000.0,,291581599000.0,,,8755495000.0,,182853000.0,72065000.0,110788000.0,250035824000.0,,,,,,,,,,3480516000.0,,,,,,,,104692000.0,,,195606000.0,,,,,,,,,,81617000.0,,,4612642000.0,,,,,47499000.0,,37077000.0,,343482000.0,267877303000.0,,2194682000.0,499963000.0,,499963000.0,3417304000.0,192713000.0,,,,6674830000.0,4371938000.0,,,6283200000.0,,,,23634630000.0,69666000.0,291581599000.0,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T16:30:02
20251231,,14659698000.0,,,,,6187046000.0,,,,3114722000.0,,,,,8646232000.0,3836330000.0,,,,,,,,,,165350519000.0,170628735000.0,5278216000.0,,,,,,,,,,,2417518000.0,,48394267000.0,25273635000.0,1740000.0,168000.0,,,1968520000.0,1355376000.0,613144000.0,,181020000.0,613144000.0,,794164000.0,,,,,,,,61428000.0,230154000.0,,,1586487000.0,72803000.0,,280626911000.0,,,7949092000.0,,1818564000.0,1568449000.0,250115000.0,240929713000.0,,,,,,,,,,3589934000.0,,,,,,,,148519000.0,,,100355000.0,,,,,,,,,,60956000.0,,,2605878000.0,,,,,52826000.0,,25764000.0,,333481000.0,257615082000.0,,2194682000.0,499963000.0,,499963000.0,3417304000.0,135620000.0,,,,6674830000.0,4371938000.0,,,5648658000.0,,,,22942995000.0,68834000.0,280626911000.0,定期报告,是,20260430,CNY,合并期末,2026-03-27T19:48:06
20250930,,12916499000.0,,,,,6575326000.0,,,,3279015000.0,,,,,10629879000.0,4358062000.0,,,,,,,,,,163435893000.0,168910734000.0,5474841000.0,,,,,,,,,,,2439694000.0,,48618197000.0,22380937000.0,1812000.0,1770000.0,,,,,,,168045000.0,628912000.0,,796957000.0,,,,,,,,67341000.0,228189000.0,,,1575279000.0,105845000.0,,277410695000.0,,,7944055000.0,,753380000.0,103092000.0,650288000.0,242867297000.0,,,,,,,,1040000.0,,,,,,,,,,192847000.0,,,180143000.0,,,,,,,,,,62024000.0,,,503760000.0,,,,,50905000.0,,21848000.0,,363015000.0,252940314000.0,,2194682000.0,1998755000.0,,1998755000.0,3418619000.0,192179000.0,,,,6674830000.0,3910696000.0,,,5949850000.0,,,,24339611000.0,130770000.0,277410695000.0,定期报告,未审计,20251027,CNY,合并期末,2025-10-26T15:38:02
20250630,,12115586000.0,,,,,5746683000.0,,,,2145204000.0,,,,,11797930000.0,3461024000.0,,,,,,,,,,162138764000.0,167540203000.0,5571273000.0,,,,,,,,,,,2394417000.0,,43004291000.0,27259312000.0,1884000.0,,,,1961648000.0,1305860000.0,655788000.0,,148615000.0,655788000.0,,804403000.0,,,,,,,,70607000.0,234047000.0,,,1566035000.0,92875000.0,,272833062000.0,,,7944975000.0,,1197441000.0,547153000.0,650288000.0,234916138000.0,,,,,,,,1142000.0,,2897120000.0,,,,,,,,97822000.0,,,155400000.0,,,,,,,,,,57117000.0,,,500194000.0,,,,,63698000.0,,46810000.0,,369053000.0,248246910000.0,,2194682000.0,1998755000.0,,1998755000.0,3418619000.0,279660000.0,,,,6674830000.0,3910696000.0,,,5979279000.0,,,,24456521000.0,129631000.0,272833062000.0,定期报告,未审计,20250829,CNY,合并期末,2025-08-28T19:42:03
20250331,,11896430000.0,,,,,3973398000.0,,,,1504653000.0,,,,,12588349000.0,4413487000.0,,,,,,,,,,160668183000.0,166062269000.0,5394086000.0,,,,,,,,,,,2347065000.0,,39279047000.0,27289800000.0,1956000.0,490000.0,600000.0,,,,,,141147000.0,681879000.0,,823026000.0,,,,,,,,71498000.0,237917000.0,,,1608404000.0,96874000.0,,266801177000.0,,,6943933000.0,,1969063000.0,1318747000.0,650316000.0,228879958000.0,,,,,,,,,,3790938000.0,,,,,,,,139782000.0,,,195095000.0,,,,,,,,,,61550000.0,,,510816000.0,,,,,60293000.0,,28960000.0,,438278000.0,243018666000.0,,2194682000.0,1998755000.0,,1998755000.0,3418619000.0,213997000.0,,,,6674830000.0,3910696000.0,,,5241670000.0,,,,23653249000.0,129262000.0,266801177000.0,定期报告,未审计,20250425,CNY,合并期末,2025-04-24T19:16:05
20241231,,12063726000.0,,,,,4777483000.0,,,,1489845000.0,,,,,11071637000.0,3852034000.0,,,,,,,,,,151214555000.0,156619334000.0,5591488000.0,,,,,,,,,,,2292187000.0,,41414707000.0,25805750000.0,2027000.0,2993000.0,600000.0,,1946037000.0,1245237000.0,700800000.0,,133501000.0,700800000.0,,834301000.0,,,,,,,,76701000.0,245639000.0,,,1572102000.0,84845000.0,,256801132000.0,,,6943797000.0,,1668965000.0,1268763000.0,400202000.0,218087375000.0,,,,,,,,339000.0,,4380697000.0,,,,,,,,164709000.0,,,74874000.0,,,,,,,,,,58154000.0,,,1702084000.0,,,,,67656000.0,,91446000.0,,194862000.0,233434958000.0,,2194682000.0,1998755000.0,,1998755000.0,3418619000.0,416552000.0,,,,6674830000.0,3910696000.0,,,4624013000.0,,,,23238147000.0,128027000.0,256801132000.0,定期报告,是,20260328,CNY,合并期末,2025-03-28T19:35:04
20240930,,11291282000.0,,,,,5663902000.0,,,,1445553000.0,,,,,9935061000.0,7005819000.0,,,,,,,,,,148327736000.0,154152780000.0,5825044000.0,,,,,,,,,,,2235214000.0,,37131664000.0,27104634000.0,2100000.0,3268000.0,600000.0,,,,,,123590000.0,714971000.0,,838561000.0,,,,,,,,78227000.0,210706000.0,,,1695129000.0,117602000.0,,253087058000.0,,,7054112000.0,,993479000.0,993479000.0,,218539220000.0,,,,,,,,,,2390099000.0,,,,,,,,144817000.0,,,193123000.0,,,,,,,,,,67929000.0,,,503760000.0,,,,,75870000.0,,53484000.0,,292427000.0,230308320000.0,,2194682000.0,1998755000.0,,1998755000.0,3418619000.0,237575000.0,,,,6674830000.0,3460267000.0,,,4663266000.0,,,,22647994000.0,130744000.0,253087058000.0,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T15:50:04
20240630,,11049459000.0,,,,,4589487000.0,,,,1385207000.0,,,,,10300423000.0,8911709000.0,,,,,,,,,,146751550000.0,152647248000.0,6070233000.0,,,,,,,,,,,2199482000.0,,39122360000.0,22891219000.0,2172000.0,20365000.0,600000.0,,1945702000.0,1202190000.0,743512000.0,,106497000.0,743512000.0,,850009000.0,,,,,,,,78190000.0,207247000.0,,,1635639000.0,132110000.0,,250127228000.0,,,6868084000.0,,1266886000.0,1266886000.0,,214714073000.0,,,,,,,,,,891142000.0,,,,,,,,96890000.0,,,174369000.0,,,,,,,,,,79820000.0,,,2823887000.0,,,,,72024000.0,,51409000.0,,240550000.0,227279134000.0,,2194682000.0,1998755000.0,,1998755000.0,3418619000.0,302526000.0,,,,6674830000.0,3460267000.0,,,4668609000.0,,,,22718288000.0,129806000.0,250127228000.0,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T16:15:03
20240331,,10584548000.0,,,,,2772861000.0,,,,1387162000.0,,,,,8943164000.0,7453939000.0,,,,,,,,,,144139346000.0,150032963000.0,5893617000.0,,,,,,,,,,,2152494000.0,,42312362000.0,22566176000.0,2244000.0,30657000.0,600000.0,,,,,,102346000.0,768545000.0,,870891000.0,,,,,,,,85234000.0,213578000.0,,,1619227000.0,146445000.0,,245280928000.0,,,6868334000.0,,2676500000.0,2617872000.0,58628000.0,209439738000.0,,,,,,,,,,400049000.0,,,,,,,,128449000.0,,,159303000.0,,,,,,,,,,69055000.0,,,3120651000.0,,,,,72826000.0,,44087000.0,,250588000.0,223229580000.0,,2194682000.0,1998755000.0,,1998755000.0,3418619000.0,214949000.0,,,,6674830000.0,3460267000.0,,,3959177000.0,,,,21921279000.0,130069000.0,245280928000.0,定期报告,未审计,20240427,CNY,合并期末,2024-04-27T01:40:04
20231231,,11599291000.0,,,,,3361366000.0,,,,1424714000.0,,,,,8454033000.0,2701153000.0,,,,,,,,,,137355693000.0,143037532000.0,5873709000.0,,,,,,,,,,,2096624000.0,,45229640000.0,19862324000.0,2315000.0,37356000.0,600000.0,,1936597000.0,1141809000.0,794788000.0,,95214000.0,794788000.0,,890002000.0,,,,,,,,83065000.0,222258000.0,,,1557301000.0,78430000.0,,234956165000.0,,,6768243000.0,,461081000.0,424810000.0,36271000.0,199841882000.0,,,,,,,,,,1000123000.0,,,,,,,,163102000.0,,,55343000.0,,,,,,,,,,82506000.0,,,5062869000.0,,,,,72768000.0,,20592000.0,,228143000.0,213756652000.0,,2151196000.0,2489269000.0,,1998755000.0,2736383000.0,183823000.0,,,,6674830000.0,3460267000.0,,,3360245000.0,,,,21056013000.0,143500000.0,234956165000.0,定期报告,是,20250329,CNY,合并期末,2024-03-29T16:40:04
