报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,782064211.0,419252702.0,246801898.0,79112820.0,64280474.0,,,,42311933.0,250090209.0,207778276.0,182299568.0,,,,104027091.0,10616389.0,2714560.0,771228.0,20070740.0,472654556.0,4323827.0,465617997.0,,1352202.0,,,1360530.0,309409655.0,44969.0,,218754.0,,309235870.0,51248527.0,257987343.0,257987343.0,,255046997.0,2940346.0,,,-12093572.0,-12093572.0,6557012.0,,,6557012.0,,-18650584.0,,,-585817.0,,-26096.0,,,,-18038671.0,,,245893771.0,242953425.0,2940346.0,0.07,0.07,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T22:13:11
20251231,3350827358.0,1527839079.0,856964519.0,355755518.0,233012860.0,,,,42201276.0,909614526.0,867413250.0,1678963760.0,33895890.0,,,24415943.0,11924628.0,19017449.0,383903.0,46081320.0,2231185073.0,24735359.0,2180219965.0,,16769973.0,,,9459776.0,1119642285.0,21639920.0,,11678910.0,,1129603295.0,240629367.0,888973928.0,888973928.0,,924416247.0,-35442319.0,1935706952.0,,-27052312.0,-27052312.0,-15045935.0,,,-15045935.0,,-12006377.0,,,21745.0,,7284650.0,,,,-19312772.0,,,861921616.0,897363935.0,-35442319.0,0.26,0.26,定期报告,是,20260428,CNY,合并期末,2026-04-27T22:18:08
20250930,2459197811.0,1119301366.0,631011003.0,249482148.0,169953020.0,,,,88342574.0,706392910.0,618050336.0,1167063340.0,7200000.0,,,20757138.0,6372073.0,11947063.0,-62316.0,45476573.0,1589652454.0,18709099.0,1572022814.0,,-2794306.0,,,1714847.0,869545357.0,1173190.0,,6560950.0,,864157597.0,157813017.0,706344580.0,706344580.0,,731849702.0,-25505122.0,,,-35291950.0,-35291950.0,-24283544.0,,,-24283544.0,,-11008406.0,,,280445.0,,-265589.0,,,,-11023262.0,,,671052630.0,696557752.0,-25505122.0,0.2,0.2,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T20:53:09
20250630,1640964060.0,691065244.0,371700288.0,168515924.0,113916870.0,,,,38069837.0,468450966.0,430381129.0,906474497.0,7200000.0,,,-64556344.0,14549744.0,10202290.0,-8676.0,45167468.0,1026089312.0,12599197.0,1015085335.0,,-4679427.0,1464220.0,,1619987.0,614874748.0,1184710.0,,5001086.0,,611058372.0,102330927.0,508727445.0,508727445.0,,524089037.0,-15361592.0,1935706952.0,,-19288253.0,-19288253.0,-7197771.0,,,-7197771.0,,-12090482.0,,,-56350.0,,-141458.0,,,,-11892674.0,,,489439192.0,504800784.0,-15361592.0,0.15,0.15,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T21:33:11
20250331,752355932.0,346754685.0,190865870.0,77188253.0,51294005.0,27406557.0,,32299994.0,15071710.0,236774625.0,221702915.0,466175750.0,7200000.0,,,-84321365.0,3600738.0,4547529.0,-10738.0,537623.0,457018138.0,5432518.0,450352179.0,,987111.0,246330.0,,,295337794.0,493807.0,,158219.0,,295673382.0,57778414.0,237894968.0,237894968.0,,249558114.0,-11663146.0,,,-15522967.0,-15522967.0,-13159087.0,,,-13159087.0,,-2363880.0,,,164862.0,,122612.0,,,,-2651354.0,,,222372001.0,234035147.0,-11663146.0,0.07,0.07,定期报告,未审计,20260428,CNY,合并期末,2025-04-26T02:18:14
20241231,2997291685.0,1398461005.0,685870823.0,346196830.0,296129347.0,70264005.0,89559006.0,111271346.0,-55638756.0,978820238.0,1034458994.0,1523485092.0,11055327.0,,,108177437.0,-13252089.0,17414590.0,-414796.0,19059202.0,2168736825.0,17721634.0,2113368131.0,,25443795.0,,,12203265.0,828554860.0,686790.0,,4122162.0,,825119488.0,134385858.0,690733630.0,690733630.0,,711831847.0,-21098217.0,1917718771.0,,14017245.0,14017245.0,-14941252.0,,,-14941252.0,,28958497.0,,,-1047835.0,,5139242.0,,8806855.0,,16060235.0,,,704750875.0,725849092.0,-21098217.0,0.2,0.2,定期报告,是,20260428,CNY,合并期末,2025-04-26T02:53:14
20240930,2166183280.0,911066442.0,416953193.0,221123761.0,222400145.0,,,104767287.0,-68298976.0,771683773.0,839982749.0,1066928586.0,,,,89409518.0,-2559141.0,151654327.0,-300482.0,18283006.0,1506460052.0,15184336.0,1358351793.0,,-7827276.0,,,140751199.0,659723228.0,885009.0,,3709281.0,,656898956.0,144138191.0,512760765.0,512760765.0,,532862887.0,-20102122.0,,,-12328075.0,-12328075.0,-15485883.0,,,-15485883.0,,3157808.0,,,-1524966.0,,-602593.0,,8806855.0,,-3521488.0,,,500432690.0,520534812.0,-20102122.0,0.15,0.15,定期报告,未审计,20251030,CNY,合并期末,2024-10-30T20:13:15
20240630,1399849660.0,607141168.0,292046533.0,115939766.0,160859789.0,38295080.0,39104097.0,66618334.0,-59840741.0,509157940.0,568998681.0,553172335.0,,,,184621288.0,-7525202.0,115924329.0,-274632.0,6631115.0,995900144.0,9297832.0,879401860.0,,-2202866.0,,,109403318.0,403949516.0,765204.0,,1478399.0,,403236321.0,102755815.0,300480506.0,300480506.0,,318645812.0,-18165306.0,1917718771.0,,-35163337.0,-35163337.0,-46870232.0,,,-46870232.0,,11706895.0,,,-1554798.0,,-570612.0,,8806855.0,,5025450.0,,,265317169.0,283482475.0,-18165306.0,0.09,0.09,定期报告,未审计,20250828,CNY,合并期末,2024-08-27T20:43:14
20240331,631429731.0,291566219.0,132251832.0,48809282.0,52334885.0,26470310.0,,31699910.0,-44420582.0,256098840.0,300519422.0,190509333.0,,,,159362176.0,-2111187.0,30077658.0,3544.0,6442570.0,457923519.0,4024737.0,430940104.0,,-3779434.0,-17674.0,,26755786.0,173506212.0,701757.0,,861343.0,,173346626.0,22423895.0,150922731.0,150922731.0,,158560105.0,-7637374.0,,,7158138.0,7158138.0,-15412297.0,,,-15412297.0,,22570435.0,,,-1434429.0,,-481440.0,,24224539.0,,261765.0,,,158080869.0,165718243.0,-7637374.0,0.04,0.04,定期报告,未审计,20250426,CNY,合并期末,2024-04-29T22:53:08
20231231,3470696161.0,1251128404.0,452149883.0,394075752.0,147967820.0,29106806.0,130649447.0,97178696.0,-137573748.0,1080835749.0,1218409497.0,1656016337.0,27617591.0,,,91820357.0,-13583738.0,598500556.0,194809.0,24193184.0,2701510568.0,22195522.0,2048662935.0,,61371540.0,,,569280571.0,769185593.0,1988448.0,,3366043.0,,767807998.0,175783812.0,592024186.0,592024186.0,,619761504.0,-27737318.0,1752930260.0,,20166564.0,20459231.0,-8664006.0,,,-8664006.0,,29123237.0,,,-3518327.0,,1037259.0,,21270959.0,,10333346.0,,-292667.0,612190750.0,640220735.0,-28029985.0,0.17,0.17,定期报告,是,20250426,CNY,合并期末,2024-04-30T00:58:11
