报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,22372144531.23,17376717653.67,6436150796.34,5061584225.39,,14244611629.29,,13348486947.68,647057808.1,231449867.18,231449867.18,,,,,,3313567890.64,,,,,138509312.47,,,617102743.51,,,27984010561.87,4687257678.04,,,,,,,774038056.89,,,774038056.89,,69725278.33,59395511.45,5845161.39,,,,122302977.59,185765539.31,95237422291.31,,,,5040911643.86,,51306062.49,131709446.17,16743294225.38,74042018.87,74042018.87,,574020953.13,200377840.28,,,,23626121996.73,42033787.39,,,,,,4125000.0,,24195733608.86,,,,,,4639888.68,67777009.04,184539889.12,328609859.71,71269243229.71,,4399627795.0,,,,12282010247.18,,371609173.47,,913181181.27,2492186083.07,,3154216367.1,,23612830847.09,355348214.51,23968179061.6,95237422291.31,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T18:14:04
20251231,,22072645602.15,17003646688.51,4383825449.01,2885483764.57,,14096985554.45,,12753497813.76,554242594.35,18233270.22,18233270.22,,,,,,2166294296.48,,,,,52648714.02,,,632188572.69,,,29992517230.31,3340742030.41,,,1415007911.06,624387422.16,790620488.9,,790620488.9,,,790620488.9,,75871305.93,68626368.15,5845161.39,,,,127019010.01,90311951.02,91222115413.25,,,,2522298219.2,,78124811.54,85141260.13,19832852181.35,128332897.65,128332897.65,,510202607.95,182145507.91,,,,20390957403.31,25935640.9,,,,,,4225000.0,,23709459553.88,,,,,,2427204.22,72823251.51,91263969.8,196237796.11,67832427305.46,,4399627795.0,,,,12282010247.18,,106212982.43,,913181181.27,2491062836.61,,2844169020.79,,23036264063.28,353424044.51,23389688107.79,91222115413.25,定期报告,是,20260425,CNY,合并期末,2026-04-24T18:14:04
20250930,,17800249462.48,16080735128.43,3871088500.91,3042524891.91,,13128735781.16,,13438610554.35,773150211.93,25334188.48,25334188.48,,,,,,1903983170.21,,,,,33536126.59,,,619403120.69,,,28259221229.95,2515178813.17,,,,,,,782670944.92,,,782670944.92,,83188076.57,52844956.48,5845161.39,,,,119066613.58,129903659.79,83542010572.65,,,,5026348082.21,200041666.67,71832935.08,62257028.97,18548922234.27,219471374.5,219471374.5,,445530312.33,210228820.32,,,,19010878473.19,20311710.68,,,,177446.8,,4541750.0,,21073073550.4,,,,,,3536937.88,77995735.97,86265122.42,206163063.57,65267576245.26,,3686361034.0,,,,8097937623.15,,51481263.42,,806822462.73,2276243331.37,,3002388631.49,,17921234346.16,353199981.23,18274434327.39,83542010572.65,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:12:05
20250630,,16371823723.67,14968436028.67,4080240838.59,2924424405.2,,10385629776.23,,14536892116.79,966341716.6,24495062.45,24495062.45,,,,,,1756511167.71,,,,,46248827.85,,,644582893.61,,,23616909068.28,1785923130.05,,,1394400978.74,597468328.59,796932650.15,,796932650.15,,,796932650.15,,87033481.64,49312531.05,5845161.39,,,,106181720.33,103854056.94,75364757923.33,,,,2011016712.32,2000369194.44,66002872.93,58527629.52,12803785779.33,223902477.49,223902477.49,,385055325.15,193337640.52,,,,18071660816.75,31670420.81,,,,177446.8,,4858500.0,,19610551254.07,,,,,,4314236.85,83004891.69,272858283.34,900693601.89,56721787083.9,,3686361034.0,,,,8097937623.15,,539976449.92,,806822462.73,2274698896.66,,2886206317.69,,18292002784.15,350968055.28,18642970839.43,75364757923.33,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T16:20:02
20250331,,15519954685.57,13739909637.92,3238516849.05,2297297943.61,,10829180141.53,,15843568649.94,743602939.42,19943023.49,19943023.49,,311500.0,,,,1727243319.09,,,,,65425091.09,,,644897251.07,,,24401092755.18,1421499339.13,,,,,,,810280895.25,,,810280895.25,,81122813.81,53225735.16,5845161.39,,,,111243300.45,167005104.25,75683958554.87,,,,3523880410.95,500145555.56,61745872.49,21380107.12,16710936763.22,137784350.02,137784350.02,,551108805.94,151838848.43,,,,16422977419.27,26683512.19,,,,1383751.26,,4675000.0,,18557861834.75,,,,,,6072835.57,77676559.55,124290918.29,563217865.77,57443660410.38,,3686361034.0,,,,8097937623.15,,185412387.57,,806822462.73,2273122149.5,,2838514440.61,,17888170097.56,352128046.93,18240298144.49,75683958554.87,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T16:50:11
20241231,,14748777663.96,13703885889.12,3964546544.23,2866356561.8,,9822154778.39,,14703280058.95,876606792.44,13276441.76,13276441.76,,,,,,1818025450.21,,,,,84361046.04,,,656836968.08,,,21216606544.69,683642666.33,,,1390397135.76,563365333.25,827031802.51,,827031802.51,,,827031802.51,,80517943.92,61329461.11,5845161.39,,,,109173913.68,96113038.12,69768126275.81,,,,3586084095.1,1650367083.34,61838757.46,69491459.48,12576409192.34,87038975.1,87038975.1,,428876236.61,190934744.12,,,,16629622862.6,10442672.92,,,,1383751.26,,4825000.0,,15370536363.26,,,,,,2088940.57,77569158.86,221313166.7,575986489.73,51544808949.45,,3686361034.0,,,,8097937623.15,,445845065.19,,806822462.73,2271953985.73,,2563144784.56,,17872064955.36,351252371.0,18223317326.36,69768126275.81,定期报告,是,20260425,CNY,合并期末,2025-03-21T17:12:03
20240930,,14718773208.98,13742817147.36,3047232443.76,2041485534.84,,7412479877.63,,11194461163.08,583864215.14,30932853.76,30932853.76,,,,,,1968713414.81,,,,,181954367.58,,,690823504.68,,,16083604183.74,134773020.11,,,,,,,813208133.48,,,813208133.48,,79656847.15,44966746.85,5845161.39,,,,92225055.78,113268310.67,57196782508.59,,,,1182658315.77,980316055.55,152009241.95,226949739.43,6084169300.13,129043869.29,129043869.29,,351909762.54,95021400.95,,,,15801960920.03,12817762.95,,,,,,3200000.0,,13320100507.94,,,,,,6187308.86,75653951.83,175420944.51,822294869.87,39419713951.6,,3686361034.0,,,,8097937623.15,,131212450.62,,775318448.54,2206150491.59,,2531798646.29,,17428778694.2,348289862.79,17777068556.99,57196782508.59,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T16:12:03
20240630,,11695337729.59,10505644261.86,2508733660.0,1858385937.5,,7812359515.3,,17679021793.9,835716047.71,90327568.8,90327568.8,,,,,,1627735361.54,,,,,402199376.92,,,674411511.85,,,14337928477.23,116540596.82,,,1360247263.38,543045752.28,817201511.1,,817201511.1,,,817201511.1,,81402628.0,44718007.2,5845161.39,,,,99257791.7,122464244.14,58951200983.19,,,,2170985027.33,700273447.22,190847679.71,93074879.33,10614475721.92,95985260.94,95985260.94,,289444162.63,70499964.51,,,,12471526097.53,47268428.11,,,,,,2725000.0,,13055780766.37,,,,,,11162966.03,76687545.66,221820905.56,1081325242.13,41193883094.98,,3686361034.0,,,,8097937623.15,,262926378.41,,706218740.83,2064550460.79,,2592610544.57,,17410604781.75,346713106.46,17757317888.21,58951200983.19,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T17:02:03
20240331,,12084391109.82,10714348972.26,2748522647.81,1695857026.95,,8089136889.12,,5177384366.32,1047528984.47,26949243.39,26949243.39,,,,,,1542401359.54,,,,,311165911.3,,,709285572.02,,,17365075384.18,128107747.35,,,,,,,790946265.76,26774987.44,,817721253.2,,82524087.75,48145941.68,5845161.39,,,,101019674.3,129439214.54,50414644548.18,,,,1638250507.64,,124028789.74,93373406.11,2058686004.39,49281735.17,49281735.17,,490201917.61,79829676.56,,,,12370472455.75,32888232.84,,,,17310510.0,,2812500.0,,14636240059.75,,,,,,14225392.51,79012591.47,190662820.68,784720724.83,32661997325.05,,3686361034.0,,,,8097937623.15,,246988094.57,,706218740.83,2060876808.91,,2608369407.51,,17406751708.98,345895514.16,17752647223.13,50414644548.18,定期报告,未审计,20240426,CNY,合并期末,2024-04-25T19:42:03
20231231,,10433305223.38,9408563487.99,2993456539.23,2069786716.28,,8517072575.4,,7410948170.2,1329722062.47,16052939.44,16052939.44,,,,,,1469809905.43,,,,,165291867.64,,,739692849.62,,,24123906588.03,130220237.58,,,1318261516.5,512166321.69,806095194.81,,806095194.81,19491974.42,,825587169.23,,82782009.04,55250160.35,5845161.39,,,,98585161.14,110097750.5,58507626370.07,,,,1569118941.06,1000374266.66,105415313.34,44869240.64,11242792697.1,96487728.39,96487728.39,,313816242.69,45850866.53,,,,11567062870.38,15679450.0,,,,17310510.0,,2900000.0,,13993919909.67,,,,,,2119410.15,78320551.41,156457970.76,735717802.07,40988213770.85,,3686361034.0,,,,8097937623.15,,276752411.12,,706218740.83,2059024540.53,,2347649429.22,,17173943778.85,345468820.37,17519412599.22,58507626370.07,定期报告,是,20250322,CNY,合并期末,2024-04-25T18:32:03
