报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,4531994113.17,4531994113.17,,,,,,4465942472.33,4325814328.54,,,,,,,,,11741084.77,9279463.47,25889265.95,76712352.1,16505977.5,16666608.13,,-985819.38,-1229015.09,,,,211102.59,,,,4241194.73,-27533087.32,-2441480.92,,-6098.0,39537452.54,503442.5,,2107214.73,,37933680.31,672517.2,,37261163.11,37261163.11,,31344156.86,,5917006.25,,,,,,,,,,,,,,,,,,,,37261163.11,31344156.86,5917006.25,0.0698,0.0698,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T18:20:03
20251231,18961858838.03,18961858838.03,,,,,,19116826958.98,18515641198.47,,,,,,,,,43867473.15,33001349.96,112271811.81,344941514.11,67103611.48,67510619.72,,-3707039.49,-2887123.52,,,,-30378.99,,,,43955960.23,-159561168.52,883959.56,,-337782.23,-273764570.39,3505679.08,,13358509.39,,-283617400.7,2012507.91,,-285629908.61,-285629908.61,,-279789781.55,,-5840127.06,,,,,,,,,,,,,,,,,,,,-285629908.61,-279789781.55,-5840127.06,-0.62,-0.62,定期报告,是,20260424,CNY,合并期末,2026-04-23T18:20:03
20250930,13678368705.04,13678368705.04,,,,,,13881063721.0,13435825863.33,,,,,,,,,31011955.94,23266751.29,83185358.79,256390753.26,51383038.39,51720158.68,,-1651859.6,-1879087.63,,,,-30378.99,,,,39507682.22,-125159738.24,-1555673.8,,66695.22,-291518289.15,2940847.33,,9623074.67,,-298200516.49,4571783.12,,-302772299.61,-302772299.61,,-288278966.68,,-14493332.93,,,,,,,,,,,,,,,,,,,,-302772299.61,-288278966.68,-14493332.93,-0.6421,-0.6421,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T16:06:34
20250630,8747227464.17,8747227464.17,,,,,,8872808224.59,8577372108.2,,,,,,,,,19589380.1,14055534.4,55493948.89,168964987.1,37332265.9,37246774.7,,-875245.61,-1098235.0,,,,-30378.99,,,,35168658.14,-91206608.33,-128336.61,,104692.21,-182547979.61,2473772.67,,4014254.58,,-184088461.52,3534918.99,,-187623380.51,-187623380.51,,-181250421.43,,-6372959.08,,,,,,,,,,,,,,,,,,,,-187623380.51,-181250421.43,-6372959.08,-0.4037,-0.4037,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T18:10:05
20250331,4139836606.55,4139836606.55,,,,,,4181698881.09,4030856085.11,,,,,,,,,9161837.47,6597215.36,28271722.4,88066175.41,18745845.34,18583505.93,,-536827.53,-703723.76,,,,-30378.99,,,,6586699.76,-35120853.44,-2754371.89,,308366.81,-73409639.82,1081030.47,,1547603.18,,-73876212.53,1312742.99,,-75188955.52,-75188955.52,,-71240558.5,,-3948397.02,,,,,,,,,,,,,,,,,,,,-75188955.52,-71240558.5,-3948397.02,-0.1587,-0.1587,定期报告,未审计,20260424,CNY,合并期末,2025-04-22T20:12:04
20241231,20837269956.74,20837269956.74,,,,,,20527311175.45,19916246056.42,,,,,,,,,38908195.06,18114785.1,122005713.95,364253629.16,67782795.76,69202829.26,,-2109439.31,-2936241.67,,,,30378.99,,,,15162897.79,-138698405.19,1752843.84,,800163.61,186897221.02,4079847.69,,15261331.89,,175715736.82,5757985.63,,169957751.19,169957751.19,,100169437.45,,69788313.74,,,,,,,,,,,,,,,,,,,,169957751.19,100169437.45,69788313.74,0.22,0.22,定期报告,是,20260424,CNY,合并期末,2025-04-22T20:12:04
20240930,15363120450.17,15363120450.17,,,,,,15060958854.26,14612423758.38,,,,,,,,,29339686.5,13470740.68,93327795.9,261013923.05,51382949.75,52505101.06,,-1191771.8,-1567455.24,,,,299207.38,,,,11267571.02,-90373446.14,1249698.33,,320722.16,223733576.86,2706897.04,,8992088.36,,217448385.54,4173729.53,,213274656.01,213274656.01,,141013284.54,,72261371.47,,,,,,,,,,,,,,,,,,,,213274656.01,141013284.54,72261371.47,0.33,0.33,定期报告,未审计,20251029,CNY,合并期末,2024-10-28T18:57:03
20240630,10065509843.86,10065509843.86,,,,,,9838480457.38,9553738979.67,,,,,,,,,18311375.04,8465917.76,63532807.71,159399166.88,35032210.32,35812316.36,,-875980.76,-875980.76,,,,257976.93,,,,7779568.27,-62328836.09,2962914.19,,130732.02,174955761.04,1847789.44,,5295583.49,,171507966.99,2995823.66,,168512143.33,168512143.33,,116913211.66,,51598931.67,,,,,,,,,,,,,,,,,,,,168512143.33,116913211.66,51598931.67,0.2664,0.2664,定期报告,未审计,20250826,CNY,合并期末,2024-08-26T18:47:04
20240331,4589498644.13,4589498644.13,,,,,,4447641875.47,4304966816.6,,,,,,,,,8397918.83,3204288.36,31197181.33,79709662.47,20166007.88,20444126.07,,-369438.39,-369438.39,,,,36320.75,,,,4728445.71,-37283787.51,-2730965.48,,-393169.32,105844174.42,1114244.34,,2550518.35,,104407900.41,284859.58,,104123040.83,104123040.83,,78438709.45,,25684331.38,,,,,,,,,,,,,,,,,,,,104123040.83,78438709.45,25684331.38,0.1751,0.1751,定期报告,未审计,20250423,CNY,合并期末,2024-04-25T20:17:05
20231231,21888226740.9,21888226740.9,,,,,,21937241846.44,21403893377.53,,,,,,,,,31637868.33,16655651.22,114836454.31,300524293.83,69694201.22,71355555.86,,42872.99,-731026.38,,,,-244129.98,,,,14215524.72,-133894626.76,3262900.37,,1615869.89,-164016694.31,3499500.96,,8315109.65,,-168832303.0,-363305.77,,-168468997.23,-168468997.23,,-170971342.44,,2502345.21,,,,,,,,,,,,,,,,,,,,-168468997.23,-170971342.44,2502345.21,-0.38,-0.38,定期报告,是,20250423,CNY,合并期末,2024-04-25T20:17:05
