报告日,营业收入,手续费净收入,代理买卖证券业务净收入,证券承销业务净收入,委托管理资产业务净收入,投资咨询服务净收入,期货经纪业务净收入,基金管理业务净收入,利息净收入,利息收入,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,净敞口套期收益,公允价值变动收益,汇兑净收益,其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,研发费用,其他业务成本,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税费用,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,年初未分配利润,其他因素调整,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划净负债或净资产的变动,权益法下在被投资单位不能重分类进损益的其他综合收益中享有的份额,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下在被投资单位以后将重分类进损益的其他综合收益中享有的份额,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,3367246012.44,1402305631.6,1156232294.67,92476236.89,59040215.58,,,,648450632.98,1012355064.88,363904431.9,1309734377.22,54984689.22,,,-30698770.42,2832129.08,14366836.35,168289.04,20086886.59,1460084899.32,23330126.24,1434377682.21,,1494711.93,,,882378.94,1907161113.12,677327.0,,865971.53,,1906972468.59,418930804.11,1488041664.48,1488041664.48,,1486264121.61,1777542.87,,,-515846729.65,-515207461.57,,,,,,-515207461.57,,,-504280169.37,,-1952169.83,,,,-8975122.37,,-639268.08,972194934.83,971056660.04,1138274.79,0.26,0.26,定期报告,未审计,20260430,CNY,合并期末,2026-04-29T20:34:37
20251231,10547734279.96,4781644467.38,3769648323.67,398556443.91,293777925.98,,,,2375082213.13,3800070561.8,1424988348.67,2914359066.24,2746796.66,,,373532245.1,241354.89,57931194.79,764160.18,44179578.25,5781958875.06,72518295.13,5675720868.42,,8211420.13,11645572.37,,13862719.01,4765775404.9,978479.34,,154071336.22,,4612682548.02,911901865.48,3700780682.54,3700780682.54,,3696410771.03,4369911.51,6951869101.63,,-1442231572.18,-1441705927.04,1425787.05,,,1425787.05,,-1443131714.09,,,-1431766941.55,,-1408148.89,,,,-9956623.65,,-525645.14,2258549110.36,2254704843.99,3844266.37,0.63,0.63,定期报告,是,20260428,CNY,合并期末,2026-04-27T20:53:46
20250930,8486456252.21,3519266332.02,2800296629.46,290206759.24,205980381.38,,,,1716978936.44,2736983696.46,1020004760.02,2361521797.04,88728924.86,,,771694647.05,223806.78,74717546.67,1840231.81,40212954.4,4187456992.26,58512774.84,4082597961.37,,3233647.8,2512044.64,,40600563.61,4298999259.95,532279.32,,80936076.57,,4218595462.7,840971745.44,3377623717.26,3377623717.26,,3372614462.45,5009254.81,,,-1496056412.4,-1495798277.91,1419862.97,,,1419862.97,,-1497218140.88,,,-1490217776.2,,-1402788.5,,,,-5597576.18,,-258134.49,1881567304.86,1876816184.54,4751120.32,0.58,0.58,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T17:03:35
20250630,4704753671.98,2014415504.8,1603586565.39,174397899.51,114325044.21,,,,1081503367.23,1755157394.51,673654027.28,1373517456.71,36136614.38,,,141385459.47,2807881.57,51138828.49,1845506.12,38139667.59,2566881516.81,39011269.88,2494650438.75,,5873435.18,171084.66,,27175288.34,2137872155.17,322845.99,,6528710.55,,2131666290.61,391620106.99,1740046183.62,1740046183.62,,1736935442.58,3110741.04,6951869101.63,,-1088360933.77,-1088075331.0,1419862.97,,,1419862.97,,-1089495193.97,,,-1082451724.0,,-1069618.28,,,,-5973851.69,,-285602.77,651685249.85,648860111.58,2825138.27,0.3,0.3,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T18:48:14
20250331,2500803065.28,1044731862.86,858026628.02,69657437.12,55628257.85,,,,539808668.02,879174934.0,339366265.98,882680769.83,18846655.27,,,8428882.88,325390.25,8248654.71,514832.53,16064004.2,1283996342.59,26234771.94,1250548514.14,,4274534.57,42351.79,,2938521.94,1216806722.69,93159.03,,591772.16,,1216308109.56,235946617.38,980361492.18,980361492.18,,979562361.76,799130.42,,,-1468527019.29,-1468442355.9,,,,,,-1468442355.9,,,-1464825312.0,,-2255992.02,,,,-1361051.88,,-84663.39,-488165527.11,-488879994.14,714467.03,0.17,0.17,定期报告,未审计,20260430,CNY,合并期末,2025-04-29T00:54:04
20241231,6597987097.41,3753092884.99,2880792687.65,349093761.87,287491916.53,,,,2024362019.67,3836741744.55,1812379724.88,561059378.12,18895769.36,,,165663521.26,-2912141.67,43538517.73,1318394.06,51864523.25,4620899603.93,53729171.85,4517671746.94,,12156145.56,20039100.0,,17303439.58,1977087493.48,8635308.22,,32140713.01,,1953582088.69,116970432.39,1836611656.3,1836611656.3,,1834953886.0,1657770.3,6410601882.23,,1530623599.57,1530147673.93,2788547.31,,,2788547.31,,1527359126.62,,,1514746265.69,,4029749.88,,,,8583111.05,,475925.64,3367235255.87,3365101559.93,2133695.94,0.3,0.3,定期报告,是,20260428,CNY,合并期末,2025-04-29T01:03:20
20240930,4803921684.21,2371799256.75,1762726093.92,256978584.01,217257097.0,,,,1367580542.14,2738274441.0,1370693898.86,-458496675.09,13316472.52,,,1253096007.21,-989095.71,224986355.95,1111853.62,44833439.34,3283339571.54,31855128.24,3059963983.75,,-6917893.24,593260.96,,197845091.83,1520582112.67,487090.94,,6402709.34,,1514666494.27,79176894.98,1435489599.29,1435489599.29,,1433908683.99,1580915.3,,,495694947.59,495652591.75,-32348.25,,,-32348.25,,495684940.0,,,500964073.65,,-3382453.9,,,,-1896679.75,,42355.84,1931184546.88,1929561275.74,1623271.14,0.24,0.24,定期报告,未审计,20251031,CNY,合并期末,2024-10-30T20:03:02
20240630,2855003783.8,1607416217.19,1240744514.82,119711161.93,151294469.16,,,,905404352.14,1887443325.57,982038973.43,-477116183.78,-20886429.36,,,648690571.9,-1684028.88,143838532.17,414706.71,28039616.35,2079547792.88,21540949.03,1932557409.95,,-4567985.5,326409.12,,129691010.28,775455990.92,518729.43,,1489305.92,,774485414.43,-5720507.65,780205922.08,780205922.08,,786782176.62,-6576254.54,6410601882.23,,643043369.4,642870938.54,,,,,,642870938.54,,,643354146.6,,-3353338.28,,,,2870130.22,,172430.86,1423249291.48,1429653115.16,-6403823.68,0.13,0.13,定期报告,未审计,20250830,CNY,合并期末,2024-08-27T20:13:28
20240331,1331701065.57,806069054.32,625916249.77,61537581.79,65976222.91,,,,428372877.73,971090688.19,542717810.46,-451917668.59,-16769182.7,,,471072340.59,-511424.25,57918446.56,295213.89,20402225.32,932850524.1,10932116.82,879521654.13,,-6494883.84,171609.98,,48720027.01,398850541.47,251641.43,,237431.96,,398864750.94,1053753.85,397810997.09,397810997.09,,401849548.44,-4038551.35,,,404490031.51,404452514.87,,,,,,404452514.87,,,407583652.52,,-3288955.93,,,,157818.28,,37516.64,802301028.6,806302063.31,-4001034.71,0.07,0.07,定期报告,未审计,20250429,CNY,合并期末,2024-04-29T17:28:02
20231231,6896205555.83,3866823442.67,2793418425.36,639756309.88,204215173.95,,,,2139498873.34,4740596186.84,2601097313.5,-960704274.75,31857822.68,,,1077099424.79,-994026.96,695655907.58,607325.12,78218884.04,5266524372.74,51056072.38,4607845035.05,,-19743606.26,7644521.06,,619722350.51,1629681183.09,11256332.35,,25912194.38,,1615025321.06,74135366.49,1540889954.57,1540889954.57,,1548231441.85,-7341487.28,5989839725.97,,637119494.84,636565678.14,,,,,,636565678.14,,,720247364.74,,-89942655.1,,,,6260968.5,,553816.7,2178009449.41,2184797119.99,-6787670.58,0.26,0.26,定期报告,是,20250429,CNY,合并期末,2024-04-26T20:08:01
20230930,5148878187.15,3032965566.46,2194716294.22,539261487.04,138942980.08,,,,1659038165.77,3612946141.91,1953907976.14,-640536572.33,69521.26,,,374200942.67,-1715057.44,654588336.22,437992.97,69898812.83,3862519389.66,41629595.44,3246447533.41,,-13179426.88,849910.38,,586771777.31,1286358797.49,8534731.1,,21884018.09,,1273009510.5,77865647.05,1195143863.45,1195143863.45,,1199520210.58,-4376347.13,,,300018986.93,299283527.91,,,,,,299283527.91,,,374726941.49,,-86797638.38,,,,11354224.8,,735459.02,1495162850.38,1498803738.49,-3640888.11,0.21,0.21,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T20:03:02
20230630,3831659317.39,1936534852.3,1532746829.16,217518023.83,89600716.96,,,,1117550948.43,2437845075.0,1320294126.57,-69548128.28,20201151.03,,,334932371.6,-874348.6,445956072.36,404800.71,66702748.87,2563715997.16,30711087.33,2143902704.01,,-6573875.73,755013.37,,394921068.18,1267943320.23,4132560.77,,2892263.54,,1269183617.46,161253710.93,1107929906.53,1107929906.53,,1106074769.62,1855136.91,5989839725.97,,495426699.74,494585754.52,,,,,,494585754.52,,,490392671.63,,-9939735.29,,,,14132818.18,,840945.22,1603356606.27,1600660524.14,2696082.13,0.19,0.19,定期报告,未审计,20240828,CNY,合并期末,2023-08-28T19:58:02
20230331,2151159132.35,847429490.85,741556554.99,29260543.01,36986311.26,,,,569125039.02,1235280908.8,666155869.78,-56337581.44,20712291.52,,,705007476.47,2263400.33,45054012.98,78846.93,38538447.21,1235761010.72,14220541.94,1206637027.83,,-3696938.22,55483.43,,18544895.74,915398121.63,1549061.56,,1426062.42,,915521120.77,156062486.96,759458633.81,759458633.81,,755597192.35,3861441.46,,,192153467.4,192451330.48,,,,,,192451330.48,,,206474784.05,,-4892549.29,,,,-9130904.28,,-297863.08,951612101.21,948048522.83,3563578.38,0.14,0.13,定期报告,未审计,20240430,CNY,合并期末,2023-04-28T19:33:04
20221231,6371577006.31,4435164327.66,3170981775.06,843820266.29,226426611.35,,,,2330557366.58,4923683931.02,2593126564.44,-176874300.65,45216378.24,,,-682453538.28,-4758889.28,389958881.45,26909.59,79956249.24,4750246939.43,53525379.25,4453940213.08,,-87906556.21,7709637.82,,322978265.49,1621330066.88,39557350.87,,24632568.04,,1636254849.71,106852726.12,1529402123.59,1529402123.59,,1509258458.82,20143664.77,6624926077.21,,23781344.68,22181096.79,,,,,,22181096.79,,,27960378.36,,-47311070.18,,,,41531788.61,,1600247.89,1553183468.27,1531439555.61,21743912.66,0.27,0.27,定期报告,是,20240427,CNY,合并期末,2023-04-28T21:53:04
20220930,4112096184.53,3158068922.58,2456619270.18,416605872.87,151219895.37,,,,1660665222.77,3617978316.25,1957313093.48,-140268667.6,51391835.6,,,-954588176.37,-3514518.63,326658636.46,-248202.05,65322967.37,3102856448.87,39942226.37,2873486615.19,,-78772410.11,841826.92,,267358190.5,1009239735.66,36893974.64,,17283695.57,,1028850014.73,53724893.14,975125121.59,975125121.59,,956744270.57,18380851.02,,,748322141.95,742876182.55,,,,,,742876182.55,,,675033386.94,,-47540335.88,,,,115383131.49,,5445959.4,1723447263.54,1699620453.12,23826810.42,0.17,0.17,定期报告,未审计,20231031,CNY,合并期末,2022-10-28T17:08:02
20220630,2845941282.6,2050950484.7,1612653112.34,264560916.34,99833978.44,,,,1046950402.75,2357273288.22,1310322885.47,-382316574.33,39351837.85,,,-99126440.85,-1046970.74,208113360.57,-290786.36,22707806.86,1915118248.53,26793565.17,1781549352.15,,-61229135.33,765767.66,,167238698.88,930823034.07,288389.47,,16435731.75,,914675691.79,112764770.88,801910920.91,801910920.91,,799511755.69,2399165.22,6624926077.21,,212326659.62,209871099.62,,,,,,209871099.62,,,205480064.28,,-45929445.19,,,,50320480.53,,2455560.0,1014237580.53,1009382855.31,4854725.22,0.14,0.14,定期报告,未审计,20230829,CNY,合并期末,2022-08-26T18:38:04
20220331,843439055.6,969718612.92,833068785.55,44355882.47,52322468.03,,,,477635356.27,1146334832.92,668699476.65,55718018.92,13013588.12,,,-756528388.45,808538.99,76144940.27,-46530.44,19988507.12,835984335.79,13285644.88,750292147.35,,17232126.17,209250.85,,54965166.54,7454719.81,195965.23,,1117899.18,,6532785.86,-42982451.39,49515237.25,49515237.25,,46584045.62,2931191.63,,,-34200778.37,-33758940.56,,,,,,-33758940.56,,,-22364501.97,,-2422826.88,,,,-8971611.71,,-441837.81,15314458.88,12825105.06,2489353.82,0.01,0.01,定期报告,未审计,20230429,CNY,合并期末,2022-04-29T18:13:03
20211231,8623165139.08,5143325989.26,3926921505.77,788453440.63,261442445.14,,,,1589463439.61,4402788079.68,2813324640.07,1009491901.9,98971615.21,,,446763918.57,515955.55,369235926.07,455212.44,63912795.68,5445970907.15,61976480.35,4962601090.88,,104512255.87,7083754.98,,309797325.07,3177194231.93,16529462.22,,6569192.34,,3187154501.81,772267416.82,2414887084.99,2414887084.99,,2409539473.91,5347611.08,5645741712.34,,284382804.2,287988265.81,-85949594.14,,,-85949594.14,,373937859.95,,,378246278.0,,26904404.61,,,,-31212822.66,,-3605461.61,2699269889.19,2697527739.72,1742149.47,0.44,0.42,定期报告,是,20230429,CNY,合并期末,2022-04-29T19:53:02
20210930,6648061923.24,3889735938.38,2960573521.3,635440778.37,187438075.59,,,,1152479033.06,3218203829.13,2065724796.07,1357277905.94,119619309.72,,,-117386304.6,-36637.12,306243262.43,446671.44,59302053.71,3735313380.6,45756585.73,3470663207.28,,-36192645.63,798206.12,,254288027.1,2912748542.64,4567956.83,,3391366.41,,2913925133.06,709058872.66,2204866260.4,2204866260.4,,2199197039.13,5669221.27,,,65337767.38,67124258.91,-85949594.14,,,-85949594.14,,153073853.05,,,157035661.51,,6921852.71,,,,-10883661.17,,-1786491.53,2270204027.78,2266321298.04,3882729.74,0.4,0.37,定期报告,未审计,20221029,CNY,合并期末,2021-10-29T16:03:03
20210630,4264355556.07,2455613764.33,1742921261.23,514980551.23,130279676.46,,,,706012284.44,1997251305.95,1291239021.51,896786715.34,42290612.77,,,-23199422.61,-567770.52,173111216.74,374370.55,56224397.8,2375158975.52,31219962.37,2219488693.84,,-17042041.13,492551.97,,140999808.47,1889196580.55,4386744.47,,1954886.86,,1891628438.16,464128513.44,1427499924.72,1427499924.72,,1424419594.95,3080329.77,5645741712.34,,35274565.26,37260612.02,-85949594.14,,,-85949594.14,,123210206.16,,,130033499.61,,5276097.79,,,,-12099391.24,,-1986046.76,1462774489.98,1461680206.97,1094283.01,0.26,0.24,定期报告,未审计,20220827,CNY,合并期末,2021-08-27T18:23:03
20210331,1966019980.38,1265614942.64,925085262.36,244679068.5,66822919.65,,,,333976450.38,973241692.45,639265242.07,615121344.09,21185324.75,,,-323292529.98,379174.08,64380913.44,284439.74,9555245.99,1032508164.73,16285718.61,1005647930.99,,-40874079.18,132096.81,,51316497.5,933511815.65,4459451.98,,1112093.11,,936859174.52,236533510.05,700325664.47,700325664.47,,701424884.14,-1099219.67,,,-69404131.87,-70160650.35,-85949594.14,,,-85949594.14,,15788943.79,,,6473268.63,,4706814.33,,,,4608860.83,,756518.48,630921532.6,631264233.79,-342701.19,0.13,0.12,定期报告,未审计,20220430,CNY,合并期末,2022-04-29T18:18:03
20201231,7784121537.42,4342318916.17,3050014707.22,794003363.46,331641118.73,,,,1280650855.34,3508448311.99,2227797456.65,1854268258.46,70731318.81,,,135085400.66,-1784363.36,106328112.94,645983.99,66608373.22,4940352950.12,57195086.19,4333763121.98,,463151704.97,6018300.0,,80224736.98,2843768587.3,10134334.95,,24361980.54,,2829540941.71,743272493.65,2086268448.06,2086268448.06,,2085377418.25,891029.81,5054991861.3,,-148348831.46,-136664212.82,41091310.95,,,41091310.95,,-177755523.77,,,-182693312.3,,76127344.53,,,,-71189556.0,,-11684618.64,1937919616.6,1948713205.43,-10793588.83,0.38,0.36,定期报告,是,20220430,CNY,合并期末,2021-04-29T22:43:03
20200930,5901213766.08,3225396941.26,2320780769.18,563226525.18,241759107.45,,,,890707090.8,2472580657.59,1581873566.79,1684398378.85,53620439.41,,,-23941999.33,-705879.0,69793196.37,647498.97,54918538.16,3290193413.58,43043146.01,2999674274.89,,193578099.94,,,53897892.74,2611020352.5,8890910.38,,17427166.27,,2602484096.61,670160321.75,1932323774.86,1932323774.86,,1931673245.77,650529.09,,,-129155605.26,-125473442.27,6331469.51,,,6331469.51,,-131804911.78,,,-123825114.78,,14452671.15,,,,-22432468.15,,-3682162.99,1803168169.6,1806199803.5,-3031633.9,0.35,0.33,定期报告,未审计,20211030,CNY,合并期末,2021-10-29T16:03:03
20200630,3328954295.56,1812610945.38,1317155251.78,262905917.92,165360010.81,,,,559724534.8,1547761096.03,988036561.23,799596533.9,34987862.15,,,44756293.67,398458.12,61588732.29,654759.3,49624038.1,2040992091.42,25251463.18,1848591154.43,,114564122.24,,,52585351.57,1287962204.14,7062305.56,,15927576.77,,1279096932.93,342448773.46,936648159.47,936648159.47,,941625419.82,-4977260.35,5054991861.3,,-81727845.68,-85539510.3,-53353224.72,,,-53353224.72,,-32186285.58,,,-60519160.04,,5111456.67,,,,23221417.79,,3811664.62,854920313.79,856085909.52,-1165595.73,0.17,0.17,定期报告,未审计,20210828,CNY,合并期末,2020-08-28T19:23:02
20200331,1366108706.47,954166436.25,730671324.82,111233676.65,85367489.13,,,,276593110.98,762161580.84,485568469.86,524893350.4,18685969.32,,,-400159364.95,397517.56,3923890.08,653239.01,5640527.14,777579689.63,14270986.67,756336285.0,,6972417.96,,,,588529016.84,6443093.41,,13739613.64,,581232496.61,155905152.72,425327343.89,425327343.89,,426313988.38,-986644.49,,,-17405397.43,-21273179.42,-80626040.61,,,-80626040.61,,59352861.19,,,35726556.28,,63008.98,,,,23563295.93,,3867781.99,407921946.46,405040808.96,2881137.5,0.08,0.08,定期报告,未审计,20210430,CNY,合并期末,2020-04-29T17:38:03
20191231,7032892044.09,3337604131.88,1941156535.95,861451381.21,410327492.07,,,,791170725.74,2979865841.76,2188695116.02,2020101869.6,77447586.77,,,731982777.8,-1262825.29,96790324.8,181903.69,56323135.87,4713666427.8,43796554.45,4044075677.0,,532034238.91,6544135.43,,87215822.01,2319225616.29,45674314.18,,25242813.56,,2339657116.91,756949192.54,1582707924.37,1582707924.37,,1665799971.58,-83092047.21,4288982638.33,,116839807.76,113842122.14,102616511.55,,17685050.57,84931460.98,,11225610.59,,,-31152476.32,,34912481.89,,,,7465605.02,,2997685.62,1699547732.13,1779642093.72,-80094361.59,0.3,0.3,定期报告,是,20210430,CNY,合并期末,2020-04-29T03:03:02
20190930,5218241623.62,2386656822.41,1513738111.5,519796882.18,269235523.35,,,,555080328.83,2220421564.8,1665341235.97,1465368625.07,45233058.98,,,706080497.94,-548316.09,92691470.01,144095.69,12768099.76,3340251635.87,33266380.81,3068812211.61,,150580068.22,401735.43,,87191239.8,1877989987.75,19739657.2,,20111858.87,,1877617786.08,459261856.91,1418355929.17,1418355929.17,,1462709469.34,-44353540.17,,,136850060.06,131566716.69,112469223.15,,17685050.57,94784172.58,,19097493.54,,,4187390.89,,-1462800.8,,,,16372903.45,,5283343.37,1555205989.23,1594276186.03,-39070196.8,0.26,0.26,定期报告,未审计,20201031,CNY,合并期末,2020-03-13T15:58:11
20190630,3728303476.93,1682526798.26,1038849732.97,395802689.07,191563832.85,,,,353846185.15,1479434790.24,1125588605.09,1152968135.78,27169298.39,,,450787010.33,233673.72,77909880.13,51210.65,9980582.91,2309377889.81,23454155.93,2216421961.16,,-4959903.94,401735.43,,74059941.23,1418925587.12,15039855.6,,19636682.22,,1414328760.5,348145038.61,1066183721.89,1066183721.89,,1086738532.72,-20554810.83,4288982638.33,,131362539.62,130401787.09,136722634.57,,17685050.57,119037584.0,,-6320847.48,,,-6747618.96,,-1264138.78,,,,1690910.26,,960752.53,1197546261.51,1217140319.81,-19594058.3,0.2,0.19,定期报告,未审计,20200829,CNY,合并期末,2020-03-13T15:58:11
