报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,3470974000.0,2768658000.0,5848162000.0,3079504000.0,64330000.0,148191000.0,83861000.0,,,,-1114000.0,,407550000.0,,,-1114000.0,,,137863000.0,90379000.0,114000.0,3194000.0,1823912000.0,31815000.0,839053000.0,,920820000.0,,,,,32224000.0,1647062000.0,1505000.0,,19449000.0,,1629118000.0,128771000.0,,1500347000.0,,,1477137000.0,23210000.0,,,,,,,,,,,,,,,,,,,,209928000.0,210103000.0,,,,,,210103000.0,,,187449000.0,,22654000.0,,,,,-175000.0,1710275000.0,1687240000.0,23035000.0,0.4,0.4,定期报告,未审计,20260423,CNY,合并期末,2026-04-22T19:16:04
20251231,12998900000.0,10199996000.0,23740283000.0,13540287000.0,268790000.0,703398000.0,434608000.0,,,,-803000.0,,2907953000.0,,52361000.0,-803000.0,,,-873744000.0,477617000.0,-93000.0,19184000.0,7323292000.0,203644000.0,3875055000.0,,2844772000.0,207347000.0,,,,192474000.0,5675608000.0,13978000.0,,65253000.0,,5624333000.0,284970000.0,,5339363000.0,5339363000.0,,5249222000.0,90141000.0,34873039000.0,,40122261000.0,,,504034000.0,,100952000.0,,,,,,39517275000.0,228000000.0,,1060297000.0,,38228978000.0,-1522324000.0,-1521518000.0,,,,,,-1521518000.0,,,-1237058000.0,,-284460000.0,,,,,-806000.0,3817039000.0,3727704000.0,89335000.0,1.37,1.37,定期报告,是,20260423,CNY,合并期末,2026-04-22T19:18:06
20250930,9435336000.0,7605808000.0,17835551000.0,10229743000.0,247192000.0,511311000.0,264119000.0,,,,-96000.0,,2187538000.0,,,-96000.0,,,-890472000.0,274706000.0,-434000.0,11094000.0,5266950000.0,121032000.0,2650014000.0,,2383078000.0,,,,,112826000.0,4168386000.0,10096000.0,,7005000.0,,4171477000.0,190245000.0,,3981232000.0,,,3914944000.0,66288000.0,,,,,,,,,,,,,,,,,,,,-1557612000.0,-1556903000.0,,,,,,-1556903000.0,,,-1238017000.0,,-318886000.0,,,,,-709000.0,2423620000.0,2358041000.0,65579000.0,1.07,1.07,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:12:05
20250630,6500773000.0,4920385000.0,11781468000.0,6861083000.0,190653000.0,348844000.0,158191000.0,,,,232000.0,,1739430000.0,,12766000.0,232000.0,,,-510872000.0,152441000.0,-499000.0,9003000.0,3920592000.0,92389000.0,1754090000.0,,2020795000.0,,,,,53318000.0,2580181000.0,4039000.0,,4206000.0,,2580014000.0,51114000.0,,2528900000.0,2528900000.0,,2474388000.0,54512000.0,34873039000.0,,37347427000.0,,,,,76716000.0,,,,,,37270711000.0,,,1060297000.0,,36210414000.0,-957529000.0,-956953000.0,,,,,,-956953000.0,,,-954690000.0,,-2263000.0,,,,,-576000.0,1571371000.0,1517435000.0,53936000.0,0.68,0.68,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T19:12:04
20250331,3028873000.0,2458853000.0,5923289000.0,3464436000.0,64971000.0,138271000.0,73300000.0,,,,333000.0,,1133918000.0,,,333000.0,,,-682975000.0,46309000.0,-139000.0,7603000.0,1486628000.0,23433000.0,841407000.0,,598938000.0,,,,,22850000.0,1542245000.0,2247000.0,,2419000.0,,1542073000.0,73952000.0,,1468121000.0,1468121000.0,,1442931000.0,25190000.0,,,,,,,,,,,,,,,,,,,,-1229412000.0,-1229029000.0,,,,,,-1229029000.0,,,-1228576000.0,,-453000.0,,,,,-383000.0,238709000.0,213902000.0,24807000.0,0.39,0.39,定期报告,未审计,20260423,CNY,合并期末,2025-04-28T20:26:05
20241231,14930908000.0,11120999000.0,26697235000.0,15576236000.0,349216000.0,789406000.0,440190000.0,,,,1962000.0,,2231065000.0,,37174000.0,1962000.0,,,988835000.0,135238000.0,34676000.0,68917000.0,9509563000.0,200108000.0,3990426000.0,,5282845000.0,,,,,36184000.0,5421345000.0,19129000.0,,9200000.0,,5431274000.0,117131000.0,,5314143000.0,5314143000.0,,5163587000.0,150556000.0,31916733000.0,,37080320000.0,,,487276000.0,,435426000.0,,,,,,36157618000.0,228000000.0,,1060297000.0,,34873039000.0,1480220000.0,1474177000.0,9875000.0,,,9875000.0,,1464302000.0,,,1124740000.0,,339562000.0,,,,,6043000.0,6794363000.0,6637764000.0,156599000.0,1.35,1.35,定期报告,是,20260423,CNY,合并期末,2025-04-28T20:26:05
20240930,10936828000.0,8671060000.0,20505535000.0,11834475000.0,270444000.0,547246000.0,276802000.0,,,,76000.0,,1630086000.0,,,76000.0,,,292757000.0,29682000.0,-428000.0,43151000.0,6798211000.0,128273000.0,2754118000.0,,3915514000.0,,,,,306000.0,4138617000.0,4722000.0,,6012000.0,,4137327000.0,83852000.0,,4053475000.0,4053475000.0,,3970137000.0,83338000.0,,,,,,,,,,,,,,,,,,,,508559000.0,506055000.0,2527000.0,,,2527000.0,,503528000.0,,,475907000.0,,27621000.0,,,,,2504000.0,4562034000.0,4476192000.0,85842000.0,1.09,1.09,定期报告,未审计,20251031,CNY,合并期末,2024-10-28T18:45:06
20240630,7405996000.0,5806167000.0,13794518000.0,7988351000.0,180348000.0,359009000.0,178661000.0,,,,1012000.0,,1020539000.0,,28481000.0,1012000.0,,,342613000.0,14250000.0,473000.0,40594000.0,4642162000.0,92993000.0,1837356000.0,,2711795000.0,,,,,18000.0,2763834000.0,2015000.0,,3156000.0,,2762693000.0,50803000.0,,2711890000.0,2711890000.0,,2666227000.0,45663000.0,31916733000.0,,34582960000.0,,,,,435426000.0,,,,,,34147534000.0,,,1060297000.0,,33087237000.0,504631000.0,503141000.0,597000.0,,,597000.0,,502544000.0,,,510089000.0,,-7545000.0,,,,,1490000.0,3216521000.0,3169368000.0,47153000.0,0.73,0.73,定期报告,未审计,20250826,CNY,合并期末,2024-08-30T21:30:03
20240331,3645357000.0,2880020000.0,6948365000.0,4068345000.0,128855000.0,191057000.0,62202000.0,,,,312000.0,,448572000.0,,,312000.0,,,142692000.0,8626000.0,-260000.0,36540000.0,1982206000.0,30997000.0,886687000.0,,1064522000.0,,,,,,1663151000.0,1156000.0,,705000.0,,1663602000.0,99460000.0,,1564142000.0,1564142000.0,,1548500000.0,15642000.0,,,,,,,,,,,,,,,,,,,,349258000.0,349597000.0,-919000.0,,,-919000.0,,350516000.0,,,342766000.0,,7750000.0,,,,,-339000.0,1913400000.0,1898097000.0,15303000.0,0.42,0.42,定期报告,未审计,20250429,CNY,合并期末,2024-04-26T20:25:04
20231231,15096125000.0,13575659000.0,29199268000.0,15623609000.0,281183000.0,729996000.0,448813000.0,,,,3860000.0,,1108046000.0,,3668000.0,3860000.0,,,17858000.0,23247000.0,-98000.0,86370000.0,9140050000.0,170514000.0,4071897000.0,,4897639000.0,,,,,,5956075000.0,41347000.0,,11389000.0,,5986033000.0,351812000.0,,5634221000.0,5634221000.0,,5561921000.0,72300000.0,28604642000.0,,34166563000.0,,,545155000.0,,342816000.0,,,,,,33278592000.0,265000000.0,,1096859000.0,,31916733000.0,655747000.0,653620000.0,-1109000.0,-1201000.0,,92000.0,,654729000.0,,,720941000.0,,-66212000.0,,,,,2127000.0,6289968000.0,6215541000.0,74427000.0,1.45,1.45,定期报告,是,20250429,CNY,合并期末,2024-04-26T19:55:03
