报告日,营业收入,净利息收入,利息收入,利息支出,手续费及佣金净收入,手续费及佣金收入,手续费及佣金支出,中间业务净收入,中间业务收入,中间业务支出,净交易收入,衍生金融工具交易净收入,投资收益,对联营公司的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,租赁收入,净敞口套期收益,公允价值变动收益/(损失),其他业务收入,资产处置收益,其他收益,营业支出,营业税金及附加,业务及管理费用,资产减值损失,信用减值损失,其他资产减值损失,折旧费,提取呆账准备,研发费用,其他业务支出,营业利润,加:营业外收入,非流动资产处置利得,减:营业外支出,非流动资产处置损失,利润总额,减:所得税,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司的净利润,少数股东权益,加:年初未分配利润,其他因素调整,可供分配的利润,一般风险准备转入,盈余公积转入,减:提取法定盈余公积,提取法定公益金,提取一般风险准备,提取信托赔偿准备金,盈余公积补亏,提取职工奖福基金,应付永续债利息,其他,可供股东分配的利润,减:应付优先股股利,提取任意盈余公积,应付普通股股利,转作股本的普通股股利,未分配利润,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能重分类进损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下重分类进损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,3171012000.0,2451992000.0,3936489000.0,1484497000.0,99894000.0,146105000.0,46211000.0,,,,19891000.0,,746869000.0,14895000.0,,19891000.0,,,-159669000.0,5699000.0,627000.0,5709000.0,1642283000.0,24155000.0,1007675000.0,,610291000.0,162000.0,,,,,1528729000.0,920000.0,,5285000.0,,1524364000.0,240188000.0,,1284176000.0,1284176000.0,,1204118000.0,80058000.0,,,,,,,,,,,,,,,,,,,,152152000.0,152152000.0,-12297000.0,,,-12297000.0,,164449000.0,-2886000.0,,-13010000.0,,180345000.0,,,,,,1436328000.0,1356270000.0,80058000.0,0.36,0.29,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T19:40:05
20251231,11619364000.0,9370255000.0,15983260000.0,6613005000.0,360235000.0,547843000.0,187608000.0,,,,6887000.0,,1823778000.0,108008000.0,961993000.0,6887000.0,,,-88387000.0,24239000.0,9781000.0,112576000.0,6311949000.0,64029000.0,4143908000.0,,2098568000.0,5444000.0,,,,,5307415000.0,38322000.0,,30893000.0,,5314844000.0,850723000.0,,4464121000.0,4464121000.0,,4219369000.0,244752000.0,11338378000.0,,15557747000.0,,,,,,,,,,,15557747000.0,,,1251224000.0,,14306523000.0,-188937000.0,-188937000.0,98909000.0,,,98909000.0,,-287846000.0,-42978000.0,,-419725000.0,,174857000.0,,,,,,4275184000.0,4030432000.0,244752000.0,1.27,1.01,定期报告,是,20260424,CNY,合并期末,2026-04-23T19:42:05
20250930,9052253000.0,7067912000.0,12090827000.0,5022915000.0,302495000.0,435226000.0,132731000.0,,,,39040000.0,,1669041000.0,,,39040000.0,,,-160776000.0,17642000.0,6165000.0,110734000.0,4890358000.0,47926000.0,3117556000.0,,1723239000.0,1637000.0,,,,,4161895000.0,36328000.0,,22225000.0,,4175998000.0,592652000.0,,3583346000.0,3583346000.0,,3357461000.0,225885000.0,,,,,,,,,,,,,,,,,,,,-268966000.0,-268966000.0,65182000.0,,,65182000.0,,-334148000.0,-33728000.0,,-480863000.0,,180443000.0,,,,,,3314380000.0,3088495000.0,225885000.0,1.01,0.8,定期报告,未审计,20251030,CNY,合并期末,2025-10-29T19:52:03
20250630,6061808000.0,4639940000.0,8005411000.0,3365471000.0,141896000.0,227454000.0,85558000.0,,,,78802000.0,,1201131000.0,56677000.0,672843000.0,78802000.0,,,-127007000.0,11402000.0,5336000.0,110308000.0,3621476000.0,32900000.0,2094896000.0,,1493680000.0,,,,,,2440332000.0,31088000.0,,13246000.0,,2458174000.0,340907000.0,,2117267000.0,2117267000.0,,1968848000.0,148419000.0,11338378000.0,,13307226000.0,,,,,,,,,,,13307226000.0,,,753747000.0,,12553479000.0,33991000.0,33991000.0,112149000.0,,,112149000.0,,-78158000.0,-30010000.0,,-185307000.0,,137159000.0,,,,,,2151258000.0,2002839000.0,148419000.0,0.59,0.48,定期报告,未审计,20250808,CNY,合并期末,2025-08-07T19:28:04
20250331,2970661000.0,2317246000.0,4014638000.0,1697392000.0,70826000.0,117075000.0,46249000.0,,,,77535000.0,,670641000.0,,,77535000.0,,,-199235000.0,5909000.0,5043000.0,22696000.0,1618191000.0,16739000.0,1032085000.0,,569367000.0,,,,,,1352470000.0,30057000.0,,4837000.0,,1377690000.0,213268000.0,,1164422000.0,1164422000.0,,1083791000.0,80631000.0,,,,,,,,,,,,,,,,,,,,-166222000.0,-166222000.0,33223000.0,,,33223000.0,,-199445000.0,,,-295808000.0,,96363000.0,,,,,,998200000.0,917569000.0,80631000.0,0.33,0.26,定期报告,未审计,20260424,CNY,合并期末,2025-04-25T19:10:06
20241231,10909242000.0,9142322000.0,16294461000.0,7152139000.0,83364000.0,344800000.0,261436000.0,,,,-27319000.0,,1493898000.0,92095000.0,208973000.0,-27319000.0,,,152862000.0,31514000.0,14643000.0,17958000.0,6040218000.0,65186000.0,3994452000.0,,1969315000.0,11265000.0,,,,,4869024000.0,5408000.0,,29274000.0,,4845158000.0,771741000.0,,4073417000.0,4073417000.0,,3813258000.0,260159000.0,9260000000.0,,13073258000.0,,,349886000.0,,699772000.0,,,,,,12023600000.0,,,685222000.0,,11338378000.0,166718000.0,166718000.0,4204000.0,,,4204000.0,,162514000.0,34465000.0,,271995000.0,,-143946000.0,,,,,,4240135000.0,3979976000.0,260159000.0,1.15,0.93,定期报告,是,20260424,CNY,合并期末,2025-03-27T20:20:01
20240930,8369945000.0,6903070000.0,12405352000.0,5502282000.0,65088000.0,276285000.0,211197000.0,,,,125120000.0,,1339277000.0,76561000.0,106349000.0,125120000.0,,,-114806000.0,20159000.0,13647000.0,18390000.0,4640276000.0,49064000.0,2943829000.0,,1646918000.0,465000.0,,,,,3729669000.0,3996000.0,,20881000.0,,3712784000.0,503133000.0,,3209651000.0,3209651000.0,,2975848000.0,233803000.0,,,,,,,,,,,,,,,,,,,,-16945000.0,-16945000.0,89461000.0,,,89461000.0,,-106406000.0,30593000.0,,53309000.0,,-190308000.0,,,,,,3192706000.0,2958903000.0,233803000.0,0.9,0.73,定期报告,未审计,20251030,CNY,合并期末,2024-10-24T16:45:05
20240630,5505688000.0,4601539000.0,8212457000.0,3610918000.0,19233000.0,160282000.0,141049000.0,,,,-82718000.0,,917295000.0,,101926000.0,-82718000.0,,,8976000.0,16044000.0,6709000.0,18610000.0,3315506000.0,32392000.0,1937140000.0,,1345965000.0,9000.0,,,,,2190182000.0,2932000.0,,13908000.0,,2179206000.0,299567000.0,,1879639000.0,1879639000.0,,1734471000.0,145168000.0,9260000000.0,,10994471000.0,,,,,,,,,,,10994471000.0,,,685222000.0,,10309249000.0,4987000.0,4987000.0,-23695000.0,,,-23695000.0,,28682000.0,16742000.0,,44196000.0,,-32256000.0,,,,,,1884626000.0,1739458000.0,145168000.0,0.52,0.43,定期报告,未审计,20250808,CNY,合并期末,2024-08-20T15:40:04
20240331,2699689000.0,2296382000.0,4081312000.0,1784930000.0,11899000.0,70061000.0,58162000.0,,,,-64210000.0,,556127000.0,,88333000.0,-64210000.0,,,-123887000.0,9953000.0,1100000.0,12325000.0,1471984000.0,17714000.0,952108000.0,,502162000.0,,,,,,1227705000.0,2544000.0,,2938000.0,,1227311000.0,200581000.0,,1026730000.0,1026730000.0,,952266000.0,74464000.0,,,,,,,,,,,,,,,,,,,,17516000.0,17516000.0,113255000.0,,,113255000.0,,-95739000.0,1742000.0,,4654000.0,,-102135000.0,,,,,,1044246000.0,969782000.0,74464000.0,0.32,0.26,定期报告,未审计,20250426,CNY,合并期末,2024-04-29T20:10:04
20231231,9870291000.0,8501339000.0,15069376000.0,6568037000.0,32244000.0,270115000.0,237871000.0,,,,-35541000.0,,957470000.0,92006000.0,22145000.0,-35541000.0,,,331695000.0,32336000.0,20723000.0,30025000.0,5817407000.0,53005000.0,3639208000.0,,2124306000.0,888000.0,,,,,4052884000.0,21472000.0,,27502000.0,,4046854000.0,539622000.0,,3507232000.0,3507232000.0,,3281502000.0,225730000.0,6663718000.0,,9945220000.0,,,,,,,,,,,9945220000.0,,,685220000.0,,9260000000.0,180948000.0,180948000.0,-96374000.0,,,-96374000.0,,277322000.0,19451000.0,,83707000.0,,174164000.0,,,,,,3688180000.0,3462450000.0,225730000.0,1.09,0.89,定期报告,是,20250328,CNY,合并期末,2024-03-21T19:40:02
