报告日,资产,货币资金,客户资金存款,结算备付金,客户备付金,拆出资金,融出资金,融出证券,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收账款,应收票据,应收款项融资,预付账款,应收股利,应收利息,应收保证金,应收投资款项,其他应收款,存货净额,待转承销费用,衍生金融资产,可供出售金融资产,划分为持有待售的资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程,固定资产清理,固定资产合计,合同资产,使用权资产,无形资产,商誉,开发支出,交易席位费,长期待摊费用,递延税款借项,其他长期资产,资产总计,负债,短期借款,质押借款,应付短期融资款,拆入资金,交易性金融负债,衍生金融负债,卖出回购金融资产款,应付票据及应付账款,应付账款,预收账款,应付职工薪酬,应交税金,应付股利,应付利息,其他应付款,代买卖证券款,代理承销证券款,代兑付证券款,信用交易代理买卖证券款,预提费用,预计负债,划分为持有待售的负债,长期递延收益,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,专项应付款,合同负债,租赁负债,递延税款贷项,其他负债,负债合计,股东权益,实收资本净额,其他权益工具,其中：优先股,其中：永续债,资本公积,库存股,其他综合收益,专项储备,盈余公积,一般风险准备,交易风险准备,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20240930,,163352001455.6,101582302423.93,16491725685.01,9246219116.99,234110005.89,62665780262.55,,182650468191.6,31666250306.29,9484891073.59,9484891073.59,,,,,,24691678445.19,,,,,1524884650.69,,,8125908415.23,2429155071.19,5181022182.59,41973152882.89,12515062977.14,,,,,,,15574878033.42,326982722.2,,15901860755.62,,962894587.5,1333915585.52,3462854746.83,,,,3105536224.83,17122828402.29,693237322492.14,,28867426240.29,,17097943839.61,13462548002.63,11148122402.64,878518399.01,73838200237.97,15406848299.39,15406848299.39,,2423723308.84,1041899179.51,,,,130087170311.67,306650425.84,,,,146375635.86,,,34975894540.7,174129230075.16998,,,,,,,1000005246.17,723546237.58,18211738548.78,523745840931.66,,13064200000.0,,,,75874705870.55,717407703.67,-637885794.45,,10388208598.52,23453442617.46,,39803669029.47,,161228932617.88,8262548942.6,169491481560.48,693237322492.14,定期报告,是,20241031,CNY,合并期末,2024-10-30T19:32:02
20240630,,147350960191.27002,80750247335.61,15900997855.89,10359667970.74,831818601.45,63944096200.47,,211398285277.46,32836520013.53,8320102103.69,8320102103.69,,,,,,20862505578.13,,,,,2079841813.63,,,7560571821.52,2502580909.15,4712994209.36,57213247473.03,10416425857.16,,,20479228027.83,4725959404.18,15753268623.65,87328273.97,15665940349.68,287646178.09,,15953586527.77,,962267683.87,1316983317.54,3476949986.46,,,,3302173659.1,19495781812.32,721414534571.7301,,33396442371.46,,15571430187.5,19504997024.24,12247300856.3,1230667052.14,99725679018.2,11371856610.63,11371856610.63,,2322489011.52,876577928.82,,,,106526337287.99,,,,,158579313.54,,,36977280684.23,189450771465.64,,,,,,19174311.93,1003285896.96,546508277.17,19293602075.82,550222979374.09,,13064200000.0,,,,75877536528.89,717407703.67,-823033615.97,,10388208598.52,23442471476.07,,41795755178.13,,163027730461.96997,8163824735.67,171191555197.64,721414534571.7301,定期报告,未审计,20240830,CNY,合并期末,2024-08-29T22:12:02
20240331,,159022045923.03003,86823113093.3,16044682579.92,11059840866.72,740722901.88,65415613539.5,,204340154001.73,34910668116.38,10292458830.15,10292458830.15,,,,,,19505274501.9,,,,,2461381531.46,,,7838430865.21,2621086527.4,5610216780.47,36826697405.27,9382874219.16,,,,,,,15779806415.06,278613680.45,,16058420095.51,,1013027303.63,1323834141.9,3469015751.48,,,,3795558640.74,19154658816.32,713945450149.5701,,34443796767.37,,16888851525.07,13621551163.78,18640338023.81,1397951781.89,74207786441.46,12112901246.68,12112901246.68,,2336940256.65,1379460156.42,,,,106144194851.59,148000000.0,,,,171663995.7,,,38445374125.67,201968462908.75003,,,,,,19220183.49,1098536831.98,736916220.23,17537968401.3,541299914881.84,,13064200000.0,,,,75918648210.03,582186304.34,-945084762.92,,10388208598.52,23431801391.46,,43220838601.11,,164496425733.86,8149109533.87,172645535267.72998,713945450149.5701,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T21:47:03
20231231,,142730777859.05,87407094246.01,15584377719.97,10144093909.65,330294865.04,68418207732.52,,221273089992.22,36783232348.48,12167274566.35,12167274566.35,,,,,,23643821500.73,,,,,2278555353.41,,,8115625880.46,2635840880.51,6797779540.34,61310746563.8,8010844169.78,,,20411711661.05,4358708379.6,16053003281.45,86971234.12,15966032047.33,239974752.42,,16206006799.75,,1057984935.91,1368436800.26,3468588623.0,,,,4187114227.47,18809242543.41,754586792234.64,,31053895350.17,,18853059412.54,14712363886.93,20453404949.34,1190945093.92,112564792535.08,15134315108.69,15134315108.69,,2583856817.2,1251942089.1,,,,106538716590.39,,,,,193964285.02,,,42299324666.85,193920279749.62,,,,,,19174311.93,1097164887.46,835047755.22,17084985028.85,579787232518.31,,13064200000.0,,,,75764593348.84,414335029.18,-1304576076.39,,10388208598.52,23410252403.25,,42335647242.12,,163243990487.16,11555569229.17,174799559716.33,754586792234.64,定期报告,是,20241031,CNY,合并期末,2024-03-28T20:17:03
20230930,,136229054975.81,84046759547.0,15969518568.1,11363515085.77,544113953.65,67142015200.52,,222597855033.3,33569123448.92,14137869347.56,14137869347.56,,,,,,25613919573.56,,,,,1063085673.54,,,7597268790.07,2692017168.95,7134865800.68,45799387126.18,7999699922.27,,,,,,,16112777287.45,224939517.66,,16337716805.11,,1075953244.22,1279507117.02,3768159665.86,,,,4541479455.48,20489617459.68,736172996197.44,,32772950679.09,,13071581571.37,13659335493.76,24845540925.77,61940044.23,81685606433.68,12874650218.22,12874650218.22,,3869675900.48,972532391.66,,,,108169914964.99,40425600.0,,,,201759456.73,,,42591790180.46,202018566938.37,,,,,,19174311.9,1104325680.36,887265401.6,17089513483.15,555936549675.8201,,13064200000.0,,,,75805174181.58,303577733.9,-1148866262.57,,9656101246.57,21848055655.17,,48057797260.48,,166978884347.33,13257562174.29,180236446521.62,736172996197.44,定期报告,未审计,20231031,CNY,合并期末,2023-10-30T19:32:02
20230630,,167650291602.79,99893842379.5,18566286644.34,12146852465.3,65128171.04,66419987586.89,,208937410147.68,41104588898.59,9988638026.5,9988638026.5,,,,,,21667484375.17,,,,,1932424586.8,,,7298898164.79,2718465832.64,7570911751.0,46052751650.68,7468695645.78,,,20450110124.31,4086666734.51,16363443389.8,88099949.36,16275343440.44,218943499.4,,16494286939.84,,1016712813.72,1275196011.91,3794196893.0,,,,4553890906.15,22648091696.36,762391665182.8501,,35051068398.84,,12985279819.13,9022891869.78,22521256625.55,1305590839.36,83066644832.97,13444503709.75,13444503709.75,,4179650625.72,1179744363.42,,,,119909488360.94,18232500.0,,,,209497934.14,,,51820794725.46,205204445765.41,,,,,,107695570.93,1049508104.08,1016600891.3,20430238443.79,582523133380.57,,13064200000.0,,,,75809658507.08,,-1031099996.71,,9656101246.57,21835231082.37,,47685543677.78,,167019634517.09,12848897285.19,179868531802.28,762391665182.8501,定期报告,未审计,20230831,CNY,合并期末,2023-08-30T21:42:02
20230331,,164733375110.93,96225105034.07,19598026885.04,11685524857.49,213072327.23,69705744929.7,,216888853610.26,42620406256.68,8783943451.27,8783943451.27,,,,,,23060383252.3,,,,,755818584.22,,,7181870396.48,2565864684.53,6267191665.98,55302761765.84,6292929116.96,,,,,,,15873997816.25,476164813.95,,16350162630.2,,940134879.17,1267802535.21,3602846591.51,,,,4480549074.56,21560442016.95,775362254395.86,,37037484374.83,,15953129187.54,8685282440.54,20308379603.97,517789362.07,109306290287.82,17407976225.17,17407976225.17,,4121853782.74,1513281035.15,,,,112393264173.58,82450000.0,,,,196882963.35,,,56295305935.38,190198782336.73,,,,,,183035998.65,970110620.57,945903283.05,17858245958.93,593975447570.0701,,13064200000.0,,,,75007558592.52,,-1182110165.78,,9656101246.57,21802115624.15,,49111887142.83,,167459752440.28998,13927054385.5,181386806825.79,775362254395.86,定期报告,未审计,20230429,CNY,合并期末,2023-04-28T18:17:02
20221231,,158580169366.67,98970479371.57,21380695420.73,10476841294.7,274444523.06,67843870816.38,,209598729439.75003,32645149033.49,10394514867.7,10394514867.7,,,,,,22864574405.46,,,,,1477167315.05,,,7013713624.88,2641589533.64,5806156944.34,52851898948.27,6096318840.12,,,19962797922.26,3778088041.83,16184709880.43,86040033.98,16098669846.45,465704960.23,,16564374806.68,,984539724.88,1270854646.95,3676231096.22,,,,4711680014.57,22924226206.9,753609304959.1699,,34858042732.67,,16159094370.29,6276101144.0,22888479844.59,898418550.84,101694356537.25,11490826596.82,11490826596.82,,4485010758.39,2197807712.24,,,,115513463366.21,13500000.0,,,,201705446.68,,,55958202723.56,181830917563.0,,,,,,25968623.86,1015700455.81,909458907.22,19570192008.6,575987247342.03,,13064200000.0,,,,75007558592.52,,-1617313221.53,,9656101246.57,21782272819.21,,46699136993.48,,164591956430.24997,13030101186.89,177622057617.14,753609304959.1699,定期报告,是,20240329,CNY,合并期末,2023-03-30T21:57:02
20220930,,164617727774.84998,96002026725.28,17017553341.05,10267354029.5,62418017.49,68273136811.6,,199891422268.18,42548525214.27,10807373918.84,10807373918.84,,,,,,20232719097.78,,,,,1815804035.86,,,6991223862.68,2802007041.29,5686671632.72,47796529273.08,6317931898.63,,,,,,,14488706445.28,434108367.45,,14922814812.73,,1018560255.26,1192676977.14,3722127228.23,,,,4636252750.36,24998603195.86,742027595908.2301,,38954419564.99,,16760294527.94,10593024535.49,22711817595.94,268350776.52,81441034430.33,13368644468.59,13368644468.59,,5743916118.44,1774385459.56,,,,114092325469.88,101000000.0,,,,184887229.04,,,55315094459.29,179252623419.02,,,,,,25968623.86,1032731570.99,768349233.65,21228855154.39,563617722637.92,,13064200000.0,,,,74941389346.61,,-1441824884.86,,8693605698.21,19705958566.55,,49276191508.68,,164239520235.19,14170353035.12,178409873270.31003,742027595908.2301,定期报告,未审计,20221029,CNY,合并期末,2022-10-28T22:17:02
20220630,,186275510234.59003,114094553019.29,15106526527.81,10445971199.47,80225399.34,69668200894.61,,201866236662.53,42099456966.02,8496612249.86,8496612249.86,,,,,,20042711989.12,,,,,2277485754.74,,,6328009199.15,2310228778.07,5291159984.88,42055227212.5,6612455737.01,,,17749114457.32,3403961538.86,14345152918.46,79078438.71,14266074479.75,421020613.96,,14687095093.71,,989647651.88,1188216750.97,3519765142.16,,,,4435588155.05,22693194322.88,749565861117.7998,,32599662300.62,,22660030329.95,10655383836.51,18411387578.43,1275151987.94,81567484109.38,10757399124.25,10757399124.25,,6819398150.06,1748496834.82,,,,129589377718.71,,,,,185791383.63,,,54429268328.65,173470980662.8,,,,,,25968623.86,1012952733.2,965254305.51,25909297930.42,572083285938.74,,13064200000.0,,,,74906579079.23,,-1248412818.28,,8693605698.21,19679063150.59,,47985706026.37,,163080741136.12,14401834042.94,177482575179.06,749565861117.7998,定期报告,未审计,20220827,CNY,合并期末,2022-08-26T21:07:01
