报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,464813300.56,,,463365180.74,,,375150105.75,60569999.51,314580106.24,,85582949.08,,,,,,,,,,,16870496.33,247746267.83,,,,0.0,37080263.42,1690608563.71,,,,,,,,4084881.27,858800.57,,500000.0,48868688.85,,,,,,650544.81,,,,,126864576.31,,,,,5458475.49,39140168.39,,,944855.63,,20526947.67,13341.24,247911280.23,1938519843.94,,,,,,,,211147908.26,12662775.0,198485133.26,212644.55,85856652.09,,,6161900.14,3931701.76,,,,,,24885057.61,,,,,,,,,,,,,,2856248.5,24314720.8,359366833.71,,,,,,3114601.24,,,,,11555553.34,,195248.54,,14865403.12,374232236.83,,371441055.0,,,,688782708.27,16080535.93,,4613152.05,67405032.68,,,445193633.16,,,1561355045.23,2932561.88,1564287607.11,1938519843.94,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T20:46:09
20251231,,349290176.4,,,518059906.78,,,350320071.24,77300574.09,273019497.15,,36275938.67,,,,,,,,,,21649442.36,21649442.36,138620575.87,,,,32945250.0,25231827.39,1472393188.71,,,,,,,,4084881.27,922209.38,,500000.0,49136620.07,,230269337.71,100318662.75,129950674.96,845088.24,281383.74,281383.74,,129105586.72,,129105586.72,,,,,6205481.88,39493064.04,,,706860.42,,16603734.77,0.0,247039822.29,1719433011.0,,,,,,,,85735001.11,0.0,85735001.11,181510.49,6194304.69,,,9403176.8,3566672.39,,,,,23222430.38,23222430.38,,,,,,,,,,,,,,2999232.45,16447111.84,147749440.15,,,,,,3059871.86,,,,,10858599.78,,179591.54,,14098063.18,161847503.33,,371441055.0,,,,680487621.43,16080535.93,,4024690.65,67405032.68,,,447070696.01,,,1554348559.84,3236947.83,1557585507.67,1719433011.0,定期报告,是,20260424,CNY,合并期末,2026-04-23T20:46:09
20250930,,453456338.42,,,421814586.28,,,365435915.6,108029846.0,257406069.6,,22919724.16,,,,,,,,,,,7377501.71,104372649.05,,,,32697750.0,27878822.78,1435953288.0,,,,,,,,5004607.16,985618.19,,500000.0,44360746.55,,,,,,2439181.92,,,,,128170349.45,,,,,6952488.27,39683050.83,,,1040289.38,,17708824.74,,246845156.49,1682798444.49,,,,,,,,67868324.0,,67868324.0,181510.49,7800082.81,,,7412045.71,12452951.45,,,,,,12853458.63,,,,,,,,,,,,,,2812949.96,9611165.8,120992488.85,,,,,,3182216.76,,,,,13130571.89,,144700.99,,16457489.64,137449978.49,,371441055.0,,,,673734235.99,16080535.93,,3687996.41,63545494.8,,,445637715.36,,,1541965961.63,3382504.37,1545348466.0,1682798444.49,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T17:32:02
20250630,,357842573.01,,,501141745.21,,,331329045.23,77695800.53,253633244.7,,34301059.43,,,,,,,,,,2998398.92,2998398.92,90440171.55,3694147.07,,,32450250.0,24998737.84,1379196128.26,,,,,,,,5981520.75,1049027.0,,500000.0,43448338.06,,228282933.33,96612404.35,131670528.98,,652943.38,652943.38,,131670528.98,,131670528.98,,,,,7363070.49,40274260.16,,,1478273.66,,16265094.37,,248683056.85,1627879185.11,,,,,,,,60088022.99,,60088022.99,181510.42,2638775.45,,,7554951.25,1587511.23,,,,,21749352.05,21749352.05,,,,,,,,,,,,577900.3,,2739625.4,10624592.96,107742242.05,,,,,,4496526.56,,,,,11783044.84,,126638.81,,16406210.21,124148452.26,,371441055.0,,,,667399969.03,16080535.93,,3238435.87,63545494.8,,,413238103.29,,,1502782522.06,948210.79,1503730732.85,1627879185.11,定期报告,未审计,20250822,CNY,合并期末,2025-08-21T19:58:22
20250331,,413660751.34,,,208605032.85,,,321734893.57,92420126.88,229314766.69,,32874100.79,,,,,,,,,,,2542141.33,84701107.55,,,,,249898816.44,1314016843.87,,,,32202750.0,,,,7985900.0,1112435.81,,,41961584.09,,,,,,752062.52,,,,,137328788.87,,,,,8032440.54,41570735.91,,,1940670.84,,14355137.25,,287242505.83,1601259349.7,,,,,,,,43477668.58,,43477668.58,181510.42,3590003.35,,,8890422.56,5173552.52,,,,,,3234434.05,,,,,,,,,,,,,,2638241.39,5935818.76,73121651.63,,,,,,4520949.89,,,,,10747530.72,,35093.96,,15303574.57,88425226.2,,371441055.0,,,,688202411.18,31992535.93,,2957524.44,63545494.8,,,428100691.74,,,1522254641.23,-9420517.73,1512834123.5,1601259349.7,定期报告,未审计,20250425,CNY,合并期末,2025-04-24T23:20:07
20241231,,348508144.33,,,271746301.32,,,320197510.15,76730642.63,243466867.52,,29854605.4,,,,,,,,,,3644723.5,3644723.5,79352826.59,,,,0.0,245123782.93,1298427894.22,,,,31955250.0,,,,7985900.0,1175844.62,,0.0,41703199.76,,245793800.59,104964418.16,140829382.43,,660319.4,660319.4,,140829382.43,,140829382.43,,,,,8701810.59,39390322.08,,,2415274.56,,15558357.85,,290375661.29,1588803555.51,,,,,,,,42081425.58,,42081425.58,181510.49,3488833.47,,,9969825.19,1226437.52,,,,,526537.46,526537.46,,,,,,,,,,,,,,2638241.39,8988548.85,69101359.95,,,,,,5902942.04,,,,,9435587.88,,38639.15,,15377169.07,84478529.02,,371441055.0,,,,688202411.18,31992535.93,,2586052.75,63545494.8,,,418962465.0,,,1512744942.8,-8419916.31,1504325026.49,1588803555.51,定期报告,是,20260424,CNY,合并期末,2025-04-24T23:20:07
20240930,,333171890.67,,,289391593.4,,,364737144.44,114490955.01,250246189.43,,29097212.17,,,,,,,,,,,10121264.76,78607848.41,,,,,205567652.52,1310694606.37,,,,31707750.0,,,,56302719.73,1239253.43,,,44741128.46,,,,,,584781.53,,,,,144184619.74,,,,,9371180.64,39913111.34,,,2889878.28,,5801188.27,,336735611.42,1647430217.79,,,,,,,,44888315.68,,44888315.68,181510.42,4362314.89,,,5476890.92,4006521.39,,,,,,563631.65,,,,,,,,,,,,,,2610181.94,7036658.92,69126025.81,,,,,,7270153.36,,,,,,,2400306.68,,9670460.04,78796485.85,,371441055.0,,,,688202411.18,31992535.93,,2603728.04,63545494.8,,,478838480.37,,,1572638633.46,-4004901.52,1568633731.94,1647430217.79,定期报告,未审计,20241025,CNY,合并期末,2024-10-24T17:25:05
20240630,,355080799.19,,,260765342.46,,,332903099.85,77801571.68,255101528.17,,30737902.41,,,,,,,,,,10608265.04,10608265.04,97885815.61,,,,,207287382.11,1295268606.67,,,,31460250.0,,,,57674979.82,1302662.24,,,44159800.05,,238458567.07,98259630.8,140198936.27,,4729423.73,4729423.73,,140198936.27,,140198936.27,,,,,10040550.69,40436954.61,,,3364482.0,,5612493.14,,338980532.55,1634249139.22,,,,,,,,44029393.72,,44029393.72,181510.42,6483057.54,,,5634893.02,404691.45,,,,,540663.09,540663.09,,,,,,,,,,,,,,2540264.75,5606735.41,65421209.4,,,,,,7236092.47,,,,,,,2539226.59,,9775319.06,75196528.46,,371441055.0,,,,688202411.18,31992535.93,,2562756.34,63545494.8,,,467463350.92,,,1561222532.31,-2169921.55,1559052610.76,1634249139.22,定期报告,未审计,20240829,CNY,合并期末,2024-08-28T20:05:10
20240331,,472448045.89,,,110183534.25,,,339666217.15,87630681.94,252035535.21,,38693898.58,,,,,,,,,,,3265332.07,86259276.82,,,,,261037059.16,1311553363.92,,,,31212750.0,,,,59516790.31,1366071.05,,,43081289.02,,,,,,5188595.39,,,,,143227907.94,,,,,10709920.74,40956345.6,,,3261806.93,,13771126.31,,352292603.29,1663845967.21,,,,,,,,45807447.45,,45807447.45,181511.92,4439921.13,,,6338684.88,1780563.82,,,,,,2166069.87,,,,,,,,,,,,,,2513247.35,9374496.3,72601942.72,,,,,,8589124.83,,,,,,,60361.64,,8649486.47,81251429.19,,371441055.0,,,,688202411.18,31992535.93,,2215084.36,63545494.8,,,492030816.23,,,1585442325.64,-2847787.62,1582594538.02,1663845967.21,定期报告,未审计,20240425,CNY,合并期末,2024-04-24T21:15:04
20231231,,430357360.8,,,60123945.21,,,364869665.81,84128154.29,280741511.52,,30286701.49,,,,,,,,,,2793221.16,2793221.16,67390720.39,,,,,360328812.75,1316150427.61,,,,30965250.0,,,,59516790.31,1429479.86,,,43081289.02,,236073074.84,90219400.21,145853674.63,,3273657.04,3273657.04,,145853674.63,,145853674.63,,,,,11379290.79,41484641.19,,,3708019.88,,11675459.69,,352367552.41,1668517980.02,,,,,,,,42210299.39,0.0,42210299.39,181510.42,4676580.38,,,7314552.88,1378327.97,,,,,988245.05,988245.05,,,,,,,,,,,,,,2444350.25,7340929.98,66534796.32,,,,,,8541183.45,,,,,,,60361.64,,8601545.09,75136341.41,,371441055.0,,,,688202411.18,17037772.94,,1752093.54,63545494.8,,,487737948.24,,,1595641229.82,-2259591.21,1593381638.61,1668517980.02,定期报告,是,20250425,CNY,合并期末,2024-04-24T21:15:04
