报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,5805581038.58,,,,,,,,,,,22584869.98,11136441.18,5839302349.74,5403162792.96,,,,,,131035102.61,125380344.31,34609262.27,5694187502.15,145114847.59,,,,,,2484002.39,,,2484002.39,94431711.08,,,,,277019.54,94708730.62,-92224728.23,,,,2067620027.31,,,2067620027.31,1610765074.14,54506371.29,,124996.98,1665396442.41,402223584.9,-160607.2,454953097.06,401306064.24,,,,,856259161.3,定期报告,未审计,20260424,CNY,合并期末,2026-04-23T19:32:04
20251231,,21548486346.66,,,,,,,,,,,42587081.63,36805332.7,21627878760.99,20666056437.03,,,,,,474052650.8,228818864.69,84431500.02,21453359452.54,174519308.45,,,,,,6274773.33,,,6274773.33,295035663.76,637000.0,,,,15829.91,295688493.67,-289413720.34,,,,7710334960.0,,,7710334960.0,7448700688.18,186309121.71,,1179121.33,7636188931.22,74146028.78,-1096110.06,-41844493.17,443150557.41,401306064.24,443150557.41,,,401306064.24,定期报告,是,20260424,CNY,合并期末,2026-04-23T19:32:04
20250930,,16197953326.14,,,,,,,,,,,27253375.31,109166987.09,16334373688.54,15463142593.03,,,,,,347372331.66,149875440.73,117853605.13,16078243970.55,256129717.99,,,,,,2346799.45,,,2346799.45,113393991.41,,,,,1196997.03,114590988.44,-112244188.99,,,,5499022265.69,,316991.86,5499339257.55,5056342539.62,144422534.12,,2107929.55,5202873003.29,296466254.26,-612999.97,439738783.29,443150557.41,,,,,882889340.7,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T16:12:19
20250630,,10391078966.32,,,,,,,,,,,12331393.0,93176497.32,10496586856.64,10221153909.1,,,,,,237354389.35,100249418.36,80075528.04,10638833244.85,-142246388.21,,,,,,6108188.45,,,6108188.45,67386927.48,,,,,98445.8,67485373.28,-61377184.83,,,,3996724117.13,,269210.37,3996993327.5,3455731678.69,97633463.28,,1665940.71,3555031082.68,441962244.82,-360061.79,237978609.99,443150557.41,681129167.4,443150557.41,,,681129167.4,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T16:56:06
20250331,,4897479610.32,,,,,,,,,,,3934.29,53751594.44,4951235139.05,4664750149.84,,,,,,126583901.41,35609715.36,13458019.35,4840401785.96,110833353.09,,,,,,1324610.97,,,1324610.97,33456556.71,,,,,90285.57,33546842.28,-32222231.31,,,,1738056727.92,,2210152.44,1740266880.36,1653492322.49,47902272.67,,1508984.67,1702903579.83,37363300.53,-28912.73,115945509.58,443150557.41,,,,,559096066.99,定期报告,未审计,20260424,CNY,合并期末,2025-04-24T19:00:07
20241231,,17861309326.06,,,,,,,,,,,14066870.33,114917621.37,17990293817.76,17653295459.96,,,,,,469274666.45,232532028.31,162822961.42,18517925116.14,-527631298.38,,,,,,582181.67,,,582181.67,175560835.17,1470000.0,,,,350729.55,177381564.72,-176799383.05,,,,6177750621.73,,1806282.47,6179556904.2,5349418882.76,222453566.74,,5970769.32,5577843218.82,601713685.38,-2551451.81,-105268447.86,548419005.27,443150557.41,548419005.27,,,443150557.41,定期报告,是,20260424,CNY,合并期末,2025-04-24T19:00:07
20240930,,12868183629.87,,,,,,,,,,,11120764.16,381438791.25,13260743185.28,12420336686.07,,,,,,345355180.1,200480457.94,500876732.27,13467049056.38,-206305871.1,,,,,,580813.87,,,580813.87,65118603.36,490000.0,,,,238708.1,65847311.46,-65266497.59,,,,4046997779.24,,6190000.0,4053187779.24,3672868629.82,130858314.92,,1789161.05,3805516105.79,247671673.45,-3327755.36,-27228450.6,548419005.27,,,,,521190554.67,定期报告,未审计,20251025,CNY,合并期末,2024-10-25T16:00:11
20240630,,8073895798.08,,,,,,,,,,,8230661.57,372458446.35,8454584906.0,7483572185.22,,,,,,237122586.67,95400673.34,268628533.76,8084723978.99,369860927.01,,,,,,580813.87,,,580813.87,41370460.95,490000.0,,,,178373.63,42038834.58,-41458020.71,,,,2093830994.71,,,2093830994.71,2519983784.94,93897622.64,,1388802.48,2615270210.06,-521439215.35,-3106657.84,-196142966.89,548419005.27,352276038.38,548419005.27,0.0,0.0,352276038.38,定期报告,未审计,20250827,CNY,合并期末,2024-08-26T16:20:09
20240331,,3537042439.4,,,,,,,,,,,3565607.63,223153524.6,3763761571.63,2958391358.78,,,,,,129067548.57,32641740.79,410998201.2,3531098849.34,232662722.29,,,,,,579094.25,,,579094.25,21691608.45,,,,,98068.15,21789676.6,-21210582.35,,,,968191837.55,,,968191837.55,1060389074.74,40478384.5,,1027231.52,1101894690.76,-133702853.21,-1450291.57,76298995.16,548419005.27,,,,,624718000.43,定期报告,未审计,20250425,CNY,合并期末,2024-04-25T16:55:06
20231231,,17875091031.05,,,,,,,,,,,9503859.0,149188065.06,18033782955.11,17301102923.02,,,,,,485752419.78,251738123.47,283752340.42,18322345806.69,-288562851.58,,,,,,5520234.35,,,5520234.35,185636418.84,250000.0,,,,350189.92,186236608.76,-180716374.41,,496999997.88,,4091698241.53,,,4588698239.41,3769050760.73,365177248.85,,17065489.47,4151293499.05,437404740.36,2406117.23,-29468368.4,577887373.67,548419005.27,577887373.67,,,548419005.27,定期报告,是,20250425,CNY,合并期末,2024-04-19T18:35:11
