报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,647877144.92,,,778909.94,,,474617854.6,,474617854.6,,52802008.46,,,,,,,,,,,50224192.02,880682860.23,,,,,107769387.74,2227669018.3,,,,,,,,52550605.92,,,80800.0,11442728.44,,,,,,219409447.15,,,,,202824861.75,,,,12916660.39,164724017.22,174168307.92,,826387198.35,20430166.74,,37044586.36,6784538.26,1715847258.11,3943516276.41,,2696508.72,,,,,,438032854.55,,438032854.55,,45646529.26,,,45956750.77,168413407.44,,,,,,127567897.21,,,,,,,,,,,,,,96893682.69,65144964.07,990352594.71,,341895868.66,,,,149280828.25,,,,,1129359.17,,6356618.79,,498662674.87,1489015269.58,,404361469.0,,,,1311079418.6,223842655.97,42151518.92,,55461253.98,,,806023452.38,,,2395234456.91,59266549.92,2454501006.83,3943516276.41,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T18:20:05
20251231,,650704745.62,,,753233.09,,,455633527.96,,455633527.96,,38365449.99,,,,,,,,,,35600873.76,35600873.76,956343322.11,,,,,108858105.75,2262025918.67,,,,,,,,51570967.57,,,80800.0,11550905.91,,336910917.82,84047973.02,252862944.8,48086168.12,165666330.26,165666330.26,,204776776.68,,204776776.68,,,,15766660.39,182560441.9,181330335.39,,828005038.49,21150817.83,,46367427.11,6784538.26,1699844379.4,3961870298.07,,1747048.3,,,,,,455262411.57,,455262411.57,,61518088.59,,,57196232.31,165989262.25,,,,,154306368.2,154306368.2,,,,,,,,,,,,,,101682924.98,70812208.28,1068514544.48,,341895868.66,,,,155967114.78,,,,,1129359.17,,6842989.31,,505835331.92,1574349876.4,,404361469.0,,,,1307490566.4,223842655.97,52357820.16,,55461253.98,,,734480193.32,,,2330308646.89,57211774.78,2387520421.67,3961870298.07,定期报告,是,20260425,CNY,合并期末,2026-04-24T18:18:07
20250930,,434089904.42,,,571783.35,,,453415636.22,,453415636.22,,67531456.54,,,,,,,,,,,32603182.34,1196313508.46,,,,,95754122.6,2312376636.3,,,,,,,,49642721.13,,,80800.0,36601722.62,,,,,,125109590.33,,,,,231514797.68,,,,32097042.37,164071407.07,188971738.53,,814505390.21,6286258.88,,63919925.91,20407377.08,1701111729.44,4013488365.74,,11254855.81,,,,,,520535585.75,,520535585.75,,88976451.48,,,53949823.72,156539098.29,,,,,,189508589.04,,,,,,,,,,,,,,105801887.59,60269.59,1126626561.27,,350695868.66,,,,125072914.94,,,,,63454372.1,,7334450.71,,546557606.41,1673184167.68,,404361469.0,,,,1344969957.75,194251302.62,62074121.99,,33261463.81,,,659376127.05,,,2309791836.98,30512361.08,2340304198.06,4013488365.74,定期报告,未审计,20251024,CNY,合并期末,2025-10-23T15:58:11
20250630,,490413020.61,,,571783.35,,,503153330.42,,503153330.42,,71477859.08,,,,,,,,,,31274457.13,31274457.13,1266115163.27,,,,,89182215.93,2488438432.26,,,,,,,,47399521.88,,,80800.0,36613339.73,,343968120.97,88349024.42,255619096.55,24264588.36,84953804.65,84953804.65,,231354508.19,,231354508.19,,,,36250602.47,179436791.78,188444948.16,,775935174.54,5637636.25,,71914535.18,17881158.85,1639652219.21,4128090651.47,,71122229.45,,,,,,448282101.14,,448282101.14,,76619080.86,,,56074130.29,171018275.77,,,,,186286807.16,186286807.16,,,,,,,,,,,,,,134597337.1,153606.31,1144153568.08,,395706868.66,,,,138575069.38,0.0,,,,70623362.43,,7809025.38,,612714325.85,1756867893.93,,404845869.0,,,,1337532880.99,147511258.44,66418860.19,,33261463.81,,,646710403.84,,,2341258219.39,29964538.15,2371222757.54,4128090651.47,定期报告,未审计,20250826,CNY,合并期末,2025-08-25T18:22:04
20250331,,453719328.95,,,586597.61,,,460491101.25,,460491101.25,400000.0,91339336.0,,,,,,,,,,,36138070.01,1491171005.15,,,,,137995206.85,2724588105.31,,,,,,,,46902622.64,,,80800.0,38741049.88,,,,,,39082267.67,,,,,243918824.22,,,,52747459.49,197840373.16,188404488.11,,747629809.86,6181448.3,,34145612.6,19567754.71,1562495051.15,4287083156.46,,120984690.47,,,,,,510709917.67,,510709917.67,,55489574.67,,,51092463.03,175566540.37,,,,,,120261438.66,,,,,,,,,,,,,,156447325.14,110364.82,1190662314.83,,492659880.67,,,,130223367.14,0.0,,,,79168085.43,,8312282.66,,710363615.9,1901025930.73,,404845869.0,,,,1328512482.34,103480119.12,74848136.88,,33261463.81,,,614899053.59,,,2352886886.5,33170339.23,2386057225.73,4287083156.46,定期报告,未审计,20250425,CNY,合并期末,2025-04-24T16:22:22
20241231,,404163854.16,,,672187.11,,,443412021.01,,443412021.01,8861.52,72039113.72,,,,,,,,,,30401038.14,30401038.14,1818571860.01,,,,,90262948.41,2921922085.04,,,,,,,,45566050.96,,,80800.0,38683842.67,,345265138.63,84753097.93,260512040.7,14256095.56,9286164.89,9286164.89,,246255945.14,,246255945.14,,,,62390200.96,148738615.86,194958854.74,,747663300.36,6092318.37,,70283928.25,19568923.53,1527178744.77,4449100829.81,,121831100.49,,,,,,598197954.51,,598197954.51,,69853010.2,,,59829782.14,190565206.55,,,,,131521537.45,131521537.45,,,,,,,,,,,,,,155935388.69,189293.76,1327923273.79,,476800000.0,,,,85364778.4,80233880.31,,,,92879969.85,,8797894.16,,744076522.72,2071999796.51,,404845869.0,,,,1308803446.49,103480119.12,69447927.0,,33261463.81,,,629992435.47,,,2342871022.65,34230010.65,2377101033.3,4449100829.81,定期报告,是,20260425,CNY,合并期末,2025-04-22T20:12:06
20240930,,290647833.19,,,84895.46,,,452317872.54,,452317872.54,58861.52,127268693.57,,,,,,,,,,,34637459.91,2016135527.74,,,,,59147502.62,3046756925.82,,,,,,,,48597263.53,,,80800.0,38298193.3,,,,,,311320.75,,,,,250172943.61,,,,66458279.27,135716793.13,198765483.64,,727597663.51,6525500.78,,52783884.4,22687186.33,1481537032.98,4528293958.8,,1416567.84,,,,,,895989410.53,,895989410.53,,57357721.02,,,60457519.6,185929139.47,,,,,,219836875.6,,,,,,,,,,,,,,135932740.33,60269.59,1556980243.98,,503140000.0,,,,76399074.84,80233880.31,,,,73177572.15,,8926722.32,,741877249.62,2298857493.6,,404845869.0,,,,1284479998.07,164210049.82,10550157.98,,21906883.09,,,660468487.43,,,2218041345.75,11395119.45,2229436465.2,4528293958.8,定期报告,未审计,20241026,CNY,合并期末,2024-10-25T19:40:04
20240630,,635194233.53,,,81591.04,,,372684240.56,,372684240.56,68094.83,85843273.02,,,,,,,,,,122789195.42,122789195.42,1078249258.93,,,,,22667507.14,2389243907.86,,,,,,,,47574897.83,,,,38465484.99,,298637249.28,46709447.86,251927801.42,9779336.06,,,,242148465.36,,242148465.36,,,,71666513.39,100182411.18,82482264.96,,652414776.44,6628615.0,,57045156.97,22810036.45,1249752109.18,3638996017.04,,2008935.95,,,,,,456665746.27,,456665746.27,,54891452.96,,,45832398.03,37398234.67,,,,,182650630.09,182650630.09,,,,,,,,,,,,,,90190195.88,510872.41,870148466.26,,353500000.0,,,,62205492.73,80233880.31,,,,53968518.43,,9395526.88,,559303418.35,1429451884.61,,404845869.0,,,,1263590721.68,157521249.42,63292220.54,,21906883.09,,,605718897.35,,,2201833342.24,7710790.19,2209544132.43,3638996017.04,定期报告,未审计,20240826,CNY,合并期末,2024-08-25T15:45:05
20240331,,599094144.5,,,95043193.49,,,388366979.45,,388366979.45,940207.58,39609388.31,,,,,,,,,,,123037491.82,885582151.13,,,,,15714819.47,2219343420.84,,,,,,,,49009698.99,,,,38265793.11,,,,,,,,,,,240726870.06,,,,71955045.09,90166293.58,85749263.87,,648071876.44,6260717.01,,64567632.0,23517781.87,1246335926.93,3465679347.77,,1797857.11,,,,,,387594546.95,10668870.12,376925676.83,,65700971.98,,,38954529.5,62552641.17,,,,,,175692670.0,,,,,,,,,,,,,,48900509.43,232990.6,781426716.74,,170000000.0,,,,64809161.37,160467760.63,,,,49391605.86,,9897255.09,,454565782.95,1235992499.69,,289175621.0,,,,1353323193.29,164210049.82,60686986.95,,21906883.09,,,668804213.57,,,2229686848.08,,2229686848.08,3465679347.77,定期报告,未审计,20240425,CNY,合并期末,2024-04-24T16:40:06
20231231,,527566426.42,,,,,,395459722.34,,395459722.34,,32000592.57,,,,,,,,,,138531418.96,138531418.96,843351856.78,,,,,6966572.47,2018754563.09,,,,,,,,48398118.56,,,,38177397.07,,293157028.92,40726670.63,252430358.29,9779336.06,,,,242651022.23,,242651022.23,,,,74877973.55,85783718.64,89036352.44,,641471876.44,5994293.52,,61692456.97,24156817.14,1237362053.01,3256116616.1,,904866.91,,,,,,436561525.8,12168716.14,424392809.66,,69558095.19,,,48750836.07,54452499.2,,,,,16632755.16,16632755.16,,,,,,,,,,,,,,41327718.21,39018.7,668227315.24,,170000000.0,,,,61401474.99,160467760.63,,,,51639215.22,,10418326.37,,453926777.21,1122154092.45,,289175621.0,,,,1522365966.58,343593859.77,57252646.7,,21906883.09,,,586855266.05,,,2133962523.65,,2133962523.65,3256116616.1,定期报告,是,20250423,CNY,合并期末,2024-04-18T17:24:19
