报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,3145404324.47,,2535361892.06,,,,2362500370.08,,,277610545.07,,,,,,,5806022919.78,14126900051.46,,,404922118.04,1025000000.0,,17002239.49,,,,,,,,,,1360555341.3,307534052.31,2554940460.44,5669954211.58,8456945839.88,,11982411792.28,265787008.17,,,4500000.0,12252698800.45,14667694044.9,92111791.35,,11648011.58,14771453847.83,-2518755047.38,,70000000.0,,70000000.0,2948061986.7,12927858000.0,388877775.93,16334797762.63,16639414931.13,1798711010.12,,271974560.36,18710100501.61,-2375302738.98,28675638.52,3591563692.04,,,,,16456724342.4,20048288034.44,定期报告,未审计,20241031,CNY,合并期末,2023-10-30T17:38:04
20230630,,1481222206.49,,1699116561.96,,,,4175737553.31,,,,,,,,,,5371471584.29,12727547906.05,,,295233247.35,224100000.0,,264622769.42,,,,709615849.11,,,,,,922073115.29,224972454.13,1589682972.23,4230300407.53,8497247498.52,,5802379503.36,176938857.48,,,4500000.0,5983818360.84,9829584065.81,79191011.74,,1350000.0,9910125077.55,-3926306716.71,,45000000.0,,45000000.0,2953708231.88,11826304000.0,,14825012231.88,13068492015.86,1163603939.42,,159919027.66,14392014982.94,432997248.94,32902310.67,5036840341.42,21493564683.82,16456724342.4,,,16456724342.4,21493564683.82,定期报告,未审计,20240831,CNY,合并期末,2023-08-30T17:17:04
20230331,,3356823202.14,,888955266.64,,,,3604700406.85,,,,,,,,,,227192102.27,8077670977.9,,,127786771.4,1829200000.0,116818999.91,619360657.03,,,,815757065.32,,,,,,543994802.93,58834775.67,502548687.13,4614301759.39,3463369218.51,,725650200.58,50241232.78,,,38466.0,775929899.36,3638734820.47,67281273.26,,1350000.0,3707366093.73,-2931436194.37,,,,,160000000.0,1199535231.77,,1359535231.77,5998768473.18,521985779.47,9300000.0,96791306.73,6617545559.38,-5258010327.61,-12227039.08,-4738304342.55,,,,,16456724342.4,11718419999.85,定期报告,未审计,20240430,CNY,合并期末,2023-04-27T20:52:06
20221231,,,,3234541912.54,374506021.64,1000460222.21,708068146.56,,,,,,,,,,,3582044829.6,8899621132.55,,,734384968.56,,,,5820973862.21,,,916137191.9,,,2190621909.36,,,2171684309.01,759447379.88,8755816677.81,21349066298.73,-12449445166.18,,11602518420.84,597704545.99,,,1576748000.0,13776970966.83,7881217743.23,246409867.0,,2313098888.0,10440726498.23,3336244468.6,,150000000.0,150000000.0,150000000.0,5700922137.03,22950764643.75,,28801686780.78,21442400514.66,1922488138.94,,897736510.78,24262625164.38,4539061616.4,78219630.61,-4495919450.57,16456724342.4,20952643792.97,,,20952643792.97,16456724342.4,定期报告,是,20240430,CNY,合并期末,2023-04-27T21:37:07
20220930,,,,3447885178.95,,1000000000.0,819993836.04,,,,,,,,,,,1228670513.23,6496549528.22,,,504386545.61,2100900000.0,,,3023850113.94,,,413627245.8,,,1507374595.79,,,1692625099.22,526034001.58,1469814137.22,11238611739.16,-4742062210.94,,5529880767.33,194020791.64,,,654748000.2,6378649559.17,3401996984.47,151906384.51,,416800000.0,3970703368.98,2407946190.19,,150000000.0,150000000.0,150000000.0,1142151162.02,16918722532.76,,18210873694.78,14820166364.42,1513981732.21,,703303907.03,17037452003.66,1173421691.12,52714059.44,-1107980270.19,,,,,20952643792.97,19844663522.78,定期报告,未审计,20231031,CNY,合并期末,2022-10-30T15:52:07
20220630,,,,2209086011.15,,1000000000.0,423510090.34,,,,1164619040.85,,,,,,,1622330158.97,6419545301.31,,,342928815.14,620900000.0,,,3273623548.14,,,,,,1069313768.11,,,1130176336.61,360406000.12,1658114406.77,8455462874.89,-2035917573.58,,2939411889.22,137624686.12,,,584748000.0,3661784575.34,2753488271.68,113385805.46,,430280000.0,3297154077.14,364630498.2,,90000000.0,90000000.0,90000000.0,1078952904.86,12997464804.51,,14166417709.37,9184634074.74,970592358.23,,363684135.12,10518910568.09,3647507141.28,312711.03,1976532776.93,22929176569.9,20952643792.97,,,20952643792.97,22929176569.9,定期报告,未审计,20230831,CNY,合并期末,2022-08-30T16:37:05
20220331,,643948702.0,,1192034318.26,,968408727.47,656714540.88,,,,779386885.49,,,,,,,1875854787.15,6116347961.25,,,202331452.96,1089900000.0,,,2240789793.95,,,,,,,,,651855326.65,157377551.54,2066888652.29,6409142777.39,-292794816.14,,2707579593.23,10051424.07,,,2458868478.81,5176499496.11,3949727036.91,88484697.81,,1075087513.26,5113299247.98,63200248.13,,,,,337691272.53,7332840000.0,43241390.7,7713772663.23,3375347621.92,396194895.06,,,3771542516.98,3942230146.25,-6940330.01,3705695248.23,,,,,20952643792.97,24658339041.2,定期报告,未审计,20230428,CNY,合并期末,2023-04-27T20:52:06
20211231,,,,3149179395.93,2384788197.28,,682371645.89,2839120904.56,,,5522701200.83,,,,,,,3640798122.64,18218959467.13,,,651933594.61,,,,,,,,,,5625534294.05,,,2063312234.18,366039320.36,4267298489.42,12974117932.62,5244841534.51,,7508534378.24,463110481.6,6940.33,,2318452301.9,10290104102.07,14842077734.3,316444196.4,,7340760398.61,22499282329.31,-12209178227.24,,8390338211.91,264600000.0,264600000.0,11451000000.0,16421000000.0,200000000.0,36462338211.91,22236910000.0,1556372423.83,,1394969155.64,25188251579.47,11274086632.44,-21210221.04,4288539718.67,20952643792.97,16664104074.3,,,16664104074.3,20952643792.97,定期报告,是,20230428,CNY,合并期末,2023-04-27T20:52:06
20210930,,,,2827131019.96,700000000.0,,331271039.58,8325957669.73,,,4418395330.81,,,,,,,3503821619.39,20106576679.47,,,704355680.74,,425935810.54,,,,,,,,8867419576.1,,,1393631482.38,334910359.7,6133201175.11,17859454084.57,2247122594.9,,2122539524.35,109216335.16,5496.12,,76723236.45,2308484592.08,5903260483.71,157027337.62,,1156440000.0,7216727821.33,-4908243229.25,,8397738211.91,272000000.0,272000000.0,6489950000.0,12627000000.0,,27514688211.91,13429960000.0,1056396448.27,,727664154.76,15214020603.03,12300667608.88,-15447046.05,9624099928.48,,,,,16664104074.3,26288204002.78,定期报告,未审计,20221031,CNY,合并期末,2021-10-29T17:17:05
20210630,,,,1655631492.54,-310000000.0,,671776452.44,4584164623.99,,,1640484601.68,,,,,,,1932615861.76,10174673032.41,,,356420379.8,,426937019.18,,,,,,,,3523699519.83,,,903072055.32,214776768.14,4789128766.34,10214034508.61,-39361476.2,,873233662.26,64774633.4,,4736.12,104549835.78,1042562867.56,2426585294.58,77615925.54,,40005000.0,2544206220.12,-1501643352.56,,8125738211.91,,,3280852298.64,7030000000.0,,18436590510.55,11665010000.0,943122195.41,,343542153.37,12951674348.78,5484916161.77,-16843889.45,3927067443.56,20591171517.86,16664104074.3,,,16664104074.3,20591171517.86,定期报告,未审计,20220831,CNY,合并期末,2021-08-30T18:37:04
20210331,,271594923.55,,774626890.51,,,774697669.34,2263799363.3,,,1308594823.21,,,,,,,3052876608.39,8446190278.3,,,196659657.59,1060000000.0,,,,,,,,,,,,510203227.79,140894191.71,3371325225.15,5279082302.24,3167107976.06,,283643586.34,64046307.3,,,25595518.42,373285412.06,251640083.94,97668947.83,,6000000.0,355309031.77,17976380.29,,,,,1906902298.64,3042085053.66,,4948987352.3,6479780000.0,372818890.46,,7680073.63,6860278964.09,-1911291611.79,3051771.29,1276844515.85,,,,,16664104074.3,17940948590.15,定期报告,未审计,20220430,CNY,合并期末,2021-04-27T18:52:04
20201231,,,,4030039100.25,848220098.36,,391717454.75,,,,2707956715.7,,,,,,,2194920851.81,10172854220.87,,,688959777.6,,,,1811078608.87,,,,,,2834015349.27,,,1643643762.51,432300414.86,6117346975.8,13527344888.91,-3354490668.04,,2405445182.39,113534251.95,,234934.54,494820887.95,3014035256.83,5302072548.62,175468389.21,,3941760577.71,9419301515.54,-6405266258.71,,6028466044.19,703817418.01,703817418.01,13242664499.49,11577520000.0,,30848650543.68,12558950000.0,1148373145.05,3524958.91,1424008484.04,15131331629.09,15717318914.59,-33871866.97,5923690120.87,16664104074.3,10740413953.43,,,10740413953.43,16664104074.3,定期报告,是,20220331,CNY,合并期末,2021-04-27T18:52:04
20200930,,,,2768016125.59,586000000.0,,256118175.43,-2276792000.18,,,2092653373.07,,,,,,,4587744320.57,8013739994.48,,,1593667371.56,,,,,,,,,,2261430696.19,,,1220248304.29,274385416.06,9802420808.67,15152152596.77,-7138412602.29,,2167825278.25,167502237.81,143339.81,,431506089.94,2766976945.81,3191100466.51,130925662.87,7107052.72,1465607237.86,4794740419.96,-2027763474.15,,5337220794.31,12572168.13,12572168.13,10188730100.0,7394169165.57,,22920120059.88,9161074120.0,943615496.42,,657104619.08,10761794235.5,12158325824.38,-4468206.92,2987681541.02,,,,,10740413953.43,13728095494.45,定期报告,未审计,20211030,CNY,合并期末,2020-10-30T16:47:03
20200630,,,,1659149354.19,200074861.11,,332646084.72,-1223272225.76,,,3551066341.46,,,,,,,312980528.86,4832644944.58,,,317768831.29,,,,,,,,,,3735056004.21,,,852436763.15,245580832.29,662725011.6,5813567442.54,-980922497.96,,730000000.0,45964547.47,,,,775964547.47,4360338147.98,297664984.6,,3702525.87,4661705658.45,-3885741110.98,,5324648626.18,,,5901800000.0,6130086491.02,,17356535117.2,6684662532.53,676360211.14,,19598491.02,7380621234.69,9975913882.51,-247537.45,5109002736.12,15849416689.55,10740413953.43,,,10740413953.43,15849416689.55,定期报告,未审计,20210831,CNY,合并期末,2020-08-30T14:52:03
20200331,,,,831649631.67,400000000.0,100000000.0,903875779.27,,,,2883987913.88,,,,,,,2119163472.28,7238676797.1,,,145476152.59,,,,150889274.59,,,,,,1296437328.12,,,430801243.54,81441953.47,2103702175.15,4208748127.46,3029928669.64,,342072026.4,35388097.5,,,19900983.77,397361107.67,1966515412.63,159267701.3,7208669.96,1473860704.54,3606852488.43,-3209491380.76,,5324837305.43,,,4832290000.0,2473963823.84,,12631091129.27,2536354921.52,211773040.43,,149835.98,2748277797.93,9882813331.34,2288574.5,9705539194.72,,,,,10740413953.43,20445953148.15,定期报告,未审计,20210428,CNY,合并期末,2020-04-28T01:22:02
20191231,,,,3132560802.7,,,,-94023994.39,,,984914894.85,,,,,,,1460891181.54,5484342884.7,,,604258346.54,,,3663597279.14,,,,,,,-697375924.81,,,1250779101.34,358296525.3,3249952608.53,8429507936.04,-2945165051.34,,2757960461.23,162645877.96,,23147293.9,407956348.9,3351709981.99,2819186697.23,167844084.93,,931269515.84,3918300298.0,-566590316.01,,1166540000.0,,1166540000.0,9108500000.0,5146100000.0,,15421140000.0,7162700000.0,895233905.86,21180206.71,2144129760.28,10202063666.14,5219076333.86,1210063.38,1708531029.89,10740413953.43,9031882923.54,,,9031882923.54,10740413953.43,定期报告,是,20210428,CNY,合并期末,2020-04-28T01:22:02
20190930,,959708336.9,,1877077509.12,,,,727216949.39,,,2499046121.89,,,,,,,2353340844.62,7456681425.02,,,442174396.74,50000000.0,,2716276148.81,,,,,,,-959708336.9,,,946031116.37,298566227.43,4414073365.63,7907412918.08,-450731493.06,,1482595633.43,168158621.95,25000.0,-5409094.72,2710330.0,1648080490.66,1670542942.76,163353876.67,-19314326.21,28475210.93,1843057704.15,-194977213.49,,570000000.0,570000000.0,570000000.0,6096230000.0,3226950000.0,,9893180000.0,5902386080.75,682592187.1,,151163890.99,6736142158.84,3157037841.16,669631.98,2511998766.59,,,,,9031882923.54,11543881690.13,定期报告,未审计,20201031,CNY,合并期末,2020-03-13T14:52:11
20190630,,,,1160583977.38,-530000000.0,,-2075098415.03,1333547122.97,,,1263355974.94,,,,,,,1739782659.27,2892171319.53,,,298240774.73,,,,,,,,,,-782705030.28,,,678220620.1,216552304.46,2992911232.29,3403219901.3,-511048581.77,,3589471306.38,111179417.6,25000.0,-5409094.72,2800.0,3695269429.26,3679885353.45,129769715.81,,7239560.61,3816894629.87,-121625200.61,,40000000.0,40000000.0,40000000.0,4528500000.0,1184400000.0,,5752900000.0,2820055302.97,574355061.19,,21783649.9,3416194014.06,2336705985.94,-882670.92,1703149532.64,10735032456.18,9031882923.54,,,9031882923.54,10735032456.18,定期报告,未审计,20200831,CNY,合并期末,2020-03-13T14:52:11
20190331,,,,722555367.68,-400000000.0,,-1653921085.83,2051570790.01,,,1012849748.94,,,,,,,-259941497.9,3527034408.73,,,301207845.62,400000000.0,,1653921085.83,,,,,,,400956758.1,,,393725543.2,115456338.73,864488418.21,4129755989.69,-602721580.96,,2981746054.49,4484354.3,2800.0,,62499.7,2986295708.49,3189756047.93,45973269.15,,5583327.0,3241312644.08,-255016935.59,,,,,1087350000.0,,,1087350000.0,51650000.0,208252961.62,,864219.03,260767180.65,826582819.35,-2371508.66,-33527205.86,,,,,9031882923.54,8998355717.68,定期报告,未审计,20200428,CNY,合并期末,2020-03-13T14:52:11
20181231,,-1525514402.19,,2845492822.16,-260000000.0,,612955786.35,2655168696.52,,,-926584485.59,,,,,,,2715423735.24,7642456554.68,,,644979874.65,,,,,,,211286365385.47,,,1525514402.19,,,1095075176.79,254887927.12,2971940173.01,6492397553.76,1150059000.92,,1966408153.74,66331004.18,,,44225548.67,2076964706.59,3384494345.24,90237435.73,,747426797.28,4222158578.25,-2145193871.66,,1039611400.0,140951400.0,140951400.0,354340000.0,4481850000.0,,5875801400.0,3213190000.0,871997272.18,2504271.76,133757616.49,4218944888.67,1656856511.33,2917454.93,664639095.52,9031882923.54,8367243828.02,,,8367243828.02,9031882923.54,定期报告,是,20200428,CNY,合并期末,2020-03-13T14:52:11
20180930,,554352197.66,,2447578401.04,-210000000.0,,538055112.37,717431018.53,,,50618147.7,,,,,,,3713040517.16,8021075394.46,,,832903307.81,210000000.0,,,,,,164866747958.4,,,,,,825397441.85,284389118.08,3976480050.8,6129169918.54,1891905475.92,,2269524465.63,99715534.55,,,315835322.62,2685075322.8,3487115372.16,85151755.09,,773389976.34,4345657103.59,-1660581780.79,,122509411.48,122509411.48,122509411.48,303190000.0,4481850000.0,,4907549411.48,2163890000.0,442042080.31,2504271.76,268870937.44,2874803017.75,2032746393.73,1078559.1,2265148647.96,,,,,8367243828.02,10632392475.98,定期报告,未审计,20191031,CNY,合并期末,2020-03-13T14:52:11
20180630,,-1534299406.41,,1610111024.04,-250000000.0,,408898072.3,252218572.28,,,2121532033.18,,,,,,,2341388300.81,6484148002.61,,,564739648.06,,,,,,,105183568725.67,,,1534299406.41,,,590868391.12,152817261.31,2216495211.38,5059219918.28,1424928084.33,,1455861969.75,11120380.02,,,36210871.85,1503193221.62,793700642.07,45329501.66,,703213139.54,1542243283.27,-39050061.65,,60150400.0,60150400.0,60150400.0,158540000.0,4481850000.0,,4700540400.0,900390000.0,311873778.4,2504271.76,48620832.27,1260884610.67,3439655789.33,2162546.37,4827696358.38,13194940186.4,8367243828.02,,,8367243828.02,13194940186.4,定期报告,未审计,20190829,CNY,合并期末,2020-03-13T14:52:11
20180331,,-991378873.46,,870556939.59,,,70468301.45,-649956423.08,,,1772533064.5,,,,,,,481515855.97,2545117738.43,,,254470318.84,,,,,,,47644944656.74,,,991378873.46,,,330045217.67,67526068.67,1442009008.91,3085429487.55,-540311749.12,,515034394.31,6418212.9,,,12664189.46,534116796.67,398932129.95,27188680.67,,62753659.0,488874469.62,45242327.05,,57700000.0,,,395040000.0,3281850000.0,,3734590000.0,305350000.0,16094028.19,698633.12,34086574.83,355530603.02,3379059396.98,-1240587.06,2882749387.85,11249993215.87,8367243828.02,,,8367243828.02,11249993215.87,定期报告,是,20190427,CNY,合并期末,2020-03-13T14:52:11
20171231,,-328305382.62,,3234490102.93,173000000.0,,,1708024074.0,,,202091063669.36,,,,,,,3080703366.88,209958975830.55,,,782070439.19,,,1282163306.91,,,,200322243555.73,,,,,,1402527000.73,443254229.19,6411530372.42,210643788904.17,-684813073.62,,3599756971.7,148418561.94,,,16277111.38,3764452645.02,3665156250.5,190283004.12,,639365993.84,4494805248.46,-730352603.44,,1897182598.0,1897182598.0,1897182598.0,3924900000.0,2982000000.0,,8804082598.0,4437650000.0,813710617.57,261395857.77,5027531175.17,10278891792.74,-1474809194.74,-1445004.37,-2891419876.17,8367243828.02,11258663704.19,,,11258663704.19,8367243828.02,定期报告,是,20190416,CNY,合并期末,2020-03-13T14:52:11
20170930,,-2603111663.65,,2094254610.24,173000000.0,,,2736456697.08,,,142714177961.4,,,,,,,1897164288.71,147011941893.78,,,580261761.31,,,981862261.6,,,,141235078369.06,,,,,,1196794132.31,386771978.51,4378645845.82,148759414348.61,-1747472454.83,,3478230000.32,71287159.66,,79757556.77,16004613.74,3645279330.49,2535999698.13,173756010.72,,30600000.0,2740355708.85,904923621.64,,1743739271.97,1743739271.97,1743739271.97,3050000000.0,2485000000.0,,7278739271.97,3970000000.0,605260612.18,210767466.36,3137932790.9,7713193403.08,-434454131.11,-613805.78,-1277616770.08,,,,,11258663704.19,9981046934.11,招股说明书/意向书,未审计,20181018,CNY,合并期末,2020-03-13T14:52:11
20170630,,-228586412.04,,1446242012.93,-27000000.0,,60725157.79,329078095.02,,,95410790824.82,,,,,,,1798027446.98,98789277125.5,,,432721967.83,,,,,,,94653352521.46,,,,,,851226035.0,273053677.32,4337234775.08,100547588976.69,-1758311851.19,,3006737513.34,34325293.62,,161815024.05,4450000.0,3207327831.01,1671577452.89,93840538.23,,2000000.0,1767417991.12,1439909839.89,,1206429999.0,,,2350000000.0,2785000000.0,,6341429999.0,2620000000.0,392618898.92,,1824311279.48,4836930178.4,1504499820.6,-354320.12,1185743489.18,,,,,11258663704.19,12444407193.37,招股说明书(申报稿),是,20171229,CNY,合并期末,2020-03-13T14:52:11
