报告日,经营活动产生的现金流量,处置交易性金融资产净增加额,处置可供出售金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,拆出资金净减少额,融出资金净减少额,卖出回购金融资产收到的现金,证券投资收到的现金,买入返售金融资产收到的现金,代理买卖业务的现金净增加额,代理兑付证券净增加额,代理承销证券收到的现金净额,保证金现金流入,收到的资产管理业务,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,处置交易性金融资产的净减少额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,偿还拆入资金支付的现金,拆出资金净增加额,融出资金净增加额,回购金融资产支付的现金,买入返售金融资产支付的现金,证券投资支付的现金,代理买卖证券净减少额,代兑付债券支付的现金净额,保证金现金流出,为交易目的而持有的金融资产净增加额,以现金支付的营业费用,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,处置固定资产、无形资产及其他长期资产收回的现金净额,处置子公司和其他营业单位收到的现金,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,吸收权益性投资所收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物,数据源,是否审计,公告日期,币种,类型,更新日期
20230930,,,,2745887503.89,,,,358975857.35,,,-1687539341.2,,,,,,,304991990.58,1722316010.62,,,557078373.51,58000000.0,,543899009.19,,172593408.86,,,,,3700500193.26,,,882495210.77,341037948.77,439428628.24,6695032772.6,-4972716761.98,,165579752.78,20082620.14,662530.99,,,186324903.91,57600000.0,169265473.86,,,226865473.86,-40540569.95,,,,,,9891030000.0,,9891030000.0,6054540000.0,806150398.53,,110590776.58,6971281175.11,2919748824.89,12117764.54,-2081390742.5,,,,,21039423188.35,18958032445.85,定期报告,未审计,20241029,CNY,合并期末,2023-10-26T18:37:07
20230630,,,,1807558323.31,,,,201699931.86,,,1232173254.15,,,,,,,293002650.1,3534434159.42,,,392582784.04,98000000.0,,570129327.5,,83796360.16,,,,,3379750593.97,,,656558191.26,252207260.63,281183564.37,5714208081.93,-2179773922.51,,,11592051.43,409083.65,,,12001135.08,57500000.0,117868316.65,,,175368316.65,-163367181.57,,,,,,7598430000.0,,7598430000.0,3414750000.0,559102175.83,,56799282.07,4030651457.9,3567778542.1,13723064.4,1238360502.42,22277783690.77,21039423188.35,,,21039423188.35,22277783690.77,定期报告,未审计,20240831,CNY,合并期末,2023-08-30T17:17:04
20230331,,,,848137711.09,200000000.0,,,1089920771.5,,,1512087650.63,,,,,,,208226802.41,3858372935.63,,,183886108.94,,,519917430.54,,238353414.85,,,,,3400357878.62,,,445446844.27,112809523.85,176487563.37,5077258764.45,-1218885828.82,,,,354655.11,,,354655.11,50000000.0,69006491.07,,,119006491.07,-118651835.96,,,,,,4015280000.0,,4015280000.0,1140320000.0,112793596.47,,23441893.79,1276555490.26,2738724509.74,-7353700.52,1393833144.44,,,,,21039423188.35,22433256332.79,定期报告,未审计,20240427,CNY,合并期末,2023-04-27T20:07:05
20221231,,,,4440961167.24,98000000.0,,1133921076.88,736526838.0,,769343388.32,,,,,,,,478964901.65,7657717372.09,,,788997073.02,367468352.9,,,,-769343388.32,,367468352.9,,,4122391533.14,,,1142251112.78,658416251.0,793527689.89,7873052012.73,-215334640.64,,891000.0,14574146.8,1354115.08,,,16819261.88,492399711.75,294528036.01,,,786927747.76,-770108485.88,,,,,,10793110000.0,,10793110000.0,9553380000.0,898948238.85,,148521822.87,10600850061.72,192259938.28,22136654.57,-771046533.67,21039423188.35,21810469722.02,,,21810469722.02,21039423188.35,定期报告,是,20240329,CNY,合并期末,2023-03-30T20:42:05
20220930,,,,2932664618.74,200000000.0,,,-1582077300.0,,,-531536552.11,,,,,,,21598687.33,1040649453.96,,,553017769.9,,,-1344197001.25,,-1038541732.27,,,,,2445529520.79,,,883631498.42,543850344.11,485342420.69,2528632820.39,-1487983366.43,,,12710378.55,755673.19,,,13466051.74,441055103.69,100151023.32,,,541206127.01,-527740075.27,,,,,,8394810000.0,,8394810000.0,6762750000.0,776999059.36,,117830894.29,7657579953.65,737230046.35,28639527.04,-1249853868.31,,,,,21810469722.02,20560615853.71,定期报告,未审计,20231027,CNY,合并期末,2022-10-27T17:42:04
20220630,,,,2119872748.6,,,1560822662.96,,,649069156.66,3226834582.79,,,,,,,17429735.49,7574028886.5,,,458850415.03,,,,1262316013.33,,,,,,1754046597.01,,,662470114.77,398796483.69,388348094.27,4924827718.1,2649201168.4,,,6830378.55,364347.01,,,7194725.56,216055103.69,41425865.41,,,257480969.1,-250286243.54,,,,,,4878330000.0,,4878330000.0,4323740000.0,532168385.63,,79987890.99,4935896276.62,-57566276.62,9286590.88,2350635239.12,24161104961.14,21810469722.02,,,21810469722.02,24161104961.14,定期报告,未审计,20230831,CNY,合并期末,2022-08-25T19:07:07
20220331,,,,1091013285.94,300000000.0,,,878816940.44,,,150721152.6,,,,,,,7867385.81,2428418764.79,,,249700602.82,,,-730073401.36,,72420092.47,,,,,2585010411.81,,,466244994.24,250356503.53,287341914.29,3181001117.8,-752582353.01,,,6830378.55,145961.1,,,6976339.65,183400000.0,14706361.64,,,198106361.64,-191130021.99,,,,,,1055560000.0,,1055560000.0,219720000.0,88972948.11,,33114548.91,341807497.02,713752502.98,-1293933.4,-231253805.42,,,,,21810469722.02,21579215916.6,定期报告,未审计,20230428,CNY,合并期末,2022-04-29T18:07:05
20211231,,,,4858310656.23,,,,5988397422.55,,2147228392.72,2153403564.81,,,,,,,160844082.68,13160955726.27,,,913895152.31,100000000.0,,1688733621.91,,-2147228392.72,,,,,10205649925.49,,,1048691687.1,701747892.92,648197412.95,13159687299.96,1268426.31,,,12979353.91,695608.79,,,13674962.7,396813918.98,229043042.39,,,625856961.37,-612181998.67,,3961893019.52,,,,11910690000.0,,15872583019.52,10574500000.0,871487933.08,10100355.06,218603920.75,11664591853.83,4207991165.69,-3779626.94,3593297966.39,21810469722.02,18217171755.63,,,18217171755.63,21810469722.02,定期报告,是,20230331,CNY,合并期末,2022-03-30T21:22:04
20210930,,,,3101051849.03,-100000000.0,,,4980437982.11,,,2017781873.46,,,,,,,123629523.09,10122901227.69,,,650389884.99,,,1725547464.33,,-1804914104.34,,,,,9643126037.89,,,807994060.08,650682692.08,305964989.13,11978791024.16,-1855889796.47,,,12979353.91,247713.1,,,13227067.01,214852816.97,71686955.67,,,286539772.64,-273312705.63,,4471893019.52,510000000.0,510000000.0,,8734070000.0,,13205963019.52,7410990000.0,702229959.34,10100355.06,208142133.31,8321362092.65,4884600926.87,-484400.49,2754914024.28,,,,,18217171755.63,20972085779.91,定期报告,未审计,20221028,CNY,合并期末,2021-10-27T17:02:05
20210630,,,,2491682468.77,-100000000.0,,,1108307511.31,,,1184502684.7,,,,,,,93299578.1,4777792242.88,,,960133187.22,,,1195059630.63,,-1121665508.51,,,,,4777370637.47,,,589723218.68,452147228.12,192655889.15,7045424282.76,-2267632039.88,,,12979353.91,2454641.49,,,15433995.4,195352816.97,45970185.67,,,241323002.64,-225889007.24,,4471893019.52,510000000.0,510000000.0,,4965370000.0,,9437263019.52,4075370000.0,425173653.87,9964890.07,177921915.11,4678465568.98,4758797450.54,-595457.34,2264680946.08,20481852701.71,18217171755.63,,,18217171755.63,20481852701.71,定期报告,未审计,20220826,CNY,合并期末,2021-08-26T18:52:04
20210331,,,,1236717997.63,,,,,,588757744.56,191486131.35,,,,,,,5251222.82,2022213096.36,,,498883592.9,,,528554724.86,534768561.31,,,,,,222409244.68,,,411530440.27,334696447.89,163095294.04,2693938305.95,-671725209.59,,,7099353.91,40257.24,,,7139611.15,20000000.0,20829563.55,,,40829563.55,-33689952.4,,,,,,3518350000.0,,3518350000.0,2546830000.0,34626835.21,4629940.75,85370059.24,2666826894.45,851523105.55,289246.57,146397190.13,,,,,18217171758.8,18363568948.93,定期报告,未审计,20220430,CNY,合并期末,2021-04-29T20:17:03
20201231,,,,3033321919.13,100000000.0,,,,,966974933.55,3050999099.1,,,,,,,44274007.12,7195569958.9,,,587192749.0,,,1500493357.15,2662730925.85,,,,,,1356707796.98,,,806469849.82,440201329.15,509733182.1,7863529190.05,-667959231.15,,,13480037.2,1627264.57,,,15107301.77,519025357.58,505897638.44,,,1024922996.02,-1009815694.25,,,,,,15200470604.23,,15200470604.23,8888557042.16,752310487.49,,28842500.0,9669710029.65,5530760574.58,-1732537.25,3851253111.93,18217171755.63,14365918643.7,,,14365918643.7,18217171755.63,定期报告,是,20220331,CNY,合并期末,2021-03-30T19:02:03
20200930,,,,3619465065.36,,,,314389518.0,,,1841184358.82,,,,,,,50598154.95,5825637097.13,,,1409793457.04,,,1811463545.97,,-9162951.39,,,,,1930174813.72,,,593514036.16,464982345.73,346165509.65,6546930756.88,-721293659.75,,,13480037.2,142388.82,,,13622426.02,298486253.03,420174077.08,,,718660330.11,-705037904.09,,,,,,10959054547.17,,10959054547.17,6801616000.0,559340304.72,,,7360956304.72,3598098242.45,-621980.77,2171144697.84,,,,,14365918643.7,16537063341.54,定期报告,未审计,20211028,CNY,合并期末,2020-10-28T15:47:03
20200630,,,,1913891979.36,250000000.0,,,926106027.5,,,2924419543.88,,,,,,,8596412.45,6023013963.19,,,463367180.23,,,622475463.11,,218730484.91,,,,,1261480371.3,,,412820833.51,308824727.07,210151413.59,3497850473.72,2525163489.47,,,13480037.2,123635.19,,,13603672.39,148486253.03,27034346.27,,,175520599.3,-161916926.91,,,,,,6203758547.17,,6203758547.17,4366857000.0,75266859.62,,,4442123859.62,1761634687.55,419545.24,4125300795.35,18491219439.05,14365918643.7,,,14365918643.7,18491219439.05,定期报告,未审计,20210827,CNY,合并期末,2020-08-27T22:07:03
20200331,,,,1119446934.26,,,,2503000230.35,,,1480512394.32,,,,,,,4119259.3,5107078818.23,,,441020286.47,,,249189851.46,,473245513.5,,,,,3026572009.58,,,277012257.41,201586054.88,100420538.0,4769046511.3,338032306.93,,,8580037.2,-60054.47,,,8519982.73,20000000.0,12044378.38,,,32044378.38,-23524395.65,,,,,,5004977362.46,,5004977362.46,2155444000.0,22568944.7,,,2178012944.7,2826964417.76,439023.0,3141911352.04,,,,,14365918643.7,17507829995.74,定期报告,未审计,20210430,CNY,合并期末,2020-04-28T20:17:03
20191231,,2208368662.95,,3230563399.46,,,,,,,4094939018.79,,,,,,,20229573.58,9554100654.78,,,927578361.11,,,1493434691.72,909476197.04,957003816.53,,,,,,,,689393504.31,376990524.15,594664209.06,5948541303.92,3605559350.86,,,14174119.73,851390.58,,,15025510.31,277983986.13,156335774.59,,,434319760.72,-419294250.41,,,,,,7191793000.0,,7191793000.0,5400040241.12,506500054.16,,21700000.0,5928240295.28,1263552704.72,454323.94,4450272129.11,14365918643.7,9915646514.59,,,9915646514.59,14365918643.7,定期报告,是,20210331,CNY,合并期末,2020-03-29T21:52:02
20190930,,,,2415872702.71,200000000.0,,,253089687.12,,,3152613844.36,,,,,,,8251379.44,6029827613.63,,,685209074.39,,,1133516921.72,,,,,,,-185779933.19,,,478350421.04,226755316.84,239575813.89,2577627614.68,3452199998.95,,,14174119.73,168658.4,,,14342778.13,98808377.47,115043177.05,,,213851554.52,-199508776.39,,-20640000.0,-20640000.0,-20640000.0,,4994930000.0,,4974290000.0,4168623000.0,384397107.78,,,4553020107.78,421269892.22,789383.42,3674750498.2,,,,,9915646514.59,13590397012.79,定期报告,未审计,20201029,CNY,合并期末,2020-03-13T14:52:11
20190630,,,,1674823652.59,,,,-1323860264.73,,,3782524862.28,,,,,,,6986767.65,4140475017.79,,,455317068.35,,,767054894.02,,,,,,,-2061986070.34,,,324791604.32,154892390.99,164538214.04,-195391898.62,4335866916.41,,,14174119.73,151281.72,,,14325401.45,78808377.47,93643936.57,,,172452314.04,-158126912.59,,-20640000.0,-20640000.0,-20640000.0,,4032921000.0,,4012281000.0,3616387000.0,272535284.31,,,3888922284.31,123358715.69,59976.99,4301158696.5,14216805211.09,9915646514.59,,,9915646514.59,14216805211.09,定期报告,未审计,20200828,CNY,合并期末,2020-03-13T14:52:11
20190331,,,,811342440.12,,,,827170788.22,,,4298062195.13,,,,,,,7248871.36,5943824294.83,,,231666421.12,,,848145781.22,,,,,,,-816917296.39,,,196444110.67,47358788.28,131480430.08,638178234.98,5305646059.85,,,9274119.73,71560.54,,,9345680.27,,10907692.14,,,10907692.14,-1562011.87,,-20640000.0,-20640000.0,-20640000.0,,1573661000.0,,1553021000.0,1503361000.0,15937667.91,,,1519298667.91,33722332.09,-488205.82,5337318174.25,,,,,9915646514.59,15252964688.84,定期报告,未审计,20200429,CNY,合并期末,2020-03-13T14:52:11
20181231,,,,2280215083.25,,,3955597831.16,6577775509.8,,422790912.97,,,,,,,,14964272.6,13251343609.78,9119781185.77,,822481022.45,,,,,,,1446061358.59,,,9119781185.77,,,615276075.72,325188778.14,308620226.72,12637408647.39,613934962.39,,1804514.94,14295911.22,733260.91,,733260.91,16833687.07,88744808.86,97534218.77,,,186279027.63,-169445340.56,,12500000.0,12500000.0,12500000.0,,9460140000.0,,9472640000.0,10613000000.0,570757502.65,,,11183757502.65,-1711117502.65,1180250.22,-1265447630.6,9915646514.59,11181094145.19,,,11181094145.19,9915646514.59,定期报告,是,20200330,CNY,合并期末,2020-03-13T14:52:11
20180930,,-9925759141.37,,1740152002.98,,,3542460433.27,6340834849.44,,,-1344012195.59,,,,,,,48706068.74,6785680725.57,9925759141.37,,604654161.15,,,-3542460433.27,,,,1344012195.59,,,,,,432974269.99,275930102.14,292376654.74,7989233896.12,-1203553170.55,,,16095911.22,,,302382.9,16398294.12,90000000.0,78670950.91,,16382.7,168687333.61,-152289039.49,,12500000.0,12500000.0,12500000.0,,6550795000.0,,6563295000.0,6046972000.0,377965606.15,,,6424937606.15,138357393.85,1252245.93,-1216232570.26,,,,,11181094145.19,9964861574.93,定期报告,未审计,20191029,CNY,合并期末,2020-03-13T14:52:11
20180630,,-7039157852.71,,1200192928.12,,,2485774270.56,4862639299.59,,,-386932581.76,,,,,,,37737948.58,5713637594.53,7039157852.71,,403596661.85,,,-2485774270.56,,,,386932581.76,,,,,,299932617.4,213467142.02,204994357.94,5675374361.36,38263233.17,,,14293366.06,,,69123.17,14362489.23,90000000.0,40979890.64,,,130979890.64,-116617401.41,,12500000.0,12500000.0,12500000.0,,2181719000.0,,2194219000.0,1451081000.0,174695335.85,,,1625776335.85,568442664.15,286397.88,490374893.79,11671469038.98,11181094145.19,,,11181094145.19,11671469038.98,定期报告,未审计,20190828,CNY,合并期末,2020-03-13T14:52:11
20180331,,-4680195116.75,,609183371.64,,,938798825.66,4565917791.19,,,995419989.42,,,,,,,3378872.21,6173900024.46,4680195116.75,,164197308.69,,,-938798825.66,,,,,,,,,,199605936.96,78657606.46,94335775.04,4278192918.24,1895707106.22,,,8413366.06,,,40299.82,8453665.88,,10034670.23,,,10034670.23,-1581004.35,,,,,,857752000.0,,857752000.0,416180000.0,44875678.38,,,461055678.38,396696321.62,-895631.87,2289926791.62,,,,,11181094145.19,13471020936.81,定期报告,未审计,20190430,CNY,合并期末,2020-03-13T14:52:11
20171231,,,,2527748505.43,,,,1267377414.68,,,,,,,,,,15728862.85,3810854782.96,2908325481.05,,611042100.31,,,1727869938.44,,,,1337977347.26,,,,,,538743867.11,425136428.22,357912176.22,7907007338.61,-4096152555.65,,5000000.0,19455906.45,,,489596.41,24945502.86,683015815.91,62365712.56,,,745381528.47,-720436025.61,,67500000.0,67500000.0,67500000.0,,5238045000.0,,5305545000.0,2410705852.1,346426247.35,,1700000.0,2758832099.45,2546712900.55,-1434132.52,-2271309813.23,11181094145.19,13452403958.42,,,13452403958.42,11181094145.19,定期报告,是,20190326,CNY,合并期末,2020-03-13T14:52:11
20170930,,-3144292760.89,,1853760965.38,500000000.0,,,2631332011.95,,,,,,,,,,7732065.64,1848532282.08,,,335238399.59,,,627425457.97,,,,745727347.93,,,,,,382118083.83,324443686.18,231161537.63,2646114513.13,-797582231.05,,,16497010.72,,,284130.76,16781141.48,33800000.0,43238993.97,,,77038993.97,-60257852.49,,67500000.0,67500000.0,67500000.0,,3333060000.0,,3400560000.0,2119223852.1,353295786.58,,,2472519638.68,928040361.32,-1066154.7,69134123.08,,,,,13452403958.42,13521538081.5,定期报告,未审计,20181030,CNY,合并期末,2020-03-13T14:52:11
20170630,,-3826493157.56,,1196864902.0,,,514142040.21,4750454246.93,,,,,,,,,,7131454.23,2642099485.81,3826493157.56,,183648001.82,,,,,,,190730844.59,,,,,,256582892.01,243155158.29,144228147.08,1018345043.79,1623754442.02,,,16497010.72,,,233317.05,16730327.77,32000000.0,24547138.94,,,56547138.94,-39816811.17,,,,,,800000000.0,,800000000.0,1101205152.68,103174190.65,,,1204379343.33,-404379343.33,-586678.42,1178971609.1,14631375567.52,13452403958.42,,,13452403958.42,14631375567.52,定期报告,未审计,20180825,CNY,合并期末,2020-03-13T14:52:11
20170331,,-1283298554.44,,541141028.54,,,153966764.68,2386457548.66,,,,,,,,,,86962474.3,1885229261.74,1283298554.44,,108152525.42,,,,,,,219529530.37,,,,,,136166016.18,145645783.08,47658194.88,657152049.93,1228077211.81,,,9856806.45,,,193490.46,10050296.91,7500000.0,12618893.4,,,20118893.4,-10068596.49,,,,,,700000000.0,,700000000.0,1100597264.96,24847046.76,,11532300.0,1136976611.72,-436976611.72,-136831.29,780895172.31,,,,,13452403958.42,14233299130.73,定期报告,未审计,20180427,CNY,合并期末,2020-03-13T14:52:11
20161231,,152702802.02,,2375988443.02,,,810257890.95,,,,,,,,,,,229211635.48,3568160771.47,,,507549674.33,,,,4973594375.5,,,4801784843.26,,,,,,556235088.82,306393507.43,276751445.05,11422308934.39,-7854148162.92,,,12780178.77,,,908896.02,13689074.79,133381860.0,105929031.33,,,239310891.33,-225621816.54,,5139238384.65,145000000.0,145000000.0,,4700000000.0,,9839238384.65,6402286496.65,707575715.73,,11532300.0,7121394512.38,2717843872.27,1471169.7,-5360454937.49,13452403958.42,18812858895.91,,,18812858895.91,13452403958.42,定期报告,是,20180412,CNY,合并期末,2020-03-13T14:52:11
20160930,,241536107.39,,1759932043.18,,,1410139301.71,-2630034226.02,,,,,,,,,,220083687.76,1001656914.02,,,387002820.71,,,,,,,4444472300.09,,,,,,378192409.19,288307095.66,176910607.63,5674885233.28,-4673228319.26,,,12780178.77,,,442093.34,13222272.11,133381860.0,85013906.08,,,218395766.08,-205173493.97,,10000000.0,10000000.0,10000000.0,,4300000000.0,,4310000000.0,4601699668.8,601963472.42,,,5203663141.22,-893663141.22,600662.06,-5771464292.39,,,,,18812858895.91,13041394603.52,定期报告,未审计,20171031,CNY,合并期末,2020-03-13T14:52:11
