报告日,经营活动产生的现金流量,销售商品、提供劳务收到的现金,客户存款和同业存放款项净增加额,向中央银行借款净增加额,向其他金融机构拆入资金净增加额,收到原保险合同保费取得的现金,收到再保险业务现金净额,保户储金及投资款净增加额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,拆入资金净增加额,回购业务资金净增加额,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,支付原保险合同赔付款项的现金,支付利息、手续费及佣金的现金,支付保单红利的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资所收到的现金,取得投资收益收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,减少质押和定期存款所收到的现金,处置可供出售金融资产净增加额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,质押贷款净增加额,取得子公司及其他营业单位支付的现金净额,增加质押和定期存款所支付的现金,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资收到的现金,子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,期初现金及现金等价物余额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,1237231611.83,,,,,,,,,,,,21879562.23,1259111174.06,743607249.73,,,,,,117713874.2,42750656.33,23642496.3,927714276.56,331396897.5,,790000000.0,34873039.08,,,,,,824873039.08,114322458.12,830000000.0,,,,,944322458.12,-119449419.04,,,,,,,0.0,,,,,0.0,0.0,1350739.6,213298218.06,282508896.13,,,,,495807114.19,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T21:14:05
20251231,,5299587701.78,,,,,,,,,,,,42284607.67,5341872309.45,4160602724.92,,,,,,364360400.88,226460182.32,129186729.81,4880610037.93,461262271.52,,2400000000.0,5739889.25,7984622.32,5000000.0,,,,2418724511.57,235958096.48,2490000000.0,,,,,2725958096.48,-307233584.91,,,,,,,0.0,,103252621.54,,,103252621.54,-103252621.54,464728.25,51240793.32,231268102.81,282508896.13,231268102.81,0.0,0.0,282508896.13,定期报告,是,20260429,CNY,合并期末,2026-04-28T21:14:05
20250930,,3015281423.01,,,,,,,,,,,,20652860.69,3035934283.7,2417316442.13,,,,,,284802552.87,177732373.89,130430062.3,3010281431.19,25652852.51,,1790000000.0,6889509.36,1064034.6,,,,,1797953543.96,132676924.23,1700000000.0,,,,,1832676924.23,-34723380.27,,,,,,,0.0,,103461256.06,,,103461256.06,-103461256.06,314191.48,-112217592.34,231268102.81,,,,,119050510.47,定期报告,未审计,20251027,CNY,合并期末,2025-10-26T16:10:16
20250630,,2089434389.75,,,,,,,,,,,,18909093.04,2108343482.79,1638190429.87,,,,,,201024861.9,120682920.64,54096725.22,2013994937.63,94348545.16,,1200000000.0,2847744.58,909762.0,,,,,1203757506.58,57467146.11,1200000000.0,,,,,1257467146.11,-53709639.53,,,,,,,0.0,,103461256.06,,,103461256.06,-103461256.06,274529.74,-62547820.69,231268102.81,168720282.12,231268102.81,,,168720282.12,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T18:18:06
20250331,,945661623.25,,,,,,,,,,,,15947893.85,961609517.1,617969434.34,,,,,,116637908.6,36723847.18,17154014.63,788485204.75,173124312.35,,400000000.0,1487635.05,45000.0,,,,,401532635.05,37110387.55,400000000.0,,,,,437110387.55,-35577752.5,,,,,,,0.0,,,,,0.0,0.0,250413.7,137796973.55,231268102.81,,,,,369065076.36,定期报告,未审计,20260429,CNY,合并期末,2025-04-30T00:58:07
20241231,,3255031695.6,,,,,,,,,,,,47795138.43,3302826834.03,2477442287.93,,,,,,356659678.4,213076172.79,147453841.19,3194631980.31,108194853.72,,3059950000.0,17692255.05,15522316.44,4279949.07,8000000.0,,,3105444520.56,176949791.78,2709950000.0,,,,,2886899791.78,218544728.78,,,,,,,0.0,50000000.0,205225118.99,,,255225118.99,-255225118.99,2393331.37,73907794.88,157360307.93,231268102.81,157360307.93,0.0,0.0,231268102.81,定期报告,是,20260429,CNY,合并期末,2025-04-30T00:54:07
20240930,,2416838662.84,,,,,,,,,,,34912943.19,20442124.74,2472193730.77,1746143772.44,,,,,,272401828.22,174818711.82,144662996.92,2338027309.4,134166421.37,,2559950000.0,17472741.64,225345.6,4279949.07,8000000.0,,,2589928036.31,154607073.99,2309950000.0,,,,,2464557073.99,125370962.32,,,,,,,0.0,50000000.0,180804906.57,,,230804906.57,-230804906.57,4029471.86,32761948.98,157360307.93,,,,,190122256.91,定期报告,未审计,20251027,CNY,合并期末,2024-10-28T20:15:05
20240630,,1665528469.11,,,,,,,,,,,,11341755.04,1676870224.15,1057419568.74,,,,,,188818073.47,114551444.84,67558565.81,1428347652.86,248522571.29,,1900000000.0,13811928.55,215345.6,4279949.07,8000000.0,,,1926307223.22,81423268.58,1909950000.0,,,,,1991373268.58,-65066045.36,,,,,,,0.0,50000000.0,103171511.01,,,153171511.01,-153171511.01,3691163.97,33976178.89,157360307.93,191336486.82,157360307.93,,,191336486.82,定期报告,未审计,20250830,CNY,合并期末,2024-08-29T23:40:08
20240331,,637853336.55,,,,,,,,,,,,3326211.58,641179548.13,458626002.13,,,,,,106980102.36,38910075.09,12089496.11,616605675.69,24573872.44,,1260000000.0,10616149.47,23715.0,,,,,1270639864.47,74822725.71,910000000.0,,,,,984822725.71,285817138.76,,,,,,,0.0,,53319.44,,,53319.44,-53319.44,-7.56,310337684.2,157360307.93,,,,,467697992.13,定期报告,未审计,20250430,CNY,合并期末,2024-04-30T01:00:06
20231231,,3611179685.09,,,,,,,,,,,8019487.85,54715516.01,3673914688.95,2939918693.81,,,,,,359763569.13,261878616.04,159193804.27,3720754683.25,-46839994.3,,4506869258.0,30453588.67,14183192.19,5200000.0,50749982.32,,,4607456021.18,76061391.56,4857000000.0,,,,,4933061391.56,-325605370.38,,,,,,,0.0,260000000.0,228116620.59,,,488116620.59,-488116620.59,2555084.56,-858006900.71,1015367208.64,,,,,157360307.93,更正或补充,是,20260429,CNY,合并期末,2024-04-24T22:40:05
