报告日,经营活动产生的现金流量,客户贷款及垫款净减少额,向央行借款净增加额,客户存款和同业存放款项净增加额,客户存款,同业及其他金融机构存放款,收回存放同业及其他金融机构净额,拆入资金现金流入,收回的拆出资金净额,吸收的卖出回购项净额,收回的买入返售项净额,处置交易性金融资产净增加额,收取利息、手续费及佣金的现金,收到利息,收到的手续费,金融企业往来收入收到的现金,中间业务收入收到的现金,证券投资收益收到的现金,汇兑净收益收到的现金,存入保证金收到的现金,销售商品、提供劳务收到的现金,贵金属现金流入,收到的委托资金,贴现收到的现金,其他负债增加流入的现金,收回的已于以前年度核销的贷款及应收款项,已核销呆账贷款及利息收回,处置抵债资产收到的现金,其他营业及营业外净收入收到的现金,收到的税费返还,收到其他与经营活动有关的现金,经营活动现金流入小计,客户贷款及垫款净增加额,存放中央银行和同业款项净增加额,存放中央银行,存放同业及其他机构存款,拆出资金净现金流出,偿还中央银行借款,支付的存款,减少同业及其他金融机构存放净额,偿还同业及其他金融机构拆入净额,偿还卖出回购款项净额,证券投资支出的现金,支付买入返售款项净额,处置可供出售金融资产净减少额,支付利息、手续费及佣金的现金,支付的利息,手续费支出支付的现金,支付给职工以及为职工支付的现金,以现金支付的营业费用,与金融机构往来支出的现金净额,贴现支付的现金,委托及代理业务减少额,贵金属现金流出,购买商品、接受劳务支付的现金,借入其他资金净减少额,其他资产减少支出的现金,为交易目的而持有的金融资产净增加额,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动产生的现金流量,收回投资收到的现金,取得投资收益收到的现金,分得股利或利润所收到的现金,取得债券利息收入收到的现金,处置固定资产、无形资产及其他资产而收到的现金,处置股权投资所收到的现金,处置子公司及其他单位收到的现金,取得子公司及其他营业单位所收到的现金净额,收到其他与投资活动有关的现金,投资活动现金流入小计,投资支付的现金,权益性投资增加支付的现金,债券投资所支付的现金,购买子公司、联营企业及合营企业投资所支付的现金净额,增加在建工程所支付的现金,购建固定资产、无形资产和其他长期资产支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,筹资活动产生的现金流量,吸收投资所收到的现金,发行证券化资产所吸收的现金,取得借款收到的现金,发行债券收到的现金,发行次级债券收到的现金,增加股本所收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务所支付的现金,分配股利、利润或偿付利息支付的现金,偿付利息所支付的现金,支付新股发行费用,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,汇率变动对现金及现金等价物的影响,现金及现金等价物净增加额,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,期初现金及现金等价物余额,期末现金及现金等价物余额,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,,10898000000.0,10395345000.0,,,,,8575288000.0,,,,8381386000.0,,,,,,,,,,,,,,,,,,293556000.0,38543575000.0,36498962000.0,1110193000.0,,,,,,,300203000.0,3295564000.0,,1241687000.0,,4617496000.0,,,1575776000.0,,,,,,,,,8974268000.0,693871000.0,1812946000.0,60120966000.0,-21577391000.0,,137803627000.0,2673311000.0,,,110000.0,,,,,140477048000.0,118912999000.0,,,,,42154000.0,,,118955153000.0,21521895000.0,,,,,87464382000.0,,,,87464382000.0,79440000000.0,258322000.0,,,55200000.0,79753522000.0,7710860000.0,-15112000.0,7640252000.0,,,,,86843550000.0,94483802000.0,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T19:26:03
20251231,,,17364000000.0,92543852000.0,,,,8416087000.0,,,210561000.0,,31708456000.0,,,,,,,,,,,,,,,,,,369271000.0,150966981000.0,75788233000.0,,,,3536488000.0,,,,,1659032000.0,,,,15094926000.0,,,4127615000.0,,,,,,,,,7940270000.0,3359028000.0,2255185000.0,113760777000.0,37206204000.0,,418512823000.0,10477723000.0,,,361163000.0,,,,,429351709000.0,431387096000.0,,,,,1002871000.0,,,432389967000.0,-3038258000.0,,,,,478077328000.0,,,,482077328000.0,488364690000.0,4169691000.0,,,417234000.0,498952506000.0,-16875178000.0,-13413000.0,17279355000.0,86843550000.0,69564195000.0,,,69564195000.0,86843550000.0,定期报告,是,20260429,CNY,合并期末,2026-04-28T19:42:04
20250930,,,864000000.0,50821896000.0,,,,10714521000.0,,-15871827000.0,,,23870012000.0,,,,,,,,,,,,,,,,,,1839070000.0,72237672000.0,65939221000.0,-2901219000.0,,,-1711517000.0,,,,,,,144714000.0,,11347291000.0,,,3284252000.0,,,,,,,,,11351792000.0,2383479000.0,1955098000.0,91793111000.0,-19555439000.0,,341154906000.0,10340116000.0,,,91970000.0,,,,,351586992000.0,316263592000.0,,,,,555496000.0,,,316819088000.0,34767904000.0,,,,,384402742000.0,,,,384402742000.0,366475920000.0,3323652000.0,,,260913000.0,370060485000.0,14342257000.0,-4805000.0,29549917000.0,,,,,69564195000.0,99114112000.0,定期报告,未审计,20251031,CNY,合并期末,2025-10-30T19:00:04
20250630,,,23774000000.0,30171027000.0,,,,10588193000.0,,-1890255000.0,,,16004021000.0,,,,,,,,,,,,,,,,,,110617000.0,78757603000.0,60388931000.0,-1836529000.0,,,-2704616000.0,,,,,,,24706000.0,,7939100000.0,,,2529563000.0,,,,,,,,,53378747000.0,1591244000.0,3844857000.0,125156003000.0,-46398400000.0,,222477611000.0,7315015000.0,,,92611000.0,,,,,229885237000.0,189633477000.0,,,,,396930000.0,,,190030407000.0,39854830000.0,,,,,234103160000.0,,,,234103160000.0,212654690000.0,2202404000.0,,,159566000.0,215016660000.0,19086500000.0,2472000.0,12545402000.0,82109597000.0,69564195000.0,,,69564195000.0,82109597000.0,定期报告,未审计,20250830,CNY,合并期末,2025-08-29T17:52:03
20250331,,,14960000000.0,27885699000.0,,,,5140333000.0,2140405000.0,-12286585000.0,2276000.0,,8239841000.0,,,,,,,,,,,,,,,,,,323081000.0,58691635000.0,44300037000.0,1423599000.0,,,-2140405000.0,,,,,12286585000.0,,-2276000.0,,4391572000.0,,,1453135000.0,,,,,,,,,46622534000.0,699682000.0,299675000.0,111476819000.0,-52785184000.0,,108397840000.0,3702051000.0,,,771000.0,,,,,112100662000.0,66036573000.0,,,,,46999000.0,,,66083572000.0,46017090000.0,,,,,96283567000.0,,,,96283567000.0,86897393000.0,204313000.0,,,103131000.0,87204837000.0,9078730000.0,102000.0,2310738000.0,,,,,69564195000.0,71874933000.0,定期报告,未审计,20260429,CNY,合并期末,2025-04-25T19:10:04
20241231,,,-6578000000.0,32245942000.0,,,,3717283000.0,4616075000.0,23486690000.0,751433000.0,17058451000.0,32487646000.0,,,,,,,,,,,,,,,,,,368125000.0,118015211000.0,61928793000.0,-3283566000.0,,,-4616075000.0,6578000000.0,,,,,,-751433000.0,,14917701000.0,,,4080305000.0,,,,,,,,,-17058451000.0,4012990000.0,3185270000.0,94703059000.0,23312152000.0,,234437197000.0,11021070000.0,,,7897000.0,,,,,245466164000.0,316962282000.0,,,,,525293000.0,,,317487575000.0,-72021411000.0,,134323000.0,,,398783566000.0,,,5000000000.0,403917889000.0,344907671000.0,3151365000.0,,,432984000.0,348493381000.0,55424508000.0,6724000.0,6721973000.0,69564195000.0,62842222000.0,,,62842222000.0,69564195000.0,定期报告,是,20260429,CNY,合并期末,2025-04-25T19:26:04
20240930,,,-3599200000.0,4575838000.0,,,,5242271000.0,,616698000.0,,,24709511000.0,,,,,,,,,,,,,,,,,,269458000.0,31814576000.0,58532030000.0,-4973916000.0,,,-6608755000.0,,,,,,,-454915000.0,,10855798000.0,,,3249535000.0,,,,,,,,,12956801000.0,2747170000.0,1879064000.0,78182812000.0,-46368236000.0,,177612499000.0,8209219000.0,,,1412000.0,,,,,185823130000.0,208876976000.0,,,,,274096000.0,,,209151072000.0,-23327942000.0,,,,,296769107000.0,,,5000000000.0,301769107000.0,222151651000.0,2171406000.0,,,365440000.0,224688497000.0,77080610000.0,-6738000.0,7377694000.0,,,,,62842222000.0,70219916000.0,定期报告,未审计,20251031,CNY,合并期末,2024-10-29T16:50:03
20240630,,,-9098000000.0,-3591269000.0,,,,1167097000.0,,10184232000.0,,,16440901000.0,,,,,,,,,,,,,,,,,,702202000.0,15805163000.0,47397768000.0,-1979607000.0,,,-2358035000.0,,,,,,,-747625000.0,,7979011000.0,,,2503565000.0,,,,,,,,,10985061000.0,1768055000.0,1303448000.0,66851641000.0,-51046478000.0,,120192783000.0,5429405000.0,,,168000.0,,,,,125622356000.0,140251396000.0,,,,,147053000.0,,701404000.0,141099853000.0,-15477497000.0,,,,,185477427000.0,,,,185477427000.0,116856822000.0,437916000.0,,,247151000.0,117541889000.0,67935538000.0,1112000.0,1412675000.0,64254897000.0,62842222000.0,,,62842222000.0,64254897000.0,定期报告,未审计,20250830,CNY,合并期末,2024-08-29T20:35:04
20240331,,,-9378000000.0,-414277000.0,,,,176115000.0,,16293703000.0,,,8710035000.0,,,,,,,,,,,,,,,,,,195888000.0,15583464000.0,34770626000.0,-2414094000.0,,,-3777855000.0,,,,,,,-199745000.0,,4249041000.0,,,1435142000.0,,,,,,,,,4159101000.0,698650000.0,376364000.0,39297230000.0,-23713766000.0,,44875259000.0,1863002000.0,,,4299000.0,,,,,46742560000.0,50436498000.0,,,,,17609000.0,,92154000.0,50546261000.0,-3803701000.0,,,,,63470568000.0,,,,63470568000.0,35650000000.0,199270000.0,,,163459000.0,36012729000.0,27457839000.0,555000.0,-59073000.0,,,,,62842222000.0,62783149000.0,定期报告,未审计,20250426,CNY,合并期末,2024-04-26T19:00:03
20231231,,,11753059000.0,100013241000.0,,,,4897566000.0,,-2153725000.0,,,31523281000.0,,,,,,,,,,,,,,,,,,598922000.0,146632344000.0,67521739000.0,3187431000.0,,,974074000.0,,,,,,,-868396000.0,,15353222000.0,,,3463177000.0,,,,,,,,,7805119000.0,3757253000.0,3097278000.0,104290897000.0,42341447000.0,,112629460000.0,10407903000.0,,,3176000.0,,,,,123040539000.0,131204649000.0,,,,,646911000.0,,71181000.0,131922741000.0,-8882202000.0,,,,,213320916000.0,,,,213320916000.0,223453817000.0,2945283000.0,,,460674000.0,226859774000.0,-13538858000.0,14295000.0,19934682000.0,62842222000.0,42907540000.0,,,42907540000.0,62842222000.0,定期报告,是,20250426,CNY,合并期末,2024-04-26T20:05:05
