报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,567589708.23,567589708.23,,,,,,521809073.49,481490402.35,,,,,,,,,2837955.46,18645028.96,2269081.13,11642479.99,4924125.6,1037116.06,,-359744.67,,,,,,,,,2548931.07,-1385026.9,3774665.24,,8677.28,50368136.76,79701.64,,273.83,,50447564.57,8221977.2,,42225587.37,42225587.37,,43104385.61,,-878798.24,,,,,,,,,,,,,,,,,,,,42225587.37,43104385.61,-878798.24,0.17,0.17,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T16:22:03
20251231,2554737220.81,2554737220.81,,,,,,2354635154.41,2174858192.66,,,,,,,,,15111441.08,92601058.69,12909157.86,56093528.8,3061775.32,4190872.2,,-1236252.85,,-1236252.85,,,,,,,13543499.62,-23026293.36,-2201819.01,,81946.91,187263147.71,234346.77,,947528.88,,186549965.6,28093508.09,,158456457.51,158456457.51,,163372866.97,,-4916409.46,,,,,,,,,,,,,,,,,,,,158456457.51,163372866.97,-4916409.46,0.66,0.66,定期报告,是,20260327,CNY,合并期末,2026-03-26T20:52:11
20250930,1862499128.7,1862499128.7,,,,,,1697746524.11,1573667950.45,,,,,,,,,9299027.95,70482302.9,8302525.75,35594944.76,399772.3,3119855.92,,-1069596.41,,,,,,,,,7150196.95,-7658188.91,1864023.01,,3258.74,165042297.97,468259.98,,234404.88,,165276153.07,24228427.38,,141047725.69,141047725.69,,144085957.31,,-3038231.62,,,,,,,,,,,,,,,,,,,,141047725.69,144085957.31,-3038231.62,0.58,0.58,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T16:32:05
20250630,1211489667.35,1211489667.35,,,,,,1101636672.46,1021793756.58,,,,,,,,,6218835.37,46708755.27,4729604.89,22671206.77,-485486.42,1938823.54,,-810709.84,,,,,,,,,5802803.58,-6686424.7,3584408.19,,3258.74,111746330.86,46516.63,,190187.34,,111602660.15,16549651.22,,95053008.93,95053008.93,,97003084.61,,-1950075.68,,,,,,,,,,,,,,,,,,,,95053008.93,97003084.61,-1950075.68,0.39,0.39,定期报告,未审计,20250808,CNY,合并期末,2025-08-07T18:02:03
20250331,627200299.04,627200299.04,,,,,,567489664.12,527544523.45,,,,,,,,,2912762.59,23895778.22,2152909.24,10749021.01,234669.61,1098765.88,,-419873.54,,,,,,,,,3505321.68,-4177812.18,725365.17,,,59343636.05,70476.39,,35122.83,,59378989.61,9134867.69,,50244121.92,50244121.92,,50951307.95,,-707186.03,,,,,,,,,,,,,,,,,,,,50244121.92,50951307.95,-707186.03,0.21,0.21,定期报告,未审计,20260429,CNY,合并期末,2025-04-23T19:18:06
20241231,2525931883.02,2525931883.02,,,,,,2417035176.37,2260215667.11,,,,,,,,,9973715.22,85508272.35,10390009.84,55502334.29,-4554822.44,6797138.09,,-723032.37,,-765350.21,,,,,,,20849211.09,-12751887.27,-3781832.23,,36648.61,112525814.48,1512255.81,,3133249.12,,110904821.17,16669654.36,,94235166.81,94235166.81,,97909785.45,,-3674618.64,,,,,,,,,,,,,,,,,,,,94235166.81,97909785.45,-3674618.64,0.39,0.39,定期报告,是,20260327,CNY,合并期末,2025-03-27T18:32:03
20240930,1836659393.57,1836659393.57,,,,,,1751431918.98,1641699691.93,,,,,,,,,6856206.5,59414537.46,7713989.8,35021391.97,726101.32,5743368.56,,-567086.11,,,,,,,,,16313185.19,-2918640.75,-125906.41,,-16265.29,97912761.22,1153607.65,,1236477.31,,97829891.56,14163310.33,,83666581.23,83666581.23,,85816826.71,,-2150245.48,,,,,,,,,,,,,,,,,,,,83666581.23,85816826.71,-2150245.48,0.35,0.35,定期报告,未审计,20251029,CNY,合并期末,2024-10-24T16:32:05
20240630,1207657498.81,1207657498.81,,,,,,1143960484.02,1080484401.78,,,,,,,,,4218138.4,36534109.04,4487832.88,20420439.47,-2184437.55,4169242.25,,-500968.09,,,,,,,,,11024081.19,-2604009.73,125244.32,,-12564.11,71728798.37,807207.87,,1206277.18,,71329729.06,10757163.95,,60572565.11,60572565.11,,61272590.53,,-700025.42,,,,,,,,,,,,,,,,,,,,60572565.11,61272590.53,-700025.42,0.25,0.25,定期报告,未审计,20250808,CNY,合并期末,2024-08-28T16:47:03
20240331,549153468.67,549153468.67,,,,,,520959742.84,491889412.96,,,,,,,,,1896214.23,17280428.7,2305847.88,9094666.01,-1506826.94,2049554.28,,-312350.75,,,,,,,,,3916496.94,-1956173.36,3850884.76,,,33692583.42,206939.34,,603188.09,,33296334.67,5411839.38,,27884495.29,27884495.29,,27884495.29,,,,,,,,,,,,,,,,,,,,,,27884495.29,27884495.29,,0.11,0.11,定期报告,未审计,20250424,CNY,合并期末,2024-04-24T16:12:04
20231231,2340364839.01,2340364839.01,,,,,,2242863065.93,2087130511.52,,,,,,,,,9367183.69,79546576.17,9826056.98,48061431.06,8931306.51,16468802.82,,-591879.87,,-591879.87,,,,,,,5404458.82,-12654752.75,7874355.6,,,97533954.88,1814517.83,,3638374.04,,95710098.67,12938700.93,,82771397.74,82771397.74,,82771397.74,,,,,,,,,,,,,,,,,,,,,,82771397.74,82771397.74,,0.33,0.33,定期报告,是,20250328,CNY,合并期末,2024-03-19T18:02:02
