报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,820201903.96,,,172678641.1,,,1027795039.64,8814202.23,1018980837.41,13001907.2,33231294.43,,,,,,,,,,,19574472.51,494219665.44,,,,1526952.36,31659689.83,2613889566.47,,,40583218.51,,,,,237045882.1,22543538.29,,106200000.0,,,,,,,674977348.84,,,,,1805080569.33,,,,,144605888.89,275043185.99,303378120.7,2484238678.95,158412645.18,,144268345.2,168700796.61,6565078218.59,9178967785.06,,246607117.08,,,,,,523919160.12,305978563.89,217940596.23,162820.79,101512967.63,,,97033317.17,89964034.61,4622900.02,15665826.16,,,,367496493.65,,,,,,,,,,,,,,95562815.65,8833812.99,1531092539.69,,375546767.39,,,,141101840.82,,,1502135645.98,,2219888.25,197428624.96,25035317.28,,2243468084.68,3774560624.37,,824595705.0,,,,1700470186.24,85560257.68,-241848.81,,317411017.58,,,1529666585.45,,,4286341387.78,1118065772.91,5404407160.69,9178967785.06,定期报告,未审计,20260428,CNY,合并期末,2026-04-27T16:30:09
20251231,,870750740.17,,,225219863.01,,,978386498.41,14422539.53,963963958.88,11503687.86,17551443.07,,,,,,,,,,20911349.4,20911349.4,532565552.66,,,,1980080.92,26066696.83,2684935912.33,,,40523909.94,,,,,237188366.32,19497785.64,,106200000.0,,,2943002436.89,1066825292.39,1876177144.5,34679625.13,639797131.17,639797131.17,,1841497519.37,,1841497519.37,,,,,148142256.45,281683872.19,286143031.83,2490978022.2,158584371.33,,134658743.0,153930854.37,6538825863.81,9223761776.14,,231275085.07,,,,,,583929536.19,352372804.29,231556731.9,142497.98,86959002.86,,,135274369.29,83912249.68,4523845.7,29254588.5,,,380599562.75,414377996.95,,,,,,,,,,,,,,86581852.16,13554975.86,1636007566.04,,297333306.23,,,,140404718.06,,1469124519.3,1470230289.64,1105770.34,2219888.25,191170154.1,22690867.19,,2124049223.47,3760056789.51,,824595705.0,,,,1700003137.84,,11813919.49,,317411017.58,,,1496231181.84,,,4350054961.75,1113650024.88,5463704986.63,9223761776.14,定期报告,是,20260428,CNY,合并期末,2026-03-25T20:16:07
20250930,,1045039473.98,,,114074931.5,,,970895908.39,9513231.26,961382677.13,16453723.14,33001090.37,,,,,,,,,,,22072423.84,630481842.11,,,,3031216.45,43827668.06,2878878277.84,,,40254398.84,,,,,245099019.27,19800829.57,,106200000.0,,,,,,,612711127.33,,,,,1762020600.35,,,,,162025209.32,285416337.86,271113043.98,2495702954.82,152065083.15,,111206346.85,142863664.09,6406478615.43,9285356893.27,,336452353.61,,,,,,578847730.02,372679535.24,206168194.78,161222.43,131325183.9,,,105213188.14,105677135.62,4777532.79,38196306.4,,,,350119818.57,,,,,,,,,,,,,,68535920.44,10141623.11,1686474175.84,,347811232.45,,,,157135164.48,,,1437441306.51,,2219888.25,193228657.78,15616373.69,,2153452623.16,3839926799.0,,824595705.0,,,,1770909455.57,,10525795.09,,279244326.85,,,1487884878.66,,,4373160161.17,1072269933.1,5445430094.27,9285356893.27,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T17:32:02
20250630,,742711892.77,,,200693682.19,,,961326165.79,10118037.63,951208128.16,14849509.05,31773013.4,,,,,,,,,,16311087.18,16311087.18,629388760.94,,,,3974068.88,46330721.7,2647358901.9,,,39838186.63,,,,,200531006.51,19924198.06,,106200000.0,,,2726253694.96,996818012.63,1729435682.33,34679625.13,653357191.73,653357191.73,,1694756057.2,,1694756057.2,,,,,143137298.87,289841467.28,256284309.78,2498974062.01,152961418.47,,108585832.08,143763919.01,6308154947.63,8955513849.53,,313301157.77,,,,,,621726216.39,396525965.44,225200250.95,204260.72,140642600.57,,,96686183.41,90451006.09,4709146.04,21818781.73,,,237999072.06,264526999.83,,,,,,,,,,,,,,67903891.16,11632110.51,1607074426.45,,319282889.81,,,,133446548.29,,1222794648.11,1223900137.45,1105489.34,2219888.25,197390489.35,16830252.57,,1893070205.72,3500144632.17,,824595705.0,,,,1941854490.63,,14513619.44,,279244326.85,,,1427421428.66,,,4487629570.58,967739646.78,5455369217.36,8955513849.53,定期报告,未审计,20250815,CNY,合并期末,2025-08-14T18:16:09
20250331,,697376537.69,,,140796383.56,,,942784583.2,12482457.24,930302125.96,13061988.13,26994547.11,1097550.0,,,,,,,,,,14079067.17,605047336.63,,,,3397370.32,30991885.5,2474529699.31,,,39229835.5,,,,,207435530.34,20047566.55,1520945.92,106200000.0,,,,,,,589012623.86,,,,,1712063403.46,,,,,126005629.92,247132338.94,279610812.24,2500181476.34,146144502.37,,99917289.16,137947936.49,6212449891.09,8686979590.4,,288123011.43,,,,,,595358686.43,389243191.89,206115494.54,243882.87,103262680.75,,,88442409.66,78638587.19,4963516.52,37727605.71,,,,298686458.76,,,,,,,,,,,,,,75078603.16,14513907.83,1542348228.08,,317138046.69,,,,122183457.94,,,1094021310.94,,2219888.25,192374440.1,16813302.03,,1744750445.95,3287098674.03,,824595705.0,,,,1988379422.19,,14966678.77,,279244326.85,,,1388238365.73,,,4495424498.54,904456417.83,5399880916.37,8686979590.4,定期报告,未审计,20250430,CNY,合并期末,2025-04-29T21:20:29
20241231,,755972381.28,,,148541546.31,,,927454486.75,15041474.93,912413011.82,8782652.11,27160841.34,,,,,,,,,,12486659.78,12486659.78,646221273.48,,,,3374653.98,37654028.35,2567648523.38,,,38568709.29,,,,,211285607.8,19831354.59,1520945.92,106200000.0,,,2686987399.33,921408657.68,1765578741.65,34679625.13,567907007.76,567907007.76,,1730899116.52,,1730899116.52,,,,,36091555.28,252539244.52,265690610.52,2500809824.61,97332150.33,,94889299.71,143464046.21,6067029473.06,8634677996.44,,448879586.83,,,,,,588406696.41,393667747.52,194738948.89,376957.75,105632249.25,,,116490184.61,70018035.62,5160165.99,53580427.68,,,271606650.25,330347243.92,,,,,,,,,,,,,,73987713.73,19817452.6,1753956120.72,,301857994.42,,,,33882639.01,,957097724.69,958202692.18,1104967.49,2219888.25,195685123.73,17405583.24,,1509253920.83,3263210041.55,,824595705.0,,,,1998256195.26,,14841578.28,,279244326.85,,,1363506842.54,,,4480444647.93,891023306.96,5371467954.89,8634677996.44,定期报告,是,20260326,CNY,合并期末,2025-02-26T19:35:09
20240930,,770179007.66,,,185017167.79,,,938551532.6,9361054.82,929190477.78,16747973.85,19237846.54,,,,,,,,,,,10724895.16,635729750.03,,,,1503259.17,55433523.55,2633124956.35,,,36895678.23,,,,,211201976.69,96119.13,3251775.06,106200000.0,,,,,,,870224137.96,,,,,1406613630.01,,,,,12220026.23,211829531.41,305243842.39,2542387276.94,47710545.12,,78676372.88,178234282.61,6010785194.66,8643910151.01,,419838715.95,,,,,,580632949.69,410240559.64,170392390.05,7799.9,117979735.43,,,96017731.06,74172869.02,5411074.89,21874783.75,,,,253970467.0,,,,,,,,,,,,,,111468553.11,8495397.18,1662584218.34,,308441134.83,,,,5117293.01,,,940744451.3,,2219888.25,237789248.65,17803653.34,,1512115669.38,3174699887.72,,824595705.0,,,,1999160938.53,,10720020.36,,240596430.83,,,1426426917.82,,,4501500012.54,967710250.75,5469210263.29,8643910151.01,定期报告,未审计,20241029,CNY,合并期末,2024-10-28T18:10:06
20240630,,861339732.94,,,109240753.42,,,911819718.6,8335727.0,903483991.6,12677498.85,23587068.84,,,,,,,,,,8408602.03,8408602.03,733044932.71,1314983.75,,,860186.07,79094089.5,2741387566.71,,,36810496.99,,,,,223188145.77,96119.13,4720864.73,106200000.0,,,2276349535.8,857835301.34,1418514234.46,1471925.13,780118261.7,780118261.7,,1417042309.33,,1417042309.33,,,,,14600146.31,209104227.16,279254441.89,2549742647.92,36486298.25,,74165773.4,195969911.53,5927499644.11,8668887210.82,,493657239.56,,,,,,614912781.28,445468494.31,169444286.97,324865.31,123174934.61,,,87912090.5,69431748.27,5365520.34,34046776.79,,,237457628.82,276869925.95,,,,,,,,,,,,,,117655867.5,12145830.99,1796085283.97,,271987244.8,,,,6314305.68,,917534737.0,921220355.21,3685618.21,2219888.25,233222937.89,17272348.34,,1452237080.17,3248322364.14,,824595705.0,,,,2003409648.94,,50857.54,,240596430.83,,,1371348604.47,,,4440001246.78,980563599.9,5420564846.68,8668887210.82,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T19:25:05
20240331,,692351550.96,,,150000000.0,,,832112402.38,14349374.55,817763027.83,12826859.69,31427061.21,2928000.0,,,,,,,,,,13639434.49,885409734.03,,,,2845960.85,77976380.35,2698589383.96,,,7609144.5,,,,,227484270.9,96119.13,4189605.79,107514983.75,,,,,,,749007667.02,,,,,1410745092.57,,,,,15704005.47,213587701.07,238360967.99,2547778847.27,36268850.98,,80688261.81,191554659.25,5830590177.5,8529179561.46,,460845933.46,,,,,,689784632.1,517333107.27,172451524.83,331852.4,120277267.15,,,80292887.54,70941598.04,5473109.87,30083799.55,,,,273889277.73,,,,,,,,,,,,,,177118588.65,19388882.88,1892870919.95,,294996745.22,,,,11847424.16,,,222177752.01,,2219888.25,235359540.4,17670974.5,,784272324.54,2677143244.49,,824595705.0,,,,2515668289.56,,-190604.59,,240596430.83,,,1426960786.35,,,5007630607.15,844405709.82,5852036316.97,8529179561.46,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T19:50:09
20231231,,644418298.09,,,20115068.49,,,786335674.35,16446455.13,769889219.22,7739796.04,18561297.02,,,,,,,,,,8118619.08,8118619.08,903864172.47,,,,2845960.85,85687185.41,2477686071.8,,,7452108.98,,,,,97952322.28,96119.13,4789605.79,107514983.75,,,2140407489.67,790882120.43,1349525369.24,1471925.13,780028275.98,780028275.98,,1348053444.11,,1348053444.11,,,,,18624160.27,219443020.95,205914550.04,2544192352.96,37085254.19,,88034458.62,145487677.57,5604668334.62,8082354406.42,,331384171.08,,,,,,876023095.38,700271201.7,175751893.68,334452.4,113919430.15,,,110032949.15,77692425.68,5573793.1,30083799.55,,,227261826.82,262919419.47,,,,,,,,,,,,,,158988189.37,20432143.31,1951726275.99,,249206245.22,,,,11068375.21,,217437264.51,221119764.35,3682499.84,2219888.25,233290835.47,18099109.25,,735004217.75,2686730493.74,,824595705.0,,,,2340720294.76,,6855759.78,,240596430.83,,,1362633275.6,,,4775401465.97,620222446.71,5395623912.68,8082354406.42,定期报告,是,20250227,CNY,合并期末,2024-04-26T19:50:09
