报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,224439665.71,224439665.71,,,,,,218962629.86,189536984.83,,,,,,,,,2066390.56,12042399.52,2773734.83,12449433.07,93687.05,,,1126999.84,,,,,1364536.09,,,,662323.86,,-6390189.11,,-325766.21,1914940.32,2025.0,,48953.05,,1868012.27,308057.31,,1559954.96,1559954.96,,1603417.84,,-43462.88,,,,,,,,,,,,,,,,,,,,1559954.96,1603417.84,-43462.88,0.0014,0.0014,定期报告,未审计,20260425,CNY,合并期末,2026-04-24T17:10:06
20251231,547782456.55,547782456.55,,,,,,573402246.47,425308442.99,,,,,,,,,9374113.01,65051584.09,12958820.6,63236603.55,-2527317.77,,,7034982.61,,,,,2895154.05,,,,6361969.61,-40981461.17,-29265693.78,,297481.99,-79277356.61,831808.71,,3999571.82,,-82445119.72,1905937.2,,-84351056.92,-84351056.92,,-83675203.86,,-675853.06,-37918749.36,-37918749.36,-37918749.36,,-37918749.36,,,,,,,,,,,,,,,-122269806.28,-121593953.22,-675853.06,-0.07,-0.07,定期报告,是,20260415,CNY,合并期末,2026-04-14T18:44:02
20250930,332421619.23,332421619.23,,,,,,363052881.03,261073802.0,,,,,,,,,6545886.47,46313327.43,8453373.63,41314092.93,-647601.43,,,5016523.52,,,,,1865243.84,,,,3469169.27,-24383.08,-18562137.14,,-38752.25,-38905597.64,296463.33,,246788.91,,-38855923.22,1960007.65,,-40815930.87,-40815930.87,,-40156338.52,,-659592.35,,,,,,,,,,,,,,,,,,,,-40815930.87,-40156338.52,-659592.35,-0.0356,-0.0356,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T17:08:04
20250630,205844722.37,205844722.37,,,,,,231252622.37,164291358.58,,,,,,,,,4431338.51,29983993.82,5165176.85,27978151.64,-597397.03,,,3325486.12,,,,,957738.46,,,,3206099.3,-24383.08,-9314860.78,,-35482.42,-27293302.4,20.0,,240118.91,,-27533401.31,1866900.46,,-29400301.77,-29400301.77,,-28816841.17,,-583460.6,,,,,,,,,,,,,,,,,,,,-29400301.77,-28816841.17,-583460.6,-0.0256,-0.0256,定期报告,未审计,20250809,CNY,合并期末,2025-08-08T17:50:03
20250331,87898004.21,87898004.21,,,,,,104820869.53,73466197.04,,,,,,,,,2368203.62,14577975.21,2539089.76,12193687.69,-324283.79,,,722989.63,,,,,799963.25,,,,2938160.51,,-4080167.43,,,-16541919.36,20.0,,3385.02,,-16545284.38,73182.24,,-16618466.62,-16618466.62,,-16285495.88,,-332970.74,,,,,,,,,,,,,,,,,,,,-16618466.62,-16285495.88,-332970.74,-0.0145,-0.0145,定期报告,未审计,20260425,CNY,合并期末,2025-04-24T23:20:07
20241231,528827182.64,528827182.64,,,,,,1000409028.77,796117823.78,,,,,,,,,10696578.08,97104729.59,12821555.69,107671949.55,-24003607.92,38409.52,,22173030.01,,,,,3368272.98,,,,20563506.15,-234278638.21,-14865899.06,,-91269.47,-674712843.73,267403.4,,685945.71,,-675131386.04,12659618.09,,-687791004.13,-687791004.13,,-684917196.7,,-2873807.43,-38945046.92,-38945046.92,-38945046.92,,-38945046.92,,,,,,,,,,,,,,,-726736051.05,-723862243.62,-2873807.43,-0.61,-0.61,定期报告,是,20260415,CNY,合并期末,2025-04-24T23:24:06
20240930,813080544.55,813080544.55,,,,,,758019549.56,573050409.9,,,,,,,,,11224196.6,110888422.62,16419104.62,69722937.91,-23285522.09,,,16636911.71,,,,,3042281.31,,,,16717325.99,-337625.55,50866019.3,,151476.14,142137383.89,18000.0,,415630.41,,141739753.48,410104.94,,141329648.54,141329648.54,,141948702.47,,-619053.93,,,,,,,,,,,,,,,,,,,,141329648.54,141948702.47,-619053.93,0.126,0.126,定期报告,未审计,20251025,CNY,合并期末,2024-10-24T16:07:33
20240630,511104768.77,511104768.77,,,,,,454166581.34,336006496.76,,,,,,,,,5347525.46,81727085.89,7121270.99,46639961.85,-22675759.61,,,11137161.25,,,,,1804765.15,,,,11768521.56,-337625.55,52465364.85,,97351.98,133873726.67,10000.0,,125167.85,,133758558.82,-1661512.54,,135420071.36,135420071.36,,135883387.62,,-463316.26,,,,,,,,,,,,,,,,,,,,135420071.36,135883387.62,-463316.26,0.1206,0.1206,定期报告,未审计,20250809,CNY,合并期末,2024-08-09T18:07:10
20240331,284479310.77,284479310.77,,,,,,245209932.19,183050523.65,,,,,,,,,2805372.28,43528942.38,5460140.48,23439675.78,-13074722.39,,,6140469.62,,,,,189885.62,,,,3328452.91,,52340110.76,,14915.23,101283212.72,,,10108.69,,101273104.03,7950646.11,,93322457.92,93322457.92,,93994432.59,,-671974.67,,,,,,,,,,,,,,,,,,,,93322457.92,93994432.59,-671974.67,0.0834,0.0834,定期报告,未审计,20250425,CNY,合并期末,2024-04-19T18:07:05
20231231,1128424553.22,1128424553.22,,,,,,968008421.6,710828265.35,,,,,,,,,16735115.96,129601820.26,21029290.38,97245876.43,-7431946.78,91627.02,,17690735.87,-4000000.0,,,,3213368.77,,,,16680582.37,-9899433.75,6208808.53,,-276489.36,194033704.05,93550.16,,2055275.4,,192071978.81,7347637.44,,184724341.37,186525798.41,-1801457.04,186903424.65,,-2179083.28,7955839.09,7955839.09,7955839.09,,7955839.09,7955839.09,,,,,,,,,,,,,,192680180.46,194859263.74,-2179083.28,0.17,0.17,定期报告,是,20250425,CNY,合并期末,2024-03-22T19:07:18
20230930,842243980.55,842243980.55,,,,,,719238185.33,505426031.06,,,,,,,,,12948493.61,106764602.31,26732859.08,71382716.2,-4016516.93,,,17981608.73,,,,,,,,,9284590.59,-2982728.25,-13388894.69,,-10957.85,133889413.75,115851.0,,1570067.04,,132435197.71,7154189.76,,125281007.95,125281007.95,,126822286.26,,-1541278.31,,,,,,,,,,,,,,,,,,,,125281007.95,126822286.26,-1541278.31,0.1126,0.1126,定期报告,未审计,20241025,CNY,合并期末,2023-10-20T16:12:03
20230630,569409165.49,569409165.49,,,,,,478399078.23,329543761.48,,,,,,,,,6374864.71,74117807.45,19281992.07,52532599.02,-3451946.5,,,13674671.87,,,,,,,,,6127192.85,-981902.73,-4084547.58,,-28913.49,105716588.18,115851.0,,1387725.89,,104444713.29,2580365.82,,101864347.47,107762893.13,-5898545.66,102718806.79,,-854459.32,,,,,,,,,,,,,,,,,,,,101864347.47,102718806.79,-854459.32,0.0912,0.0912,定期报告,未审计,20240810,CNY,合并期末,2023-08-09T17:12:04
20230331,315974381.52,315974381.52,,,,,,242774985.55,171094417.95,,,,,,,,,4403086.9,35044072.03,9378008.12,24517890.37,-1662489.82,,,5038263.35,,,,,,,,,2169033.86,,-6162322.21,,-22144.69,74222226.28,65830.46,,191482.39,,74096574.35,11699508.93,,62397065.42,62397065.42,,62788967.04,,-391901.62,,,,,,,,,,,,,,,,,,,,62397065.42,62788967.04,-391901.62,0.0554,0.0554,定期报告,未审计,20240420,CNY,合并期末,2024-04-19T18:07:05
