报告日,资产,现金及存放中央银行款项,其中:现金,存放中央银行款,结算准备金,贵金属,存放同业款项,专项央行票据,央行专项扶持资金,存出保证金,拆出资金,其中:拆放同业,拆放金融性公司,存放联行款项,存出发钞基金,交易性金融资产,买入返售金融资产,应收账款,应收票据,应收款项融资,预付账款,应收利息,应收股利,应收租赁款,贴现,进出口押汇,发放贷款及垫款净额,发放贷款及垫款,减:贷款损失准备,代理业务资产,委托贷款及委托投资,存货,待处理抵债资产,减:抵债资产减值准备,待处理抵债资产净额,待摊费用,可供出售金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,其中:投资子公司,债权投资,其他债权投资,投资性房地产,衍生金融工具资产,其他权益工具投资,长期应收款,固定资产原值,减:累计折旧,固定资产净值,减:固定资产减值准备,在建工程,固定资产净额,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,划分为持有待售的资产,减:未确认的收益,应收投资款项,其他应收款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他资产,减:不良资产处置损失专项准备,资产总计,负债,短期借款,向中央银行借款,发行货币债务,同业存入及拆入,其中:同业存放款项,拆入资金,客户存款(吸收存款),联行存放款项,外国政府借款,借入其他资金,央行拨付专项票据资金,保证款项,财政拨款,委托存款,衍生金融工具负债,交易性金融负债,卖出回购金融资产款,票据融资,应解汇款及临时存款,发行存款证,汇出汇款,应付票据,应付账款,预收账款,应付职工薪酬,其中:应付工资,应付福利费,应交税费,应付利息,应付股利,其他应付款,代理业务负债,划分为持有待售的负债,存入保证金,合同负债,贴现负债,预提费用,预计负债,递延收益,长期借款,应付债券,其中:应付次级债券,应付债券：优先股,应付债券：永续债,长期应付款,租赁负债,专项应付款,递延所得税负债,货币兑换,其他负债,负债合计,股东权益,股本,其他权益工具,其中:优先股,其中：永续债,资本公积,其他综合收益,可供出售类投资未实现损益(公允价值变动储备),持有至到期投资未结转损益,减:库藏股,盈余公积,一般风险准备,未确定的投资损失,信托赔偿准备金,未分配利润,其中:拟分配现金股利,外币报表折算差额,其他储备,归属于母公司股东的权益,少数股东权益,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,71758347000.0,,,,139000.0,15489701000.0,,,,2160384000.0,,,,,57830854000.0,58458437000.0,,,,,,,,,,547486115000.0,562902828000.0,15416713000.0,,,,,,,,,,,3557797000.0,,241427085000.0,95903949000.0,39390000.0,150012000.0,128950000.0,,,,,,272123000.0,3355121000.0,,3627244000.0,,,,,,,,189093000.0,779145000.0,,,5246811000.0,3896097000.0,,1108129550000.0,,,102548442000.0,,116991692000.0,45046470000.0,71945222000.0,614900909000.0,,,,,,,,292813000.0,649173000.0,1768639000.0,,,,,,,,890652000.0,,,640472000.0,,,,,,,,,,102817000.0,,,193401645000.0,,,,,166993000.0,,,,6210865000.0,1038565112000.0,,3625750000.0,7952856000.0,,6999594000.0,9202411000.0,690224000.0,,,,5859122000.0,9176778000.0,,,29929780000.0,,,,66436921000.0,3127517000.0,1108129550000.0,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T19:26:06
20251231,,40764533000.0,,,,,8709458000.0,,,,1168812000.0,,,,,60564102000.0,44036406000.0,,,,,,,,,,516486516000.0,531284850000.0,14798334000.0,,,,,,,,,,,3531012000.0,,245235625000.0,97354660000.0,59299000.0,1469022000.0,139730000.0,,5373964000.0,2036653000.0,3337311000.0,4462000.0,264871000.0,3332849000.0,,3597720000.0,,,,,,,,199727000.0,849256000.0,,,5153469000.0,4406334000.0,,1033725681000.0,,,83088741000.0,,102362939000.0,33385303000.0,68977636000.0,565704384000.0,,,,,,,,234981000.0,350584000.0,4038355000.0,,,,,,,,1146317000.0,,,446234000.0,,,,,,,,,,239459000.0,,,204206537000.0,,,,,178475000.0,,,,5729833000.0,967726839000.0,,3474588000.0,8071242000.0,,6999594000.0,7743833000.0,509833000.0,,,,5859122000.0,9176778000.0,,,28136711000.0,,,,62972107000.0,3026735000.0,1033725681000.0,定期报告,是,20260429,CNY,合并期末,2026-03-24T18:58:05
20250930,,35324384000.0,,,,,17872758000.0,,,,2114761000.0,,,,,66061963000.0,39709196000.0,,,,,,,,,,505779026000.0,520384849000.0,14605823000.0,,,,,,,,,,,3445016000.0,,235063788000.0,102797602000.0,60179000.0,989240000.0,136970000.0,,,,,,249015000.0,3312051000.0,,3561066000.0,,,,,,,,195849000.0,783155000.0,,,5276319000.0,3578376000.0,,1022749648000.0,,,85626707000.0,,101304247000.0,34279934000.0,67024313000.0,554245210000.0,,,,,,,,309302000.0,549591000.0,8423412000.0,,,,,,,,871789000.0,,,648839000.0,,,,,,,,,,230568000.0,,,199688255000.0,,,,,177437000.0,,,,4672386000.0,956747743000.0,,3474586000.0,8071243000.0,,6999594000.0,7734382000.0,526796000.0,,,,5328022000.0,9176778000.0,,,28801776000.0,,,,63113583000.0,2888322000.0,1022749648000.0,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T17:38:05
20250630,,33676134000.0,,,,,8099292000.0,,,,6876814000.0,,,,,71187497000.0,27823750000.0,,,,,,,,,,486191966000.0,498645084000.0,14478225000.0,,,,,,,,,,,3307804000.0,,220902683000.0,112458644000.0,61063000.0,620720000.0,149497000.0,,5002904000.0,1903647000.0,3099257000.0,4462000.0,248640000.0,3094795000.0,,3343435000.0,,,,,,,,186755000.0,804387000.0,,,4647734000.0,3027163000.0,,983365338000.0,,,80035318000.0,,81669673000.0,17055972000.0,64613701000.0,544135783000.0,,,,,,,,137209000.0,534768000.0,4788572000.0,,,,,,,,779446000.0,,,696421000.0,,,,,,,,,,239601000.0,,,198064017000.0,,,,,172377000.0,,,,6619922000.0,917873107000.0,,3474583000.0,8071246000.0,,6999594000.0,7734292000.0,1818862000.0,,,,5328022000.0,9176778000.0,,,27112098000.0,,,,62715881000.0,2776350000.0,983365338000.0,定期报告,未审计,20250823,CNY,合并期末,2025-08-22T17:58:04
20250331,,34704494000.0,,,,,8638807000.0,,,,10619453000.0,,,,,64514806000.0,18850543000.0,,,,,,,,,,459505541000.0,473589226000.0,14083685000.0,,,,,,,,,,,3260112000.0,,191561360000.0,129664961000.0,41341000.0,558595000.0,122115000.0,,,,,,248552000.0,2714250000.0,,2962802000.0,,,,,,,,194150000.0,785241000.0,,,4615896000.0,1098660000.0,,931698877000.0,,,70762940000.0,,74726369000.0,12952302000.0,61774067000.0,523824019000.0,,,,,,,,51692000.0,526590000.0,2372461000.0,,,,,,,,654763000.0,,,355729000.0,,,,,,,,,,187935000.0,,,188712224000.0,,,,,181672000.0,,,,4878706000.0,867235100000.0,,3474576000.0,8071252000.0,,6999594000.0,7734231000.0,1494804000.0,,,,5328022000.0,8597970000.0,,,26987354000.0,,,,61688209000.0,2775568000.0,931698877000.0,定期报告,未审计,20250426,CNY,合并期末,2025-04-25T18:56:07
20241231,,34510468000.0,,,,,5997932000.0,,,,11668343000.0,,,,,64680693000.0,16801936000.0,,,,,,,,,,427263845000.0,438295481000.0,13352516000.0,,,,,,,,,,,3173826000.0,,169427008000.0,113677997000.0,41914000.0,44443000.0,122115000.0,,4462732000.0,1807829000.0,2654903000.0,4462000.0,247591000.0,2650441000.0,,2898032000.0,,,,,,,,204156000.0,811925000.0,,,4210831000.0,1106376000.0,,856641840000.0,,,54465361000.0,,56057347000.0,983134000.0,55074213000.0,474116904000.0,,,,,,,,7240000.0,590361000.0,8897728000.0,,,,,,,,920995000.0,,,427209000.0,,,,,,,,,,209194000.0,,,191559600000.0,,,,,189494000.0,,,,5436489000.0,792877922000.0,,3474569000.0,8071257000.0,,6999594000.0,7734021000.0,2502023000.0,,,,5328022000.0,8597970000.0,,,25363111000.0,,,,61070973000.0,2692945000.0,856641840000.0,定期报告,是,20260325,CNY,合并期末,2025-03-21T19:50:09
20240930,,36217380000.0,,,,,5261986000.0,,,,10390621000.0,,,,,43406472000.0,46021901000.0,,,,,,,,,,419681391000.0,433263441000.0,13582050000.0,,,,,,,,,,,3039772000.0,,155028336000.0,95499879000.0,24880000.0,12960000.0,111099000.0,,,,,,246563000.0,2614720000.0,,2861283000.0,,,,,,,,224619000.0,742604000.0,,,4675810000.0,943128000.0,,824144121000.0,,,56529107000.0,,49519109000.0,2446986000.0,47072123000.0,463587122000.0,,,,,,,,14541000.0,,13419831000.0,,,,,,,,683367000.0,,,575071000.0,,,,,,,,,,208471000.0,,,171717109000.0,,,,,196051000.0,,,,4719344000.0,761169123000.0,,3474566000.0,8071260000.0,,,7735048000.0,1625480000.0,,,,4848740000.0,8597970000.0,,,26053953000.0,,,,60407017000.0,2567981000.0,824144121000.0,定期报告,未审计,20241031,CNY,合并期末,2024-10-30T17:30:05
20240630,,36324738000.0,,,,,5084558000.0,,,,12493089000.0,,,,,28973452000.0,74945714000.0,,,,,,,,,,406908533000.0,417016235000.0,12988214000.0,,,,,,,,,,,2973043000.0,,146835315000.0,81947488000.0,13263000.0,23620000.0,111099000.0,,4370713000.0,1741245000.0,2629468000.0,4462000.0,246942000.0,2625006000.0,,2871948000.0,,,,,,,,202229000.0,730932000.0,,,4364814000.0,1164088000.0,,805967923000.0,,,61903869000.0,,51641638000.0,3044730000.0,48596908000.0,449999935000.0,,,,,,,,6754000.0,,17083415000.0,,,,,,,,586198000.0,,,725986000.0,,,,,,,,,,207933000.0,,,155788681000.0,,,,,180813000.0,,,,6016068000.0,744141290000.0,,3474565000.0,8071261000.0,,6999594000.0,7735039000.0,1972357000.0,,,,4848740000.0,8597970000.0,,,24652161000.0,,,,59352093000.0,2474540000.0,805967923000.0,定期报告,未审计,20240831,CNY,合并期末,2024-08-30T21:05:05
20240331,,33600946000.0,,,,,4931643000.0,,,,10528932000.0,,,,,27342033000.0,60956306000.0,,,,,,,,,,394969053000.0,407502081000.0,12533028000.0,,,,,,,,,,,2923487000.0,,154741240000.0,81015983000.0,9215000.0,40706000.0,85575000.0,,,,,,246942000.0,2653808000.0,,2900750000.0,,,,,,,,184801000.0,693587000.0,,,4284967000.0,1594710000.0,,780803934000.0,,,61856103000.0,,45248481000.0,4543174000.0,40705307000.0,439221765000.0,,,,,,,,5314000.0,,23280500000.0,,,,,,,,489175000.0,,,603444000.0,,,,,,,,,,190383000.0,,,144814380000.0,,,,,166947000.0,,,,3546901000.0,719423393000.0,,3474564000.0,8071263000.0,,,7734993000.0,1608776000.0,,,,4848740000.0,7879269000.0,,,25304289000.0,,,,58921894000.0,2458647000.0,780803934000.0,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T22:40:04
20231231,,40026407000.0,,,,,6732872000.0,,,,9113793000.0,,,,,27090566000.0,30439463000.0,,,,,,,,,,380795540000.0,390200397000.0,12139426000.0,,,,,,,,,,,2818162000.0,,159469808000.0,94089774000.0,2869000.0,89981000.0,85575000.0,,4360472000.0,1657435000.0,2703037000.0,1500000.0,262174000.0,2701537000.0,,2963711000.0,,,,,,,,170033000.0,574486000.0,,,4426083000.0,994747000.0,,759883870000.0,,,62398854000.0,,47490207000.0,7687228000.0,39802979000.0,414812696000.0,,,,,,,,54608000.0,,16710854000.0,,,,,,,,828181000.0,,,460698000.0,,,,,,,,,,207296000.0,,,153373831000.0,,,,,152084000.0,,,,4095134000.0,700584443000.0,,3474562000.0,8071264000.0,,6999594000.0,7734979000.0,1146715000.0,,,,4848740000.0,7879269000.0,,,23762205000.0,,,,56917734000.0,2381693000.0,759883870000.0,定期报告,是,20250322,CNY,合并期末,2024-03-27T19:30:03
