报告日,流动资产,货币资金,结算备付金,拆出资金,交易性金融资产,买入返售金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,应收股利,应收利息,应收保费,应收分保账款,应收分保合同准备金,应收出口退税,应收补贴款,应收保证金,内部应收款,其他应收款,其他应收款(合计),存货,划分为持有待售的资产,待摊费用,待处理流动资产损益,一年内到期的非流动资产,其他流动资产,流动资产合计,非流动资产,发放贷款及垫款,债权投资,其他债权投资,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,可供出售金融资产,长期股权投资,投资性房地产,长期应收款,其他权益工具投资,其他非流动金融资产,其他长期投资,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,在建工程合计,在建工程,工程物资,固定资产净额,固定资产清理,固定资产及清理合计,生产性生物资产,公益性生物资产,油气资产,合同资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,股权分置流通权,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,流动负债,短期借款,向中央银行借款,吸收存款及同业存放,拆入资金,交易性金融负债,衍生金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付保证金,内部应付款,其他应付款,其他应付款合计,其他应交款,担保责任赔偿准备金,应付分保账款,保险合同准备金,代理买卖证券款,代理承销证券款,国际票证结算,国内票证结算,预提费用,预计流动负债,应付短期债券,划分为持有待售的负债,一年内的递延收益,一年内到期的非流动负债,其他流动负债,流动负债合计,非流动负债,长期借款,应付债券,应付债券：优先股,应付债券：永续债,租赁负债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,预计非流动负债,长期递延收益,递延所得税负债,其他非流动负债,非流动负债合计,负债合计,所有者权益,实收资本(或股本),其他权益工具,优先股,永续债,资本公积,减:库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未确定的投资损失,未分配利润,拟分配现金股利,外币报表折算差额,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,数据源,是否审计,公告日期,币种,类型,更新日期
20260331,,5529052795.1,,,255578778.26,,,4622408091.96,210138130.25,4412269961.71,209450102.93,867493041.32,2842000.0,,,,,,,,,,447496065.38,1930679925.68,,,,,140235903.79,23279500739.94,,,40651491.12,,,,,939245987.41,19082348.87,9500000.0,396654273.15,55184109.54,,,,,,74454935.74,,,,,1450085719.96,,,,9277106035.52,39722512.79,363757052.3,538320.18,315312029.9,34028569.51,,229715453.94,127167446.63,4095100251.04,27374600990.98,,1122874052.23,,,,,,10273503334.06,3733248894.6,6540254439.46,,2037523713.8,,,84913789.47,255454007.47,,140710.94,,,,606453145.46,,,,,,,,,,,,,,526714654.61,540992209.86,15448428906.96,,189190350.0,2087539209.07,,,48613072.11,,,,,4277365.86,40279135.93,12446961.25,,2382346094.22,17830775001.18,,1990125173.0,164093622.89,,,1640425765.62,,23399939.02,,331569918.74,,,5363643200.79,,,9513257620.06,30568369.74,9543825989.8,27374600990.98,定期报告,未审计,20260429,CNY,合并期末,2026-04-28T16:40:03
20251231,,6579050764.91,,,207523932.69,,,4583647237.51,131333093.1,4452314144.41,132206654.1,478884594.88,2842000.0,,,,,,,,,372520211.1,375362211.1,1806055796.79,,,,,148470268.07,24113413011.93,,,40651491.12,,,,,926767472.44,20099218.33,40576115.83,423100199.13,55184109.54,,2836746751.04,1352854762.29,1483891988.75,7555304.43,28472132.38,28472132.38,,1476336684.32,,1476336684.32,,,,9802211551.88,51155880.6,370372157.34,,315312029.9,26564188.7,,238218734.76,119040098.84,4131850513.23,28245263525.16,,1062717385.37,,,,,,11829176475.27,4455826931.99,7373349543.28,,1597067688.52,,,139583264.4,267671427.14,,140710.94,,,509949110.69,510089821.63,,,,,,,,,,,,,,468249668.22,527487243.38,16402042973.93,,240117141.2,2072969028.13,,,48082324.95,,,,,4490880.55,41280678.52,16413850.15,,2423353903.5,18825396877.43,,1990124965.0,164093704.94,,,1640424847.72,,52021275.16,,331569918.74,,,5212258642.37,,,9390493353.93,29373293.8,9419866647.73,28245263525.16,定期报告,是,20260429,CNY,合并期末,2026-04-17T19:36:16
20250930,,5391910568.35,,,379269811.87,,,4074157944.95,216441167.75,3857716777.2,181537456.68,1300752549.05,2842000.0,,,,,,,,,,431017217.98,1524704138.61,,,,,127524361.93,22488882845.82,,,40651491.12,,,,,932749798.01,21116853.09,55900986.67,406204192.92,54438520.98,,,,,,33260283.03,,,,,1466537919.94,,,,9078008796.4,52015068.96,372910860.42,4419929.04,315312029.9,28757698.5,,224221845.2,132129995.93,4140627473.71,26629510319.53,,775733636.03,,,,,,10613874665.34,4534615718.09,6079258947.25,,1921225131.93,,,109466999.32,224252863.67,,6292300.0,,,,543836230.12,,,,,,,,,,,,,,412035094.5,340009592.99,14940434213.9,,140000000.0,2058398839.91,,,47507812.47,,,,,5628009.89,41732021.11,12760261.07,,2306026944.45,17246461158.35,,1990124549.0,164093786.99,,,1640061056.16,,32795362.2,,308656504.11,,,5219929483.14,,,9355660741.6,27388419.58,9383049161.18,26629510319.53,定期报告,未审计,20251029,CNY,合并期末,2025-10-28T17:00:03
20250630,,5152311049.75,,,253132150.71,,,4064795253.42,309699759.69,3755095493.73,201654173.85,705836164.76,2842000.0,,,,,,,,,391194104.32,394036104.32,1598112603.58,,,,,147355114.58,21359442287.33,,,40651491.12,,,,,932694872.36,22166422.5,55546714.24,430338591.32,54438520.98,,2788984897.15,1294007124.84,1494977772.31,7555304.43,21541556.09,21541556.09,,1487422467.88,,1487422467.88,,,,8842209672.36,52874257.32,326097852.52,3334711.34,315312029.9,28552774.19,,221221116.51,135529066.43,4127722444.7,25487164732.03,,692461394.98,,,,,,9863121334.54,3865864191.73,5997257142.81,,1834355230.62,,,96957882.96,180506408.67,,6292300.0,,,420016685.87,426308985.87,,,,,,,,,,,,,,624249245.3,396015104.09,14113975587.03,,50000000.0,2043828644.4,,,46933299.99,,,,,5862326.42,42733563.7,16286384.11,,2205644218.62,16319619805.65,,1990124341.0,164093869.04,,,1640060152.83,,54416552.63,,308656504.11,,,4979906997.77,,,9137258417.38,30286509.0,9167544926.38,25487164732.03,定期报告,未审计,20250828,CNY,合并期末,2025-08-27T17:44:02
20250331,,5326031625.83,,,191185609.9,,,3849665369.32,357200743.44,3492464625.88,75632761.21,608582173.07,2842000.0,,,,,,,,,,398585470.27,1740458074.03,,,,,191809268.95,20971233742.81,,,40651491.12,,,,,930879710.68,23215991.91,55290745.13,395077360.95,54438520.98,,,,,,16716394.64,,,,,1505755280.47,,,,8589283390.23,53733445.68,332478258.9,2561691.86,315312029.9,28994489.03,,217430796.62,97924904.31,4070461112.18,25041694854.99,,901461225.33,,,,,,9179251071.19,3589751393.91,5589499677.28,,1884733765.04,,,89442479.0,173551181.25,,150400.0,,,,434616773.33,,,,,,,,,,,,,,538349511.24,382808752.22,13584214758.6,,247294234.86,2028721514.88,,,46358787.51,,,,,5186962.88,43735106.29,10117332.62,,2381413939.04,15965628697.64,,2012890171.0,164093951.09,,,1717292825.6,99999606.81,28263649.09,,308656504.11,,,4913562481.18,,,9044759975.26,31306182.09,9076066157.35,25041694854.99,定期报告,未审计,20250426,CNY,合并期末,2025-04-25T16:56:09
20241231,,5200925142.94,,,190417133.56,,,4158028480.02,166923362.6,3991105117.42,88589868.13,512061057.28,2842000.0,,,,,,,,,295114808.22,297956808.22,1588492875.8,,,,,158370615.51,21326863734.55,,,40651491.12,,,,,930879710.68,24265561.32,185811787.87,418584847.86,54438520.98,,2778229117.68,1239136567.88,1539092549.8,7555304.43,16661445.83,16661445.83,,1531537245.37,,1531537245.37,,,,9132021753.09,54592634.04,337257738.35,2010150.16,315312029.9,29159601.01,,229439047.32,116229341.76,4286831153.57,25613694888.12,,946958021.23,,,,,,10225526092.35,3722661489.59,6502864602.76,,1523324942.77,,,148999041.71,299175262.76,,150400.0,,,362005520.63,362155920.63,,,,,,,,,,,,,,503078639.77,312185160.57,14321403081.79,,197352252.31,2012361548.78,,,45784275.03,,,,,4303070.55,44736648.88,13643455.66,,2318181251.21,16639584333.0,,2012889966.0,164094033.14,,,1717291934.11,99999606.81,49130095.79,,308656504.11,,,4789419867.56,,,8941482793.9,32627761.22,8974110555.12,25613694888.12,定期报告,是,20260418,CNY,合并期末,2025-04-11T20:44:05
20240930,,4917582751.77,,,,,,3493002011.53,92293377.04,3400708634.49,89024833.01,665557499.35,2842000.0,,,,,,,,,,334748183.37,1682115673.18,,,,,140844284.45,19632410647.8,,,40651491.12,,,,,987906633.24,22267277.84,388797674.17,404627277.51,54443749.0,,,,,,34756621.16,,,,,1537248673.52,,,,8309535411.14,55455478.2,343248557.06,2356818.24,315312029.9,29667865.99,,188945343.63,111267143.12,4516952633.7,24149363281.5,,825737859.98,,,,,,9283064737.62,4060828291.38,5222236446.24,,1663790296.65,,,112586832.02,191425252.41,,,,,,332423491.83,,,,,,,,,,,,,,148378855.05,2000000.0,12559407325.56,,555142093.75,1996023711.69,,,45237072.21,,,,,12265885.11,45738191.47,11487250.08,,2665894204.31,15225301529.87,,2012885239.0,164095920.29,,,1717091229.53,99999606.81,32124710.32,,276372291.18,,,4785519422.17,,,8888089205.68,35972545.95,8924061751.63,24149363281.5,定期报告,未审计,20241029,CNY,合并期末,2024-10-28T17:55:10
20240630,,4874033778.23,,,,,,3357903073.58,167224065.24,3190679008.34,27469386.62,694902744.41,2842000.0,,,,,,,,,343226439.15,346068439.15,1678503858.66,,,,,133170100.88,19189166419.56,,,40651491.12,,,,,967906633.24,23273237.27,385028507.12,351735431.96,55000000.0,,2739040231.09,1210154902.3,1528885328.79,,15751115.82,15751115.82,,1528885328.79,,1528885328.79,,,,8077115038.03,56318391.3,350393686.88,1138433.78,315312029.9,30673463.85,,189213281.93,103940389.38,4415221422.34,23604387841.9,,1346859651.55,,,,,,8758984061.19,3569798968.78,5189185092.41,,1519013813.15,,,109221305.14,145636663.26,,32224176.24,,,292380190.25,324604366.49,,,,,,,,,,,,,,93600180.75,167215361.21,12465135402.74,,375737601.38,1979666723.36,,,44689869.39,,,,,10851290.38,47950684.8,3553473.25,,2462449642.56,14927585045.3,,2012884418.0,164096248.49,,,1717087730.12,99999606.81,-12462144.9,,276372291.18,,,4583093867.35,,,8641072803.43,35729993.17,8676802796.6,23604387841.9,定期报告,未审计,20240828,CNY,合并期末,2024-08-27T18:45:04
20240331,,4879205036.24,,,,,,2906618151.69,287823942.23,2618794209.46,78057612.95,682908492.24,2842000.0,,,,,,,,,,324332241.58,1735774174.3,,,,,174251362.55,18329911882.81,,,40651491.12,,,,,986402232.78,24279196.7,625769572.21,369366047.14,5000000.0,,,,,,15560091.69,,,,,1539877583.32,,,,7548764811.26,45318458.15,355171017.14,577584.84,315312029.9,30657233.79,,177305406.29,99731497.41,4630979442.48,22960891325.29,,1310156834.29,,,,662961.46,,8414000366.63,3809116855.99,4604883510.64,,1689216860.43,,,98630896.55,151102677.57,,,,,,291445557.06,,,,,,,,,,,,,,29360364.89,17088071.65,12001664590.53,,253689446.28,1962791154.81,,,44142666.57,,,,,11168794.56,48346752.0,6198065.53,,2326336879.75,14328001470.28,,2012884418.0,164096248.49,,,1717087730.12,99999606.81,2282203.9,,276372291.18,,,4526918598.85,,,8599641883.73,33247971.28,8632889855.01,22960891325.29,定期报告,未审计,20240427,CNY,合并期末,2024-04-26T18:25:05
20231231,,4578249320.98,,,,,,3449320779.52,211248626.08,3238072153.44,71930208.58,423049556.81,2842000.0,,,,,,,,,285628596.3,288470596.3,1431106085.92,,,,,134162376.33,18677005609.79,,,42694792.12,,,,,971402232.78,25285156.13,637180662.0,368631438.17,5000000.0,,2713016056.56,1152911011.24,1560105045.32,,16105617.24,16105617.24,,1560105045.32,,1560105045.32,,,,8300716685.35,46020918.95,363236758.98,,315312029.9,30702492.61,,185520186.26,83028153.56,4650225484.02,23327231093.81,,1225664977.82,,,,1233408.98,,8856984062.88,3383780147.24,5473203915.64,,1396979929.47,,,150205202.19,215486080.0,,,,,261683619.35,261683619.35,,,,,,,,,,,,,,296849991.35,66624988.98,12471712261.02,,254430696.01,1944714880.89,,,43595463.75,,,,,13210200.58,48431699.96,6087874.18,,2310470815.37,14782183076.39,,2012884418.0,164096248.49,,,1717087730.12,99999606.81,12079685.53,,276372291.18,,,4429430910.38,,,8511951676.89,33096340.53,8545048017.42,23327231093.81,定期报告,是,20250412,CNY,合并期末,2024-04-17T19:00:04
